;,2025 Energy Code: Long-term System Cost (LSC) NEM3 Hourly Factors,,,,,,,,,,,,,,,
;,Source:,,E3 via CEC  ~4/5/23:  PV_Export_Factors_20221209.xlsx,,,,,,,,,,,,,
;,,,,,,,,,,,,,,,,
;,Last modified:,,05/16/23 - SAC - converted into look-up table for CBECC(-Res) rulesets,,,,,,,,,,,,,
;,,,,,,,,,,,,,,,,
;,,,,,,,,,,,,,,,,
;,,,,,,,,,,,,,,,,
;,,,,,,,,,,,,,,,,
;,Electricity TDV (CZ1; 30-yr PV$/kWh),Electricity TDV (CZ2; 30-yr PV$/kWh),Electricity TDV (CZ3; 30-yr PV$/kWh),Electricity TDV (CZ4; 30-yr PV$/kWh),Electricity TDV (CZ5; 30-yr PV$/kWh),Electricity TDV (CZ6; 30-yr PV$/kWh),Electricity TDV (CZ7; 30-yr PV$/kWh),Electricity TDV (CZ8; 30-yr PV$/kWh),Electricity TDV (CZ9; 30-yr PV$/kWh),Electricity TDV (CZ10; 30-yr PV$/kWh),Electricity TDV (CZ11; 30-yr PV$/kWh),Electricity TDV (CZ12; 30-yr PV$/kWh),Electricity TDV (CZ13; 30-yr PV$/kWh),Electricity TDV (CZ14; 30-yr PV$/kWh),Electricity TDV (CZ15; 30-yr PV$/kWh),Electricity TDV (CZ16; 30-yr PV$/kWh)
; MoDaHr,,,,,,,,,,,,,,,,
; CZ=,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
40813,0.053630154,0.053630154,0.053630154,0.053630154,0.053630154,0.108990867,0.108990867,0.108990867,0.108990867,0.108990867,0.053630154,0.053630154,0.053630154,0.108990867,0.108990867,0.108990867
40814,0.052427826,0.052427826,0.052427826,0.052427826,0.052427826,0.137992916,0.137992916,0.137992916,0.137992916,0.137992916,0.052427826,0.052427826,0.052427826,0.137992916,0.137992916,0.137992916
40815,0.052267165,0.052267165,0.052267165,0.052267165,0.052267165,0.109937939,0.109937939,0.109937939,0.109937939,0.109937939,0.052267165,0.052267165,0.052267165,0.109937939,0.109937939,0.109937939
40816,0.053183638,0.053183638,0.053183638,0.053183638,0.053183638,0.14334936,0.14334936,0.14334936,0.14334936,0.14334936,0.053183638,0.053183638,0.053183638,0.14334936,0.14334936,0.14334936
40817,0.107503578,0.107503578,0.107503578,0.107503578,0.107503578,0.186870224,0.186870224,0.186870224,0.186870224,0.186870224,0.107503578,0.107503578,0.107503578,0.186870224,0.186870224,0.186870224
40818,0.837233034,0.837233034,0.837233034,0.837233034,0.837233034,0.818791729,0.818791729,0.818791729,0.818791729,0.818791729,0.837233034,0.837233034,0.837233034,0.818791729,0.818791729,0.818791729
40819,0.869440866,0.869440866,0.869440866,0.869440866,0.869440866,7.149458019,0.890916248,0.890916248,0.890916248,0.890916248,0.869440866,0.869440866,0.869440866,0.890916248,0.890916248,0.890916248
40820,0.889943749,0.889943749,0.889943749,0.889943749,0.889943749,1.413332324,0.898516484,0.898516484,0.898516484,0.898516484,0.889943749,0.889943749,0.889943749,0.898516484,0.898516484,0.898516484
40821,0.890758662,0.890758662,0.890758662,0.890758662,0.890758662,0.898749296,0.898749296,0.898749296,0.898749296,0.898749296,0.890758662,0.890758662,0.890758662,0.898749296,0.898749296,0.898749296
40822,0.891055652,0.891055652,0.891055652,0.891055652,0.891055652,0.898824511,0.898824511,0.898824511,0.898824511,0.898824511,0.891055652,0.891055652,0.891055652,0.898824511,0.898824511,0.898824511
40823,0.891468288,0.891468288,0.891468288,0.891468288,0.891468288,0.898957737,0.898957737,0.898957737,0.898957737,0.898957737,0.891468288,0.891468288,0.891468288,0.898957737,0.898957737,0.898957737
40824,0.91178532,0.91178532,0.91178532,0.91178532,0.91178532,0.903436936,0.903436936,0.903436936,0.903436936,0.903436936,0.91178532,0.91178532,0.91178532,0.903436936,0.903436936,0.903436936
40901,0.985782464,0.985782464,0.985782464,0.985782464,0.985782464,1.34706515,1.34706515,1.34706515,1.34706515,1.34706515,0.985782464,0.985782464,0.985782464,1.34706515,1.34706515,1.34706515
40902,0.984873582,0.984873582,0.984873582,0.984873582,0.984873582,1.346942704,1.346942704,1.346942704,1.346942704,1.346942704,0.984873582,0.984873582,0.984873582,1.346942704,1.346942704,1.346942704
40903,0.984416887,0.984416887,0.984416887,0.984416887,0.984416887,1.346827689,1.346827689,1.346827689,1.346827689,1.346827689,0.984416887,0.984416887,0.984416887,1.346827689,1.346827689,1.346827689
40904,0.977906502,0.977906502,0.977906502,0.977906502,0.977906502,1.346432966,1.346432966,1.346432966,1.346432966,1.346432966,0.977906502,0.977906502,0.977906502,1.346432966,1.346432966,1.346432966
40905,0.978857457,0.978857457,0.978857457,0.978857457,0.978857457,1.346520734,1.346520734,1.346520734,1.346520734,1.346520734,0.978857457,0.978857457,0.978857457,1.346520734,1.346520734,1.346520734
40906,0.985294517,0.985294517,0.985294517,0.985294517,0.985294517,1.346925154,1.346925154,1.346925154,1.346925154,1.346925154,0.985294517,0.985294517,0.985294517,1.346925154,1.346925154,1.346925154
40907,0.646343776,0.646343776,0.646343776,0.646343776,0.646343776,0.60256102,0.60256102,0.60256102,0.60256102,0.60256102,0.646343776,0.646343776,0.646343776,0.60256102,0.60256102,0.60256102
40908,0.278739852,0.278739852,0.278739852,0.278739852,0.278739852,0.284793546,0.284793546,0.284793546,0.284793546,0.284793546,0.278739852,0.278739852,0.278739852,0.284793546,0.284793546,0.284793546
40909,0.20060636,0.20060636,0.20060636,0.20060636,0.20060636,0.230309324,0.230309324,0.230309324,0.230309324,0.230309324,0.20060636,0.20060636,0.20060636,0.230309324,0.230309324,0.230309324
40910,0.134364565,0.134364565,0.134364565,0.134364565,0.134364565,0.228726614,0.228726614,0.228726614,0.228726614,0.228726614,0.134364565,0.134364565,0.134364565,0.228726614,0.228726614,0.228726614
40911,0.131298459,0.131298459,0.131298459,0.131298459,0.131298459,0.235593386,0.235593386,0.235593386,0.235593386,0.235593386,0.131298459,0.131298459,0.131298459,0.235593386,0.235593386,0.235593386
40912,0.131516387,0.131516387,0.131516387,0.131516387,0.131516387,0.226713511,0.226713511,0.226713511,0.226713511,0.226713511,0.131516387,0.131516387,0.131516387,0.226713511,0.226713511,0.226713511
40913,0.130614868,0.130614868,0.130614868,0.130614868,0.130614868,0.244857599,0.244857599,0.244857599,0.244857599,0.244857599,0.130614868,0.130614868,0.130614868,0.244857599,0.244857599,0.244857599
40914,0.118370946,0.118370946,0.118370946,0.118370946,0.118370946,0.272136484,0.272136484,0.272136484,0.272136484,0.272136484,0.118370946,0.118370946,0.118370946,0.272136484,0.272136484,0.272136484
40915,0.139236586,0.139236586,0.139236586,0.139236586,0.139236586,0.232955976,0.232955976,0.232955976,0.232955976,0.232955976,0.139236586,0.139236586,0.139236586,0.232955976,0.232955976,0.232955976
40916,0.120404351,0.120404351,0.120404351,0.120404351,0.120404351,0.292734359,0.292734359,0.292734359,0.292734359,0.292734359,0.120404351,0.120404351,0.120404351,0.292734359,0.292734359,0.292734359
40917,0.29600346,0.29600346,0.29600346,0.29600346,0.29600346,0.401419236,0.401419236,0.401419236,0.401419236,0.401419236,0.29600346,0.29600346,0.29600346,0.401419236,0.401419236,0.401419236
40918,1.585838705,1.585838705,1.585838705,1.585838705,1.585838705,1.516648824,1.516648824,1.516648824,1.516648824,1.516648824,1.585838705,1.585838705,1.585838705,1.516648824,1.516648824,1.516648824
40919,1.654612195,1.654612195,1.654612195,1.654612195,1.654612195,1.598045357,1.598045357,1.598045357,1.598045357,1.598045357,1.654612195,1.654612195,1.654612195,1.598045357,1.598045357,1.598045357
40920,1.655646746,1.655646746,1.655646746,1.655646746,1.655646746,1.598331799,1.598331799,1.598331799,1.598331799,1.598331799,1.655646746,1.655646746,1.655646746,1.598331799,1.598331799,1.598331799
40921,1.656825056,1.656825056,1.656825056,1.656825056,1.656825056,1.598669809,1.598669809,1.598669809,1.598669809,1.598669809,1.656825056,1.656825056,1.656825056,1.598669809,1.598669809,1.598669809
40922,1.658541379,1.658541379,1.658541379,1.658541379,1.658541379,1.599256742,1.599256742,1.599256742,1.599256742,1.599256742,1.658541379,1.658541379,1.658541379,1.599256742,1.599256742,1.599256742
40923,1.6842805,1.6842805,1.6842805,1.6842805,1.6842805,1.603646817,1.603646817,1.603646817,1.603646817,1.603646817,1.6842805,1.6842805,1.6842805,1.603646817,1.603646817,1.603646817
40924,1.669691702,1.669691702,1.669691702,1.669691702,1.669691702,1.600322631,1.600322631,1.600322631,1.600322631,1.600322631,1.669691702,1.669691702,1.669691702,1.600322631,1.600322631,1.600322631
41001,1.697741008,1.697741008,1.697741008,1.697741008,1.697741008,1.585841947,1.585841947,1.585841947,1.585841947,1.585841947,1.697741008,1.697741008,1.697741008,1.585841947,1.585841947,1.585841947
41002,1.697437425,1.697437425,1.697437425,1.697437425,1.697437425,1.585819819,1.585819819,1.585819819,1.585819819,1.585819819,1.697437425,1.697437425,1.697437425,1.585819819,1.585819819,1.585819819
41003,1.666496745,1.666496745,1.666496745,1.666496745,1.666496745,1.576217206,1.576217206,1.576217206,1.576217206,1.576217206,1.666496745,1.666496745,1.666496745,1.576217206,1.576217206,1.576217206
41004,1.664872252,1.664872252,1.664872252,1.664872252,1.664872252,1.575805403,1.575805403,1.575805403,1.575805403,1.575805403,1.664872252,1.664872252,1.664872252,1.575805403,1.575805403,1.575805403
41005,1.665019501,1.665019501,1.665019501,1.665019501,1.665019501,1.576285844,1.576285844,1.576285844,1.576285844,1.576285844,1.665019501,1.665019501,1.665019501,1.576285844,1.576285844,1.576285844
41006,1.665527583,1.665527583,1.665527583,1.665527583,1.665527583,1.575963421,1.575963421,1.575963421,1.575963421,1.575963421,1.665527583,1.665527583,1.665527583,1.575963421,1.575963421,1.575963421
41007,1.63923619,1.63923619,1.63923619,1.63923619,1.63923619,1.434852358,1.434852358,1.434852358,1.434852358,1.434852358,1.63923619,1.63923619,1.63923619,1.434852358,1.434852358,1.434852358
41008,1.184380101,1.184380101,1.184380101,1.184380101,1.184380101,0.726984197,0.726984197,0.726984197,0.726984197,0.726984197,1.184380101,1.184380101,1.184380101,0.726984197,0.726984197,0.726984197
41009,0.903432536,0.903432536,0.903432536,0.903432536,0.903432536,0.409185753,0.409185753,0.409185753,0.409185753,0.409185753,0.903432536,0.903432536,0.903432536,0.409185753,0.409185753,0.409185753
41010,0.844642687,0.844642687,0.844642687,0.844642687,0.844642687,0.375722938,0.375722938,0.375722938,0.375722938,0.375722938,0.844642687,0.844642687,0.844642687,0.375722938,0.375722938,0.375722938
41011,0.835885965,0.835885965,0.835885965,0.835885965,0.835885965,0.388399856,0.388399856,0.388399856,0.388399856,0.388399856,0.835885965,0.835885965,0.835885965,0.388399856,0.388399856,0.388399856
41012,0.829897541,0.829897541,0.829897541,0.829897541,0.829897541,0.384143378,0.384143378,0.384143378,0.384143378,0.384143378,0.829897541,0.829897541,0.829897541,0.384143378,0.384143378,0.384143378
41013,0.82897574,0.82897574,0.82897574,0.82897574,0.82897574,0.387793042,0.387793042,0.387793042,0.387793042,0.387793042,0.82897574,0.82897574,0.82897574,0.387793042,0.387793042,0.387793042
41014,0.834259357,0.834259357,0.834259357,0.834259357,0.834259357,0.378046995,0.378046995,0.378046995,0.378046995,0.378046995,0.834259357,0.834259357,0.834259357,0.378046995,0.378046995,0.378046995
41015,0.835998182,0.835998182,0.835998182,0.835998182,0.835998182,0.383660717,0.383660717,0.383660717,0.383660717,0.383660717,0.835998182,0.835998182,0.835998182,0.383660717,0.383660717,0.383660717
41016,0.820058156,0.820058156,0.820058156,0.820058156,0.820058156,0.395025892,0.395025892,0.395025892,0.395025892,0.395025892,0.820058156,0.820058156,0.820058156,0.395025892,0.395025892,0.395025892
41017,0.871258792,0.871258792,0.871258792,0.871258792,0.871258792,0.500863566,0.500863566,0.500863566,0.500863566,0.500863566,0.871258792,0.871258792,0.871258792,0.500863566,0.500863566,0.500863566
41018,1.511198992,1.511198992,1.511198992,1.511198992,1.511198992,1.551990756,1.551990756,1.551990756,1.551990756,1.551990756,1.511198992,1.511198992,1.511198992,1.551990756,1.551990756,1.551990756
41019,6.193487881,1.516801019,1.516801019,1.516801019,1.516801019,1.553457284,1.553457284,1.553457284,1.553457284,1.553457284,1.516801019,1.516801019,1.516801019,1.553457284,1.553457284,1.553457284
41020,6.121999133,1.517938413,1.517938413,1.517938413,1.517938413,1.553387873,1.553387873,1.553387873,1.553387873,1.553387873,1.517938413,1.517938413,1.517938413,1.553387873,1.553387873,1.553387873
41021,4.760184448,1.521986238,1.521986238,1.521986238,1.521986238,1.553540509,1.553540509,1.553540509,1.553540509,1.553540509,1.521986238,1.521986238,1.521986238,1.553540509,1.553540509,1.553540509
41022,1.523731415,1.523731415,1.523731415,1.523731415,1.523731415,1.554071459,1.554071459,1.554071459,1.554071459,1.554071459,1.523731415,1.523731415,1.523731415,1.554071459,1.554071459,1.554071459
41023,1.554603246,1.554603246,1.554603246,1.554603246,1.554603246,1.558400529,1.558400529,1.558400529,1.558400529,1.558400529,1.554603246,1.554603246,1.554603246,1.558400529,1.558400529,1.558400529
41024,1.535871147,1.535871147,1.535871147,1.535871147,1.535871147,1.555939095,1.555939095,1.555939095,1.555939095,1.555939095,1.535871147,1.535871147,1.535871147,1.555939095,1.555939095,1.555939095
41101,1.028692153,1.028692153,1.028692153,1.028692153,1.028692153,1.448682086,1.448682086,1.448682086,1.448682086,1.448682086,1.028692153,1.028692153,1.028692153,1.448682086,1.448682086,1.448682086
41102,1.028484152,1.028484152,1.028484152,1.028484152,1.028484152,1.448689079,1.448689079,1.448689079,1.448689079,1.448689079,1.028484152,1.028484152,1.028484152,1.448689079,1.448689079,1.448689079
41103,1.028494136,1.028494136,1.028494136,1.028494136,1.028494136,1.448730114,1.448730114,1.448730114,1.448730114,1.448730114,1.028494136,1.028494136,1.028494136,1.448730114,1.448730114,1.448730114
41104,1.02880005,1.02880005,1.02880005,1.02880005,1.02880005,1.449207712,1.449207712,1.449207712,1.449207712,1.449207712,1.02880005,1.02880005,1.02880005,1.449207712,1.449207712,1.449207712
41105,1.029382077,1.029382077,1.029382077,1.029382077,1.029382077,1.449321296,1.449321296,1.449321296,1.449321296,1.449321296,1.029382077,1.029382077,1.029382077,1.449321296,1.449321296,1.449321296
41106,1.029479359,1.029479359,1.029479359,1.029479359,1.029479359,1.449294884,1.449294884,1.449294884,1.449294884,1.449294884,1.029479359,1.029479359,1.029479359,1.449294884,1.449294884,1.449294884
41107,1.029405287,1.029405287,1.029405287,1.029405287,1.029405287,0.89746597,0.89746597,0.89746597,0.89746597,0.89746597,1.029405287,1.029405287,1.029405287,0.89746597,0.89746597,0.89746597
41108,0.975123596,0.975123596,0.975123596,0.975123596,0.975123596,0.524454578,0.524454578,0.524454578,0.524454578,0.524454578,0.975123596,0.975123596,0.975123596,0.524454578,0.524454578,0.524454578
41109,0.539818306,0.539818306,0.539818306,0.539818306,0.539818306,0.476590924,0.476590924,0.476590924,0.476590924,0.476590924,0.539818306,0.539818306,0.539818306,0.476590924,0.476590924,0.476590924
41110,0.517715764,0.517715764,0.517715764,0.517715764,0.517715764,0.476166266,0.476166266,0.476166266,0.476166266,0.476166266,0.517715764,0.517715764,0.517715764,0.476166266,0.476166266,0.476166266
41111,0.520364648,0.520364648,0.520364648,0.520364648,0.520364648,0.505776691,0.505776691,0.505776691,0.505776691,0.505776691,0.520364648,0.520364648,0.520364648,0.505776691,0.505776691,0.505776691
41112,0.505237545,0.505237545,0.505237545,0.505237545,0.505237545,0.471934702,0.471934702,0.471934702,0.471934702,0.471934702,0.505237545,0.505237545,0.505237545,0.471934702,0.471934702,0.471934702
41113,0.518796655,0.518796655,0.518796655,0.518796655,0.518796655,0.486174552,0.486174552,0.486174552,0.486174552,0.486174552,0.518796655,0.518796655,0.518796655,0.486174552,0.486174552,0.486174552
41114,0.492545036,0.492545036,0.492545036,0.492545036,0.492545036,0.505998044,0.505998044,0.505998044,0.505998044,0.505998044,0.492545036,0.492545036,0.492545036,0.505998044,0.505998044,0.505998044
41115,0.518727697,0.518727697,0.518727697,0.518727697,0.518727697,0.478299603,0.478299603,0.478299603,0.478299603,0.478299603,0.518727697,0.518727697,0.518727697,0.478299603,0.478299603,0.478299603
41116,0.483149027,0.483149027,0.483149027,0.483149027,0.483149027,0.499075982,0.499075982,0.499075982,0.499075982,0.499075982,0.483149027,0.483149027,0.483149027,0.499075982,0.499075982,0.499075982
41117,0.515602877,0.515602877,0.515602877,0.515602877,0.515602877,0.540012598,0.540012598,0.540012598,0.540012598,0.540012598,0.515602877,0.515602877,0.515602877,0.540012598,0.540012598,0.540012598
41118,1.005593174,1.005593174,1.005593174,1.005593174,1.005593174,1.383111773,1.383111773,1.383111773,1.383111773,1.383111773,1.005593174,1.005593174,1.005593174,1.383111773,1.383111773,1.383111773
41119,1.01170944,6.980783192,1.01170944,1.01170944,1.01170944,1.410573552,1.410573552,1.410573552,1.410573552,1.410573552,1.01170944,1.01170944,1.01170944,1.410573552,1.410573552,1.410573552
41120,1.011490612,3.120486127,1.011490612,1.011490612,1.011490612,1.410531329,1.410531329,1.410531329,1.410531329,1.410531329,1.011490612,1.011490612,1.011490612,1.410531329,1.410531329,1.410531329
41121,1.012109505,1.012109505,1.012109505,1.012109505,1.012109505,1.410663537,1.410663537,1.410663537,1.410663537,1.410663537,1.012109505,1.012109505,1.012109505,1.410663537,1.410663537,1.410663537
41122,1.013810894,1.013810894,1.013810894,1.013810894,1.013810894,1.411162127,1.411162127,1.411162127,1.411162127,1.411162127,1.013810894,1.013810894,1.013810894,1.411162127,1.411162127,1.411162127
41123,1.047158628,1.047158628,1.047158628,1.047158628,1.047158628,1.413792799,1.413792799,1.413792799,1.413792799,1.413792799,1.047158628,1.047158628,1.047158628,1.413792799,1.413792799,1.413792799
41124,1.043361253,1.043361253,1.043361253,1.043361253,1.043361253,1.415790321,1.415790321,1.415790321,1.415790321,1.415790321,1.043361253,1.043361253,1.043361253,1.415790321,1.415790321,1.415790321
41201,0.941579803,0.941579803,0.941579803,0.941579803,0.941579803,1.334751493,1.334751493,1.334751493,1.334751493,1.334751493,0.941579803,0.941579803,0.941579803,1.334751493,1.334751493,1.334751493
41202,0.941467318,0.941467318,0.941467318,0.941467318,0.941467318,1.334767262,1.334767262,1.334767262,1.334767262,1.334767262,0.941467318,0.941467318,0.941467318,1.334767262,1.334767262,1.334767262
41203,0.941704646,0.941704646,0.941704646,0.941704646,0.941704646,1.334840699,1.334840699,1.334840699,1.334840699,1.334840699,0.941704646,0.941704646,0.941704646,1.334840699,1.334840699,1.334840699
41204,0.942325207,0.942325207,0.942325207,0.942325207,0.942325207,1.334989102,1.334989102,1.334989102,1.334989102,1.334989102,0.942325207,0.942325207,0.942325207,1.334989102,1.334989102,1.334989102
41205,0.942802909,0.942802909,0.942802909,0.942802909,0.942802909,1.335059017,1.335059017,1.335059017,1.335059017,1.335059017,0.942802909,0.942802909,0.942802909,1.335059017,1.335059017,1.335059017
41206,0.942923678,0.942923678,0.942923678,0.942923678,0.942923678,1.335057764,1.335057764,1.335057764,1.335057764,1.335057764,0.942923678,0.942923678,0.942923678,1.335057764,1.335057764,1.335057764
41207,0.930362618,0.930362618,0.930362618,0.930362618,0.930362618,0.786005266,0.786005266,0.786005266,0.786005266,0.786005266,0.930362618,0.930362618,0.930362618,0.786005266,0.786005266,0.786005266
41208,0.522921475,0.522921475,0.522921475,0.522921475,0.522921475,0.28248866,0.28248866,0.28248866,0.28248866,0.28248866,0.522921475,0.522921475,0.522921475,0.28248866,0.28248866,0.28248866
41209,0.191750377,0.191750377,0.191750377,0.191750377,0.191750377,0.205858642,0.205858642,0.205858642,0.205858642,0.205858642,0.191750377,0.191750377,0.191750377,0.205858642,0.205858642,0.205858642
41210,0.176866323,0.176866323,0.176866323,0.176866323,0.176866323,0.206211418,0.206211418,0.206211418,0.206211418,0.206211418,0.176866323,0.176866323,0.176866323,0.206211418,0.206211418,0.206211418
