,MoDaHr,SourceEnergy,SourceEnergy,SourceEnergy,SourceEnergy,SourceEnergy,SourceEnergy,SourceEnergy,SourceEnergy,SourceEnergy,SourceEnergy,SourceEnergy,SourceEnergy,SourceEnergy,SourceEnergy,SourceEnergy,SourceEnergy,SourceEnergy,SourceEnergy,SourceEnergy,SourceEnergy,SourceEnergy,SourceEnergy,SourceEnergy,SourceEnergy,SourceEnergy,SourceEnergy,SourceEnergy,SourceEnergy,SourceEnergy,SourceEnergy,SourceEnergy,SourceEnergy,SourceEnergy,SourceEnergy,SourceEnergy,SourceEnergy,SourceEnergy,SourceEnergy,SourceEnergy,SourceEnergy,SourceEnergy,SourceEnergy,SourceEnergy,SourceEnergy,SourceEnergy,SourceEnergy,SourceEnergy,SourceEnergy
,Fuel=,Elec,Elec,Elec,Elec,Elec,Elec,Elec,Elec,Elec,Elec,Elec,Elec,Elec,Elec,Elec,Elec,NatGas,NatGas,NatGas,NatGas,NatGas,NatGas,NatGas,NatGas,NatGas,NatGas,NatGas,NatGas,NatGas,NatGas,NatGas,NatGas,Propane,Propane,Propane,Propane,Propane,Propane,Propane,Propane,Propane,Propane,Propane,Propane,Propane,Propane,Propane,Propane
,CZ=,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
,101719,4.390825238,4.390825238,4.390825238,4.390825238,4.390825238,4.429185751,4.417017552,4.429185751,4.429185751,4.429185751,4.390825238,4.390825238,4.390825238,4.429185751,4.429185751,4.429185751,87.58043176,87.58043176,87.58043176,87.58043176,87.58043176,86.34881867,86.34881867,86.34881867,86.34881867,86.34881867,87.58043176,87.58043176,87.58043176,86.34881867,86.34881867,86.34881867,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
,101720,4.390481668,4.390481668,4.390481668,4.390481668,4.390481668,4.42883918,4.416671933,4.42883918,4.42883918,4.42883918,4.390481668,4.390481668,4.390481668,4.42883918,4.42883918,4.42883918,87.58043176,87.58043176,87.58043176,87.58043176,87.58043176,86.34881867,86.34881867,86.34881867,86.34881867,86.34881867,87.58043176,87.58043176,87.58043176,86.34881867,86.34881867,86.34881867,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
,101721,4.38757191,4.38757191,4.38757191,4.38757191,4.38757191,4.425904,4.413744817,4.425904,4.425904,4.425904,4.38757191,4.38757191,4.38757191,4.425904,4.425904,4.425904,87.58043176,87.58043176,87.58043176,87.58043176,87.58043176,86.34881867,86.34881867,86.34881867,86.34881867,86.34881867,87.58043176,87.58043176,87.58043176,86.34881867,86.34881867,86.34881867,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
,101722,4.384270432,4.384270432,4.384270432,4.384270432,4.384270432,4.422573678,4.410423645,4.422573678,4.422573678,4.422573678,4.384270432,4.384270432,4.384270432,4.422573678,4.422573678,4.422573678,87.58043176,87.58043176,87.58043176,87.58043176,87.58043176,86.34881867,86.34881867,86.34881867,86.34881867,86.34881867,87.58043176,87.58043176,87.58043176,86.34881867,86.34881867,86.34881867,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
,101723,4.354960378,4.354960378,4.354960378,4.354960378,4.354960378,4.393007557,4.380938749,4.393007557,4.393007557,4.393007557,4.354960378,4.354960378,4.354960378,4.393007557,4.393007557,4.393007557,87.58043176,87.58043176,87.58043176,87.58043176,87.58043176,86.34881867,86.34881867,86.34881867,86.34881867,86.34881867,87.58043176,87.58043176,87.58043176,86.34881867,86.34881867,86.34881867,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
,101724,4.326045351,4.326045351,4.326045351,4.326045351,4.326045351,4.363839914,4.351851238,4.363839914,4.363839914,4.363839914,4.326045351,4.326045351,4.326045351,4.363839914,4.363839914,4.363839914,87.58043176,87.58043176,87.58043176,87.58043176,87.58043176,86.34881867,86.34881867,86.34881867,86.34881867,86.34881867,87.58043176,87.58043176,87.58043176,86.34881867,86.34881867,86.34881867,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
,101801,4.08630764,4.08630764,4.08630764,4.08630764,4.08630764,4.122007731,4.110683435,4.122007731,4.122007731,4.122007731,4.08630764,4.08630764,4.08630764,4.122007731,4.122007731,4.122007731,87.58043176,87.58043176,87.58043176,87.58043176,87.58043176,86.34881867,86.34881867,86.34881867,86.34881867,86.34881867,87.58043176,87.58043176,87.58043176,86.34881867,86.34881867,86.34881867,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
,101802,4.043377085,4.043377085,4.043377085,4.043377085,4.043377085,4.078702112,4.067496789,4.078702112,4.078702112,4.078702112,4.043377085,4.043377085,4.043377085,4.078702112,4.078702112,4.078702112,87.58043176,87.58043176,87.58043176,87.58043176,87.58043176,86.34881867,86.34881867,86.34881867,86.34881867,86.34881867,87.58043176,87.58043176,87.58043176,86.34881867,86.34881867,86.34881867,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
,101803,3.998801457,3.998801457,3.998801457,3.998801457,3.998801457,4.033737048,4.022655257,4.033737048,4.033737048,4.033737048,3.998801457,3.998801457,3.998801457,4.033737048,4.033737048,4.033737048,87.58043176,87.58043176,87.58043176,87.58043176,87.58043176,86.34881867,86.34881867,86.34881867,86.34881867,86.34881867,87.58043176,87.58043176,87.58043176,86.34881867,86.34881867,86.34881867,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
,101804,4.059313837,4.059313837,4.059313837,4.059313837,4.059313837,4.094778095,4.083528607,4.094778095,4.094778095,4.094778095,4.059313837,4.059313837,4.059313837,4.094778095,4.094778095,4.094778095,87.58043176,87.58043176,87.58043176,87.58043176,87.58043176,86.34881867,86.34881867,86.34881867,86.34881867,86.34881867,87.58043176,87.58043176,87.58043176,86.34881867,86.34881867,86.34881867,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
,101805,4.090289937,4.090289937,4.090289937,4.090289937,4.090289937,4.126024819,4.114689487,4.126024819,4.126024819,4.126024819,4.090289937,4.090289937,4.090289937,4.126024819,4.126024819,4.126024819,87.58043176,87.58043176,87.58043176,87.58043176,87.58043176,86.34881867,86.34881867,86.34881867,86.34881867,86.34881867,87.58043176,87.58043176,87.58043176,86.34881867,86.34881867,86.34881867,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
,101806,4.105505839,4.105505839,4.105505839,4.105505839,4.105505839,4.141373655,4.129996155,4.141373655,4.141373655,4.141373655,4.105505839,4.105505839,4.105505839,4.141373655,4.141373655,4.141373655,87.58043176,87.58043176,87.58043176,87.58043176,87.58043176,86.34881867,86.34881867,86.34881867,86.34881867,86.34881867,87.58043176,87.58043176,87.58043176,86.34881867,86.34881867,86.34881867,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
,101807,4.087726177,4.087726177,4.087726177,4.087726177,4.087726177,4.12343866,4.112110433,4.12343866,4.12343866,4.12343866,4.087726177,4.087726177,4.087726177,4.12343866,4.12343866,4.12343866,87.58043176,87.58043176,87.58043176,87.58043176,87.58043176,86.34881867,86.34881867,86.34881867,86.34881867,86.34881867,87.58043176,87.58043176,87.58043176,86.34881867,86.34881867,86.34881867,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
,101808,2.219779543,2.219779543,2.219779543,2.219779543,2.219779543,2.239172682,2.233021055,2.239172682,2.239172682,2.239172682,2.219779543,2.219779543,2.219779543,2.239172682,2.239172682,2.239172682,87.58043176,87.58043176,87.58043176,87.58043176,87.58043176,86.34881867,86.34881867,86.34881867,86.34881867,86.34881867,87.58043176,87.58043176,87.58043176,86.34881867,86.34881867,86.34881867,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
,101809,0.805326378,0.805326378,0.805326378,0.805326378,0.805326378,0.812362124,0.810130341,0.812362124,0.812362124,0.812362124,0.805326378,0.805326378,0.805326378,0.812362124,0.812362124,0.812362124,87.58043176,87.58043176,87.58043176,87.58043176,87.58043176,86.34881867,86.34881867,86.34881867,86.34881867,86.34881867,87.58043176,87.58043176,87.58043176,86.34881867,86.34881867,86.34881867,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
,101810,0.750168585,0.750168585,0.750168585,0.750168585,0.750168585,0.756722444,0.754643518,0.756722444,0.756722444,0.756722444,0.750168585,0.750168585,0.750168585,0.756722444,0.756722444,0.756722444,87.58043176,87.58043176,87.58043176,87.58043176,87.58043176,86.34881867,86.34881867,86.34881867,86.34881867,86.34881867,87.58043176,87.58043176,87.58043176,86.34881867,86.34881867,86.34881867,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
,101811,0.726921649,0.726921649,0.726921649,0.726921649,0.726921649,0.733272411,0.731257909,0.733272411,0.733272411,0.733272411,0.726921649,0.726921649,0.726921649,0.733272411,0.733272411,0.733272411,87.58043176,87.58043176,87.58043176,87.58043176,87.58043176,86.34881867,86.34881867,86.34881867,86.34881867,86.34881867,87.58043176,87.58043176,87.58043176,86.34881867,86.34881867,86.34881867,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
,101812,0.719569802,0.719569802,0.719569802,0.719569802,0.719569802,0.725856334,0.723862206,0.725856334,0.725856334,0.725856334,0.719569802,0.719569802,0.719569802,0.725856334,0.725856334,0.725856334,87.58043176,87.58043176,87.58043176,87.58043176,87.58043176,86.34881867,86.34881867,86.34881867,86.34881867,86.34881867,87.58043176,87.58043176,87.58043176,86.34881867,86.34881867,86.34881867,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
,101813,0.728656868,0.728656868,0.728656868,0.728656868,0.728656868,0.73502279,0.733003479,0.73502279,0.73502279,0.73502279,0.728656868,0.728656868,0.728656868,0.73502279,0.73502279,0.73502279,87.58043176,87.58043176,87.58043176,87.58043176,87.58043176,86.34881867,86.34881867,86.34881867,86.34881867,86.34881867,87.58043176,87.58043176,87.58043176,86.34881867,86.34881867,86.34881867,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
,101814,0.776031863,0.776031863,0.776031863,0.776031863,0.776031863,0.782811677,0.780661077,0.782811677,0.782811677,0.782811677,0.776031863,0.776031863,0.776031863,0.782811677,0.782811677,0.782811677,87.58043176,87.58043176,87.58043176,87.58043176,87.58043176,86.34881867,86.34881867,86.34881867,86.34881867,86.34881867,87.58043176,87.58043176,87.58043176,86.34881867,86.34881867,86.34881867,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
,101815,1.005317382,1.005317382,1.005317382,1.005317382,1.005317382,1.014100353,1.011314339,1.014100353,1.014100353,1.014100353,1.005317382,1.005317382,1.005317382,1.014100353,1.014100353,1.014100353,87.58043176,87.58043176,87.58043176,87.58043176,87.58043176,86.34881867,86.34881867,86.34881867,86.34881867,86.34881867,87.58043176,87.58043176,87.58043176,86.34881867,86.34881867,86.34881867,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
,101816,1.498587457,1.498587457,1.498587457,1.498587457,1.498587457,1.511679889,1.507526886,1.511679889,1.511679889,1.511679889,1.498587457,1.498587457,1.498587457,1.511679889,1.511679889,1.511679889,87.58043176,87.58043176,87.58043176,87.58043176,87.58043176,86.34881867,86.34881867,86.34881867,86.34881867,86.34881867,87.58043176,87.58043176,87.58043176,86.34881867,86.34881867,86.34881867,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
,101817,3.738107376,3.738107376,3.738107376,3.738107376,3.738107376,3.770765409,3.760406073,3.770765409,3.770765409,3.770765409,3.738107376,3.738107376,3.738107376,3.770765409,3.770765409,3.770765409,87.58043176,87.58043176,87.58043176,87.58043176,87.58043176,86.34881867,86.34881867,86.34881867,86.34881867,86.34881867,87.58043176,87.58043176,87.58043176,86.34881867,86.34881867,86.34881867,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
,101818,4.208810738,4.208810738,4.208810738,4.208810738,4.208810738,4.245581079,4.233917293,4.245581079,4.245581079,4.245581079,4.208810738,4.208810738,4.208810738,4.245581079,4.245581079,4.245581079,87.58043176,87.58043176,87.58043176,87.58043176,87.58043176,86.34881867,86.34881867,86.34881867,86.34881867,86.34881867,87.58043176,87.58043176,87.58043176,86.34881867,86.34881867,86.34881867,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
,101819,4.201611394,4.201611394,4.201611394,4.201611394,4.201611394,4.238318837,4.226675003,4.238318837,4.238318837,4.238318837,4.201611394,4.201611394,4.201611394,4.238318837,4.238318837,4.238318837,87.58043176,87.58043176,87.58043176,87.58043176,87.58043176,86.34881867,86.34881867,86.34881867,86.34881867,86.34881867,87.58043176,87.58043176,87.58043176,86.34881867,86.34881867,86.34881867,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
,101820,4.201289715,4.201289715,4.201289715,4.201289715,4.201289715,4.237994348,4.226351405,4.237994348,4.237994348,4.237994348,4.201289715,4.201289715,4.201289715,4.237994348,4.237994348,4.237994348,87.58043176,87.58043176,87.58043176,87.58043176,87.58043176,86.34881867,86.34881867,86.34881867,86.34881867,86.34881867,87.58043176,87.58043176,87.58043176,86.34881867,86.34881867,86.34881867,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
,101821,4.171599774,4.171599774,4.171599774,4.171599774,4.171599774,4.20804502,4.196484356,4.20804502,4.20804502,4.20804502,4.171599774,4.171599774,4.171599774,4.20804502,4.20804502,4.20804502,87.58043176,87.58043176,87.58043176,87.58043176,87.58043176,86.34881867,86.34881867,86.34881867,86.34881867,86.34881867,87.58043176,87.58043176,87.58043176,86.34881867,86.34881867,86.34881867,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
,101822,4.160420205,4.160420205,4.160420205,4.160420205,4.160420205,4.19676778,4.185238098,4.19676778,4.19676778,4.19676778,4.160420205,4.160420205,4.160420205,4.19676778,4.19676778,4.19676778,87.58043176,87.58043176,87.58043176,87.58043176,87.58043176,86.34881867,86.34881867,86.34881867,86.34881867,86.34881867,87.58043176,87.58043176,87.58043176,86.34881867,86.34881867,86.34881867,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
,101823,4.135406815,4.135406815,4.135406815,4.135406815,4.135406815,4.171535861,4.160075498,4.171535861,4.171535861,4.171535861,4.135406815,4.135406815,4.135406815,4.171535861,4.171535861,4.171535861,87.58043176,87.58043176,87.58043176,87.58043176,87.58043176,86.34881867,86.34881867,86.34881867,86.34881867,86.34881867,87.58043176,87.58043176,87.58043176,86.34881867,86.34881867,86.34881867,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
,101824,4.126490323,4.126490323,4.126490323,4.126490323,4.126490323,4.16254147,4.151105816,4.16254147,4.16254147,4.16254147,4.126490323,4.126490323,4.126490323,4.16254147,4.16254147,4.16254147,87.58043176,87.58043176,87.58043176,87.58043176,87.58043176,86.34881867,86.34881867,86.34881867,86.34881867,86.34881867,87.58043176,87.58043176,87.58043176,86.34881867,86.34881867,86.34881867,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
,101901,3.883189898,3.883189898,3.883189898,3.883189898,3.883189898,3.917115447,3.906354047,3.917115447,3.917115447,3.917115447,3.883189898,3.883189898,3.883189898,3.917115447,3.917115447,3.917115447,87.58043176,87.58043176,87.58043176,87.58043176,87.58043176,86.34881867,86.34881867,86.34881867,86.34881867,86.34881867,87.58043176,87.58043176,87.58043176,86.34881867,86.34881867,86.34881867,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
,101902,3.870748374,3.870748374,3.870748374,3.870748374,3.870748374,3.904565228,3.893838306,3.904565228,3.904565228,3.904565228,3.870748374,3.870748374,3.870748374,3.904565228,3.904565228,3.904565228,87.58043176,87.58043176,87.58043176,87.58043176,87.58043176,86.34881867,86.34881867,86.34881867,86.34881867,86.34881867,87.58043176,87.58043176,87.58043176,86.34881867,86.34881867,86.34881867,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
,101903,3.83869178,3.83869178,3.83869178,3.83869178,3.83869178,3.872228571,3.861590487,3.872228571,3.872228571,3.872228571,3.83869178,3.83869178,3.83869178,3.872228571,3.872228571,3.872228571,87.58043176,87.58043176,87.58043176,87.58043176,87.58043176,86.34881867,86.34881867,86.34881867,86.34881867,86.34881867,87.58043176,87.58043176,87.58043176,86.34881867,86.34881867,86.34881867,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
,101904,3.856016169,3.856016169,3.856016169,3.856016169,3.856016169,3.889704314,3.87901822,3.889704314,3.889704314,3.889704314,3.856016169,3.856016169,3.856016169,3.889704314,3.889704314,3.889704314,87.58043176,87.58043176,87.58043176,87.58043176,87.58043176,86.34881867,86.34881867,86.34881867,86.34881867,86.34881867,87.58043176,87.58043176,87.58043176,86.34881867,86.34881867,86.34881867,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
,101905,3.864708838,3.864708838,3.864708838,3.864708838,3.864708838,3.898472927,3.887762743,3.898472927,3.898472927,3.898472927,3.864708838,3.864708838,3.864708838,3.898472927,3.898472927,3.898472927,87.58043176,87.58043176,87.58043176,87.58043176,87.58043176,86.34881867,86.34881867,86.34881867,86.34881867,86.34881867,87.58043176,87.58043176,87.58043176,86.34881867,86.34881867,86.34881867,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
,101906,3.889732868,3.889732868,3.889732868,3.889732868,3.889732868,3.92371558,3.912936048,3.92371558,3.92371558,3.92371558,3.889732868,3.889732868,3.889732868,3.92371558,3.92371558,3.92371558,87.58043176,87.58043176,87.58043176,87.58043176,87.58043176,86.34881867,86.34881867,86.34881867,86.34881867,86.34881867,87.58043176,87.58043176,87.58043176,86.34881867,86.34881867,86.34881867,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
,101907,3.87970321,3.87970321,3.87970321,3.87970321,3.87970321,3.913598297,3.90284656,3.913598297,3.913598297,3.913598297,3.87970321,3.87970321,3.87970321,3.913598297,3.913598297,3.913598297,87.58043176,87.58043176,87.58043176,87.58043176,87.58043176,86.34881867,86.34881867,86.34881867,86.34881867,86.34881867,87.58043176,87.58043176,87.58043176,86.34881867,86.34881867,86.34881867,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
,101908,2.308224154,2.308224154,2.308224154,2.308224154,2.308224154,2.280847555,2.2784685,2.280847555,2.280847555,2.280847555,2.308224154,2.308224154,2.308224154,2.280847555,2.280847555,2.280847555,87.58043176,87.58043176,87.58043176,87.58043176,87.58043176,86.34881867,86.34881867,86.34881867,86.34881867,86.34881867,87.58043176,87.58043176,87.58043176,86.34881867,86.34881867,86.34881867,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
,101909,0.121171148,0.121171148,0.121171148,0.121171148,0.121171148,0.119734002,0.119609113,0.119734002,0.119734002,0.119734002,0.121171148,0.121171148,0.121171148,0.119734002,0.119734002,0.119734002,87.58043176,87.58043176,87.58043176,87.58043176,87.58043176,86.34881867,86.34881867,86.34881867,86.34881867,86.34881867,87.58043176,87.58043176,87.58043176,86.34881867,86.34881867,86.34881867,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
,101910,0.033446558,0.033446558,0.033446558,0.033446558,0.033446558,0.033049867,0.033015394,0.033049867,0.033049867,0.033049867,0.033446558,0.033446558,0.033446558,0.033049867,0.033049867,0.033049867,87.58043176,87.58043176,87.58043176,87.58043176,87.58043176,86.34881867,86.34881867,86.34881867,86.34881867,86.34881867,87.58043176,87.58043176,87.58043176,86.34881867,86.34881867,86.34881867,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
,101911,0.003820153,0.003820153,0.003820153,0.003820153,0.003820153,0.003774844,0.003770906,0.003774844,0.003774844,0.003774844,0.003820153,0.003820153,0.003820153,0.003774844,0.003774844,0.003774844,87.58043176,87.58043176,87.58043176,87.58043176,87.58043176,86.34881867,86.34881867,86.34881867,86.34881867,86.34881867,87.58043176,87.58043176,87.58043176,86.34881867,86.34881867,86.34881867,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
,101912,0.003615257,0.003615257,0.003615257,0.003615257,0.003615257,0.003572378,0.003568652,0.003572378,0.003572378,0.003572378,0.003615257,0.003615257,0.003615257,0.003572378,0.003572378,0.003572378,87.58043176,87.58043176,87.58043176,87.58043176,87.58043176,86.34881867,86.34881867,86.34881867,86.34881867,86.34881867,87.58043176,87.58043176,87.58043176,86.34881867,86.34881867,86.34881867,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
,101913,0.004075675,0.004075675,0.004075675,0.004075675,0.004075675,0.004027336,0.004023135,0.004027336,0.004027336,0.004027336,0.004075675,0.004075675,0.004075675,0.004027336,0.004027336,0.004027336,87.58043176,87.58043176,87.58043176,87.58043176,87.58043176,86.34881867,86.34881867,86.34881867,86.34881867,86.34881867,87.58043176,87.58043176,87.58043176,86.34881867,86.34881867,86.34881867,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
,101914,0.004259073,0.004259073,0.004259073,0.004259073,0.004259073,0.004259073,0.004259073,0.004259073,0.004259073,0.004259073,0.004259073,0.004259073,0.004259073,0.004259073,0.004259073,0.004259073,87.58043176,87.58043176,87.58043176,87.58043176,87.58043176,86.34881867,86.34881867,86.34881867,86.34881867,86.34881867,87.58043176,87.58043176,87.58043176,86.34881867,86.34881867,86.34881867,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
,101915,0.101936694,0.101936694,0.101936694,0.101936694,0.101936694,0.101936694,0.101936694,0.101936694,0.101936694,0.101936694,0.101936694,0.101936694,0.101936694,0.101936694,0.101936694,0.101936694,87.58043176,87.58043176,87.58043176,87.58043176,87.58043176,86.34881867,86.34881867,86.34881867,86.34881867,86.34881867,87.58043176,87.58043176,87.58043176,86.34881867,86.34881867,86.34881867,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
,101916,0.610173822,0.610173822,0.610173822,0.610173822,0.610173822,0.610173822,0.610173822,0.610173822,0.610173822,0.610173822,0.610173822,0.610173822,0.610173822,0.610173822,0.610173822,0.610173822,87.58043176,87.58043176,87.58043176,87.58043176,87.58043176,86.34881867,86.34881867,86.34881867,86.34881867,86.34881867,87.58043176,87.58043176,87.58043176,86.34881867,86.34881867,86.34881867,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
,101917,3.959735564,3.959735564,3.959735564,3.959735564,3.959735564,3.959735564,3.959735564,3.959735564,3.959735564,3.959735564,3.959735564,3.959735564,3.959735564,3.959735564,3.959735564,3.959735564,87.58043176,87.58043176,87.58043176,87.58043176,87.58043176,86.34881867,86.34881867,86.34881867,86.34881867,86.34881867,87.58043176,87.58043176,87.58043176,86.34881867,86.34881867,86.34881867,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
,101918,4.022123278,4.022123278,4.022123278,4.022123278,4.022123278,4.022123278,4.022123278,4.022123278,4.022123278,4.022123278,4.022123278,4.022123278,4.022123278,4.022123278,4.022123278,4.022123278,87.58043176,87.58043176,87.58043176,87.58043176,87.58043176,86.34881867,86.34881867,86.34881867,86.34881867,86.34881867,87.58043176,87.58043176,87.58043176,86.34881867,86.34881867,86.34881867,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
,101919,4.017369587,4.017369587,4.017369587,4.017369587,4.017369587,4.017369587,4.017369587,4.017369587,4.017369587,4.017369587,4.017369587,4.017369587,4.017369587,4.017369587,4.017369587,4.017369587,87.58043176,87.58043176,87.58043176,87.58043176,87.58043176,86.34881867,86.34881867,86.34881867,86.34881867,86.34881867,87.58043176,87.58043176,87.58043176,86.34881867,86.34881867,86.34881867,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
,101920,4.037106112,4.037106112,4.037106112,4.037106112,4.037106112,3.98922418,3.98506319,3.98922418,3.98922418,3.98922418,4.037106112,4.037106112,4.037106112,3.98922418,3.98922418,3.98922418,87.58043176,87.58043176,87.58043176,87.58043176,87.58043176,86.34881867,86.34881867,86.34881867,86.34881867,86.34881867,87.58043176,87.58043176,87.58043176,86.34881867,86.34881867,86.34881867,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
,101921,4.03195466,4.03195466,4.03195466,4.03195466,4.03195466,3.984133826,3.979978146,3.984133826,3.984133826,3.984133826,4.03195466,4.03195466,4.03195466,3.984133826,3.984133826,3.984133826,87.58043176,87.58043176,87.58043176,87.58043176,87.58043176,86.34881867,86.34881867,86.34881867,86.34881867,86.34881867,87.58043176,87.58043176,87.58043176,86.34881867,86.34881867,86.34881867,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
,101922,3.906686074,3.906686074,3.906686074,3.906686074,3.906686074,3.940816898,3.929990383,3.940816898,3.940816898,3.940816898,3.906686074,3.906686074,3.906686074,3.940816898,3.940816898,3.940816898,87.58043176,87.58043176,87.58043176,87.58043176,87.58043176,86.34881867,86.34881867,86.34881867,86.34881867,86.34881867,87.58043176,87.58043176,87.58043176,86.34881867,86.34881867,86.34881867,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
,101923,3.865937589,3.865937589,3.865937589,3.865937589,3.865937589,3.899712413,3.888998824,3.899712413,3.899712413,3.899712413,3.865937589,3.865937589,3.865937589,3.899712413,3.899712413,3.899712413,87.58043176,87.58043176,87.58043176,87.58043176,87.58043176,86.34881867,86.34881867,86.34881867,86.34881867,86.34881867,87.58043176,87.58043176,87.58043176,86.34881867,86.34881867,86.34881867,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
,101924,3.852235282,3.852235282,3.852235282,3.852235282,3.852235282,3.885890396,3.875214779,3.885890396,3.885890396,3.885890396,3.852235282,3.852235282,3.852235282,3.885890396,3.885890396,3.885890396,87.58043176,87.58043176,87.58043176,87.58043176,87.58043176,86.34881867,86.34881867,86.34881867,86.34881867,86.34881867,87.58043176,87.58043176,87.58043176,86.34881867,86.34881867,86.34881867,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
,102001,3.533663469,3.533663469,3.533663469,3.533663469,3.533663469,3.564535375,3.55474261,3.564535375,3.564535375,3.564535375,3.533663469,3.533663469,3.533663469,3.564535375,3.564535375,3.564535375,87.58043176,87.58043176,87.58043176,87.58043176,87.58043176,86.34881867,86.34881867,86.34881867,86.34881867,86.34881867,87.58043176,87.58043176,87.58043176,86.34881867,86.34881867,86.34881867,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
,102002,3.441120962,3.441120962,3.441120962,3.441120962,3.441120962,3.471184369,3.461648065,3.471184369,3.471184369,3.471184369,3.441120962,3.441120962,3.441120962,3.471184369,3.471184369,3.471184369,87.58043176,87.58043176,87.58043176,87.58043176,87.58043176,86.34881867,86.34881867,86.34881867,86.34881867,86.34881867,87.58043176,87.58043176,87.58043176,86.34881867,86.34881867,86.34881867,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
,102003,3.417836284,3.417836284,3.417836284,3.417836284,3.417836284,3.447696264,3.438224488,3.447696264,3.447696264,3.447696264,3.417836284,3.417836284,3.417836284,3.447696264,3.447696264,3.447696264,87.58043176,87.58043176,87.58043176,87.58043176,87.58043176,86.34881867,86.34881867,86.34881867,86.34881867,86.34881867,87.58043176,87.58043176,87.58043176,86.34881867,86.34881867,86.34881867,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
,102004,3.420452101,3.420452101,3.420452101,3.420452101,3.420452101,3.450334934,3.440855909,3.450334934,3.450334934,3.450334934,3.420452101,3.420452101,3.420452101,3.450334934,3.450334934,3.450334934,87.58043176,87.58043176,87.58043176,87.58043176,87.58043176,86.34881867,86.34881867,86.34881867,86.34881867,86.34881867,87.58043176,87.58043176,87.58043176,86.34881867,86.34881867,86.34881867,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
