,MoDaHr,TDV,TDV,TDV,TDV,TDV,TDV,TDV,TDV,TDV,TDV,TDV,TDV,TDV,TDV,TDV,TDV,TDV,TDV,TDV,TDV,TDV,TDV,TDV,TDV,TDV,TDV,TDV,TDV,TDV,TDV,TDV,TDV,TDV,TDV,TDV,TDV,TDV,TDV,TDV,TDV,TDV,TDV,TDV,TDV,TDV,TDV,TDV,TDV
,Fuel=,Elec,Elec,Elec,Elec,Elec,Elec,Elec,Elec,Elec,Elec,Elec,Elec,Elec,Elec,Elec,Elec,NatGas,NatGas,NatGas,NatGas,NatGas,NatGas,NatGas,NatGas,NatGas,NatGas,NatGas,NatGas,NatGas,NatGas,NatGas,NatGas,Propane,Propane,Propane,Propane,Propane,Propane,Propane,Propane,Propane,Propane,Propane,Propane,Propane,Propane,Propane,Propane
,CZ=,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
,100124,14.93456459,14.95701752,14.94943422,14.92426783,14.94928948,15.09132942,13.91568008,15.06866845,15.52369509,15.06284067,14.92163951,14.93381097,14.92176498,15.05745871,15.05364788,15.07762012,47.10419778,47.10419778,47.10419778,47.10419778,47.10419778,47.13286744,47.14387904,47.13286744,47.13286744,47.13286744,47.10419778,47.10419778,47.10419778,47.13286744,47.13286744,47.13286744,83.32365882,83.32365882,83.32365882,83.32365882,83.32365882,83.32365882,83.32365882,83.32365882,83.32365882,83.32365882,83.32365882,83.32365882,83.32365882,83.32365882,83.32365882,83.32365882
,100201,14.68299204,14.7051493,14.69766586,14.67283088,14.69752303,14.86016191,13.70159024,14.83777845,14.83820298,14.83202203,14.67023717,14.68224835,14.67036098,14.82670598,14.82294182,14.84662049,47.10419778,47.10419778,47.10419778,47.10419778,47.10419778,47.13286744,47.14387904,47.13286744,47.13286744,47.13286744,47.10419778,47.10419778,47.10419778,47.13286744,47.13286744,47.13286744,83.32365882,83.32365882,83.32365882,83.32365882,83.32365882,83.32365882,83.32365882,83.32365882,83.32365882,83.32365882,83.32365882,83.32365882,83.32365882,83.32365882,83.32365882,83.32365882
,100202,6.810270051,6.823174601,6.818816188,6.804352114,6.818733004,6.883977808,6.314652642,6.871169456,6.871412383,6.867875498,6.802841519,6.80983692,6.802913631,6.864833523,6.862679582,6.876229084,47.10419778,47.10419778,47.10419778,47.10419778,47.10419778,47.13286744,47.14387904,47.13286744,47.13286744,47.13286744,47.10419778,47.10419778,47.10419778,47.13286744,47.13286744,47.13286744,83.32365882,83.32365882,83.32365882,83.32365882,83.32365882,83.32365882,83.32365882,83.32365882,83.32365882,83.32365882,83.32365882,83.32365882,83.32365882,83.32365882,83.32365882,83.32365882
,100203,6.014728153,6.026697712,6.022655085,6.009238996,6.022577928,6.104750173,5.592991026,6.092877255,6.09310244,6.089823865,6.00783785,6.014326404,6.007904737,6.087004055,6.085007422,6.097567362,47.10419778,47.10419778,47.10419778,47.10419778,47.10419778,47.13286744,47.14387904,47.13286744,47.13286744,47.13286744,47.10419778,47.10419778,47.10419778,47.13286744,47.13286744,47.13286744,83.32365882,83.32365882,83.32365882,83.32365882,83.32365882,83.32365882,83.32365882,83.32365882,83.32365882,83.32365882,83.32365882,83.32365882,83.32365882,83.32365882,83.32365882,83.32365882
,100204,5.963211767,5.97512078,5.971098602,5.957750376,5.971021835,6.093938149,5.582977748,6.08207821,6.082303149,6.079028158,5.956356318,5.962812051,5.956422867,6.076211431,6.074216981,6.086763191,47.10419778,47.10419778,47.10419778,47.10419778,47.10419778,47.13286744,47.14387904,47.13286744,47.13286744,47.13286744,47.10419778,47.10419778,47.10419778,47.13286744,47.13286744,47.13286744,83.32365882,83.32365882,83.32365882,83.32365882,83.32365882,83.32365882,83.32365882,83.32365882,83.32365882,83.32365882,83.32365882,83.32365882,83.32365882,83.32365882,83.32365882,83.32365882
,100205,6.305244466,6.317555466,6.31339752,6.299598727,6.313318162,6.397531282,5.864142713,6.385306891,6.385538742,6.382163111,6.298157613,6.304831257,6.298226408,6.379259827,6.377204088,6.390135839,47.10419778,47.10419778,47.10419778,47.10419778,47.10419778,47.13286744,47.14387904,47.13286744,47.13286744,47.13286744,47.10419778,47.10419778,47.10419778,47.13286744,47.13286744,47.13286744,83.32365882,83.32365882,83.32365882,83.32365882,83.32365882,83.32365882,83.32365882,83.32365882,83.32365882,83.32365882,83.32365882,83.32365882,83.32365882,83.32365882,83.32365882,83.32365882
,100206,8.87755376,8.892887962,8.887708953,8.870521601,8.887610107,8.979009811,8.254912605,8.963686453,8.96397708,8.959745703,8.868726593,8.877039079,8.868812282,8.956106416,8.953529533,8.969739573,47.10419778,47.10419778,47.10419778,47.10419778,47.10419778,47.13286744,47.14387904,47.13286744,47.13286744,47.13286744,47.10419778,47.10419778,47.10419778,47.13286744,47.13286744,47.13286744,83.32365882,83.32365882,83.32365882,83.32365882,83.32365882,83.32365882,83.32365882,83.32365882,83.32365882,83.32365882,83.32365882,83.32365882,83.32365882,83.32365882,83.32365882,83.32365882
,100207,7.818309296,7.832398582,7.827640034,7.811848048,7.827549213,7.719773322,7.088703144,7.70596163,7.706223586,7.70240964,7.810198768,7.817836401,7.810277501,7.699129372,7.696806701,7.711417603,47.10419778,47.10419778,47.10419778,47.10419778,47.10419778,47.13286744,47.14387904,47.13286744,47.13286744,47.13286744,47.10419778,47.10419778,47.10419778,47.13286744,47.13286744,47.13286744,83.32365882,83.32365882,83.32365882,83.32365882,83.32365882,83.32365882,83.32365882,83.32365882,83.32365882,83.32365882,83.32365882,83.32365882,83.32365882,83.32365882,83.32365882,83.32365882
,100208,4.530321711,4.540546666,4.537093266,4.525632618,4.537027355,4.511401256,4.11735194,4.501441094,4.501630001,4.498879612,4.524435694,4.529978519,4.524492832,4.49651408,4.494839109,4.505375614,47.10419778,47.10419778,47.10419778,47.10419778,47.10419778,47.13286744,47.14387904,47.13286744,47.13286744,47.13286744,47.10419778,47.10419778,47.10419778,47.13286744,47.13286744,47.13286744,83.32365882,83.32365882,83.32365882,83.32365882,83.32365882,83.32365882,83.32365882,83.32365882,83.32365882,83.32365882,83.32365882,83.32365882,83.32365882,83.32365882,83.32365882,83.32365882
,100209,4.268408087,4.278325218,4.274975783,4.26386016,4.274911856,4.493773521,4.101026467,4.483834519,4.484023025,4.48127848,4.262699269,4.268075227,4.262754687,4.478917974,4.477246562,4.48776068,47.10419778,47.10419778,47.10419778,47.10419778,47.10419778,47.13286744,47.14387904,47.13286744,47.13286744,47.13286744,47.10419778,47.10419778,47.10419778,47.13286744,47.13286744,47.13286744,83.32365882,83.32365882,83.32365882,83.32365882,83.32365882,83.32365882,83.32365882,83.32365882,83.32365882,83.32365882,83.32365882,83.32365882,83.32365882,83.32365882,83.32365882,83.32365882
,100210,4.247094334,4.256986415,4.253645441,4.242557894,4.253581675,4.502986363,4.109558703,4.493036302,4.493225018,4.490477418,4.241399936,4.246762314,4.241455214,4.488114285,4.486441014,4.496966832,47.10419778,47.10419778,47.10419778,47.10419778,47.10419778,47.13286744,47.14387904,47.13286744,47.13286744,47.13286744,47.10419778,47.10419778,47.10419778,47.13286744,47.13286744,47.13286744,83.32365882,83.32365882,83.32365882,83.32365882,83.32365882,83.32365882,83.32365882,83.32365882,83.32365882,83.32365882,83.32365882,83.32365882,83.32365882,83.32365882,83.32365882,83.32365882
,100211,4.243799325,4.253687534,4.250347867,4.239264661,4.250284126,4.495240588,4.102385153,4.485299826,4.485488365,4.482743333,4.238107156,4.243467435,4.238162412,4.480382409,4.478710701,4.489226682,47.10419778,47.10419778,47.10419778,47.10419778,47.10419778,47.13286744,47.14387904,47.13286744,47.13286744,47.13286744,47.10419778,47.10419778,47.10419778,47.13286744,47.13286744,47.13286744,83.32365882,83.32365882,83.32365882,83.32365882,83.32365882,83.32365882,83.32365882,83.32365882,83.32365882,83.32365882,83.32365882,83.32365882,83.32365882,83.32365882,83.32365882,83.32365882
,100212,4.248129713,4.258023011,4.254681626,4.243592715,4.254617852,4.496286006,4.10335334,4.486343989,4.486532552,4.483787173,4.242434615,4.247797652,4.2424899,4.481425951,4.479754032,4.490271341,47.10419778,47.10419778,47.10419778,47.10419778,47.10419778,47.13286744,47.14387904,47.13286744,47.13286744,47.13286744,47.10419778,47.10419778,47.10419778,47.13286744,47.13286744,47.13286744,83.32365882,83.32365882,83.32365882,83.32365882,83.32365882,83.32365882,83.32365882,83.32365882,83.32365882,83.32365882,83.32365882,83.32365882,83.32365882,83.32365882,83.32365882,83.32365882
,100213,4.275378327,4.28530365,4.281951448,4.270826643,4.281887469,4.506853982,4.113140599,4.496899279,4.497088082,4.4943392,4.269664793,4.275045192,4.269720257,4.491974965,4.490300913,4.500831642,47.10419778,47.10419778,47.10419778,47.10419778,47.10419778,47.13286744,47.14387904,47.13286744,47.13286744,47.13286744,47.10419778,47.10419778,47.10419778,47.13286744,47.13286744,47.13286744,83.32365882,83.32365882,83.32365882,83.32365882,83.32365882,83.32365882,83.32365882,83.32365882,83.32365882,83.32365882,83.32365882,83.32365882,83.32365882,83.32365882,83.32365882,83.32365882
,100214,4.277443788,4.287371538,4.284018516,4.27289099,4.283954521,4.495519281,4.102643258,4.485578184,4.48576673,4.483021606,4.271728856,4.277110571,4.271784334,4.480660602,4.478988838,4.489505173,47.10419778,47.10419778,47.10419778,47.10419778,47.10419778,47.13286744,47.14387904,47.13286744,47.13286744,47.13286744,47.10419778,47.10419778,47.10419778,47.13286744,47.13286744,47.13286744,83.32365882,83.32365882,83.32365882,83.32365882,83.32365882,83.32365882,83.32365882,83.32365882,83.32365882,83.32365882,83.32365882,83.32365882,83.32365882,83.32365882,83.32365882,83.32365882
,100215,4.297653609,4.307605112,4.304244068,4.293089918,4.304179919,4.51315432,4.118975495,4.503192053,4.503381,4.50063003,4.291925004,4.297319594,4.291980614,4.498263998,4.496588674,4.507127404,47.10419778,47.10419778,47.10419778,47.10419778,47.10419778,47.13286744,47.14387904,47.13286744,47.13286744,47.13286744,47.10419778,47.10419778,47.10419778,47.13286744,47.13286744,47.13286744,83.32365882,83.32365882,83.32365882,83.32365882,83.32365882,83.32365882,83.32365882,83.32365882,83.32365882,83.32365882,83.32365882,83.32365882,83.32365882,83.32365882,83.32365882,83.32365882
,100216,4.301180193,4.311135841,4.307773397,4.296614602,4.307709222,4.538694634,4.142628999,4.528701707,4.528891235,4.526131799,4.295449203,4.30084604,4.295504836,4.523758485,4.522078005,4.532649169,47.10419778,47.10419778,47.10419778,47.10419778,47.10419778,47.13286744,47.14387904,47.13286744,47.13286744,47.13286744,47.10419778,47.10419778,47.10419778,47.13286744,47.13286744,47.13286744,83.32365882,83.32365882,83.32365882,83.32365882,83.32365882,83.32365882,83.32365882,83.32365882,83.32365882,83.32365882,83.32365882,83.32365882,83.32365882,83.32365882,83.32365882,83.32365882
,100217,5.231086796,5.242135352,5.238403787,5.226020005,5.238332567,5.496980268,5.030120573,5.485836955,5.486048303,5.482971199,5.224726671,5.23071596,5.224788412,5.48032467,5.478450733,5.49023885,47.10419778,47.10419778,47.10419778,47.10419778,47.10419778,47.13286744,47.14387904,47.13286744,47.13286744,47.13286744,47.10419778,47.10419778,47.10419778,47.13286744,47.13286744,47.13286744,83.32365882,83.32365882,83.32365882,83.32365882,83.32365882,83.32365882,83.32365882,83.32365882,83.32365882,83.32365882,83.32365882,83.32365882,83.32365882,83.32365882,83.32365882,83.32365882
,100218,6.066190544,6.078220586,6.074157531,37.12003035,6.074079984,6.092479116,5.581626503,18.34694141,14.95347737,12.77013994,6.059265424,12.21179924,16.55978043,6.856685639,9.559651438,6.085305218,47.10419778,47.10419778,47.10419778,47.10419778,47.10419778,47.13286744,47.14387904,47.13286744,47.13286744,47.13286744,47.10419778,47.10419778,47.10419778,47.13286744,47.13286744,47.13286744,83.32365882,83.32365882,83.32365882,83.32365882,83.32365882,83.32365882,83.32365882,83.32365882,83.32365882,83.32365882,83.32365882,83.32365882,83.32365882,83.32365882,83.32365882,83.32365882
,100219,6.060795344,6.072819046,15.12188993,29.91745721,6.068680626,6.092708168,5.581838633,18.51969066,13.83763632,12.74950633,6.053873874,13.01435448,11.45358856,8.453952602,7.761656385,6.085534103,47.10419778,47.10419778,47.10419778,47.10419778,47.10419778,47.13286744,47.14387904,47.13286744,47.13286744,47.13286744,47.10419778,47.10419778,47.10419778,47.13286744,47.13286744,47.13286744,83.32365882,83.32365882,83.32365882,83.32365882,83.32365882,83.32365882,83.32365882,83.32365882,83.32365882,83.32365882,83.32365882,83.32365882,83.32365882,83.32365882,83.32365882,83.32365882
,100220,6.076740023,6.088782464,13.75585324,25.16291376,6.084637595,6.099186819,5.587838668,14.06591183,12.54572019,12.0136283,6.069807766,11.01976669,6.069875061,6.143297723,6.079455173,6.092008048,47.10419778,47.10419778,47.10419778,47.10419778,47.10419778,47.13286744,47.14387904,47.13286744,47.13286744,47.13286744,47.10419778,47.10419778,47.10419778,47.13286744,47.13286744,47.13286744,83.32365882,83.32365882,83.32365882,83.32365882,83.32365882,83.32365882,83.32365882,83.32365882,83.32365882,83.32365882,83.32365882,83.32365882,83.32365882,83.32365882,83.32365882,83.32365882
,100221,6.695006313,6.707775394,21.56089863,20.42353412,6.703380424,6.714238681,6.157453119,12.23604225,12.08449251,11.47995603,6.687655763,9.603830307,7.182355398,6.874038215,6.693279284,6.70661323,47.10419778,47.10419778,47.10419778,47.10419778,47.10419778,47.13286744,47.14387904,47.13286744,47.13286744,47.13286744,47.10419778,47.10419778,47.10419778,47.13286744,47.13286744,47.13286744,83.32365882,83.32365882,83.32365882,83.32365882,83.32365882,83.32365882,83.32365882,83.32365882,83.32365882,83.32365882,83.32365882,83.32365882,83.32365882,83.32365882,83.32365882,83.32365882
,100222,12.99051091,13.01067902,13.00386739,14.50864769,13.00373739,13.05100063,12.02608209,13.030789,14.06377631,13.02559112,12.97890109,12.98983398,12.97901379,13.02079087,13.01739194,13.03877311,47.10419778,47.10419778,47.10419778,47.10419778,47.10419778,47.13286744,47.14387904,47.13286744,47.13286744,47.13286744,47.10419778,47.10419778,47.10419778,47.13286744,47.13286744,47.13286744,83.32365882,83.32365882,83.32365882,83.32365882,83.32365882,83.32365882,83.32365882,83.32365882,83.32365882,83.32365882,83.32365882,83.32365882,83.32365882,83.32365882,83.32365882,83.32365882
,100223,10.62711996,10.6445104,10.63863691,10.61914482,10.63852481,10.70161857,9.850262362,10.68422728,10.68455713,10.67975472,10.61710911,10.62653626,10.61720629,10.6756243,10.67269966,10.69109728,47.10419778,47.10419778,47.10419778,47.10419778,47.10419778,47.13286744,47.14387904,47.13286744,47.13286744,47.13286744,47.10419778,47.10419778,47.10419778,47.13286744,47.13286744,47.13286744,83.32365882,83.32365882,83.32365882,83.32365882,83.32365882,83.32365882,83.32365882,83.32365882,83.32365882,83.32365882,83.32365882,83.32365882,83.32365882,83.32365882,83.32365882,83.32365882
,100224,11.73906983,11.75776714,11.75145227,11.73049538,11.75133174,11.85294855,10.91653699,11.83417514,11.8345312,11.82934713,11.72830669,11.73844227,11.72841117,11.82488846,11.82173139,11.84159112,47.10419778,47.10419778,47.10419778,47.10419778,47.10419778,47.13286744,47.14387904,47.13286744,47.13286744,47.13286744,47.10419778,47.10419778,47.10419778,47.13286744,47.13286744,47.13286744,83.32365882,83.32365882,83.32365882,83.32365882,83.32365882,83.32365882,83.32365882,83.32365882,83.32365882,83.32365882,83.32365882,83.32365882,83.32365882,83.32365882,83.32365882,83.32365882
,100301,8.622196609,8.637230694,8.632153047,8.615302082,8.632056135,8.721167694,8.016118766,8.706153866,8.706438622,8.702292719,8.613542206,8.621692002,8.613626218,8.698726945,8.696202115,8.712084713,47.10419778,47.10419778,47.10419778,47.10419778,47.10419778,47.13286744,47.14387904,47.13286744,47.13286744,47.13286744,47.10419778,47.10419778,47.10419778,47.13286744,47.13286744,47.13286744,83.32365882,83.32365882,83.32365882,83.32365882,83.32365882,83.32365882,83.32365882,83.32365882,83.32365882,83.32365882,83.32365882,83.32365882,83.32365882,83.32365882,83.32365882,83.32365882
,100302,6.702630646,6.715408689,6.711093003,6.696770725,6.711010634,6.801026478,6.237829404,6.788317707,6.788558745,6.785049358,6.695274938,6.702201761,6.695346344,6.782031033,6.779893837,6.793337998,47.10419778,47.10419778,47.10419778,47.10419778,47.10419778,47.13286744,47.14387904,47.13286744,47.13286744,47.13286744,47.10419778,47.10419778,47.10419778,47.13286744,47.13286744,47.13286744,83.32365882,83.32365882,83.32365882,83.32365882,83.32365882,83.32365882,83.32365882,83.32365882,83.32365882,83.32365882,83.32365882,83.32365882,83.32365882,83.32365882,83.32365882,83.32365882
,100303,6.360409098,6.372784932,6.368605089,6.354733627,6.368525313,6.457836485,5.919992825,6.4455397,6.445772924,6.442377303,6.353284923,6.359993713,6.35335408,6.439456825,6.437388912,6.450397246,47.10419778,47.10419778,47.10419778,47.10419778,47.10419778,47.13286744,47.14387904,47.13286744,47.13286744,47.13286744,47.10419778,47.10419778,47.10419778,47.13286744,47.13286744,47.13286744,83.32365882,83.32365882,83.32365882,83.32365882,83.32365882,83.32365882,83.32365882,83.32365882,83.32365882,83.32365882,83.32365882,83.32365882,83.32365882,83.32365882,83.32365882,83.32365882
,100304,6.013561768,6.025529956,6.021487792,6.008073239,6.021410644,6.119253345,5.606422765,6.107363016,6.107588531,6.104305148,6.006672254,6.013160065,6.006739134,6.101481203,6.099481643,6.112060001,47.10419778,47.10419778,47.10419778,47.10419778,47.10419778,47.13286744,47.14387904,47.13286744,47.13286744,47.13286744,47.10419778,47.10419778,47.10419778,47.13286744,47.13286744,47.13286744,83.32365882,83.32365882,83.32365882,83.32365882,83.32365882,83.32365882,83.32365882,83.32365882,83.32365882,83.32365882,83.32365882,83.32365882,83.32365882,83.32365882,83.32365882,83.32365882
,100305,6.026252317,6.038235421,6.034188219,6.020756949,6.034110975,6.115906685,5.603323342,6.104020374,6.104245813,6.10096354,6.019354218,6.025850114,6.019421181,6.098140549,6.096141664,6.108715772,47.10419778,47.10419778,47.10419778,47.10419778,47.10419778,47.13286744,47.14387904,47.13286744,47.13286744,47.13286744,47.10419778,47.10419778,47.10419778,47.13286744,47.13286744,47.13286744,83.32365882,83.32365882,83.32365882,83.32365882,83.32365882,83.32365882,83.32365882,83.32365882,83.32365882,83.32365882,83.32365882,83.32365882,83.32365882,83.32365882,83.32365882,83.32365882
,100306,6.852270399,6.865224311,6.860849227,6.846329825,6.860765725,6.941372558,6.367807313,6.928495306,6.92873954,6.925183629,6.844813451,6.851835611,6.844885839,6.92212529,6.919959762,6.933582151,47.10419778,47.10419778,47.10419778,47.10419778,47.10419778,47.13286744,47.14387904,47.13286744,47.13286744,47.13286744,47.10419778,47.10419778,47.10419778,47.13286744,47.13286744,47.13286744,83.32365882,83.32365882,83.32365882,83.32365882,83.32365882,83.32365882,83.32365882,83.32365882,83.32365882,83.32365882,83.32365882,83.32365882,83.32365882,83.32365882,83.32365882,83.32365882
,100307,6.767407153,6.780261326,6.775919927,6.761512318,6.775837068,6.557902286,6.012666191,6.545485376,6.545720879,6.542292086,6.76000762,6.766975712,6.76007945,6.539343078,6.537254964,6.550390374,47.10419778,47.10419778,47.10419778,47.10419778,47.10419778,47.13286744,47.14387904,47.13286744,47.13286744,47.13286744,47.10419778,47.10419778,47.10419778,47.13286744,47.13286744,47.13286744,83.32365882,83.32365882,83.32365882,83.32365882,83.32365882,83.32365882,83.32365882,83.32365882,83.32365882,83.32365882,83.32365882,83.32365882,83.32365882,83.32365882,83.32365882,83.32365882
,100308,4.790679771,4.801210722,4.797653974,4.78585035,4.79758609,4.719762573,4.31032041,4.70955228,4.709745931,4.706926472,4.784617607,4.790326308,4.784676455,4.704501534,4.7027845,4.713585608,47.10419778,47.10419778,47.10419778,47.10419778,47.10419778,47.13286744,47.14387904,47.13286744,47.13286744,47.13286744,47.10419778,47.10419778,47.10419778,47.13286744,47.13286744,47.13286744,83.32365882,83.32365882,83.32365882,83.32365882,83.32365882,83.32365882,83.32365882,83.32365882,83.32365882,83.32365882,83.32365882,83.32365882,83.32365882,83.32365882,83.32365882,83.32365882
,100309,4.649787368,4.66015273,4.656651908,4.645033885,4.656585092,4.699993012,4.29201134,4.689806452,4.689999653,4.687186747,4.643820525,4.649439463,4.643878448,4.684767446,4.683054402,4.693830404,47.10419778,47.10419778,47.10419778,47.10419778,47.10419778,47.13286744,47.14387904,47.13286744,47.13286744,47.13286744,47.10419778,47.10419778,47.10419778,47.13286744,47.13286744,47.13286744,83.32365882,83.32365882,83.32365882,83.32365882,83.32365882,83.32365882,83.32365882,83.32365882,83.32365882,83.32365882,83.32365882,83.32365882,83.32365882,83.32365882,83.32365882,83.32365882
,100310,4.638922403,4.649274995,4.645778486,4.634174776,4.645711753,4.708857441,4.300220903,4.698660239,4.698853642,4.696037798,4.632962911,4.638574927,4.633020763,4.693615969,4.691901137,4.702688396,47.10419778,47.10419778,47.10419778,47.10419778,47.10419778,47.13286744,47.14387904,47.13286744,47.13286744,47.13286744,47.10419778,47.10419778,47.10419778,47.13286744,47.13286744,47.13286744,83.32365882,83.32365882,83.32365882,83.32365882,83.32365882,83.32365882,83.32365882,83.32365882,83.32365882,83.32365882,83.32365882,83.32365882,83.32365882,83.32365882,83.32365882,83.32365882
,100311,4.641288187,4.651643559,4.648146112,4.636539285,4.64807936,4.709652957,4.30095765,4.699454801,4.699648222,4.696832114,4.635327094,4.640940617,4.635384961,4.694410059,4.692695066,4.703483335,47.10419778,47.10419778,47.10419778,47.10419778,47.10419778,47.13286744,47.14387904,47.13286744,47.13286744,47.13286744,47.10419778,47.10419778,47.10419778,47.13286744,47.13286744,47.13286744,83.32365882,83.32365882,83.32365882,83.32365882,83.32365882,83.32365882,83.32365882,83.32365882,83.32365882,83.32365882,83.32365882,83.32365882,83.32365882,83.32365882,83.32365882,83.32365882
,100312,4.649753982,4.660119304,4.656618496,4.645000517,4.65655168,4.701447819,4.293358673,4.691259513,4.691452747,4.688639359,4.643787162,4.649406078,4.643845085,4.686219643,4.684506306,4.695284155,47.10419778,47.10419778,47.10419778,47.10419778,47.10419778,47.13286744,47.14387904,47.13286744,47.13286744,47.13286744,47.10419778,47.10419778,47.10419778,47.13286744,47.13286744,47.13286744,83.32365882,83.32365882,83.32365882,83.32365882,83.32365882,83.32365882,83.32365882,83.32365882,83.32365882,83.32365882,83.32365882,83.32365882,83.32365882,83.32365882,83.32365882,83.32365882
,100313,4.660092938,4.670470412,4.666965499,4.655333901,4.666898605,4.718070213,4.308753075,4.707861952,4.708055565,4.705236666,4.654119123,4.659744626,4.654177114,4.702812211,4.701095519,4.711894477,47.10419778,47.10419778,47.10419778,47.10419778,47.10419778,47.13286744,47.14387904,47.13286744,47.13286744,47.13286744,47.10419778,47.10419778,47.10419778,47.13286744,47.13286744,47.13286744,83.32365882,83.32365882,83.32365882,83.32365882,83.32365882,83.32365882,83.32365882,83.32365882,83.32365882,83.32365882,83.32365882,83.32365882,83.32365882,83.32365882,83.32365882,83.32365882
,100314,4.671715248,4.682106381,4.678596856,4.666949947,4.678529873,4.70421017,4.295916953,4.694018548,4.694211845,4.691397541,4.66573357,4.671366478,4.665791637,4.688977037,4.687263143,4.6980445,47.10419778,47.10419778,47.10419778,47.10419778,47.10419778,47.13286744,47.14387904,47.13286744,47.13286744,47.13286744,47.10419778,47.10419778,47.10419778,47.13286744,47.13286744,47.13286744,83.32365882,83.32365882,83.32365882,83.32365882,83.32365882,83.32365882,83.32365882,83.32365882,83.32365882,83.32365882,83.32365882,83.32365882,83.32365882,83.32365882,83.32365882,83.32365882
,100315,4.677131944,4.687529443,4.684017767,4.672363723,4.683950744,4.726738693,4.316781164,4.716520026,4.716713836,4.713892064,4.671146601,4.67678296,4.671204703,4.711465137,4.709746695,4.720556662,47.10419778,47.10419778,47.10419778,47.10419778,47.10419778,47.13286744,47.14387904,47.13286744,47.13286744,47.13286744,47.10419778,47.10419778,47.10419778,47.13286744,47.13286744,47.13286744,83.32365882,83.32365882,83.32365882,83.32365882,83.32365882,83.32365882,83.32365882,83.32365882,83.32365882,83.32365882,83.32365882,83.32365882,83.32365882,83.32365882,83.32365882,83.32365882
,100316,4.670949838,4.681340072,4.67783085,4.666184949,4.677763873,4.749476739,4.337839421,4.739230776,4.739425104,4.736595794,4.664968678,4.670601098,4.66502674,4.734162385,4.732439352,4.743278195,47.10419778,47.10419778,47.10419778,47.10419778,47.10419778,47.13286744,47.14387904,47.13286744,47.13286744,47.13286744,47.10419778,47.10419778,47.10419778,47.13286744,47.13286744,47.13286744,83.32365882,83.32365882,83.32365882,83.32365882,83.32365882,83.32365882,83.32365882,83.32365882,83.32365882,83.32365882,83.32365882,83.32365882,83.32365882,83.32365882,83.32365882,83.32365882
,100317,5.796240557,5.80795333,5.803997431,5.79086916,5.803921929,5.74844342,5.263006698,5.736998235,5.737215307,5.734054846,5.789498073,5.795847427,5.789563525,5.731336622,5.72941192,5.741519377,47.10419778,47.10419778,47.10419778,47.10419778,47.10419778,47.13286744,47.14387904,47.13286744,47.13286744,47.13286744,47.10419778,47.10419778,47.10419778,47.13286744,47.13286744,47.13286744,83.32365882,83.32365882,83.32365882,83.32365882,83.32365882,83.32365882,83.32365882,83.32365882,83.32365882,83.32365882,83.32365882,83.32365882,83.32365882,83.32365882,83.32365882,83.32365882
,100318,6.122860939,6.134957585,6.130872036,6.117313501,25.37834185,11.02946693,54.11402093,22.50481662,12.43688456,11.44324827,17.29165597,34.02536182,28.44249932,6.902517949,13.50572804,6.102390665,47.10419778,47.10419778,47.10419778,47.10419778,47.10419778,47.13286744,47.14387904,47.13286744,47.13286744,47.13286744,47.10419778,47.10419778,47.10419778,47.13286744,47.13286744,47.13286744,83.32365882,83.32365882,83.32365882,83.32365882,83.32365882,83.32365882,83.32365882,83.32365882,83.32365882,83.32365882,83.32365882,83.32365882,83.32365882,83.32365882,83.32365882,83.32365882
,100319,6.10086787,6.112938669,6.108861849,6.095332286,24.18530856,6.799563795,43.55864884,20.78195142,11.03726295,10.06018141,13.07685688,23.4502555,25.53094114,7.029738967,8.871624005,6.101873677,47.10419778,47.10419778,47.10419778,47.10419778,47.10419778,47.13286744,47.14387904,47.13286744,47.13286744,47.13286744,47.10419778,47.10419778,47.10419778,47.13286744,47.13286744,47.13286744,83.32365882,83.32365882,83.32365882,83.32365882,83.32365882,83.32365882,83.32365882,83.32365882,83.32365882,83.32365882,83.32365882,83.32365882,83.32365882,83.32365882,83.32365882,83.32365882
,100320,6.128151053,6.140253917,6.136166267,6.122600763,22.93289095,6.115523329,8.020997468,17.92472408,8.758738161,8.068005634,10.77128238,14.13508286,20.02988759,6.09775788,6.095759072,6.108332694,47.10419778,47.10419778,47.10419778,47.10419778,47.10419778,47.13286744,47.14387904,47.13286744,47.13286744,47.13286744,47.10419778,47.10419778,47.10419778,47.13286744,47.13286744,47.13286744,83.32365882,83.32365882,83.32365882,83.32365882,83.32365882,83.32365882,83.32365882,83.32365882,83.32365882,83.32365882,83.32365882,83.32365882,83.32365882,83.32365882,83.32365882,83.32365882
,100321,6.143325739,6.155446438,6.151352765,6.137767271,23.73671629,6.124715305,5.611481219,17.45230839,7.918746312,7.199124069,6.136348433,9.454499459,16.6263617,6.106933364,6.104932701,6.117517995,47.10419778,47.10419778,47.10419778,47.10419778,47.10419778,47.13286744,47.14387904,47.13286744,47.13286744,47.13286744,47.10419778,47.10419778,47.10419778,47.13286744,47.13286744,47.13286744,83.32365882,83.32365882,83.32365882,83.32365882,83.32365882,83.32365882,83.32365882,83.32365882,83.32365882,83.32365882,83.32365882,83.32365882,83.32365882,83.32365882,83.32365882,83.32365882
