,MoDaHr,TDV,TDV,TDV,TDV,TDV,TDV,TDV,TDV,TDV,TDV,TDV,TDV,TDV,TDV,TDV,TDV,TDV,TDV,TDV,TDV,TDV,TDV,TDV,TDV,TDV,TDV,TDV,TDV,TDV,TDV,TDV,TDV,TDV,TDV,TDV,TDV,TDV,TDV,TDV,TDV,TDV,TDV,TDV,TDV,TDV,TDV,TDV,TDV
,Fuel=,Elec,Elec,Elec,Elec,Elec,Elec,Elec,Elec,Elec,Elec,Elec,Elec,Elec,Elec,Elec,Elec,NatGas,NatGas,NatGas,NatGas,NatGas,NatGas,NatGas,NatGas,NatGas,NatGas,NatGas,NatGas,NatGas,NatGas,NatGas,NatGas,Propane,Propane,Propane,Propane,Propane,Propane,Propane,Propane,Propane,Propane,Propane,Propane,Propane,Propane,Propane,Propane
,CZ=,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
,70309,19.54516891,19.31059268,19.47773413,19.34811814,19.56664865,19.31122197,19.36429229,18.99441062,18.96711339,18.96029237,19.35427986,19.35222439,19.28455201,18.81795054,18.87170687,19.83638263,332.8116281,332.8116281,332.8116281,332.8116281,332.8116281,332.9544294,333.0387072,332.9544294,332.9544294,332.9544294,332.8116281,332.8116281,332.8116281,332.9544294,332.9544294,332.9544294,567.8044318,567.8044318,567.8044318,567.8044318,567.8044318,567.8044318,567.8044318,567.8044318,567.8044318,567.8044318,567.8044318,567.8044318,567.8044318,567.8044318,567.8044318,567.8044318
,70310,19.11932495,18.88599003,19.05224702,18.92331692,19.14069102,19.23047161,19.28368876,18.91397992,18.88671023,18.8798961,18.92944604,18.92740144,18.86008717,18.73769789,18.79139998,19.75510237,332.8116281,332.8116281,332.8116281,332.8116281,332.8116281,332.9544294,333.0387072,332.9544294,332.9544294,332.9544294,332.8116281,332.8116281,332.8116281,332.9544294,332.9544294,332.9544294,567.8044318,567.8044318,567.8044318,567.8044318,567.8044318,567.8044318,567.8044318,567.8044318,567.8044318,567.8044318,567.8044318,567.8044318,567.8044318,567.8044318,567.8044318,567.8044318
,70311,19.18355801,18.95003585,19.11642625,18.98739269,19.20494122,19.27511996,19.32822578,18.95845152,18.9311666,18.92434867,18.99352673,18.99148049,18.9241122,18.78207105,18.83580313,19.80004371,332.8116281,332.8116281,332.8116281,332.8116281,332.8116281,332.9544294,333.0387072,332.9544294,332.9544294,332.9544294,332.8116281,332.8116281,332.8116281,332.9544294,332.9544294,332.9544294,567.8044318,567.8044318,567.8044318,567.8044318,567.8044318,567.8044318,567.8044318,567.8044318,567.8044318,567.8044318,567.8044318,567.8044318,567.8044318,567.8044318,567.8044318,567.8044318
,70312,19.13484213,18.90146198,19.0677512,18.93879611,19.15621235,19.21136582,19.26460542,18.89494977,18.8676866,18.86087409,18.94492641,18.94288142,18.8755541,18.71870987,18.77239912,19.73587121,332.8116281,332.8116281,332.8116281,332.8116281,332.8116281,332.9544294,333.0387072,332.9544294,332.9544294,332.9544294,332.8116281,332.8116281,332.8116281,332.9544294,332.9544294,332.9544294,567.8044318,567.8044318,567.8044318,567.8044318,567.8044318,567.8044318,567.8044318,567.8044318,567.8044318,567.8044318,567.8044318,567.8044318,567.8044318,567.8044318,567.8044318,567.8044318
,70313,19.46285535,19.22851906,19.39548955,19.26600614,19.48431312,19.54453052,19.59732031,19.22679558,19.19941877,19.19257787,19.27216156,19.27010819,19.20250503,19.04982107,19.10373412,20.07122216,332.8116281,332.8116281,332.8116281,332.8116281,332.8116281,332.9544294,333.0387072,332.9544294,332.9544294,332.9544294,332.8116281,332.8116281,332.8116281,332.9544294,332.9544294,332.9544294,567.8044318,567.8044318,567.8044318,567.8044318,567.8044318,567.8044318,567.8044318,567.8044318,567.8044318,567.8044318,567.8044318,567.8044318,567.8044318,567.8044318,567.8044318,567.8044318
,70314,19.07565371,18.8424461,19.00861237,18.87975262,19.09700813,19.14058033,19.1939335,18.82444449,18.79720546,18.79039899,18.88587839,18.88383491,18.81655736,18.64836066,18.70200238,19.66462122,332.8116281,332.8116281,332.8116281,332.8116281,332.8116281,332.9544294,333.0387072,332.9544294,332.9544294,332.9544294,332.8116281,332.8116281,332.8116281,332.9544294,332.9544294,332.9544294,567.8044318,567.8044318,567.8044318,567.8044318,567.8044318,567.8044318,567.8044318,567.8044318,567.8044318,567.8044318,567.8044318,567.8044318,567.8044318,567.8044318,567.8044318,567.8044318
,70315,19.17276452,18.93927383,19.1056418,18.97662563,19.19414486,19.22845315,19.28161439,18.91196946,18.88470046,18.8778865,18.98275884,18.98071288,18.91335367,73.21694206,18.78939261,19.75307067,332.8116281,332.8116281,332.8116281,332.8116281,332.8116281,332.9544294,333.0387072,332.9544294,332.9544294,332.9544294,332.8116281,332.8116281,332.8116281,332.9544294,332.9544294,332.9544294,567.8044318,567.8044318,567.8044318,567.8044318,567.8044318,567.8044318,567.8044318,567.8044318,567.8044318,567.8044318,567.8044318,567.8044318,567.8044318,567.8044318,567.8044318,567.8044318
,70316,19.69273757,19.45773119,19.62517914,19.49532547,19.7142567,19.48285451,19.53549868,19.16536373,19.13800795,19.13117231,19.50149849,19.49943924,19.43164277,100.3248507,19.04239683,20.00914143,332.8116281,332.8116281,332.8116281,332.8116281,332.8116281,332.9544294,333.0387072,332.9544294,332.9544294,332.9544294,332.8116281,332.8116281,332.8116281,332.9544294,332.9544294,332.9544294,567.8044318,567.8044318,567.8044318,567.8044318,567.8044318,567.8044318,567.8044318,567.8044318,567.8044318,567.8044318,567.8044318,567.8044318,567.8044318,567.8044318,567.8044318,567.8044318
,70317,21.47096245,21.23077263,21.4019139,21.2691961,21.49295621,21.65433492,21.70293984,21.32824797,21.30015153,21.29313081,21.27550528,21.27340062,21.20410879,224.681269,21.20195171,22.19487123,332.8116281,332.8116281,332.8116281,332.8116281,332.8116281,332.9544294,333.0387072,332.9544294,332.9544294,332.9544294,332.8116281,332.8116281,332.8116281,332.9544294,332.9544294,332.9544294,567.8044318,567.8044318,567.8044318,567.8044318,567.8044318,567.8044318,567.8044318,567.8044318,567.8044318,567.8044318,567.8044318,567.8044318,567.8044318,567.8044318,567.8044318,567.8044318
,70318,25.09432551,85.37596593,25.02224067,24.88368685,25.11728641,25.46296543,25.50567295,25.12180139,25.09240587,58.37346792,24.89027346,419.2397515,24.81573743,549.3969549,24.98966563,26.0284942,332.8116281,332.8116281,332.8116281,332.8116281,332.8116281,332.9544294,333.0387072,332.9544294,332.9544294,332.9544294,332.8116281,332.8116281,332.8116281,332.9544294,332.9544294,332.9544294,567.8044318,567.8044318,567.8044318,567.8044318,567.8044318,567.8044318,567.8044318,567.8044318,567.8044318,567.8044318,567.8044318,567.8044318,567.8044318,567.8044318,567.8044318,567.8044318
,70319,28.47597632,28.21536725,28.40105775,28.25705722,28.49983984,28.97176108,29.00908521,28.61670689,28.58611456,33.45537972,28.26390275,154.1801918,28.18643663,61.09619641,28.47919137,29.56031478,332.8116281,332.8116281,332.8116281,332.8116281,332.8116281,332.9544294,333.0387072,332.9544294,332.9544294,332.9544294,332.8116281,332.8116281,332.8116281,332.9544294,332.9544294,332.9544294,567.8044318,567.8044318,567.8044318,567.8044318,567.8044318,567.8044318,567.8044318,567.8044318,567.8044318,567.8044318,567.8044318,567.8044318,567.8044318,567.8044318,567.8044318,567.8044318
,70320,28.70689066,140.2459986,28.63177859,28.48740613,104.6274637,29.10842326,29.14545049,28.75282807,28.72218913,28.71453309,49.99842813,347.7591725,28.41660315,188.3449705,28.61510301,29.69787374,332.8116281,332.8116281,332.8116281,332.8116281,332.8116281,332.9544294,333.0387072,332.9544294,332.9544294,332.9544294,332.8116281,332.8116281,332.8116281,332.9544294,332.9544294,332.9544294,567.8044318,567.8044318,567.8044318,567.8044318,567.8044318,567.8044318,567.8044318,567.8044318,567.8044318,567.8044318,567.8044318,567.8044318,567.8044318,567.8044318,567.8044318,567.8044318
,70321,28.34952328,28.08928281,28.27471068,28.13091381,89.43612418,28.62271246,28.66066246,28.26904003,28.23856676,28.23095212,44.89761907,270.6582601,28.06039312,188.1106393,28.13205968,29.20897568,332.8116281,332.8116281,332.8116281,332.8116281,332.8116281,332.9544294,333.0387072,332.9544294,332.9544294,332.9544294,332.8116281,332.8116281,332.8116281,332.9544294,332.9544294,332.9544294,567.8044318,567.8044318,567.8044318,567.8044318,567.8044318,567.8044318,567.8044318,567.8044318,567.8044318,567.8044318,567.8044318,567.8044318,567.8044318,567.8044318,567.8044318,567.8044318
,70322,27.89514659,27.6362306,27.82071474,27.67764973,27.91885508,28.11822288,28.1571911,27.76654757,27.73624637,27.72867473,27.68445079,75.81381578,27.60748794,30.02901033,27.6303407,28.70117561,332.8116281,332.8116281,332.8116281,332.8116281,332.8116281,332.9544294,333.0387072,332.9544294,332.9544294,332.9544294,332.8116281,332.8116281,332.8116281,332.9544294,332.9544294,332.9544294,567.8044318,567.8044318,567.8044318,567.8044318,567.8044318,567.8044318,567.8044318,567.8044318,567.8044318,567.8044318,567.8044318,567.8044318,567.8044318,567.8044318,567.8044318,567.8044318
,70323,27.66658312,27.40833338,27.5923428,27.44964593,27.6902306,27.83554445,27.87507886,27.48498816,27.45478338,27.44723583,27.45642949,27.45416658,27.37966468,27.28973256,27.34921471,28.41664222,332.8116281,332.8116281,332.8116281,332.8116281,332.8116281,332.9544294,333.0387072,332.9544294,332.9544294,332.9544294,332.8116281,332.8116281,332.8116281,332.9544294,332.9544294,332.9544294,567.8044318,567.8044318,567.8044318,567.8044318,567.8044318,567.8044318,567.8044318,567.8044318,567.8044318,567.8044318,567.8044318,567.8044318,567.8044318,567.8044318,567.8044318,567.8044318
,70324,27.54629807,27.28839896,27.47215855,27.32965542,27.56991345,27.71582888,27.75558812,27.3657465,27.33558255,27.32804521,27.33642977,27.33416993,27.25976919,27.17075486,27.2301566,28.29614107,332.8116281,332.8116281,332.8116281,332.8116281,332.8116281,332.9544294,333.0387072,332.9544294,332.9544294,332.9544294,332.8116281,332.8116281,332.8116281,332.9544294,332.9544294,332.9544294,567.8044318,567.8044318,567.8044318,567.8044318,567.8044318,567.8044318,567.8044318,567.8044318,567.8044318,567.8044318,567.8044318,567.8044318,567.8044318,567.8044318,567.8044318,567.8044318
,70401,27.97553724,27.71638692,27.90103802,27.75784353,27.99926718,28.15761869,28.19667601,27.80578741,27.77547278,27.76789778,27.76465075,27.76237994,27.68761824,27.60982166,27.66952015,28.74082993,332.8116281,332.8116281,332.8116281,332.8116281,332.8116281,332.9544294,333.0387072,332.9544294,332.9544294,332.9544294,332.8116281,332.8116281,332.8116281,332.9544294,332.9544294,332.9544294,567.8044318,567.8044318,567.8044318,567.8044318,567.8044318,567.8044318,567.8044318,567.8044318,567.8044318,567.8044318,567.8044318,567.8044318,567.8044318,567.8044318,567.8044318,567.8044318
,70402,27.93018491,27.67116679,27.8557237,27.71260225,27.95390275,28.11170111,28.15082055,27.76005161,27.72975264,27.72218155,27.719406,27.71713636,27.64241279,27.5641871,27.62385475,28.69461104,332.8116281,332.8116281,332.8116281,332.8116281,332.8116281,332.9544294,333.0387072,332.9544294,332.9544294,332.9544294,332.8116281,332.8116281,332.8116281,332.9544294,332.9544294,332.9544294,567.8044318,567.8044318,567.8044318,567.8044318,567.8044318,567.8044318,567.8044318,567.8044318,567.8044318,567.8044318,567.8044318,567.8044318,567.8044318,567.8044318,567.8044318,567.8044318
,70403,27.96020136,27.70109574,27.88571499,27.7425452,27.98392721,28.15097243,28.19003628,27.79916747,27.7688551,27.76128067,27.74935124,27.74708083,27.67233202,27.60321637,27.66291039,28.73414006,332.8116281,332.8116281,332.8116281,332.8116281,332.8116281,332.9544294,333.0387072,332.9544294,332.9544294,332.9544294,332.8116281,332.8116281,332.8116281,332.9544294,332.9544294,332.9544294,567.8044318,567.8044318,567.8044318,567.8044318,567.8044318,567.8044318,567.8044318,567.8044318,567.8044318,567.8044318,567.8044318,567.8044318,567.8044318,567.8044318,567.8044318,567.8044318
,70404,27.97370603,27.71456104,27.89920835,27.7560168,27.99743548,28.15999917,28.19905479,27.80815847,27.77784303,27.77026783,27.76282388,27.76055312,27.68579296,27.61218747,27.67188756,28.74322604,332.8116281,332.8116281,332.8116281,332.8116281,332.8116281,332.9544294,333.0387072,332.9544294,332.9544294,332.9544294,332.8116281,332.8116281,332.8116281,332.9544294,332.9544294,332.9544294,567.8044318,567.8044318,567.8044318,567.8044318,567.8044318,567.8044318,567.8044318,567.8044318,567.8044318,567.8044318,567.8044318,567.8044318,567.8044318,567.8044318,567.8044318,567.8044318
,70405,27.97624386,27.71709148,27.90174405,27.75854842,27.99997399,28.16356581,28.20261497,27.811711,27.78139433,27.77381883,27.76535569,27.76308487,27.68832257,27.61573213,27.67543461,28.74681608,332.8116281,332.8116281,332.8116281,332.8116281,332.8116281,332.9544294,333.0387072,332.9544294,332.9544294,332.9544294,332.8116281,332.8116281,332.8116281,332.9544294,332.9544294,332.9544294,567.8044318,567.8044318,567.8044318,567.8044318,567.8044318,567.8044318,567.8044318,567.8044318,567.8044318,567.8044318,567.8044318,567.8044318,567.8044318,567.8044318,567.8044318,567.8044318
,70406,27.8938103,27.6348982,27.81937957,27.67631671,27.91751843,28.0736987,28.1128762,27.72219964,27.69191363,27.68434578,27.68311767,27.68084895,27.60615598,27.52641892,27.58606104,28.65635925,332.8116281,332.8116281,332.8116281,332.8116281,332.8116281,332.9544294,333.0387072,332.9544294,332.9544294,332.9544294,332.8116281,332.8116281,332.8116281,332.9544294,332.9544294,332.9544294,567.8044318,567.8044318,567.8044318,567.8044318,567.8044318,567.8044318,567.8044318,567.8044318,567.8044318,567.8044318,567.8044318,567.8044318,567.8044318,567.8044318,567.8044318,567.8044318
,70407,26.42555414,26.17092194,26.35235378,26.21165578,26.44887037,26.43240843,26.47400421,26.08740668,26.0576805,26.05025254,26.21834432,26.21611311,26.14265483,25.8952449,25.95378456,27.00429874,332.8116281,332.8116281,332.8116281,332.8116281,332.8116281,332.9544294,333.0387072,332.9544294,332.9544294,332.9544294,332.8116281,332.8116281,332.8116281,332.9544294,332.9544294,332.9544294,567.8044318,567.8044318,567.8044318,567.8044318,567.8044318,567.8044318,567.8044318,567.8044318,567.8044318,567.8044318,567.8044318,567.8044318,567.8044318,567.8044318,567.8044318,567.8044318
,70408,22.66552748,22.42185557,22.59547792,22.46083608,22.6878401,22.56258122,22.61000869,22.23289882,22.20449259,22.19739446,22.46723672,22.46510154,22.39480517,22.04926973,22.10521001,23.10907749,332.8116281,332.8116281,332.8116281,332.8116281,332.8116281,332.9544294,333.0387072,332.9544294,332.9544294,332.9544294,332.8116281,332.8116281,332.8116281,332.9544294,332.9544294,332.9544294,567.8044318,567.8044318,567.8044318,567.8044318,567.8044318,567.8044318,567.8044318,567.8044318,567.8044318,567.8044318,567.8044318,567.8044318,567.8044318,567.8044318,567.8044318,567.8044318
,70409,20.67886445,20.44098355,20.61047966,20.47903767,20.70064679,20.77531754,20.82577454,20.45271032,20.4249137,20.4179679,20.48528619,20.48320176,20.41457603,20.27302202,20.32776179,21.31008567,332.8116281,332.8116281,332.8116281,332.8116281,332.8116281,332.9544294,333.0387072,332.9544294,332.9544294,332.9544294,332.8116281,332.8116281,332.8116281,332.9544294,332.9544294,332.9544294,567.8044318,567.8044318,567.8044318,567.8044318,567.8044318,567.8044318,567.8044318,567.8044318,567.8044318,567.8044318,567.8044318,567.8044318,567.8044318,567.8044318,567.8044318,567.8044318
,70410,20.60010914,20.36245781,20.53179035,20.4004752,20.62187046,20.50797425,20.55892504,20.18642535,20.15871992,20.15179691,20.4067177,20.40463528,20.33607577,20.00732652,20.06188671,21.04098806,332.8116281,332.8116281,332.8116281,332.8116281,332.8116281,332.9544294,333.0387072,332.9544294,332.9544294,332.9544294,332.8116281,332.8116281,332.8116281,332.9544294,332.9544294,332.9544294,567.8044318,567.8044318,567.8044318,567.8044318,567.8044318,567.8044318,567.8044318,567.8044318,567.8044318,567.8044318,567.8044318,567.8044318,567.8044318,567.8044318,567.8044318,567.8044318
,70411,20.55235089,20.31483878,20.48407212,20.3528339,20.57409946,20.44244105,20.49351666,20.12115158,20.0934685,20.08655108,20.35907274,20.35699154,20.28847219,19.94219724,19.99671342,20.97502483,332.8116281,332.8116281,332.8116281,332.8116281,332.8116281,332.9544294,333.0387072,332.9544294,332.9544294,332.9544294,332.8116281,332.8116281,332.8116281,332.9544294,332.9544294,332.9544294,567.8044318,567.8044318,567.8044318,567.8044318,567.8044318,567.8044318,567.8044318,567.8044318,567.8044318,567.8044318,567.8044318,567.8044318,567.8044318,567.8044318,567.8044318,567.8044318
,70412,20.57149547,20.33392755,20.50320065,20.37193159,20.59324915,20.46409672,20.51513942,20.14272152,20.11503106,20.10811178,20.3781719,20.37609021,20.30755477,19.96371944,20.01825016,20.99682261,332.8116281,332.8116281,332.8116281,332.8116281,332.8116281,332.9544294,333.0387072,332.9544294,332.9544294,332.9544294,332.8116281,332.8116281,332.8116281,332.9544294,332.9544294,332.9544294,567.8044318,567.8044318,567.8044318,567.8044318,567.8044318,567.8044318,567.8044318,567.8044318,567.8044318,567.8044318,567.8044318,567.8044318,567.8044318,567.8044318,567.8044318,567.8044318
,70413,20.64173548,20.40396282,20.57338181,20.44199962,20.66350791,20.53521988,20.58616152,20.21356313,20.1858484,20.17892307,20.4482453,20.44616182,20.37756731,20.03440422,20.08898272,21.06841248,332.8116281,332.8116281,332.8116281,332.8116281,332.8116281,332.9544294,333.0387072,332.9544294,332.9544294,332.9544294,332.8116281,332.8116281,332.8116281,332.9544294,332.9544294,332.9544294,567.8044318,567.8044318,567.8044318,567.8044318,567.8044318,567.8044318,567.8044318,567.8044318,567.8044318,567.8044318,567.8044318,567.8044318,567.8044318,567.8044318,567.8044318,567.8044318
,70414,20.54935483,20.31185146,20.48107857,20.34984518,20.57110261,20.42900054,20.48009438,20.10776428,20.08008579,20.0731695,20.35608379,20.35400266,20.28548584,19.92883958,19.98334673,20.96149613,332.8116281,332.8116281,332.8116281,332.8116281,332.8116281,332.9544294,333.0387072,332.9544294,332.9544294,332.9544294,332.8116281,332.8116281,332.8116281,332.9544294,332.9544294,332.9544294,567.8044318,567.8044318,567.8044318,567.8044318,567.8044318,567.8044318,567.8044318,567.8044318,567.8044318,567.8044318,567.8044318,567.8044318,567.8044318,567.8044318,567.8044318,567.8044318
,70415,20.6402101,20.40244189,20.57185771,20.44047798,20.66198213,20.43581603,20.48687239,20.11455279,20.08687197,20.0799551,20.44672354,20.4446401,20.37604687,19.93561306,19.99012478,20.96835634,332.8116281,332.8116281,332.8116281,332.8116281,332.8116281,332.9544294,333.0387072,332.9544294,332.9544294,332.9544294,332.8116281,332.8116281,332.8116281,332.9544294,332.9544294,332.9544294,567.8044318,567.8044318,567.8044318,567.8044318,567.8044318,567.8044318,567.8044318,567.8044318,567.8044318,567.8044318,567.8044318,567.8044318,567.8044318,567.8044318,567.8044318,567.8044318
,70416,21.02543733,20.7865462,20.95676213,20.82476192,21.04731218,20.81958171,20.86986396,20.49679927,20.46898755,20.46203798,20.83103698,20.8289437,20.76002653,20.31701337,20.37178287,21.35464031,332.8116281,332.8116281,332.8116281,332.8116281,332.8116281,332.9544294,333.0387072,332.9544294,332.9544294,332.9544294,332.8116281,332.8116281,332.8116281,332.9544294,332.9544294,332.9544294,567.8044318,567.8044318,567.8044318,567.8044318,567.8044318,567.8044318,567.8044318,567.8044318,567.8044318,567.8044318,567.8044318,567.8044318,567.8044318,567.8044318,567.8044318,567.8044318
,70417,22.68978371,22.44604109,22.61971383,22.48503291,22.7121028,22.70937878,22.75623361,22.37911526,22.35065896,22.34354832,22.49143541,22.48929962,22.41898285,22.19516249,22.25120137,23.25683834,332.8116281,332.8116281,332.8116281,332.8116281,332.8116281,332.9544294,333.0387072,332.9544294,332.9544294,332.9544294,332.8116281,332.8116281,332.8116281,332.9544294,332.9544294,332.9544294,567.8044318,567.8044318,567.8044318,567.8044318,567.8044318,567.8044318,567.8044318,567.8044318,567.8044318,567.8044318,567.8044318,567.8044318,567.8044318,567.8044318,567.8044318,567.8044318
,70418,27.58149293,27.32349123,27.50732392,27.3647641,27.6051177,27.90412103,27.94337207,27.55329327,27.5230651,27.5155117,27.37154114,184.3045031,27.29485007,123.090131,27.41741467,28.48566881,332.8116281,332.8116281,332.8116281,332.8116281,332.8116281,332.9544294,333.0387072,332.9544294,332.9544294,332.9544294,332.8116281,332.8116281,332.8116281,332.9544294,332.9544294,332.9544294,567.8044318,567.8044318,567.8044318,567.8044318,567.8044318,567.8044318,567.8044318,567.8044318,567.8044318,567.8044318,567.8044318,567.8044318,567.8044318,567.8044318,567.8044318,567.8044318
,70419,28.77675297,28.51526715,28.70158236,28.55709737,28.80069678,29.14607195,29.18321178,28.79032772,28.75967594,28.75201669,28.56396594,36.31230882,28.48623921,28.5921825,28.65254494,29.73576949,332.8116281,332.8116281,332.8116281,332.8116281,332.8116281,332.9544294,333.0387072,332.9544294,332.9544294,332.9544294,332.8116281,332.8116281,332.8116281,332.9544294,332.9544294,332.9544294,567.8044318,567.8044318,567.8044318,567.8044318,567.8044318,567.8044318,567.8044318,567.8044318,567.8044318,567.8044318,567.8044318,567.8044318,567.8044318,567.8044318,567.8044318,567.8044318
,70420,28.77972615,28.51823166,28.70455305,28.56006327,28.80367075,29.13928323,29.1764358,28.78356587,28.7529164,28.74525773,28.56693207,221.2866295,28.48920276,28.58543562,28.64579349,29.72893621,332.8116281,332.8116281,332.8116281,332.8116281,332.8116281,332.9544294,333.0387072,332.9544294,332.9544294,332.9544294,332.8116281,332.8116281,332.8116281,332.9544294,332.9544294,332.9544294,567.8044318,567.8044318,567.8044318,567.8044318,567.8044318,567.8044318,567.8044318,567.8044318,567.8044318,567.8044318,567.8044318,567.8044318,567.8044318,567.8044318,567.8044318,567.8044318
,70421,28.63866036,28.37757707,28.56360547,28.4193429,28.66256731,28.87317314,28.91079967,28.51850922,28.48795052,28.48031453,28.4262009,87.34864267,28.34859381,29.77820892,28.38114485,29.46107989,332.8116281,332.8116281,332.8116281,332.8116281,332.8116281,332.9544294,333.0387072,332.9544294,332.9544294,332.9544294,332.8116281,332.8116281,332.8116281,332.9544294,332.9544294,332.9544294,567.8044318,567.8044318,567.8044318,567.8044318,567.8044318,567.8044318,567.8044318,567.8044318,567.8044318,567.8044318,567.8044318,567.8044318,567.8044318,567.8044318,567.8044318,567.8044318
,70422,28.25221683,27.99226,28.17748577,28.03384563,28.27602063,28.42431273,28.46284018,28.0714257,28.0410201,28.03342237,28.04067404,28.03839616,27.9634018,27.87487191,27.93474954,29.00927403,332.8116281,332.8116281,332.8116281,332.8116281,332.8116281,332.9544294,333.0387072,332.9544294,332.9544294,332.9544294,332.8116281,332.8116281,332.8116281,332.9544294,332.9544294,332.9544294,567.8044318,567.8044318,567.8044318,567.8044318,567.8044318,567.8044318,567.8044318,567.8044318,567.8044318,567.8044318,567.8044318,567.8044318,567.8044318,567.8044318,567.8044318,567.8044318
,70423,28.10828262,27.84874535,28.03367217,27.89026386,28.132048,28.21956558,28.25850108,27.86748908,27.83715332,27.82957304,27.89708125,27.89480705,27.81993372,27.67138674,27.73112684,28.80318332,332.8116281,332.8116281,332.8116281,332.8116281,332.8116281,332.9544294,333.0387072,332.9544294,332.9544294,332.9544294,332.8116281,332.8116281,332.8116281,332.9544294,332.9544294,332.9544294,567.8044318,567.8044318,567.8044318,567.8044318,567.8044318,567.8044318,567.8044318,567.8044318,567.8044318,567.8044318,567.8044318,567.8044318,567.8044318,567.8044318,567.8044318,567.8044318
,70424,28.06764484,27.80822603,27.99306844,27.84972559,28.09139937,28.10221347,28.14137148,27.75060152,27.72030579,27.71273551,27.85653986,27.85426671,27.77942755,27.55475794,27.61441921,28.68506114,332.8116281,332.8116281,332.8116281,332.8116281,332.8116281,332.9544294,333.0387072,332.9544294,332.9544294,332.9544294,332.8116281,332.8116281,332.8116281,332.9544294,332.9544294,332.9544294,567.8044318,567.8044318,567.8044318,567.8044318,567.8044318,567.8044318,567.8044318,567.8044318,567.8044318,567.8044318,567.8044318,567.8044318,567.8044318,567.8044318,567.8044318,567.8044318
,70501,27.92947467,27.67045862,27.85501406,27.71189375,27.95319233,28.11037162,28.14951048,27.75872738,27.72842886,27.72085789,27.71869745,27.71642782,27.64170485,27.5628658,27.62253255,28.69327282,332.8116281,332.8116281,332.8116281,332.8116281,332.8116281,332.9544294,333.0387072,332.9544294,332.9544294,332.9544294,332.8116281,332.8116281,332.8116281,332.9544294,332.9544294,332.9544294,567.8044318,567.8044318,567.8044318,567.8044318,567.8044318,567.8044318,567.8044318,567.8044318,567.8044318,567.8044318,567.8044318,567.8044318,567.8044318,567.8044318,567.8044318,567.8044318
,70502,27.92716815,27.66815882,27.85270947,27.70959288,27.95088519,28.13242745,28.17152141,27.7806959,27.75038986,27.742817,27.7163964,27.71412683,27.6394058,27.58478569,27.64446726,28.71547339,332.8116281,332.8116281,332.8116281,332.8116281,332.8116281,332.9544294,333.0387072,332.9544294,332.9544294,332.9544294,332.8116281,332.8116281,332.8116281,332.9544294,332.9544294,332.9544294,567.8044318,567.8044318,567.8044318,567.8044318,567.8044318,567.8044318,567.8044318,567.8044318,567.8044318,567.8044318,567.8044318,567.8044318,567.8044318,567.8044318,567.8044318,567.8044318
,70503,27.92687346,27.66786499,27.85241503,27.70929891,27.95059042,28.1453609,28.1844294,27.79357815,27.7632677,27.75569374,27.7161024,27.71383284,27.63911206,27.59763943,27.65732968,28.72849171,332.8116281,332.8116281,332.8116281,332.8116281,332.8116281,332.9544294,333.0387072,332.9544294,332.9544294,332.9544294,332.8116281,332.8116281,332.8116281,332.9544294,332.9544294,332.9544294,567.8044318,567.8044318,567.8044318,567.8044318,567.8044318,567.8044318,567.8044318,567.8044318,567.8044318,567.8044318,567.8044318,567.8044318,567.8044318,567.8044318,567.8044318,567.8044318
,70504,27.92141638,27.66242382,27.84696252,27.7038552,27.94513188,28.14447008,28.18353977,27.79269086,27.76238071,27.75480683,27.71065827,27.70838885,27.63367266,27.5967541,27.65644375,28.72759504,332.8116281,332.8116281,332.8116281,332.8116281,332.8116281,332.9544294,333.0387072,332.9544294,332.9544294,332.9544294,332.8116281,332.8116281,332.8116281,332.9544294,332.9544294,332.9544294,567.8044318,567.8044318,567.8044318,567.8044318,567.8044318,567.8044318,567.8044318,567.8044318,567.8044318,567.8044318,567.8044318,567.8044318,567.8044318,567.8044318,567.8044318,567.8044318
,70505,27.9201067,27.66111795,27.84565393,27.70254871,27.94382185,28.15403518,28.19308535,27.80221809,27.77190468,27.76432999,27.70935169,27.7070823,27.63236721,27.60626024,27.66595632,28.73722291,332.8116281,332.8116281,332.8116281,332.8116281,332.8116281,332.9544294,333.0387072,332.9544294,332.9544294,332.9544294,332.8116281,332.8116281,332.8116281,332.9544294,332.9544294,332.9544294,567.8044318,567.8044318,567.8044318,567.8044318,567.8044318,567.8044318,567.8044318,567.8044318,567.8044318,567.8044318,567.8044318,567.8044318,567.8044318,567.8044318,567.8044318,567.8044318
,70506,27.91725279,27.65827237,27.84280242,27.6997018,27.94096718,28.17221392,28.211227,27.82032487,27.79000525,27.78242901,27.70650456,27.70423524,27.62952255,27.62432693,27.68403523,28.75552094,332.8116281,332.8116281,332.8116281,332.8116281,332.8116281,332.9544294,333.0387072,332.9544294,332.9544294,332.9544294,332.8116281,332.8116281,332.8116281,332.9544294,332.9544294,332.9544294,567.8044318,567.8044318,567.8044318,567.8044318,567.8044318,567.8044318,567.8044318,567.8044318,567.8044318,567.8044318,567.8044318,567.8044318,567.8044318,567.8044318,567.8044318,567.8044318
