,MoDaHr,SourceEnergy,SourceEnergy,SourceEnergy,SourceEnergy,SourceEnergy,SourceEnergy,SourceEnergy,SourceEnergy,SourceEnergy,SourceEnergy,SourceEnergy,SourceEnergy,SourceEnergy,SourceEnergy,SourceEnergy,SourceEnergy,SourceEnergy,SourceEnergy,SourceEnergy,SourceEnergy,SourceEnergy,SourceEnergy,SourceEnergy,SourceEnergy,SourceEnergy,SourceEnergy,SourceEnergy,SourceEnergy,SourceEnergy,SourceEnergy,SourceEnergy,SourceEnergy,SourceEnergy,SourceEnergy,SourceEnergy,SourceEnergy,SourceEnergy,SourceEnergy,SourceEnergy,SourceEnergy,SourceEnergy,SourceEnergy,SourceEnergy,SourceEnergy,SourceEnergy,SourceEnergy,SourceEnergy,SourceEnergy
,Fuel=,Elec,Elec,Elec,Elec,Elec,Elec,Elec,Elec,Elec,Elec,Elec,Elec,Elec,Elec,Elec,Elec,NatGas,NatGas,NatGas,NatGas,NatGas,NatGas,NatGas,NatGas,NatGas,NatGas,NatGas,NatGas,NatGas,NatGas,NatGas,NatGas,Propane,Propane,Propane,Propane,Propane,Propane,Propane,Propane,Propane,Propane,Propane,Propane,Propane,Propane,Propane,Propane
,CZ=,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
,60416,0.027022755,0.027022755,0.027022755,0.027022755,0.027022755,0.026435627,0.026348208,0.026435627,0.026435627,0.026435627,0.027022755,0.027022755,0.027022755,0.026435627,0.026435627,0.026435627,93.13284291,93.13284291,93.13284291,93.13284291,93.13284291,91.8231482,91.8231482,91.8231482,91.8231482,91.8231482,93.13284291,93.13284291,93.13284291,91.8231482,91.8231482,91.8231482,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
,60417,0.676903871,0.676903871,0.676903871,0.676903871,0.676903871,0.662196657,0.660006863,0.662196657,0.662196657,0.662196657,0.676903871,0.676903871,0.676903871,0.662196657,0.662196657,0.662196657,93.13284291,93.13284291,93.13284291,93.13284291,93.13284291,91.8231482,91.8231482,91.8231482,91.8231482,91.8231482,93.13284291,93.13284291,93.13284291,91.8231482,91.8231482,91.8231482,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
,60418,3.166552595,3.166552595,3.166552595,3.166552595,3.166552595,3.09775233,3.087508486,3.09775233,3.09775233,3.09775233,3.166552595,3.166552595,3.166552595,3.09775233,3.09775233,3.09775233,93.13284291,93.13284291,93.13284291,93.13284291,93.13284291,91.8231482,91.8231482,91.8231482,91.8231482,91.8231482,93.13284291,93.13284291,93.13284291,91.8231482,91.8231482,91.8231482,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
,60419,4.27959075,4.27959075,4.27959075,4.27959075,4.27959075,4.186607301,4.172762763,4.186607301,4.186607301,4.186607301,4.27959075,4.27959075,4.27959075,4.186607301,4.186607301,4.186607301,93.13284291,93.13284291,93.13284291,93.13284291,93.13284291,91.8231482,91.8231482,91.8231482,91.8231482,91.8231482,93.13284291,93.13284291,93.13284291,91.8231482,91.8231482,91.8231482,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
,60420,4.135191645,4.135191645,4.135191645,4.135191645,4.135191645,4.164002616,4.152998614,4.164002616,4.164002616,4.164002616,4.135191645,4.135191645,4.135191645,4.164002616,4.164002616,4.164002616,93.13284291,93.13284291,93.13284291,93.13284291,93.13284291,91.8231482,91.8231482,91.8231482,91.8231482,91.8231482,93.13284291,93.13284291,93.13284291,91.8231482,91.8231482,91.8231482,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
,60421,4.043605689,4.043605689,4.043605689,4.043605689,4.043605689,4.071778557,4.06101827,4.071778557,4.071778557,4.071778557,4.043605689,4.043605689,4.043605689,4.071778557,4.071778557,4.071778557,93.13284291,93.13284291,93.13284291,93.13284291,93.13284291,91.8231482,91.8231482,91.8231482,91.8231482,91.8231482,93.13284291,93.13284291,93.13284291,91.8231482,91.8231482,91.8231482,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
,60422,3.663146392,3.663146392,3.663146392,3.663146392,3.663146392,3.720176507,3.70022935,3.720176507,3.720176507,3.720176507,3.663146392,3.663146392,3.663146392,3.720176507,3.720176507,3.720176507,93.13284291,93.13284291,93.13284291,93.13284291,93.13284291,91.8231482,91.8231482,91.8231482,91.8231482,91.8231482,93.13284291,93.13284291,93.13284291,91.8231482,91.8231482,91.8231482,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
,60423,3.536715092,3.536715092,3.536715092,3.536715092,3.536715092,3.591776847,3.572518154,3.591776847,3.591776847,3.591776847,3.536715092,3.536715092,3.536715092,3.591776847,3.591776847,3.591776847,93.13284291,93.13284291,93.13284291,93.13284291,93.13284291,91.8231482,91.8231482,91.8231482,91.8231482,91.8231482,93.13284291,93.13284291,93.13284291,91.8231482,91.8231482,91.8231482,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
,60424,3.469870763,3.469870763,3.469870763,3.469870763,3.469870763,3.523891844,3.504997142,3.523891844,3.523891844,3.523891844,3.469870763,3.469870763,3.469870763,3.523891844,3.523891844,3.523891844,93.13284291,93.13284291,93.13284291,93.13284291,93.13284291,91.8231482,91.8231482,91.8231482,91.8231482,91.8231482,93.13284291,93.13284291,93.13284291,91.8231482,91.8231482,91.8231482,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
,60501,3.339412786,3.339412786,3.339412786,3.339412786,3.339412786,3.391402817,3.373218507,3.391402817,3.391402817,3.391402817,3.339412786,3.339412786,3.339412786,3.391402817,3.391402817,3.391402817,93.13284291,93.13284291,93.13284291,93.13284291,93.13284291,91.8231482,91.8231482,91.8231482,91.8231482,91.8231482,93.13284291,93.13284291,93.13284291,91.8231482,91.8231482,91.8231482,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
,60502,3.320362509,3.320362509,3.320362509,3.320362509,3.320362509,3.372055954,3.353975379,3.372055954,3.372055954,3.372055954,3.320362509,3.320362509,3.320362509,3.372055954,3.372055954,3.372055954,93.13284291,93.13284291,93.13284291,93.13284291,93.13284291,91.8231482,91.8231482,91.8231482,91.8231482,91.8231482,93.13284291,93.13284291,93.13284291,91.8231482,91.8231482,91.8231482,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
,60503,3.321631153,3.321631153,3.321631153,3.321631153,3.321631153,3.373344348,3.355256865,3.373344348,3.373344348,3.373344348,3.321631153,3.321631153,3.321631153,3.373344348,3.373344348,3.373344348,93.13284291,93.13284291,93.13284291,93.13284291,93.13284291,91.8231482,91.8231482,91.8231482,91.8231482,91.8231482,93.13284291,93.13284291,93.13284291,91.8231482,91.8231482,91.8231482,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
,60504,3.323021837,3.323021837,3.323021837,3.323021837,3.323021837,3.374756683,3.356661628,3.374756683,3.374756683,3.374756683,3.323021837,3.323021837,3.323021837,3.374756683,3.374756683,3.374756683,93.13284291,93.13284291,93.13284291,93.13284291,93.13284291,91.8231482,91.8231482,91.8231482,91.8231482,91.8231482,93.13284291,93.13284291,93.13284291,91.8231482,91.8231482,91.8231482,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
,60505,3.324244017,3.324244017,3.324244017,3.324244017,3.324244017,3.375997891,3.35789618,3.375997891,3.375997891,3.375997891,3.324244017,3.324244017,3.324244017,3.375997891,3.375997891,3.375997891,93.13284291,93.13284291,93.13284291,93.13284291,93.13284291,91.8231482,91.8231482,91.8231482,91.8231482,91.8231482,93.13284291,93.13284291,93.13284291,91.8231482,91.8231482,91.8231482,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
,60506,3.320433262,3.320433262,3.320433262,3.320433262,3.320433262,3.372127809,3.354046849,3.372127809,3.372127809,3.372127809,3.320433262,3.320433262,3.320433262,3.372127809,3.372127809,3.372127809,93.13284291,93.13284291,93.13284291,93.13284291,93.13284291,91.8231482,91.8231482,91.8231482,91.8231482,91.8231482,93.13284291,93.13284291,93.13284291,91.8231482,91.8231482,91.8231482,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
,60507,1.121769928,1.121769928,1.121769928,1.121769928,1.121769928,1.139234331,1.133125888,1.139234331,1.139234331,1.139234331,1.121769928,1.121769928,1.121769928,1.139234331,1.139234331,1.139234331,93.13284291,93.13284291,93.13284291,93.13284291,93.13284291,91.8231482,91.8231482,91.8231482,91.8231482,91.8231482,93.13284291,93.13284291,93.13284291,91.8231482,91.8231482,91.8231482,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
,60508,0.374384324,0.374384324,0.374384324,0.374384324,0.374384324,0.376992759,0.375996499,0.376992759,0.376992759,0.376992759,0.374384324,0.374384324,0.374384324,0.376992759,0.376992759,0.376992759,93.13284291,93.13284291,93.13284291,93.13284291,93.13284291,91.8231482,91.8231482,91.8231482,91.8231482,91.8231482,93.13284291,93.13284291,93.13284291,91.8231482,91.8231482,91.8231482,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
,60509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93.13284291,93.13284291,93.13284291,93.13284291,93.13284291,91.8231482,91.8231482,91.8231482,91.8231482,91.8231482,93.13284291,93.13284291,93.13284291,91.8231482,91.8231482,91.8231482,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
,60510,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93.13284291,93.13284291,93.13284291,93.13284291,93.13284291,91.8231482,91.8231482,91.8231482,91.8231482,91.8231482,93.13284291,93.13284291,93.13284291,91.8231482,91.8231482,91.8231482,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
,60511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93.13284291,93.13284291,93.13284291,93.13284291,93.13284291,91.8231482,91.8231482,91.8231482,91.8231482,91.8231482,93.13284291,93.13284291,93.13284291,91.8231482,91.8231482,91.8231482,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
,60512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93.13284291,93.13284291,93.13284291,93.13284291,93.13284291,91.8231482,91.8231482,91.8231482,91.8231482,91.8231482,93.13284291,93.13284291,93.13284291,91.8231482,91.8231482,91.8231482,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
,60513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93.13284291,93.13284291,93.13284291,93.13284291,93.13284291,91.8231482,91.8231482,91.8231482,91.8231482,91.8231482,93.13284291,93.13284291,93.13284291,91.8231482,91.8231482,91.8231482,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
,60514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93.13284291,93.13284291,93.13284291,93.13284291,93.13284291,91.8231482,91.8231482,91.8231482,91.8231482,91.8231482,93.13284291,93.13284291,93.13284291,91.8231482,91.8231482,91.8231482,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
,60515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93.13284291,93.13284291,93.13284291,93.13284291,93.13284291,91.8231482,91.8231482,91.8231482,91.8231482,91.8231482,93.13284291,93.13284291,93.13284291,91.8231482,91.8231482,91.8231482,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
,60516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93.13284291,93.13284291,93.13284291,93.13284291,93.13284291,91.8231482,91.8231482,91.8231482,91.8231482,91.8231482,93.13284291,93.13284291,93.13284291,91.8231482,91.8231482,91.8231482,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
,60517,0.804728133,0.804728133,0.804728133,0.804728133,0.804728133,0.787243658,0.784640351,0.787243658,0.787243658,0.787243658,0.804728133,0.804728133,0.804728133,0.787243658,0.787243658,0.787243658,93.13284291,93.13284291,93.13284291,93.13284291,93.13284291,91.8231482,91.8231482,91.8231482,91.8231482,91.8231482,93.13284291,93.13284291,93.13284291,91.8231482,91.8231482,91.8231482,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
,60518,3.128354397,3.128354397,3.128354397,3.128354397,3.128354397,3.06038407,3.050263798,3.06038407,3.06038407,3.06038407,3.128354397,3.128354397,3.128354397,3.06038407,3.06038407,3.06038407,93.13284291,93.13284291,93.13284291,93.13284291,93.13284291,91.8231482,91.8231482,91.8231482,91.8231482,91.8231482,93.13284291,93.13284291,93.13284291,91.8231482,91.8231482,91.8231482,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
,60519,4.428594693,4.428594693,4.428594693,4.428594693,4.428594693,4.332373808,4.31804724,4.332373808,4.332373808,4.332373808,4.428594693,4.428594693,4.428594693,4.332373808,4.332373808,4.332373808,93.13284291,93.13284291,93.13284291,93.13284291,93.13284291,91.8231482,91.8231482,91.8231482,91.8231482,91.8231482,93.13284291,93.13284291,93.13284291,91.8231482,91.8231482,91.8231482,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
,60520,4.274658199,4.274658199,4.274658199,4.274658199,4.274658199,4.304440871,4.293065739,4.304440871,4.304440871,4.304440871,4.274658199,4.274658199,4.274658199,4.304440871,4.304440871,4.304440871,93.13284291,93.13284291,93.13284291,93.13284291,93.13284291,91.8231482,91.8231482,91.8231482,91.8231482,91.8231482,93.13284291,93.13284291,93.13284291,91.8231482,91.8231482,91.8231482,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
,60521,4.107595039,4.107595039,4.107595039,4.107595039,4.107595039,4.136213737,4.125283171,4.136213737,4.136213737,4.136213737,4.107595039,4.107595039,4.107595039,4.136213737,4.136213737,4.136213737,93.13284291,93.13284291,93.13284291,93.13284291,93.13284291,91.8231482,91.8231482,91.8231482,91.8231482,91.8231482,93.13284291,93.13284291,93.13284291,91.8231482,91.8231482,91.8231482,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
,60522,3.704686653,3.704686653,3.704686653,3.704686653,3.704686653,3.762363492,3.742190134,3.762363492,3.762363492,3.762363492,3.704686653,3.704686653,3.704686653,3.762363492,3.762363492,3.762363492,93.13284291,93.13284291,93.13284291,93.13284291,93.13284291,91.8231482,91.8231482,91.8231482,91.8231482,91.8231482,93.13284291,93.13284291,93.13284291,91.8231482,91.8231482,91.8231482,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
,60523,3.486652771,3.486652771,3.486652771,3.486652771,3.486652771,3.540935124,3.521949039,3.540935124,3.540935124,3.540935124,3.486652771,3.486652771,3.486652771,3.540935124,3.540935124,3.540935124,93.13284291,93.13284291,93.13284291,93.13284291,93.13284291,91.8231482,91.8231482,91.8231482,91.8231482,91.8231482,93.13284291,93.13284291,93.13284291,91.8231482,91.8231482,91.8231482,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
,60524,3.476240327,3.476240327,3.476240327,3.476240327,3.476240327,3.530360574,3.511431188,3.530360574,3.530360574,3.530360574,3.476240327,3.476240327,3.476240327,3.530360574,3.530360574,3.530360574,93.13284291,93.13284291,93.13284291,93.13284291,93.13284291,91.8231482,91.8231482,91.8231482,91.8231482,91.8231482,93.13284291,93.13284291,93.13284291,91.8231482,91.8231482,91.8231482,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
,60601,3.007454015,3.007454015,3.007454015,3.007454015,3.007454015,3.054275907,3.037899233,3.054275907,3.054275907,3.054275907,3.007454015,3.007454015,3.007454015,3.054275907,3.054275907,3.054275907,93.13284291,93.13284291,93.13284291,93.13284291,93.13284291,91.8231482,91.8231482,91.8231482,91.8231482,91.8231482,93.13284291,93.13284291,93.13284291,91.8231482,91.8231482,91.8231482,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
,60602,2.992538561,2.992538561,2.992538561,2.992538561,2.992538561,3.039128241,3.022832786,3.039128241,3.039128241,3.039128241,2.992538561,2.992538561,2.992538561,3.039128241,3.039128241,3.039128241,93.13284291,93.13284291,93.13284291,93.13284291,93.13284291,91.8231482,91.8231482,91.8231482,91.8231482,91.8231482,93.13284291,93.13284291,93.13284291,91.8231482,91.8231482,91.8231482,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
,60603,2.988542143,2.988542143,2.988542143,2.988542143,2.988542143,3.035069604,3.018795911,3.035069604,3.035069604,3.035069604,2.988542143,2.988542143,2.988542143,3.035069604,3.035069604,3.035069604,93.13284291,93.13284291,93.13284291,93.13284291,93.13284291,91.8231482,91.8231482,91.8231482,91.8231482,91.8231482,93.13284291,93.13284291,93.13284291,91.8231482,91.8231482,91.8231482,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
,60604,2.9906049,2.9906049,2.9906049,2.9906049,2.9906049,3.037164476,3.020879551,3.037164476,3.037164476,3.037164476,2.9906049,2.9906049,2.9906049,3.037164476,3.037164476,3.037164476,93.13284291,93.13284291,93.13284291,93.13284291,93.13284291,91.8231482,91.8231482,91.8231482,91.8231482,91.8231482,93.13284291,93.13284291,93.13284291,91.8231482,91.8231482,91.8231482,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
,60605,2.992593738,2.992593738,2.992593738,2.992593738,2.992593738,3.039184277,3.022888522,3.039184277,3.039184277,3.039184277,2.992593738,2.992593738,2.992593738,3.039184277,3.039184277,3.039184277,93.13284291,93.13284291,93.13284291,93.13284291,93.13284291,91.8231482,91.8231482,91.8231482,91.8231482,91.8231482,93.13284291,93.13284291,93.13284291,91.8231482,91.8231482,91.8231482,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
,60606,2.905540735,2.905540735,2.905540735,2.905540735,2.905540735,2.95077598,2.93495426,2.95077598,2.95077598,2.95077598,2.905540735,2.905540735,2.905540735,2.95077598,2.95077598,2.95077598,93.13284291,93.13284291,93.13284291,93.13284291,93.13284291,91.8231482,91.8231482,91.8231482,91.8231482,91.8231482,93.13284291,93.13284291,93.13284291,91.8231482,91.8231482,91.8231482,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
,60607,1.121157357,1.121157357,1.121157357,1.121157357,1.121157357,1.138612224,1.132507117,1.138612224,1.138612224,1.138612224,1.121157357,1.121157357,1.121157357,1.138612224,1.138612224,1.138612224,93.13284291,93.13284291,93.13284291,93.13284291,93.13284291,91.8231482,91.8231482,91.8231482,91.8231482,91.8231482,93.13284291,93.13284291,93.13284291,91.8231482,91.8231482,91.8231482,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
,60608,0.190460543,0.190460543,0.190460543,0.190460543,0.190460543,0.19342575,0.192388623,0.19342575,0.19342575,0.19342575,0.190460543,0.190460543,0.190460543,0.19342575,0.19342575,0.19342575,93.13284291,93.13284291,93.13284291,93.13284291,93.13284291,91.8231482,91.8231482,91.8231482,91.8231482,91.8231482,93.13284291,93.13284291,93.13284291,91.8231482,91.8231482,91.8231482,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
,60609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93.13284291,93.13284291,93.13284291,93.13284291,93.13284291,91.8231482,91.8231482,91.8231482,91.8231482,91.8231482,93.13284291,93.13284291,93.13284291,91.8231482,91.8231482,91.8231482,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
,60610,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93.13284291,93.13284291,93.13284291,93.13284291,93.13284291,91.8231482,91.8231482,91.8231482,91.8231482,91.8231482,93.13284291,93.13284291,93.13284291,91.8231482,91.8231482,91.8231482,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
,60611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93.13284291,93.13284291,93.13284291,93.13284291,93.13284291,91.8231482,91.8231482,91.8231482,91.8231482,91.8231482,93.13284291,93.13284291,93.13284291,91.8231482,91.8231482,91.8231482,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
,60612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93.13284291,93.13284291,93.13284291,93.13284291,93.13284291,91.8231482,91.8231482,91.8231482,91.8231482,91.8231482,93.13284291,93.13284291,93.13284291,91.8231482,91.8231482,91.8231482,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
,60613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93.13284291,93.13284291,93.13284291,93.13284291,93.13284291,91.8231482,91.8231482,91.8231482,91.8231482,91.8231482,93.13284291,93.13284291,93.13284291,91.8231482,91.8231482,91.8231482,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
,60614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93.13284291,93.13284291,93.13284291,93.13284291,93.13284291,91.8231482,91.8231482,91.8231482,91.8231482,91.8231482,93.13284291,93.13284291,93.13284291,91.8231482,91.8231482,91.8231482,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
,60615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93.13284291,93.13284291,93.13284291,93.13284291,93.13284291,91.8231482,91.8231482,91.8231482,91.8231482,91.8231482,93.13284291,93.13284291,93.13284291,91.8231482,91.8231482,91.8231482,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
,60616,0.193860295,0.193860295,0.193860295,0.193860295,0.193860295,0.196878432,0.195822792,0.196878432,0.196878432,0.196878432,0.193860295,0.193860295,0.193860295,0.196878432,0.196878432,0.196878432,93.13284291,93.13284291,93.13284291,93.13284291,93.13284291,91.8231482,91.8231482,91.8231482,91.8231482,91.8231482,93.13284291,93.13284291,93.13284291,91.8231482,91.8231482,91.8231482,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
,60617,1.103502939,1.103502939,1.103502939,1.103502939,1.103502939,1.120682951,1.114673978,1.120682951,1.120682951,1.120682951,1.103502939,1.103502939,1.103502939,1.120682951,1.120682951,1.120682951,93.13284291,93.13284291,93.13284291,93.13284291,93.13284291,91.8231482,91.8231482,91.8231482,91.8231482,91.8231482,93.13284291,93.13284291,93.13284291,91.8231482,91.8231482,91.8231482,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
,60618,2.618098711,2.618098711,2.618098711,2.618098711,2.618098711,2.658858881,2.644602387,2.658858881,2.658858881,2.658858881,2.618098711,2.618098711,2.618098711,2.658858881,2.658858881,2.658858881,93.13284291,93.13284291,93.13284291,93.13284291,93.13284291,91.8231482,91.8231482,91.8231482,91.8231482,91.8231482,93.13284291,93.13284291,93.13284291,91.8231482,91.8231482,91.8231482,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
,60619,4.181586359,4.181586359,4.181586359,4.181586359,4.181586359,4.246687866,4.223917616,4.246687866,4.246687866,4.246687866,4.181586359,4.181586359,4.181586359,4.246687866,4.246687866,4.246687866,93.13284291,93.13284291,93.13284291,93.13284291,93.13284291,91.8231482,91.8231482,91.8231482,91.8231482,91.8231482,93.13284291,93.13284291,93.13284291,91.8231482,91.8231482,91.8231482,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
,60620,4.161462153,4.161462153,4.161462153,4.161462153,4.161462153,4.226250354,4.203589687,4.226250354,4.226250354,4.226250354,4.161462153,4.161462153,4.161462153,4.226250354,4.226250354,4.226250354,93.13284291,93.13284291,93.13284291,93.13284291,93.13284291,91.8231482,91.8231482,91.8231482,91.8231482,91.8231482,93.13284291,93.13284291,93.13284291,91.8231482,91.8231482,91.8231482,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
,60621,4.107589249,4.107589249,4.107589249,4.107589249,4.107589249,4.171538724,4.149171415,4.171538724,4.171538724,4.171538724,4.107589249,4.107589249,4.107589249,4.171538724,4.171538724,4.171538724,93.13284291,93.13284291,93.13284291,93.13284291,93.13284291,91.8231482,91.8231482,91.8231482,91.8231482,91.8231482,93.13284291,93.13284291,93.13284291,91.8231482,91.8231482,91.8231482,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
,60622,3.54361528,3.54361528,3.54361528,3.54361528,3.54361528,3.598784461,3.579488194,3.598784461,3.598784461,3.598784461,3.54361528,3.54361528,3.54361528,3.598784461,3.598784461,3.598784461,93.13284291,93.13284291,93.13284291,93.13284291,93.13284291,91.8231482,91.8231482,91.8231482,91.8231482,91.8231482,93.13284291,93.13284291,93.13284291,91.8231482,91.8231482,91.8231482,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
,60623,3.235760645,3.235760645,3.235760645,3.235760645,3.235760645,3.286136956,3.268517069,3.286136956,3.286136956,3.286136956,3.235760645,3.235760645,3.235760645,3.286136956,3.286136956,3.286136956,93.13284291,93.13284291,93.13284291,93.13284291,93.13284291,91.8231482,91.8231482,91.8231482,91.8231482,91.8231482,93.13284291,93.13284291,93.13284291,91.8231482,91.8231482,91.8231482,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
,60624,3.05761424,3.05761424,3.05761424,3.05761424,3.05761424,3.105217058,3.088567243,3.105217058,3.105217058,3.105217058,3.05761424,3.05761424,3.05761424,3.105217058,3.105217058,3.105217058,93.13284291,93.13284291,93.13284291,93.13284291,93.13284291,91.8231482,91.8231482,91.8231482,91.8231482,91.8231482,93.13284291,93.13284291,93.13284291,91.8231482,91.8231482,91.8231482,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
,60701,2.804043424,2.804043424,2.804043424,2.804043424,2.804043424,2.847698496,2.832429465,2.847698496,2.847698496,2.847698496,2.804043424,2.804043424,2.804043424,2.847698496,2.847698496,2.847698496,93.13284291,93.13284291,93.13284291,93.13284291,93.13284291,91.8231482,91.8231482,91.8231482,91.8231482,91.8231482,93.13284291,93.13284291,93.13284291,91.8231482,91.8231482,91.8231482,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
,60702,2.780264812,2.780264812,2.780264812,2.780264812,2.780264812,2.823549684,2.808410137,2.823549684,2.823549684,2.823549684,2.780264812,2.780264812,2.780264812,2.823549684,2.823549684,2.823549684,93.13284291,93.13284291,93.13284291,93.13284291,93.13284291,91.8231482,91.8231482,91.8231482,91.8231482,91.8231482,93.13284291,93.13284291,93.13284291,91.8231482,91.8231482,91.8231482,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
,60703,2.774050083,2.774050083,2.774050083,2.774050083,2.774050083,2.8172382,2.802132494,2.8172382,2.8172382,2.8172382,2.774050083,2.774050083,2.774050083,2.8172382,2.8172382,2.8172382,93.13284291,93.13284291,93.13284291,93.13284291,93.13284291,91.8231482,91.8231482,91.8231482,91.8231482,91.8231482,93.13284291,93.13284291,93.13284291,91.8231482,91.8231482,91.8231482,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
,60704,2.775417776,2.775417776,2.775417776,2.775417776,2.775417776,2.818627186,2.803514033,2.818627186,2.818627186,2.818627186,2.775417776,2.775417776,2.775417776,2.818627186,2.818627186,2.818627186,93.13284291,93.13284291,93.13284291,93.13284291,93.13284291,91.8231482,91.8231482,91.8231482,91.8231482,91.8231482,93.13284291,93.13284291,93.13284291,91.8231482,91.8231482,91.8231482,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
,60705,2.781665747,2.781665747,2.781665747,2.781665747,2.781665747,2.82497243,2.809825254,2.82497243,2.82497243,2.82497243,2.781665747,2.781665747,2.781665747,2.82497243,2.82497243,2.82497243,93.13284291,93.13284291,93.13284291,93.13284291,93.13284291,91.8231482,91.8231482,91.8231482,91.8231482,91.8231482,93.13284291,93.13284291,93.13284291,91.8231482,91.8231482,91.8231482,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
