,MoDaHr,SourceEnergy,SourceEnergy,SourceEnergy,SourceEnergy,SourceEnergy,SourceEnergy,SourceEnergy,SourceEnergy,SourceEnergy,SourceEnergy,SourceEnergy,SourceEnergy,SourceEnergy,SourceEnergy,SourceEnergy,SourceEnergy,SourceEnergy,SourceEnergy,SourceEnergy,SourceEnergy,SourceEnergy,SourceEnergy,SourceEnergy,SourceEnergy,SourceEnergy,SourceEnergy,SourceEnergy,SourceEnergy,SourceEnergy,SourceEnergy,SourceEnergy,SourceEnergy,SourceEnergy,SourceEnergy,SourceEnergy,SourceEnergy,SourceEnergy,SourceEnergy,SourceEnergy,SourceEnergy,SourceEnergy,SourceEnergy,SourceEnergy,SourceEnergy,SourceEnergy,SourceEnergy,SourceEnergy,SourceEnergy
,Fuel=,Elec,Elec,Elec,Elec,Elec,Elec,Elec,Elec,Elec,Elec,Elec,Elec,Elec,Elec,Elec,Elec,NatGas,NatGas,NatGas,NatGas,NatGas,NatGas,NatGas,NatGas,NatGas,NatGas,NatGas,NatGas,NatGas,NatGas,NatGas,NatGas,Propane,Propane,Propane,Propane,Propane,Propane,Propane,Propane,Propane,Propane,Propane,Propane,Propane,Propane,Propane,Propane
,CZ=,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
,51717,0.149819918,0.149819918,0.149819918,0.149819918,0.149819918,0.149819918,0.149819918,0.149819918,0.149819918,0.149819918,0.149819918,0.149819918,0.149819918,0.149819918,0.149819918,0.149819918,90.53726733,90.53726733,90.53726733,90.53726733,90.53726733,89.962624,89.64436,89.962624,89.962624,89.962624,90.53726733,90.53726733,90.53726733,89.962624,89.962624,89.962624,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
,51718,0.560396539,0.560396539,0.560396539,0.560396539,0.560396539,0.560396539,0.560396539,0.560396539,0.560396539,0.560396539,0.560396539,0.560396539,0.560396539,0.560396539,0.560396539,0.560396539,90.53726733,90.53726733,90.53726733,90.53726733,90.53726733,89.962624,89.64436,89.962624,89.962624,89.962624,90.53726733,90.53726733,90.53726733,89.962624,89.962624,89.962624,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
,51719,1.071878101,1.071878101,1.071878101,1.071878101,1.071878101,1.071878101,1.071878101,1.071878101,1.071878101,1.071878101,1.071878101,1.071878101,1.071878101,1.071878101,1.071878101,1.071878101,90.53726733,90.53726733,90.53726733,90.53726733,90.53726733,89.962624,89.64436,89.962624,89.962624,89.962624,90.53726733,90.53726733,90.53726733,89.962624,89.962624,89.962624,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
,51720,1.071878101,1.071878101,1.071878101,1.071878101,1.071878101,1.071878101,1.071878101,1.071878101,1.071878101,1.071878101,1.071878101,1.071878101,1.071878101,1.071878101,1.071878101,1.071878101,90.53726733,90.53726733,90.53726733,90.53726733,90.53726733,89.962624,89.64436,89.962624,89.962624,89.962624,90.53726733,90.53726733,90.53726733,89.962624,89.962624,89.962624,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
,51721,1.071878101,1.071878101,1.071878101,1.071878101,1.071878101,1.071878101,1.071878101,1.071878101,1.071878101,1.071878101,1.071878101,1.071878101,1.071878101,1.071878101,1.071878101,1.071878101,90.53726733,90.53726733,90.53726733,90.53726733,90.53726733,89.962624,89.64436,89.962624,89.962624,89.962624,90.53726733,90.53726733,90.53726733,89.962624,89.962624,89.962624,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
,51722,1.071878101,1.071878101,1.071878101,1.071878101,1.071878101,1.071878101,1.071878101,1.071878101,1.071878101,1.071878101,1.071878101,1.071878101,1.071878101,1.071878101,1.071878101,1.071878101,90.53726733,90.53726733,90.53726733,90.53726733,90.53726733,89.962624,89.64436,89.962624,89.962624,89.962624,90.53726733,90.53726733,90.53726733,89.962624,89.962624,89.962624,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
,51723,1.086466743,1.086466743,1.086466743,1.086466743,1.086466743,1.086466743,1.086466743,1.086466743,1.086466743,1.086466743,1.086466743,1.086466743,1.086466743,1.086466743,1.086466743,1.086466743,90.53726733,90.53726733,90.53726733,90.53726733,90.53726733,89.962624,89.64436,89.962624,89.962624,89.962624,90.53726733,90.53726733,90.53726733,89.962624,89.962624,89.962624,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
,51724,1.076345996,1.076345996,1.076345996,1.076345996,1.076345996,1.076345996,1.076345996,1.076345996,1.076345996,1.076345996,1.076345996,1.076345996,1.076345996,1.076345996,1.076345996,1.076345996,90.53726733,90.53726733,90.53726733,90.53726733,90.53726733,89.962624,89.64436,89.962624,89.962624,89.962624,90.53726733,90.53726733,90.53726733,89.962624,89.962624,89.962624,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
,51801,0.988214188,0.988214188,0.988214188,0.988214188,0.988214188,0.988214188,0.988214188,0.988214188,0.988214188,0.988214188,0.988214188,0.988214188,0.988214188,0.988214188,0.988214188,0.988214188,90.53726733,90.53726733,90.53726733,90.53726733,90.53726733,89.962624,89.64436,89.962624,89.962624,89.962624,90.53726733,90.53726733,90.53726733,89.962624,89.962624,89.962624,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
,51802,0.988214188,0.988214188,0.988214188,0.988214188,0.988214188,0.988214188,0.988214188,0.988214188,0.988214188,0.988214188,0.988214188,0.988214188,0.988214188,0.988214188,0.988214188,0.988214188,90.53726733,90.53726733,90.53726733,90.53726733,90.53726733,89.962624,89.64436,89.962624,89.962624,89.962624,90.53726733,90.53726733,90.53726733,89.962624,89.962624,89.962624,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
,51803,0.988214188,0.988214188,0.988214188,0.988214188,0.988214188,0.988214188,0.988214188,0.988214188,0.988214188,0.988214188,0.988214188,0.988214188,0.988214188,0.988214188,0.988214188,0.988214188,90.53726733,90.53726733,90.53726733,90.53726733,90.53726733,89.962624,89.64436,89.962624,89.962624,89.962624,90.53726733,90.53726733,90.53726733,89.962624,89.962624,89.962624,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
,51804,0.988214188,0.988214188,0.988214188,0.988214188,0.988214188,0.988214188,0.988214188,0.988214188,0.988214188,0.988214188,0.988214188,0.988214188,0.988214188,0.988214188,0.988214188,0.988214188,90.53726733,90.53726733,90.53726733,90.53726733,90.53726733,89.962624,89.64436,89.962624,89.962624,89.962624,90.53726733,90.53726733,90.53726733,89.962624,89.962624,89.962624,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
,51805,0.988214188,0.988214188,0.988214188,0.988214188,0.988214188,0.988214188,0.988214188,0.988214188,0.988214188,0.988214188,0.988214188,0.988214188,0.988214188,0.988214188,0.988214188,0.988214188,90.53726733,90.53726733,90.53726733,90.53726733,90.53726733,89.962624,89.64436,89.962624,89.962624,89.962624,90.53726733,90.53726733,90.53726733,89.962624,89.962624,89.962624,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
,51806,0.960089455,0.960089455,0.960089455,0.960089455,0.960089455,0.960089455,0.960089455,0.960089455,0.960089455,0.960089455,0.960089455,0.960089455,0.960089455,0.960089455,0.960089455,0.960089455,90.53726733,90.53726733,90.53726733,90.53726733,90.53726733,89.962624,89.64436,89.962624,89.962624,89.962624,90.53726733,90.53726733,90.53726733,89.962624,89.962624,89.962624,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
,51807,0.124366217,0.124366217,0.124366217,0.124366217,0.124366217,0.124366217,0.124366217,0.124366217,0.124366217,0.124366217,0.124366217,0.124366217,0.124366217,0.124366217,0.124366217,0.124366217,90.53726733,90.53726733,90.53726733,90.53726733,90.53726733,89.962624,89.64436,89.962624,89.962624,89.962624,90.53726733,90.53726733,90.53726733,89.962624,89.962624,89.962624,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
,51808,0.047121456,0.047121456,0.047121456,0.047121456,0.047121456,0.047121456,0.047121456,0.047121456,0.047121456,0.047121456,0.047121456,0.047121456,0.047121456,0.047121456,0.047121456,0.047121456,90.53726733,90.53726733,90.53726733,90.53726733,90.53726733,89.962624,89.64436,89.962624,89.962624,89.962624,90.53726733,90.53726733,90.53726733,89.962624,89.962624,89.962624,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
,51809,0.039762232,0.039762232,0.039762232,0.039762232,0.039762232,0.039762232,0.039762232,0.039762232,0.039762232,0.039762232,0.039762232,0.039762232,0.039762232,0.039762232,0.039762232,0.039762232,90.53726733,90.53726733,90.53726733,90.53726733,90.53726733,89.962624,89.64436,89.962624,89.962624,89.962624,90.53726733,90.53726733,90.53726733,89.962624,89.962624,89.962624,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
,51810,0.037379795,0.037379795,0.037379795,0.037379795,0.037379795,0.037379795,0.037379795,0.037379795,0.037379795,0.037379795,0.037379795,0.037379795,0.037379795,0.037379795,0.037379795,0.037379795,90.53726733,90.53726733,90.53726733,90.53726733,90.53726733,89.962624,89.64436,89.962624,89.962624,89.962624,90.53726733,90.53726733,90.53726733,89.962624,89.962624,89.962624,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
,51811,0.037379795,0.037379795,0.037379795,0.037379795,0.037379795,0.037379795,0.037379795,0.037379795,0.037379795,0.037379795,0.037379795,0.037379795,0.037379795,0.037379795,0.037379795,0.037379795,90.53726733,90.53726733,90.53726733,90.53726733,90.53726733,89.962624,89.64436,89.962624,89.962624,89.962624,90.53726733,90.53726733,90.53726733,89.962624,89.962624,89.962624,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
,51812,0.037379795,0.037379795,0.037379795,0.037379795,0.037379795,0.037379795,0.037379795,0.037379795,0.037379795,0.037379795,0.037379795,0.037379795,0.037379795,0.037379795,0.037379795,0.037379795,90.53726733,90.53726733,90.53726733,90.53726733,90.53726733,89.962624,89.64436,89.962624,89.962624,89.962624,90.53726733,90.53726733,90.53726733,89.962624,89.962624,89.962624,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
,51813,0.037379795,0.037379795,0.037379795,0.037379795,0.037379795,0.037379795,0.037379795,0.037379795,0.037379795,0.037379795,0.037379795,0.037379795,0.037379795,0.037379795,0.037379795,0.037379795,90.53726733,90.53726733,90.53726733,90.53726733,90.53726733,89.962624,89.64436,89.962624,89.962624,89.962624,90.53726733,90.53726733,90.53726733,89.962624,89.962624,89.962624,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
,51814,0.037379795,0.037379795,0.037379795,0.037379795,0.037379795,0.037379795,0.037379795,0.037379795,0.037379795,0.037379795,0.037379795,0.037379795,0.037379795,0.037379795,0.037379795,0.037379795,90.53726733,90.53726733,90.53726733,90.53726733,90.53726733,89.962624,89.64436,89.962624,89.962624,89.962624,90.53726733,90.53726733,90.53726733,89.962624,89.962624,89.962624,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
,51815,0.042250626,0.042250626,0.042250626,0.042250626,0.042250626,0.042250626,0.042250626,0.042250626,0.042250626,0.042250626,0.042250626,0.042250626,0.042250626,0.042250626,0.042250626,0.042250626,90.53726733,90.53726733,90.53726733,90.53726733,90.53726733,89.962624,89.64436,89.962624,89.962624,89.962624,90.53726733,90.53726733,90.53726733,89.962624,89.962624,89.962624,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
,51816,0.044633062,0.044633062,0.044633062,0.044633062,0.044633062,0.044633062,0.044633062,0.044633062,0.044633062,0.044633062,0.044633062,0.044633062,0.044633062,0.044633062,0.044633062,0.044633062,90.53726733,90.53726733,90.53726733,90.53726733,90.53726733,89.962624,89.64436,89.962624,89.962624,89.962624,90.53726733,90.53726733,90.53726733,89.962624,89.962624,89.962624,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
,51817,0.112612773,0.112612773,0.112612773,0.112612773,0.112612773,0.112612773,0.112612773,0.112612773,0.112612773,0.112612773,0.112612773,0.112612773,0.112612773,0.112612773,0.112612773,0.112612773,90.53726733,90.53726733,90.53726733,90.53726733,90.53726733,89.962624,89.64436,89.962624,89.962624,89.962624,90.53726733,90.53726733,90.53726733,89.962624,89.962624,89.962624,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
,51818,0.413533434,0.413533434,0.413533434,0.413533434,0.413533434,0.413533434,0.413533434,0.413533434,0.413533434,0.413533434,0.413533434,0.413533434,0.413533434,0.413533434,0.413533434,0.413533434,90.53726733,90.53726733,90.53726733,90.53726733,90.53726733,89.962624,89.64436,89.962624,89.962624,89.962624,90.53726733,90.53726733,90.53726733,89.962624,89.962624,89.962624,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
,51819,0.991574041,0.991574041,0.991574041,0.991574041,0.991574041,0.991574041,0.991574041,0.991574041,0.991574041,0.991574041,0.991574041,0.991574041,0.991574041,0.991574041,0.991574041,0.991574041,90.53726733,90.53726733,90.53726733,90.53726733,90.53726733,89.962624,89.64436,89.962624,89.962624,89.962624,90.53726733,90.53726733,90.53726733,89.962624,89.962624,89.962624,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
,51820,0.991574041,0.991574041,0.991574041,0.991574041,0.991574041,0.991574041,0.991574041,0.991574041,0.991574041,0.991574041,0.991574041,0.991574041,0.991574041,0.991574041,0.991574041,0.991574041,90.53726733,90.53726733,90.53726733,90.53726733,90.53726733,89.962624,89.64436,89.962624,89.962624,89.962624,90.53726733,90.53726733,90.53726733,89.962624,89.962624,89.962624,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
,51821,0.991574041,0.991574041,0.991574041,0.991574041,0.991574041,0.991574041,0.991574041,0.991574041,0.991574041,0.991574041,0.991574041,0.991574041,0.991574041,0.991574041,0.991574041,0.991574041,90.53726733,90.53726733,90.53726733,90.53726733,90.53726733,89.962624,89.64436,89.962624,89.962624,89.962624,90.53726733,90.53726733,90.53726733,89.962624,89.962624,89.962624,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
,51822,0.991574041,0.991574041,0.991574041,0.991574041,0.991574041,0.991574041,0.991574041,0.991574041,0.991574041,0.991574041,0.991574041,0.991574041,0.991574041,0.991574041,0.991574041,0.991574041,90.53726733,90.53726733,90.53726733,90.53726733,90.53726733,89.962624,89.64436,89.962624,89.962624,89.962624,90.53726733,90.53726733,90.53726733,89.962624,89.962624,89.962624,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
,51823,1.000107236,1.000107236,1.000107236,1.000107236,1.000107236,1.000107236,1.000107236,1.000107236,1.000107236,1.000107236,1.000107236,1.000107236,1.000107236,1.000107236,1.000107236,1.000107236,90.53726733,90.53726733,90.53726733,90.53726733,90.53726733,89.962624,89.64436,89.962624,89.962624,89.962624,90.53726733,90.53726733,90.53726733,89.962624,89.962624,89.962624,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
,51824,0.996669993,0.996669993,0.996669993,0.996669993,0.996669993,0.996669993,0.996669993,0.996669993,0.996669993,0.996669993,0.996669993,0.996669993,0.996669993,0.996669993,0.996669993,0.996669993,90.53726733,90.53726733,90.53726733,90.53726733,90.53726733,89.962624,89.64436,89.962624,89.962624,89.962624,90.53726733,90.53726733,90.53726733,89.962624,89.962624,89.962624,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
,51901,0.945295009,0.945295009,0.945295009,0.945295009,0.945295009,0.945295009,0.945295009,0.945295009,0.945295009,0.945295009,0.945295009,0.945295009,0.945295009,0.945295009,0.945295009,0.945295009,90.53726733,90.53726733,90.53726733,90.53726733,90.53726733,89.962624,89.64436,89.962624,89.962624,89.962624,90.53726733,90.53726733,90.53726733,89.962624,89.962624,89.962624,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
,51902,0.945295009,0.945295009,0.945295009,0.945295009,0.945295009,0.945295009,0.945295009,0.945295009,0.945295009,0.945295009,0.945295009,0.945295009,0.945295009,0.945295009,0.945295009,0.945295009,90.53726733,90.53726733,90.53726733,90.53726733,90.53726733,89.962624,89.64436,89.962624,89.962624,89.962624,90.53726733,90.53726733,90.53726733,89.962624,89.962624,89.962624,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
,51903,0.945295009,0.945295009,0.945295009,0.945295009,0.945295009,0.945295009,0.945295009,0.945295009,0.945295009,0.945295009,0.945295009,0.945295009,0.945295009,0.945295009,0.945295009,0.945295009,90.53726733,90.53726733,90.53726733,90.53726733,90.53726733,89.962624,89.64436,89.962624,89.962624,89.962624,90.53726733,90.53726733,90.53726733,89.962624,89.962624,89.962624,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
,51904,0.947444532,0.947444532,0.947444532,0.947444532,0.947444532,0.947444532,0.947444532,0.947444532,0.947444532,0.947444532,0.947444532,0.947444532,0.947444532,0.947444532,0.947444532,0.947444532,90.53726733,90.53726733,90.53726733,90.53726733,90.53726733,89.962624,89.64436,89.962624,89.962624,89.962624,90.53726733,90.53726733,90.53726733,89.962624,89.962624,89.962624,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
,51905,0.945295009,0.945295009,0.945295009,0.945295009,0.945295009,0.945295009,0.945295009,0.945295009,0.945295009,0.945295009,0.945295009,0.945295009,0.945295009,0.945295009,0.945295009,0.945295009,90.53726733,90.53726733,90.53726733,90.53726733,90.53726733,89.962624,89.64436,89.962624,89.962624,89.962624,90.53726733,90.53726733,90.53726733,89.962624,89.962624,89.962624,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
,51906,0.647696235,0.647696235,0.647696235,0.647696235,0.647696235,0.647696235,0.647696235,0.647696235,0.647696235,0.647696235,0.647696235,0.647696235,0.647696235,0.647696235,0.647696235,0.647696235,90.53726733,90.53726733,90.53726733,90.53726733,90.53726733,89.962624,89.64436,89.962624,89.962624,89.962624,90.53726733,90.53726733,90.53726733,89.962624,89.962624,89.962624,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
,51907,0.086173175,0.086173175,0.086173175,0.086173175,0.086173175,0.086173175,0.086173175,0.086173175,0.086173175,0.086173175,0.086173175,0.086173175,0.086173175,0.086173175,0.086173175,0.086173175,90.53726733,90.53726733,90.53726733,90.53726733,90.53726733,89.962624,89.64436,89.962624,89.962624,89.962624,90.53726733,90.53726733,90.53726733,89.962624,89.962624,89.962624,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
,51908,0.04960985,0.04960985,0.04960985,0.04960985,0.04960985,0.04960985,0.04960985,0.04960985,0.04960985,0.04960985,0.04960985,0.04960985,0.04960985,0.04960985,0.04960985,0.04960985,90.53726733,90.53726733,90.53726733,90.53726733,90.53726733,89.962624,89.64436,89.962624,89.962624,89.962624,90.53726733,90.53726733,90.53726733,89.962624,89.962624,89.962624,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
,51909,0.047227413,0.047227413,0.047227413,0.047227413,0.047227413,0.047227413,0.047227413,0.047227413,0.047227413,0.047227413,0.047227413,0.047227413,0.047227413,0.047227413,0.047227413,0.047227413,90.53726733,90.53726733,90.53726733,90.53726733,90.53726733,89.962624,89.64436,89.962624,89.962624,89.962624,90.53726733,90.53726733,90.53726733,89.962624,89.962624,89.962624,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
,51910,0.044844976,0.044844976,0.044844976,0.044844976,0.044844976,0.044844976,0.044844976,0.044844976,0.044844976,0.044844976,0.044844976,0.044844976,0.044844976,0.044844976,0.044844976,0.044844976,90.53726733,90.53726733,90.53726733,90.53726733,90.53726733,89.962624,89.64436,89.962624,89.962624,89.962624,90.53726733,90.53726733,90.53726733,89.962624,89.962624,89.962624,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
,51911,0.044844976,0.044844976,0.044844976,0.044844976,0.044844976,0.044844976,0.044844976,0.044844976,0.044844976,0.044844976,0.044844976,0.044844976,0.044844976,0.044844976,0.044844976,0.044844976,90.53726733,90.53726733,90.53726733,90.53726733,90.53726733,89.962624,89.64436,89.962624,89.962624,89.962624,90.53726733,90.53726733,90.53726733,89.962624,89.962624,89.962624,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
,51912,0.044844976,0.044844976,0.044844976,0.044844976,0.044844976,0.044844976,0.044844976,0.044844976,0.044844976,0.044844976,0.044844976,0.044844976,0.044844976,0.044844976,0.044844976,0.044844976,90.53726733,90.53726733,90.53726733,90.53726733,90.53726733,89.962624,89.64436,89.962624,89.962624,89.962624,90.53726733,90.53726733,90.53726733,89.962624,89.962624,89.962624,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
,51913,0.047227413,0.047227413,0.047227413,0.047227413,0.047227413,0.047227413,0.047227413,0.047227413,0.047227413,0.047227413,0.047227413,0.047227413,0.047227413,0.047227413,0.047227413,0.047227413,90.53726733,90.53726733,90.53726733,90.53726733,90.53726733,89.962624,89.64436,89.962624,89.962624,89.962624,90.53726733,90.53726733,90.53726733,89.962624,89.962624,89.962624,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
,51914,0.04960985,0.04960985,0.04960985,0.04960985,0.04960985,0.04960985,0.04960985,0.04960985,0.04960985,0.04960985,0.04960985,0.04960985,0.04960985,0.04960985,0.04960985,0.04960985,90.53726733,90.53726733,90.53726733,90.53726733,90.53726733,89.962624,89.64436,89.962624,89.962624,89.962624,90.53726733,90.53726733,90.53726733,89.962624,89.962624,89.962624,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
,51915,0.052098243,0.052098243,0.052098243,0.052098243,0.052098243,0.052098243,0.052098243,0.052098243,0.052098243,0.052098243,0.052098243,0.052098243,0.052098243,0.052098243,0.052098243,0.052098243,90.53726733,90.53726733,90.53726733,90.53726733,90.53726733,89.962624,89.64436,89.962624,89.962624,89.962624,90.53726733,90.53726733,90.53726733,89.962624,89.962624,89.962624,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
,51916,0.056969074,0.056969074,0.056969074,0.056969074,0.056969074,0.056969074,0.056969074,0.056969074,0.056969074,0.056969074,0.056969074,0.056969074,0.056969074,0.056969074,0.056969074,0.056969074,90.53726733,90.53726733,90.53726733,90.53726733,90.53726733,89.962624,89.64436,89.962624,89.962624,89.962624,90.53726733,90.53726733,90.53726733,89.962624,89.962624,89.962624,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
,51917,0.102871113,0.102871113,0.102871113,0.102871113,0.102871113,0.102871113,0.102871113,0.102871113,0.102871113,0.102871113,0.102871113,0.102871113,0.102871113,0.102871113,0.102871113,0.102871113,90.53726733,90.53726733,90.53726733,90.53726733,90.53726733,89.962624,89.64436,89.962624,89.962624,89.962624,90.53726733,90.53726733,90.53726733,89.962624,89.962624,89.962624,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
,51918,0.355854111,0.355854111,0.355854111,0.355854111,0.355854111,0.355854111,0.355854111,0.355854111,0.355854111,0.355854111,0.355854111,0.355854111,0.355854111,0.355854111,0.355854111,0.355854111,90.53726733,90.53726733,90.53726733,90.53726733,90.53726733,89.962624,89.64436,89.962624,89.962624,89.962624,90.53726733,90.53726733,90.53726733,89.962624,89.962624,89.962624,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
,51919,0.941738703,0.941738703,0.941738703,0.941738703,0.941738703,0.941738703,0.941738703,0.941738703,0.941738703,0.941738703,0.941738703,0.941738703,0.941738703,0.941738703,0.941738703,0.941738703,90.53726733,90.53726733,90.53726733,90.53726733,90.53726733,89.962624,89.64436,89.962624,89.962624,89.962624,90.53726733,90.53726733,90.53726733,89.962624,89.962624,89.962624,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
,51920,0.94366247,0.94366247,0.94366247,0.94366247,0.94366247,0.94366247,0.94366247,0.94366247,0.94366247,0.94366247,0.94366247,0.94366247,0.94366247,0.94366247,0.94366247,0.94366247,90.53726733,90.53726733,90.53726733,90.53726733,90.53726733,89.962624,89.64436,89.962624,89.962624,89.962624,90.53726733,90.53726733,90.53726733,89.962624,89.962624,89.962624,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
,51921,0.941738703,0.941738703,0.941738703,0.941738703,0.941738703,0.941738703,0.941738703,0.941738703,0.941738703,0.941738703,0.941738703,0.941738703,0.941738703,0.941738703,0.941738703,0.941738703,90.53726733,90.53726733,90.53726733,90.53726733,90.53726733,89.962624,89.64436,89.962624,89.962624,89.962624,90.53726733,90.53726733,90.53726733,89.962624,89.962624,89.962624,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
,51922,0.941738703,0.941738703,0.941738703,0.941738703,0.941738703,0.941738703,0.941738703,0.941738703,0.941738703,0.941738703,0.941738703,0.941738703,0.941738703,0.941738703,0.941738703,0.941738703,90.53726733,90.53726733,90.53726733,90.53726733,90.53726733,89.962624,89.64436,89.962624,89.962624,89.962624,90.53726733,90.53726733,90.53726733,89.962624,89.962624,89.962624,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
,51923,0.955480235,0.955480235,0.955480235,0.955480235,0.955480235,0.955480235,0.955480235,0.955480235,0.955480235,0.955480235,0.955480235,0.955480235,0.955480235,0.955480235,0.955480235,0.955480235,90.53726733,90.53726733,90.53726733,90.53726733,90.53726733,89.962624,89.64436,89.962624,89.962624,89.962624,90.53726733,90.53726733,90.53726733,89.962624,89.962624,89.962624,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
,51924,0.945295009,0.945295009,0.945295009,0.945295009,0.945295009,0.945295009,0.945295009,0.945295009,0.945295009,0.945295009,0.945295009,0.945295009,0.945295009,0.945295009,0.945295009,0.945295009,90.53726733,90.53726733,90.53726733,90.53726733,90.53726733,89.962624,89.64436,89.962624,89.962624,89.962624,90.53726733,90.53726733,90.53726733,89.962624,89.962624,89.962624,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
,52001,0.847024059,0.847024059,0.847024059,0.847024059,0.847024059,0.847024059,0.847024059,0.847024059,0.847024059,0.847024059,0.847024059,0.847024059,0.847024059,0.847024059,0.847024059,0.847024059,90.53726733,90.53726733,90.53726733,90.53726733,90.53726733,89.962624,89.64436,89.962624,89.962624,89.962624,90.53726733,90.53726733,90.53726733,89.962624,89.962624,89.962624,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
,52002,0.849337566,0.849337566,0.849337566,0.849337566,0.849337566,0.849337566,0.849337566,0.849337566,0.849337566,0.849337566,0.849337566,0.849337566,0.849337566,0.849337566,0.849337566,0.849337566,90.53726733,90.53726733,90.53726733,90.53726733,90.53726733,89.962624,89.64436,89.962624,89.962624,89.962624,90.53726733,90.53726733,90.53726733,89.962624,89.962624,89.962624,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
,52003,0.849337566,0.849337566,0.849337566,0.849337566,0.849337566,0.849337566,0.849337566,0.849337566,0.849337566,0.849337566,0.849337566,0.849337566,0.849337566,0.849337566,0.849337566,0.849337566,90.53726733,90.53726733,90.53726733,90.53726733,90.53726733,89.962624,89.64436,89.962624,89.962624,89.962624,90.53726733,90.53726733,90.53726733,89.962624,89.962624,89.962624,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
,52004,0.849337566,0.849337566,0.849337566,0.849337566,0.849337566,0.849337566,0.849337566,0.849337566,0.849337566,0.849337566,0.849337566,0.849337566,0.849337566,0.849337566,0.849337566,0.849337566,90.53726733,90.53726733,90.53726733,90.53726733,90.53726733,89.962624,89.64436,89.962624,89.962624,89.962624,90.53726733,90.53726733,90.53726733,89.962624,89.962624,89.962624,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
