;,; Use with 2009 calendar year and updated (2022) CEC weather data,,,,,,,,,,,,,,,,
;,"; Version ID: Long Run Marginal Emissions Factors Deep_Decarb, Elec Non-Res (15 Year)",,,,,,,,,,,,,,,,
;,; MoDaHr,Electricity Long Run Emissions (CZ1; tonnes CO2-e/kWh),Electricity Long Run Emissions (CZ2; tonnes CO2-e/kWh),Electricity Long Run Emissions (CZ3; tonnes CO2-e/kWh),Electricity Long Run Emissions (CZ4; tonnes CO2-e/kWh),Electricity Long Run Emissions (CZ5; tonnes CO2-e/kWh),Electricity Long Run Emissions (CZ6; tonnes CO2-e/kWh),Electricity Long Run Emissions (CZ7; tonnes CO2-e/kWh),Electricity Long Run Emissions (CZ8; tonnes CO2-e/kWh),Electricity Long Run Emissions (CZ9; tonnes CO2-e/kWh),Electricity Long Run Emissions (CZ10; tonnes CO2-e/kWh),Electricity Long Run Emissions (CZ11; tonnes CO2-e/kWh),Electricity Long Run Emissions (CZ12; tonnes CO2-e/kWh),Electricity Long Run Emissions (CZ13; tonnes CO2-e/kWh),Electricity Long Run Emissions (CZ14; tonnes CO2-e/kWh),Electricity Long Run Emissions (CZ15; tonnes CO2-e/kWh),Electricity Long Run Emissions (CZ16; tonnes CO2-e/kWh)
TABLE C02ElecByCZ,,,,,,,,,,,,,,,,,
,MoDaHr,tonnes CO2-e/kWh,tonnes CO2-e/kWh,tonnes CO2-e/kWh,tonnes CO2-e/kWh,tonnes CO2-e/kWh,tonnes CO2-e/kWh,tonnes CO2-e/kWh,tonnes CO2-e/kWh,tonnes CO2-e/kWh,tonnes CO2-e/kWh,tonnes CO2-e/kWh,tonnes CO2-e/kWh,tonnes CO2-e/kWh,tonnes CO2-e/kWh,tonnes CO2-e/kWh,tonnes CO2-e/kWh
,CZ=,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
,72512,1.93E-05,1.93E-05,1.93E-05,1.93E-05,1.93E-05,1.96E-05,1.95E-05,1.96E-05,1.96E-05,1.96E-05,1.93E-05,1.93E-05,1.93E-05,1.96E-05,1.96E-05,1.96E-05
,72513,1.73E-05,1.73E-05,1.73E-05,1.73E-05,1.73E-05,1.76E-05,1.75E-05,1.76E-05,1.76E-05,1.76E-05,1.73E-05,1.73E-05,1.73E-05,1.76E-05,1.76E-05,1.76E-05
,72514,1.77E-05,1.77E-05,1.77E-05,1.77E-05,1.77E-05,1.80E-05,1.79E-05,1.80E-05,1.80E-05,1.80E-05,1.77E-05,1.77E-05,1.77E-05,1.80E-05,1.80E-05,1.80E-05
,72515,1.81E-05,1.81E-05,1.81E-05,1.81E-05,1.81E-05,1.83E-05,1.82E-05,1.83E-05,1.83E-05,1.83E-05,1.81E-05,1.81E-05,1.81E-05,1.83E-05,1.83E-05,1.83E-05
,72516,2.82E-05,2.82E-05,2.82E-05,2.82E-05,2.82E-05,2.86E-05,2.84E-05,2.86E-05,2.86E-05,2.86E-05,2.82E-05,2.82E-05,2.82E-05,2.86E-05,2.86E-05,2.86E-05
,72517,7.28E-05,7.28E-05,7.28E-05,7.28E-05,7.28E-05,7.40E-05,7.36E-05,7.40E-05,7.40E-05,7.40E-05,7.28E-05,7.28E-05,7.28E-05,7.40E-05,7.40E-05,7.40E-05
,72518,0.000207346,0.000207346,0.000207346,0.000207346,0.000207346,0.000210575,0.000209445,0.000210575,0.000210575,0.000210575,0.000207346,0.000207346,0.000207346,0.000210575,0.000210575,0.000210575
,72519,0.000293645,0.000293645,0.000293645,0.000293645,0.000293645,0.000298217,0.000296618,0.000298217,0.000298217,0.000298217,0.000293645,0.000293645,0.000293645,0.000298217,0.000298217,0.000298217
,72520,0.00029204,0.00029204,0.00029204,0.00029204,0.00029204,0.000296586,0.000294996,0.000296586,0.000296586,0.000296586,0.00029204,0.00029204,0.00029204,0.000296586,0.000296586,0.000296586
,72521,0.000288016,0.000288016,0.000288016,0.000288016,0.000288016,0.000292501,0.000290932,0.000292501,0.000292501,0.000292501,0.000288016,0.000288016,0.000288016,0.000292501,0.000292501,0.000292501
,72522,0.000273885,0.000273885,0.000273885,0.000273885,0.000273885,0.000278149,0.000276657,0.000278149,0.000278149,0.000278149,0.000273885,0.000273885,0.000273885,0.000278149,0.000278149,0.000278149
,72523,0.000253372,0.000253372,0.000253372,0.000253372,0.000253372,0.000257317,0.000255937,0.000257317,0.000257317,0.000257317,0.000253372,0.000253372,0.000253372,0.000257317,0.000257317,0.000257317
,72524,0.000252775,0.000252775,0.000252775,0.000252775,0.000252775,0.00025671,0.000255334,0.00025671,0.00025671,0.00025671,0.000252775,0.000252775,0.000252775,0.00025671,0.00025671,0.00025671
,72601,0.000252544,0.000252544,0.000252544,0.000252544,0.000252544,0.000256476,0.000255101,0.000256476,0.000256476,0.000256476,0.000252544,0.000252544,0.000252544,0.000256476,0.000256476,0.000256476
,72602,0.00025247,0.00025247,0.00025247,0.00025247,0.00025247,0.000256401,0.000255026,0.000256401,0.000256401,0.000256401,0.00025247,0.00025247,0.00025247,0.000256401,0.000256401,0.000256401
,72603,0.000252585,0.000252585,0.000252585,0.000252585,0.000252585,0.000256518,0.000255142,0.000256518,0.000256518,0.000256518,0.000252585,0.000252585,0.000252585,0.000256518,0.000256518,0.000256518
,72604,0.000253329,0.000253329,0.000253329,0.000253329,0.000253329,0.000257273,0.000255893,0.000257273,0.000257273,0.000257273,0.000253329,0.000253329,0.000253329,0.000257273,0.000257273,0.000257273
,72605,0.000254426,0.000254426,0.000254426,0.000254426,0.000254426,0.000258387,0.000257002,0.000258387,0.000258387,0.000258387,0.000254426,0.000254426,0.000254426,0.000258387,0.000258387,0.000258387
,72606,0.000254658,0.000254658,0.000254658,0.000254658,0.000254658,0.000258623,0.000257236,0.000258623,0.000258623,0.000258623,0.000254658,0.000254658,0.000254658,0.000258623,0.000258623,0.000258623
,72607,0.000223545,0.000223545,0.000223545,0.000223545,0.000223545,0.000227025,0.000225808,0.000227025,0.000227025,0.000227025,0.000223545,0.000223545,0.000223545,0.000227025,0.000227025,0.000227025
,72608,8.96E-05,8.96E-05,8.96E-05,8.96E-05,8.96E-05,9.10E-05,9.05E-05,9.10E-05,9.10E-05,9.10E-05,8.96E-05,8.96E-05,8.96E-05,9.10E-05,9.10E-05,9.10E-05
,72609,3.14E-05,3.14E-05,3.14E-05,3.14E-05,3.14E-05,3.19E-05,3.17E-05,3.19E-05,3.19E-05,3.19E-05,3.14E-05,3.14E-05,3.14E-05,3.19E-05,3.19E-05,3.19E-05
,72610,2.53E-05,2.53E-05,2.53E-05,2.53E-05,2.53E-05,2.57E-05,2.56E-05,2.57E-05,2.57E-05,2.57E-05,2.53E-05,2.53E-05,2.53E-05,2.57E-05,2.57E-05,2.57E-05
,72611,2.42E-05,2.42E-05,2.42E-05,2.42E-05,2.42E-05,2.46E-05,2.44E-05,2.46E-05,2.46E-05,2.46E-05,2.42E-05,2.42E-05,2.42E-05,2.46E-05,2.46E-05,2.46E-05
,72612,2.42E-05,2.42E-05,2.42E-05,2.42E-05,2.42E-05,2.46E-05,2.45E-05,2.46E-05,2.46E-05,2.46E-05,2.42E-05,2.42E-05,2.42E-05,2.46E-05,2.46E-05,2.46E-05
,72613,2.59E-05,2.59E-05,2.59E-05,2.59E-05,2.59E-05,2.63E-05,2.61E-05,2.63E-05,2.63E-05,2.63E-05,2.59E-05,2.59E-05,2.59E-05,2.63E-05,2.63E-05,2.63E-05
,72614,3.45E-05,3.45E-05,3.45E-05,3.45E-05,3.45E-05,3.51E-05,3.49E-05,3.51E-05,3.51E-05,3.51E-05,3.45E-05,3.45E-05,3.45E-05,3.51E-05,3.51E-05,3.51E-05
,72615,3.82E-05,3.82E-05,3.82E-05,3.82E-05,3.82E-05,3.88E-05,3.86E-05,3.88E-05,3.88E-05,3.88E-05,3.82E-05,3.82E-05,3.82E-05,3.88E-05,3.88E-05,3.88E-05
,72616,4.80E-05,4.80E-05,4.80E-05,4.80E-05,4.80E-05,4.88E-05,4.85E-05,4.88E-05,4.88E-05,4.88E-05,4.80E-05,4.80E-05,4.80E-05,4.88E-05,4.88E-05,4.88E-05
,72617,8.99E-05,8.99E-05,8.99E-05,8.99E-05,8.99E-05,9.13E-05,9.08E-05,9.13E-05,9.13E-05,9.13E-05,8.99E-05,8.99E-05,8.99E-05,9.13E-05,9.13E-05,9.13E-05
,72618,0.000222893,0.000222893,0.000222893,0.000222893,0.000222893,0.000226363,0.000225149,0.000226363,0.000226363,0.000226363,0.000222893,0.000222893,0.000222893,0.000226363,0.000226363,0.000226363
,72619,0.00030174,0.00030174,0.00030174,0.00030174,0.00030174,0.000306437,0.000304794,0.000306437,0.000306437,0.000306437,0.00030174,0.00030174,0.00030174,0.000306437,0.000306437,0.000306437
,72620,0.000301943,0.000301943,0.000301943,0.000301943,0.000301943,0.000306643,0.000304999,0.000306643,0.000306643,0.000306643,0.000301943,0.000301943,0.000301943,0.000306643,0.000306643,0.000306643
,72621,0.000295352,0.000295352,0.000295352,0.000295352,0.000295352,0.00029995,0.000298342,0.00029995,0.00029995,0.00029995,0.000295352,0.000295352,0.000295352,0.00029995,0.00029995,0.00029995
,72622,0.000268406,0.000268406,0.000268406,0.000268406,0.000268406,0.000272584,0.000271123,0.000272584,0.000272584,0.000272584,0.000268406,0.000268406,0.000268406,0.000272584,0.000272584,0.000272584
,72623,0.000256321,0.000256321,0.000256321,0.000256321,0.000256321,0.000260312,0.000258916,0.000260312,0.000260312,0.000260312,0.000256321,0.000256321,0.000256321,0.000260312,0.000260312,0.000260312
,72624,0.000252803,0.000252803,0.000252803,0.000252803,0.000252803,0.000256739,0.000255363,0.000256739,0.000256739,0.000256739,0.000252803,0.000252803,0.000252803,0.000256739,0.000256739,0.000256739
,72701,0.000257348,0.000257348,0.000257348,0.000257348,0.000257348,0.000261354,0.000259953,0.000261354,0.000261354,0.000261354,0.000257348,0.000257348,0.000257348,0.000261354,0.000261354,0.000261354
,72702,0.000256446,0.000256446,0.000256446,0.000256446,0.000256446,0.000260438,0.000259042,0.000260438,0.000260438,0.000260438,0.000256446,0.000256446,0.000256446,0.000260438,0.000260438,0.000260438
,72703,0.000256405,0.000256405,0.000256405,0.000256405,0.000256405,0.000260397,0.000259001,0.000260397,0.000260397,0.000260397,0.000256405,0.000256405,0.000256405,0.000260397,0.000260397,0.000260397
,72704,0.000256952,0.000256952,0.000256952,0.000256952,0.000256952,0.000260952,0.000259553,0.000260952,0.000260952,0.000260952,0.000256952,0.000256952,0.000256952,0.000260952,0.000260952,0.000260952
,72705,0.000259864,0.000259864,0.000259864,0.000259864,0.000259864,0.00026391,0.000262495,0.00026391,0.00026391,0.00026391,0.000259864,0.000259864,0.000259864,0.00026391,0.00026391,0.00026391
,72706,0.000260862,0.000260862,0.000260862,0.000260862,0.000260862,0.000264923,0.000263503,0.000264923,0.000264923,0.000264923,0.000260862,0.000260862,0.000260862,0.000264923,0.000264923,0.000264923
,72707,0.000235325,0.000235325,0.000235325,0.000235325,0.000235325,0.000238988,0.000237707,0.000238988,0.000238988,0.000238988,0.000235325,0.000235325,0.000235325,0.000238988,0.000238988,0.000238988
,72708,0.000138972,0.000138972,0.000138972,0.000138972,0.000138972,0.00013994,0.00013957,0.00013994,0.00013994,0.00013994,0.000138972,0.000138972,0.000138972,0.00013994,0.00013994,0.00013994
,72709,5.13E-05,5.13E-05,5.13E-05,5.13E-05,5.13E-05,5.17E-05,5.15E-05,5.17E-05,5.17E-05,5.17E-05,5.13E-05,5.13E-05,5.13E-05,5.17E-05,5.17E-05,5.17E-05
,72710,3.36E-05,3.36E-05,3.36E-05,3.36E-05,3.36E-05,3.38E-05,3.37E-05,3.38E-05,3.38E-05,3.38E-05,3.36E-05,3.36E-05,3.36E-05,3.38E-05,3.38E-05,3.38E-05
,72711,3.16E-05,3.16E-05,3.16E-05,3.16E-05,3.16E-05,3.19E-05,3.18E-05,3.19E-05,3.19E-05,3.19E-05,3.16E-05,3.16E-05,3.16E-05,3.19E-05,3.19E-05,3.19E-05
,72712,3.07E-05,3.07E-05,3.07E-05,3.07E-05,3.07E-05,3.09E-05,3.09E-05,3.09E-05,3.09E-05,3.09E-05,3.07E-05,3.07E-05,3.07E-05,3.09E-05,3.09E-05,3.09E-05
,72713,3.37E-05,3.37E-05,3.37E-05,3.37E-05,3.37E-05,3.39E-05,3.39E-05,3.39E-05,3.39E-05,3.39E-05,3.37E-05,3.37E-05,3.37E-05,3.39E-05,3.39E-05,3.39E-05
,72714,3.22E-05,3.22E-05,3.22E-05,3.22E-05,3.22E-05,3.15E-05,3.14E-05,3.15E-05,3.15E-05,3.15E-05,3.22E-05,3.22E-05,3.22E-05,3.15E-05,3.15E-05,3.15E-05
,72715,3.53E-05,3.53E-05,3.53E-05,3.53E-05,3.53E-05,3.45E-05,3.44E-05,3.45E-05,3.45E-05,3.45E-05,3.53E-05,3.53E-05,3.53E-05,3.45E-05,3.45E-05,3.45E-05
,72716,5.04E-05,5.04E-05,5.04E-05,5.04E-05,5.04E-05,4.93E-05,4.91E-05,4.93E-05,4.93E-05,4.93E-05,5.04E-05,5.04E-05,5.04E-05,4.93E-05,4.93E-05,4.93E-05
,72717,0.000126624,0.000126624,0.000126624,0.000126624,0.000126624,0.000123873,0.000123463,0.000123873,0.000123873,0.000123873,0.000126624,0.000126624,0.000126624,0.000123873,0.000123873,0.000123873
,72718,0.000243733,0.000243733,0.000243733,0.000243733,0.000243733,0.000238437,0.000237648,0.000238437,0.000238437,0.000238437,0.000243733,0.000243733,0.000243733,0.000238437,0.000238437,0.000238437
,72719,0.000329486,0.000329486,0.000329486,0.000329486,0.000329486,0.000322327,0.000321262,0.000322327,0.000322327,0.000322327,0.000329486,0.000329486,0.000329486,0.000322327,0.000322327,0.000322327
,72720,0.00031832,0.00031832,0.00031832,0.00031832,0.00031832,0.000320538,0.000319691,0.000320538,0.000320538,0.000320538,0.00031832,0.00031832,0.00031832,0.000320538,0.000320538,0.000320538
,72721,0.000314055,0.000314055,0.000314055,0.000314055,0.000314055,0.000316243,0.000315408,0.000316243,0.000316243,0.000316243,0.000314055,0.000314055,0.000314055,0.000316243,0.000316243,0.000316243
,72722,0.000279872,0.000279872,0.000279872,0.000279872,0.000279872,0.000284229,0.000282705,0.000284229,0.000284229,0.000284229,0.000279872,0.000279872,0.000279872,0.000284229,0.000284229,0.000284229
,72723,0.000264887,0.000264887,0.000264887,0.000264887,0.000264887,0.000269011,0.000267568,0.000269011,0.000269011,0.000269011,0.000264887,0.000264887,0.000264887,0.000269011,0.000269011,0.000269011
,72724,0.00026277,0.00026277,0.00026277,0.00026277,0.00026277,0.000266861,0.00026543,0.000266861,0.000266861,0.000266861,0.00026277,0.00026277,0.00026277,0.000266861,0.000266861,0.000266861
,72801,0.000258181,0.000258181,0.000258181,0.000258181,0.000258181,0.0002622,0.000260794,0.0002622,0.0002622,0.0002622,0.000258181,0.000258181,0.000258181,0.0002622,0.0002622,0.0002622
,72802,0.000257925,0.000257925,0.000257925,0.000257925,0.000257925,0.00026194,0.000260536,0.00026194,0.00026194,0.00026194,0.000257925,0.000257925,0.000257925,0.00026194,0.00026194,0.00026194
,72803,0.000257856,0.000257856,0.000257856,0.000257856,0.000257856,0.00026187,0.000260466,0.00026187,0.00026187,0.00026187,0.000257856,0.000257856,0.000257856,0.00026187,0.00026187,0.00026187
,72804,0.000258013,0.000258013,0.000258013,0.000258013,0.000258013,0.00026203,0.000260625,0.00026203,0.00026203,0.00026203,0.000258013,0.000258013,0.000258013,0.00026203,0.00026203,0.00026203
,72805,0.000259001,0.000259001,0.000259001,0.000259001,0.000259001,0.000263034,0.000261623,0.000263034,0.000263034,0.000263034,0.000259001,0.000259001,0.000259001,0.000263034,0.000263034,0.000263034
,72806,0.000260285,0.000260285,0.000260285,0.000260285,0.000260285,0.000264337,0.00026292,0.000264337,0.000264337,0.000264337,0.000260285,0.000260285,0.000260285,0.000264337,0.000264337,0.000264337
,72807,0.000245639,0.000245639,0.000245639,0.000245639,0.000245639,0.000249463,0.000248126,0.000249463,0.000249463,0.000249463,0.000245639,0.000245639,0.000245639,0.000249463,0.000249463,0.000249463
,72808,0.000154152,0.000154152,0.000154152,0.000154152,0.000154152,0.000155226,0.000154816,0.000155226,0.000155226,0.000155226,0.000154152,0.000154152,0.000154152,0.000155226,0.000155226,0.000155226
,72809,0.000131857,0.000131857,0.000131857,0.000131857,0.000131857,0.000132776,0.000132425,0.000132776,0.000132776,0.000132776,0.000131857,0.000131857,0.000131857,0.000132776,0.000132776,0.000132776
,72810,7.51E-05,7.51E-05,7.51E-05,7.51E-05,7.51E-05,7.56E-05,7.54E-05,7.56E-05,7.56E-05,7.56E-05,7.51E-05,7.51E-05,7.51E-05,7.56E-05,7.56E-05,7.56E-05
,72811,6.47E-05,6.47E-05,6.47E-05,6.47E-05,6.47E-05,6.52E-05,6.50E-05,6.52E-05,6.52E-05,6.52E-05,6.47E-05,6.47E-05,6.47E-05,6.52E-05,6.52E-05,6.52E-05
,72812,6.11E-05,6.11E-05,6.11E-05,6.11E-05,6.11E-05,6.16E-05,6.14E-05,6.16E-05,6.16E-05,6.16E-05,6.11E-05,6.11E-05,6.11E-05,6.16E-05,6.16E-05,6.16E-05
,72813,6.45E-05,6.45E-05,6.45E-05,6.45E-05,6.45E-05,6.49E-05,6.48E-05,6.49E-05,6.49E-05,6.49E-05,6.45E-05,6.45E-05,6.45E-05,6.49E-05,6.49E-05,6.49E-05
,72814,6.56E-05,6.56E-05,6.56E-05,6.56E-05,6.56E-05,6.42E-05,6.40E-05,6.42E-05,6.42E-05,6.42E-05,6.56E-05,6.56E-05,6.56E-05,6.42E-05,6.42E-05,6.42E-05
,72815,6.77E-05,6.77E-05,6.77E-05,6.77E-05,6.77E-05,6.62E-05,6.60E-05,6.62E-05,6.62E-05,6.62E-05,6.77E-05,6.77E-05,6.77E-05,6.62E-05,6.62E-05,6.62E-05
,72816,8.62E-05,8.62E-05,8.62E-05,8.62E-05,8.62E-05,8.43E-05,8.41E-05,8.43E-05,8.43E-05,8.43E-05,8.62E-05,8.62E-05,8.62E-05,8.43E-05,8.43E-05,8.43E-05
,72817,0.000164846,0.000164846,0.000164846,0.000164846,0.000164846,0.000161265,0.000160731,0.000161265,0.000161265,0.000161265,0.000164846,0.000164846,0.000164846,0.000161265,0.000161265,0.000161265
,72818,0.000269375,0.000269375,0.000269375,0.000269375,0.000269375,0.000263522,0.000262651,0.000263522,0.000263522,0.000263522,0.000269375,0.000269375,0.000269375,0.000263522,0.000263522,0.000263522
,72819,0.000346442,0.000346442,0.000346442,0.000346442,0.000346442,0.000338915,0.000337794,0.000338915,0.000338915,0.000338915,0.000346442,0.000346442,0.000346442,0.000338915,0.000338915,0.000338915
,72820,0.000332603,0.000332603,0.000332603,0.000332603,0.000332603,0.00033492,0.000334035,0.00033492,0.00033492,0.00033492,0.000332603,0.000332603,0.000332603,0.00033492,0.00033492,0.00033492
,72821,0.000317674,0.000317674,0.000317674,0.000317674,0.000317674,0.000319887,0.000319042,0.000319887,0.000319887,0.000319887,0.000317674,0.000317674,0.000317674,0.000319887,0.000319887,0.000319887
,72822,0.000284954,0.000284954,0.000284954,0.000284954,0.000284954,0.00028939,0.000287838,0.00028939,0.00028939,0.00028939,0.000284954,0.000284954,0.000284954,0.00028939,0.00028939,0.00028939
,72823,0.000262093,0.000262093,0.000262093,0.000262093,0.000262093,0.000266173,0.000264746,0.000266173,0.000266173,0.000266173,0.000262093,0.000262093,0.000262093,0.000266173,0.000266173,0.000266173
,72824,0.000258093,0.000258093,0.000258093,0.000258093,0.000258093,0.000262111,0.000260706,0.000262111,0.000262111,0.000262111,0.000258093,0.000258093,0.000258093,0.000262111,0.000262111,0.000262111
,72901,0.000254465,0.000254465,0.000254465,0.000254465,0.000254465,0.000258426,0.000257041,0.000258426,0.000258426,0.000258426,0.000254465,0.000254465,0.000254465,0.000258426,0.000258426,0.000258426
,72902,0.000252004,0.000252004,0.000252004,0.000252004,0.000252004,0.000255927,0.000254555,0.000255927,0.000255927,0.000255927,0.000252004,0.000252004,0.000252004,0.000255927,0.000255927,0.000255927
,72903,0.000250561,0.000250561,0.000250561,0.000250561,0.000250561,0.000254462,0.000253098,0.000254462,0.000254462,0.000254462,0.000250561,0.000250561,0.000250561,0.000254462,0.000254462,0.000254462
,72904,0.000251389,0.000251389,0.000251389,0.000251389,0.000251389,0.000255303,0.000253934,0.000255303,0.000255303,0.000255303,0.000251389,0.000251389,0.000251389,0.000255303,0.000255303,0.000255303
,72905,0.0002551,0.0002551,0.0002551,0.0002551,0.0002551,0.000259072,0.000257683,0.000259072,0.000259072,0.000259072,0.0002551,0.0002551,0.0002551,0.000259072,0.000259072,0.000259072
,72906,0.000255683,0.000255683,0.000255683,0.000255683,0.000255683,0.000259664,0.000258271,0.000259664,0.000259664,0.000259664,0.000255683,0.000255683,0.000255683,0.000259664,0.000259664,0.000259664
,72907,0.000245779,0.000245779,0.000245779,0.000245779,0.000245779,0.000249606,0.000248267,0.000249606,0.000249606,0.000249606,0.000245779,0.000245779,0.000245779,0.000249606,0.000249606,0.000249606
,72908,0.000161429,0.000161429,0.000161429,0.000161429,0.000161429,0.000162554,0.000162124,0.000162554,0.000162554,0.000162554,0.000161429,0.000161429,0.000161429,0.000162554,0.000162554,0.000162554
,72909,6.46E-05,6.46E-05,6.46E-05,6.46E-05,6.46E-05,6.50E-05,6.49E-05,6.50E-05,6.50E-05,6.50E-05,6.46E-05,6.46E-05,6.46E-05,6.50E-05,6.50E-05,6.50E-05
,72910,4.86E-05,4.86E-05,4.86E-05,4.86E-05,4.86E-05,4.89E-05,4.88E-05,4.89E-05,4.89E-05,4.89E-05,4.86E-05,4.86E-05,4.86E-05,4.89E-05,4.89E-05,4.89E-05
,72911,5.09E-05,5.09E-05,5.09E-05,5.09E-05,5.09E-05,5.13E-05,5.11E-05,5.13E-05,5.13E-05,5.13E-05,5.09E-05,5.09E-05,5.09E-05,5.13E-05,5.13E-05,5.13E-05
,72912,4.47E-05,4.47E-05,4.47E-05,4.47E-05,4.47E-05,4.50E-05,4.49E-05,4.50E-05,4.50E-05,4.50E-05,4.47E-05,4.47E-05,4.47E-05,4.50E-05,4.50E-05,4.50E-05
,72913,4.82E-05,4.82E-05,4.82E-05,4.82E-05,4.82E-05,4.86E-05,4.84E-05,4.86E-05,4.86E-05,4.86E-05,4.82E-05,4.82E-05,4.82E-05,4.86E-05,4.86E-05,4.86E-05
,72914,5.35E-05,5.35E-05,5.35E-05,5.35E-05,5.35E-05,5.24E-05,5.22E-05,5.24E-05,5.24E-05,5.24E-05,5.35E-05,5.35E-05,5.35E-05,5.24E-05,5.24E-05,5.24E-05
,72915,4.92E-05,4.92E-05,4.92E-05,4.92E-05,4.92E-05,4.81E-05,4.79E-05,4.81E-05,4.81E-05,4.81E-05,4.92E-05,4.92E-05,4.92E-05,4.81E-05,4.81E-05,4.81E-05
,72916,8.48E-05,8.48E-05,8.48E-05,8.48E-05,8.48E-05,8.30E-05,8.27E-05,8.30E-05,8.30E-05,8.30E-05,8.48E-05,8.48E-05,8.48E-05,8.30E-05,8.30E-05,8.30E-05
,72917,0.000186516,0.000186516,0.000186516,0.000186516,0.000186516,0.000182463,0.00018186,0.000182463,0.000182463,0.000182463,0.000186516,0.000186516,0.000186516,0.000182463,0.000182463,0.000182463
,72918,0.000251072,0.000251072,0.000251072,0.000251072,0.000251072,0.000245617,0.000244805,0.000245617,0.000245617,0.000245617,0.000251072,0.000251072,0.000251072,0.000245617,0.000245617,0.000245617
,72919,0.000311046,0.000311046,0.000311046,0.000311046,0.000311046,0.000304288,0.000303282,0.000304288,0.000304288,0.000304288,0.000311046,0.000311046,0.000311046,0.000304288,0.000304288,0.000304288
,72920,0.000299218,0.000299218,0.000299218,0.000299218,0.000299218,0.000301303,0.000300506,0.000301303,0.000301303,0.000301303,0.000299218,0.000299218,0.000299218,0.000301303,0.000301303,0.000301303
,72921,0.000291085,0.000291085,0.000291085,0.000291085,0.000291085,0.000293114,0.000292339,0.000293114,0.000293114,0.000293114,0.000291085,0.000291085,0.000291085,0.000293114,0.000293114,0.000293114
,72922,0.000271457,0.000271457,0.000271457,0.000271457,0.000271457,0.000275683,0.000274205,0.000275683,0.000275683,0.000275683,0.000271457,0.000271457,0.000271457,0.000275683,0.000275683,0.000275683
,72923,0.0002584,0.0002584,0.0002584,0.0002584,0.0002584,0.000262423,0.000261015,0.000262423,0.000262423,0.000262423,0.0002584,0.0002584,0.0002584,0.000262423,0.000262423,0.000262423
,72924,0.000256371,0.000256371,0.000256371,0.000256371,0.000256371,0.000260363,0.000258967,0.000260363,0.000260363,0.000260363,0.000256371,0.000256371,0.000256371,0.000260363,0.000260363,0.000260363
,73001,0.000250899,0.000250899,0.000250899,0.000250899,0.000250899,0.000254805,0.000253439,0.000254805,0.000254805,0.000254805,0.000250899,0.000250899,0.000250899,0.000254805,0.000254805,0.000254805
,73002,0.000250469,0.000250469,0.000250469,0.000250469,0.000250469,0.000254368,0.000253004,0.000254368,0.000254368,0.000254368,0.000250469,0.000250469,0.000250469,0.000254368,0.000254368,0.000254368
,73003,0.000250461,0.000250461,0.000250461,0.000250461,0.000250461,0.00025436,0.000252997,0.00025436,0.00025436,0.00025436,0.000250461,0.000250461,0.000250461,0.00025436,0.00025436,0.00025436
,73004,0.000250519,0.000250519,0.000250519,0.000250519,0.000250519,0.00025442,0.000253055,0.00025442,0.00025442,0.00025442,0.000250519,0.000250519,0.000250519,0.00025442,0.00025442,0.00025442
,73005,0.000251491,0.000251491,0.000251491,0.000251491,0.000251491,0.000255407,0.000254037,0.000255407,0.000255407,0.000255407,0.000251491,0.000251491,0.000251491,0.000255407,0.000255407,0.000255407
,73006,0.000252792,0.000252792,0.000252792,0.000252792,0.000252792,0.000256728,0.000255351,0.000256728,0.000256728,0.000256728,0.000252792,0.000252792,0.000252792,0.000256728,0.000256728,0.000256728
,73007,0.00024514,0.00024514,0.00024514,0.00024514,0.00024514,0.000248957,0.000247622,0.000248957,0.000248957,0.000248957,0.00024514,0.00024514,0.00024514,0.000248957,0.000248957,0.000248957
,73008,0.000171621,0.000171621,0.000171621,0.000171621,0.000171621,0.000172817,0.00017236,0.000172817,0.000172817,0.000172817,0.000171621,0.000171621,0.000171621,0.000172817,0.000172817,0.000172817
,73009,6.21E-05,6.21E-05,6.21E-05,6.21E-05,6.21E-05,6.25E-05,6.23E-05,6.25E-05,6.25E-05,6.25E-05,6.21E-05,6.21E-05,6.21E-05,6.25E-05,6.25E-05,6.25E-05
,73010,1.87E-05,1.87E-05,1.87E-05,1.87E-05,1.87E-05,1.89E-05,1.88E-05,1.89E-05,1.89E-05,1.89E-05,1.87E-05,1.87E-05,1.87E-05,1.89E-05,1.89E-05,1.89E-05
,73011,1.96E-05,1.96E-05,1.96E-05,1.96E-05,1.96E-05,1.97E-05,1.97E-05,1.97E-05,1.97E-05,1.97E-05,1.96E-05,1.96E-05,1.96E-05,1.97E-05,1.97E-05,1.97E-05
,73012,1.90E-05,1.90E-05,1.90E-05,1.90E-05,1.90E-05,1.92E-05,1.91E-05,1.92E-05,1.92E-05,1.92E-05,1.90E-05,1.90E-05,1.90E-05,1.92E-05,1.92E-05,1.92E-05
,73013,2.28E-05,2.28E-05,2.28E-05,2.28E-05,2.28E-05,2.30E-05,2.29E-05,2.30E-05,2.30E-05,2.30E-05,2.28E-05,2.28E-05,2.28E-05,2.30E-05,2.30E-05,2.30E-05
,73014,2.42E-05,2.42E-05,2.42E-05,2.42E-05,2.42E-05,2.37E-05,2.36E-05,2.37E-05,2.37E-05,2.37E-05,2.42E-05,2.42E-05,2.42E-05,2.37E-05,2.37E-05,2.37E-05
