,MoDaHr,TDV,TDV,TDV,TDV,TDV,TDV,TDV,TDV,TDV,TDV,TDV,TDV,TDV,TDV,TDV,TDV,TDV,TDV,TDV,TDV,TDV,TDV,TDV,TDV,TDV,TDV,TDV,TDV,TDV,TDV,TDV,TDV,TDV,TDV,TDV,TDV,TDV,TDV,TDV,TDV,TDV,TDV,TDV,TDV,TDV,TDV,TDV,TDV
,Fuel=,Elec,Elec,Elec,Elec,Elec,Elec,Elec,Elec,Elec,Elec,Elec,Elec,Elec,Elec,Elec,Elec,NatGas,NatGas,NatGas,NatGas,NatGas,NatGas,NatGas,NatGas,NatGas,NatGas,NatGas,NatGas,NatGas,NatGas,NatGas,NatGas,Propane,Propane,Propane,Propane,Propane,Propane,Propane,Propane,Propane,Propane,Propane,Propane,Propane,Propane,Propane,Propane
,CZ=,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
,10212,7.51110869,7.514432521,7.513199359,7.504504185,7.513667264,7.488879846,6.968759029,7.472197674,7.472527356,7.470858992,7.505189548,7.506298413,7.500442606,7.465352355,7.45623934,7.50123346,126.6371237,126.6371237,126.6371237,126.6371237,126.6371237,126.9810847,127.5442138,126.9810847,126.9810847,126.9810847,126.6371237,126.6371237,126.6371237,126.9810847,126.9810847,126.9810847,110.6776243,110.6776243,110.6776243,110.6776243,110.6776243,110.6776243,110.6776243,110.6776243,110.6776243,110.6776243,110.6776243,110.6776243,110.6776243,110.6776243,110.6776243,110.6776243
,10213,7.468649198,7.471964602,7.470734567,7.462061439,7.471201285,7.48500753,6.965107035,7.468329373,7.468658976,7.466991014,7.462745065,7.463851118,7.458010158,7.461485703,7.452374881,7.49735817,126.6371237,126.6371237,126.6371237,126.6371237,126.6371237,126.9810847,127.5442138,126.9810847,126.9810847,126.9810847,126.6371237,126.6371237,126.6371237,126.9810847,126.9810847,126.9810847,110.6776243,110.6776243,110.6776243,110.6776243,110.6776243,110.6776243,110.6776243,110.6776243,110.6776243,110.6776243,110.6776243,110.6776243,110.6776243,110.6776243,110.6776243,110.6776243
,10214,7.476691533,7.480008533,7.478777906,7.470100603,7.479244848,7.493993575,6.973581804,7.4773061,7.477635887,7.475966993,7.470784557,7.471891143,7.46604737,7.470458606,7.461342693,7.506351116,126.6371237,126.6371237,126.6371237,126.6371237,126.6371237,126.9810847,127.5442138,126.9810847,126.9810847,126.9810847,126.6371237,126.6371237,126.6371237,126.9810847,126.9810847,126.9810847,110.6776243,110.6776243,110.6776243,110.6776243,110.6776243,110.6776243,110.6776243,110.6776243,110.6776243,110.6776243,110.6776243,110.6776243,110.6776243,110.6776243,110.6776243,110.6776243
,10215,7.47015237,7.473468072,7.472237926,7.463564019,7.472704686,7.499927634,6.979178234,7.483234004,7.483563913,7.481894404,7.464247705,7.465353859,7.459512373,7.476383985,7.467264711,7.512289731,126.6371237,126.6371237,126.6371237,126.6371237,126.6371237,126.9810847,127.5442138,126.9810847,126.9810847,126.9810847,126.6371237,126.6371237,126.6371237,126.9810847,126.9810847,126.9810847,110.6776243,110.6776243,110.6776243,110.6776243,110.6776243,110.6776243,110.6776243,110.6776243,110.6776243,110.6776243,110.6776243,110.6776243,110.6776243,110.6776243,110.6776243,110.6776243
,10216,7.71871482,7.722079859,7.720831409,7.712028437,7.721305114,7.782749316,7.245908311,7.765762404,7.766098108,7.764399268,7.712722297,7.713844909,7.707916504,7.758792039,7.749512553,7.795328598,126.6371237,126.6371237,126.6371237,126.6371237,126.6371237,126.9810847,127.5442138,126.9810847,126.9810847,126.9810847,126.6371237,126.6371237,126.6371237,126.9810847,126.9810847,126.9810847,110.6776243,110.6776243,110.6776243,110.6776243,110.6776243,110.6776243,110.6776243,110.6776243,110.6776243,110.6776243,110.6776243,110.6776243,110.6776243,110.6776243,110.6776243,110.6776243
,10217,8.12752291,8.130969092,8.129690538,8.120675295,8.130175665,8.35012059,7.78099806,8.332545319,8.332892651,8.331134971,8.121385886,8.122535568,8.116464208,8.32533353,8.315732639,8.363135568,126.6371237,126.6371237,126.6371237,126.6371237,126.6371237,126.9810847,127.5442138,126.9810847,126.9810847,126.9810847,126.6371237,126.6371237,126.6371237,126.9810847,126.9810847,126.9810847,110.6776243,110.6776243,110.6776243,110.6776243,110.6776243,110.6776243,110.6776243,110.6776243,110.6776243,110.6776243,110.6776243,110.6776243,110.6776243,110.6776243,110.6776243,110.6776243
,10218,8.458463275,8.461975144,8.460672219,8.451485138,8.461166594,8.843149844,8.2459756,8.825063306,8.825420742,8.82361193,8.452209273,8.45338087,8.447193784,8.817641725,8.807761543,8.856543428,126.6371237,126.6371237,126.6371237,126.6371237,126.6371237,126.9810847,127.5442138,126.9810847,126.9810847,126.9810847,126.6371237,126.6371237,126.6371237,126.9810847,126.9810847,126.9810847,110.6776243,110.6776243,110.6776243,110.6776243,110.6776243,110.6776243,110.6776243,110.6776243,110.6776243,110.6776243,110.6776243,110.6776243,110.6776243,110.6776243,110.6776243,110.6776243
,10219,14.88347692,10.50276788,19.41378382,10.49106816,10.50186609,10.78023023,10.0728426,10.76013496,10.7605321,10.75852239,10.49187581,10.49318251,10.48628193,10.75188912,10.74091163,10.79511134,126.6371237,126.6371237,126.6371237,126.6371237,126.6371237,126.9810847,127.5442138,126.9810847,126.9810847,126.9810847,126.6371237,126.6371237,126.6371237,126.9810847,126.9810847,126.9810847,110.6776243,110.6776243,110.6776243,110.6776243,110.6776243,110.6776243,110.6776243,110.6776243,110.6776243,110.6776243,110.6776243,110.6776243,110.6776243,110.6776243,110.6776243,110.6776243
,10220,11.70450089,10.88023475,13.24802278,10.86831128,10.87931571,11.22086486,10.4884066,11.20031265,11.20071882,11.19866342,10.86913437,10.87046607,10.86343352,11.19187932,11.18065221,11.23608434,126.6371237,126.6371237,126.6371237,126.6371237,126.6371237,126.9810847,127.5442138,126.9810847,126.9810847,126.9810847,126.6371237,126.6371237,126.6371237,126.9810847,126.9810847,126.9810847,110.6776243,110.6776243,110.6776243,110.6776243,110.6776243,110.6776243,110.6776243,110.6776243,110.6776243,110.6776243,110.6776243,110.6776243,110.6776243,110.6776243,110.6776243,110.6776243
,10221,11.002922,11.00693891,11.00544861,10.99494034,11.00601408,11.3447247,10.60521922,11.32404405,11.32445275,11.32238451,10.99576861,10.99710869,10.99003184,11.31555801,11.30426074,11.36003929,126.6371237,126.6371237,126.6371237,126.6371237,126.6371237,126.9810847,127.5442138,126.9810847,126.9810847,126.9810847,126.6371237,126.6371237,126.6371237,126.9810847,126.9810847,126.9810847,110.6776243,110.6776243,110.6776243,110.6776243,110.6776243,110.6776243,110.6776243,110.6776243,110.6776243,110.6776243,110.6776243,110.6776243,110.6776243,110.6776243,110.6776243,110.6776243
,10222,12.24859098,12.25285514,12.25127311,12.24011803,12.25187339,12.60906043,11.79761849,12.58706868,12.58750329,12.58530392,12.24099728,12.24241985,12.23490741,12.57804464,12.56603115,12.62534593,126.6371237,126.6371237,126.6371237,126.6371237,126.6371237,126.9810847,127.5442138,126.9810847,126.9810847,126.9810847,126.6371237,126.6371237,126.6371237,126.9810847,126.9810847,126.9810847,110.6776243,110.6776243,110.6776243,110.6776243,110.6776243,110.6776243,110.6776243,110.6776243,110.6776243,110.6776243,110.6776243,110.6776243,110.6776243,110.6776243,110.6776243,110.6776243
,10223,13.06828126,13.07270812,13.07106573,13.05948503,13.07168891,13.4423577,12.58350393,13.41950183,13.41995352,13.41766773,13.06039784,13.06187468,13.0540756,13.41012321,13.39763767,13.45928311,126.6371237,126.6371237,126.6371237,126.6371237,126.6371237,126.9810847,127.5442138,126.9810847,126.9810847,126.9810847,126.6371237,126.6371237,126.6371237,126.9810847,126.9810847,126.9810847,110.6776243,110.6776243,110.6776243,110.6776243,110.6776243,110.6776243,110.6776243,110.6776243,110.6776243,110.6776243,110.6776243,110.6776243,110.6776243,110.6776243,110.6776243,110.6776243
,10224,14.90843923,14.91323133,14.91145343,14.89891725,14.91212803,15.35989393,14.39193877,15.33504959,15.33554058,15.33305593,14.89990536,14.90150406,14.8930615,15.32485503,15.31128325,15.37829185,126.6371237,126.6371237,126.6371237,126.6371237,126.6371237,126.9810847,127.5442138,126.9810847,126.9810847,126.9810847,126.6371237,126.6371237,126.6371237,126.9810847,126.9810847,126.9810847,110.6776243,110.6776243,110.6776243,110.6776243,110.6776243,110.6776243,110.6776243,110.6776243,110.6776243,110.6776243,110.6776243,110.6776243,110.6776243,110.6776243,110.6776243,110.6776243
,10301,20.04561597,20.05142774,20.04927154,20.03406791,20.05008967,20.28599888,19.03776485,20.25604622,20.25663816,20.25364263,20.03526627,20.03720514,20.02696618,20.24375552,20.2273932,20.30817965,126.6371237,126.6371237,126.6371237,126.6371237,126.6371237,126.9810847,127.5442138,126.9810847,126.9810847,126.9810847,126.6371237,126.6371237,126.6371237,126.9810847,126.9810847,126.9810847,110.6776243,110.6776243,110.6776243,110.6776243,110.6776243,110.6776243,110.6776243,110.6776243,110.6776243,110.6776243,110.6776243,110.6776243,110.6776243,110.6776243,110.6776243,110.6776243
,10302,17.99292312,17.99832745,17.99632241,17.98218463,17.9970832,18.7836243,17.62087035,18.75522959,18.75579074,18.75295102,17.98329898,17.98510193,17.97558077,18.74357818,18.72806692,18.80465137,126.6371237,126.6371237,126.6371237,126.6371237,126.6371237,126.9810847,127.5442138,126.9810847,126.9810847,126.9810847,126.6371237,126.6371237,126.6371237,126.9810847,126.9810847,126.9810847,110.6776243,110.6776243,110.6776243,110.6776243,110.6776243,110.6776243,110.6776243,110.6776243,110.6776243,110.6776243,110.6776243,110.6776243,110.6776243,110.6776243,110.6776243,110.6776243
,10303,14.38167935,14.3863669,14.38462779,14.37236512,14.38528767,15.03874696,14.08906399,15.01423565,15.01472006,15.01226871,14.37333168,14.37489549,14.36663714,15.00417775,14.99078789,15.05689827,126.6371237,126.6371237,126.6371237,126.6371237,126.6371237,126.9810847,127.5442138,126.9810847,126.9810847,126.9810847,126.6371237,126.6371237,126.6371237,126.9810847,126.9810847,126.9810847,110.6776243,110.6776243,110.6776243,110.6776243,110.6776243,110.6776243,110.6776243,110.6776243,110.6776243,110.6776243,110.6776243,110.6776243,110.6776243,110.6776243,110.6776243,110.6776243
,10304,12.96365139,12.96805748,12.9664228,12.95489643,12.96704305,13.35489456,12.50101716,13.33212939,13.33257929,13.33030257,12.95580495,12.95727486,12.94951237,13.32278799,13.310352,13.37175281,126.6371237,126.6371237,126.6371237,126.6371237,126.6371237,126.9810847,127.5442138,126.9810847,126.9810847,126.9810847,126.6371237,126.6371237,126.6371237,126.9810847,126.9810847,126.9810847,110.6776243,110.6776243,110.6776243,110.6776243,110.6776243,110.6776243,110.6776243,110.6776243,110.6776243,110.6776243,110.6776243,110.6776243,110.6776243,110.6776243,110.6776243,110.6776243
,10305,12.62886806,12.6332077,12.63159766,12.62024513,12.63220857,12.85583607,12.03035342,12.83358841,12.83402808,12.83180312,12.62113995,12.6225877,12.61494228,12.82445937,12.81230608,12.87231107,126.6371237,126.6371237,126.6371237,126.6371237,126.6371237,126.9810847,127.5442138,126.9810847,126.9810847,126.9810847,126.6371237,126.6371237,126.6371237,126.9810847,126.9810847,126.9810847,110.6776243,110.6776243,110.6776243,110.6776243,110.6776243,110.6776243,110.6776243,110.6776243,110.6776243,110.6776243,110.6776243,110.6776243,110.6776243,110.6776243,110.6776243,110.6776243
,10306,13.53957947,13.54409987,13.54242277,13.53059736,13.54305912,13.63374844,12.76400518,13.6106941,13.61114971,13.60884407,13.53152945,13.5330375,13.52507362,13.60123404,13.58864008,13.65082082,126.6371237,126.6371237,126.6371237,126.6371237,126.6371237,126.9810847,127.5442138,126.9810847,126.9810847,126.9810847,126.6371237,126.6371237,126.6371237,126.9810847,126.9810847,126.9810847,110.6776243,110.6776243,110.6776243,110.6776243,110.6776243,110.6776243,110.6776243,110.6776243,110.6776243,110.6776243,110.6776243,110.6776243,110.6776243,110.6776243,110.6776243,110.6776243
,10307,17.07591774,17.08114006,17.07920255,17.06554091,17.07993771,17.10718809,16.03981775,17.08053182,17.08105862,17.07839276,17.06661774,17.06835996,17.05915946,17.06959376,17.05503217,17.12692779,126.6371237,126.6371237,126.6371237,126.6371237,126.6371237,126.9810847,127.5442138,126.9810847,126.9810847,126.9810847,126.6371237,126.6371237,126.6371237,126.9810847,126.9810847,126.9810847,110.6776243,110.6776243,110.6776243,110.6776243,110.6776243,110.6776243,110.6776243,110.6776243,110.6776243,110.6776243,110.6776243,110.6776243,110.6776243,110.6776243,110.6776243,110.6776243
,10308,13.35909475,13.36357933,13.36191553,13.35018383,13.36254683,13.6184002,12.7495302,13.59536177,13.59581707,13.59351303,13.35110853,13.35260463,13.34470386,13.58590825,13.57332299,13.63546079,126.6371237,126.6371237,126.6371237,126.6371237,126.6371237,126.9810847,127.5442138,126.9810847,126.9810847,126.9810847,126.6371237,126.6371237,126.6371237,126.9810847,126.9810847,126.9810847,110.6776243,110.6776243,110.6776243,110.6776243,110.6776243,110.6776243,110.6776243,110.6776243,110.6776243,110.6776243,110.6776243,110.6776243,110.6776243,110.6776243,110.6776243,110.6776243
,10309,7.782901305,7.786279084,7.785025907,7.776189607,7.785501406,7.992420842,7.443650229,7.975216502,7.975556504,7.973835919,7.776886093,7.778012956,7.772062106,7.968156919,7.958758658,8.005161135,126.6371237,126.6371237,126.6371237,126.6371237,126.6371237,126.9810847,127.5442138,126.9810847,126.9810847,126.9810847,126.6371237,126.6371237,126.6371237,126.9810847,126.9810847,126.9810847,110.6776243,110.6776243,110.6776243,110.6776243,110.6776243,110.6776243,110.6776243,110.6776243,110.6776243,110.6776243,110.6776243,110.6776243,110.6776243,110.6776243,110.6776243,110.6776243
,10310,7.516480786,7.519805684,7.518572127,7.509874163,7.519040181,7.757302405,7.221909244,7.740341881,7.740677064,7.738980863,7.510559746,7.511668967,7.50581128,7.733382345,7.724117273,7.769862146,126.6371237,126.6371237,126.6371237,126.6371237,126.6371237,126.9810847,127.5442138,126.9810847,126.9810847,126.9810847,126.6371237,126.6371237,126.6371237,126.9810847,126.9810847,126.9810847,110.6776243,110.6776243,110.6776243,110.6776243,110.6776243,110.6776243,110.6776243,110.6776243,110.6776243,110.6776243,110.6776243,110.6776243,110.6776243,110.6776243,110.6776243,110.6776243
,10311,7.529866148,7.533193702,7.531959159,7.523254246,7.532427588,7.773377516,7.237069735,7.756400322,7.756735835,7.755037967,7.523940376,7.525050484,7.519188116,7.749433946,7.740159768,7.785949601,126.6371237,126.6371237,126.6371237,126.6371237,126.6371237,126.9810847,127.5442138,126.9810847,126.9810847,126.9810847,126.6371237,126.6371237,126.6371237,126.9810847,126.9810847,126.9810847,110.6776243,110.6776243,110.6776243,110.6776243,110.6776243,110.6776243,110.6776243,110.6776243,110.6776243,110.6776243,110.6776243,110.6776243,110.6776243,110.6776243,110.6776243,110.6776243
,10312,7.533276548,7.53660478,7.535369986,7.526663301,7.53583851,7.723586734,7.190111881,7.706661173,7.706995665,7.70530296,7.527349572,7.528459905,7.522596345,7.699715983,7.690470011,7.736120584,126.6371237,126.6371237,126.6371237,126.6371237,126.6371237,126.9810847,127.5442138,126.9810847,126.9810847,126.9810847,126.6371237,126.6371237,126.6371237,126.9810847,126.9810847,126.9810847,110.6776243,110.6776243,110.6776243,110.6776243,110.6776243,110.6776243,110.6776243,110.6776243,110.6776243,110.6776243,110.6776243,110.6776243,110.6776243,110.6776243,110.6776243,110.6776243
,10313,7.548908561,7.552239895,7.55100395,7.542289148,7.55147291,7.747682458,7.212836639,7.73073191,7.731066896,7.729371692,7.542976058,7.544087427,7.5382184,7.723776467,7.714516845,7.760234811,126.6371237,126.6371237,126.6371237,126.6371237,126.6371237,126.9810847,127.5442138,126.9810847,126.9810847,126.9810847,126.6371237,126.6371237,126.6371237,126.9810847,126.9810847,126.9810847,110.6776243,110.6776243,110.6776243,110.6776243,110.6776243,110.6776243,110.6776243,110.6776243,110.6776243,110.6776243,110.6776243,110.6776243,110.6776243,110.6776243,110.6776243,110.6776243
,10314,7.535010479,7.538339055,7.537104133,7.528396549,7.537572705,7.709753246,7.177065473,7.69284203,7.693176238,7.691484969,7.52908289,7.530193337,7.524329171,7.685902727,7.676664591,7.722276473,126.6371237,126.6371237,126.6371237,126.6371237,126.6371237,126.9810847,127.5442138,126.9810847,126.9810847,126.9810847,126.6371237,126.6371237,126.6371237,126.9810847,126.9810847,126.9810847,110.6776243,110.6776243,110.6776243,110.6776243,110.6776243,110.6776243,110.6776243,110.6776243,110.6776243,110.6776243,110.6776243,110.6776243,110.6776243,110.6776243,110.6776243,110.6776243
,10315,7.530384691,7.533712348,7.532477767,7.523772584,7.53294621,7.704887714,7.172476773,7.687981543,7.688315652,7.686624887,7.524458736,7.525568878,7.519706329,7.68104431,7.671808931,7.717407204,126.6371237,126.6371237,126.6371237,126.6371237,126.6371237,126.9810847,127.5442138,126.9810847,126.9810847,126.9810847,126.6371237,126.6371237,126.6371237,126.9810847,126.9810847,126.9810847,110.6776243,110.6776243,110.6776243,110.6776243,110.6776243,110.6776243,110.6776243,110.6776243,110.6776243,110.6776243,110.6776243,110.6776243,110.6776243,110.6776243,110.6776243,110.6776243
,10316,7.528066186,7.531393383,7.530158973,7.521454994,7.530627351,7.726043944,7.192429284,7.709115834,7.709450377,7.707757417,7.522141051,7.523251039,7.517389301,7.702169599,7.692922235,7.73857968,126.6371237,126.6371237,126.6371237,126.6371237,126.6371237,126.9810847,127.5442138,126.9810847,126.9810847,126.9810847,126.6371237,126.6371237,126.6371237,126.9810847,126.9810847,126.9810847,110.6776243,110.6776243,110.6776243,110.6776243,110.6776243,110.6776243,110.6776243,110.6776243,110.6776243,110.6776243,110.6776243,110.6776243,110.6776243,110.6776243,110.6776243,110.6776243
,10317,9.05673866,9.060369278,9.059022297,9.049524565,9.059533388,9.394923407,8.766355096,9.376264686,9.37663343,9.374767394,9.050273186,9.051484399,9.045088105,9.368608316,9.358415566,9.40874071,126.6371237,126.6371237,126.6371237,126.6371237,126.6371237,126.9810847,127.5442138,126.9810847,126.9810847,126.9810847,126.6371237,126.6371237,126.6371237,126.9810847,126.9810847,126.9810847,110.6776243,110.6776243,110.6776243,110.6776243,110.6776243,110.6776243,110.6776243,110.6776243,110.6776243,110.6776243,110.6776243,110.6776243,110.6776243,110.6776243,110.6776243,110.6776243
,10318,21.43522838,19.24388681,14.65111026,14.63870924,14.65177758,12.7715691,11.95088095,12.74940883,12.74984677,12.74763055,14.6396867,14.64126816,14.63291663,12.74031564,12.72821009,12.78797939,126.6371237,126.6371237,126.6371237,126.6371237,126.6371237,126.9810847,127.5442138,126.9810847,126.9810847,126.9810847,126.6371237,126.6371237,126.6371237,126.9810847,126.9810847,126.9810847,110.6776243,110.6776243,110.6776243,110.6776243,110.6776243,110.6776243,110.6776243,110.6776243,110.6776243,110.6776243,110.6776243,110.6776243,110.6776243,110.6776243,110.6776243,110.6776243
,10319,19.71924988,30.94409994,26.72980156,13.11366136,12.97547516,13.84322971,12.96156767,13.81995814,13.82041805,13.81809069,12.96423279,13.17198919,12.95793783,13.81040895,13.79769632,13.86046296,126.6371237,126.6371237,126.6371237,126.6371237,126.6371237,126.9810847,127.5442138,126.9810847,126.9810847,126.9810847,126.6371237,126.6371237,126.6371237,126.9810847,126.9810847,126.9810847,110.6776243,110.6776243,110.6776243,110.6776243,110.6776243,110.6776243,110.6776243,110.6776243,110.6776243,110.6776243,110.6776243,110.6776243,110.6776243,110.6776243,110.6776243,110.6776243
,10320,19.46506587,25.30563142,24.46024712,13.42788262,13.44028816,12.64905477,11.83533728,12.62702154,12.64411491,12.62525346,13.4288105,13.43031175,13.4223838,12.61798049,12.60594434,12.66537098,126.6371237,126.6371237,126.6371237,126.6371237,126.6371237,126.9810847,127.5442138,126.9810847,126.9810847,126.9810847,126.6371237,126.6371237,126.6371237,126.9810847,126.9810847,126.9810847,110.6776243,110.6776243,110.6776243,110.6776243,110.6776243,110.6776243,110.6776243,110.6776243,110.6776243,110.6776243,110.6776243,110.6776243,110.6776243,110.6776243,110.6776243,110.6776243
,10321,17.97682279,17.56792297,21.53567201,15.14855846,15.16190589,15.37199083,14.4033474,15.34713395,15.34762518,15.34513928,15.14955679,15.15117203,15.14264214,15.33693424,15.32335561,15.39039804,126.6371237,126.6371237,126.6371237,126.6371237,126.6371237,126.9810847,127.5442138,126.9810847,126.9810847,126.9810847,126.6371237,126.6371237,126.6371237,126.9810847,126.9810847,126.9810847,110.6776243,110.6776243,110.6776243,110.6776243,110.6776243,110.6776243,110.6776243,110.6776243,110.6776243,110.6776243,110.6776243,110.6776243,110.6776243,110.6776243,110.6776243,110.6776243
,10322,13.98740675,13.99201604,13.99030597,13.97824802,13.99095483,14.84354846,13.90497163,14.81923957,14.81971997,14.81728887,13.97919844,13.98073615,13.97261566,14.80926472,14.79598544,14.86154987,126.6371237,126.6371237,126.6371237,126.6371237,126.6371237,126.9810847,127.5442138,126.9810847,126.9810847,126.9810847,126.6371237,126.6371237,126.6371237,126.9810847,126.9810847,126.9810847,110.6776243,110.6776243,110.6776243,110.6776243,110.6776243,110.6776243,110.6776243,110.6776243,110.6776243,110.6776243,110.6776243,110.6776243,110.6776243,110.6776243,110.6776243,110.6776243
,10323,13.21277087,13.2172264,13.21557337,13.20391765,13.21620059,14.29471168,13.38736183,14.27097193,14.27144109,14.2690669,13.20483637,13.20632278,13.19847317,14.26123062,14.24826224,14.31229163,126.6371237,126.6371237,126.6371237,126.6371237,126.6371237,126.9810847,127.5442138,126.9810847,126.9810847,126.9810847,126.6371237,126.6371237,126.6371237,126.9810847,126.9810847,126.9810847,110.6776243,110.6776243,110.6776243,110.6776243,110.6776243,110.6776243,110.6776243,110.6776243,110.6776243,110.6776243,110.6776243,110.6776243,110.6776243,110.6776243,110.6776243,110.6776243
,10324,14.95831494,14.96311695,14.96133538,14.94877329,14.96201137,15.12242648,14.16798243,15.09782839,15.09831451,15.09585449,14.94976345,14.95136545,14.94290545,15.08773488,15.07429762,15.14064205,126.6371237,126.6371237,126.6371237,126.6371237,126.6371237,126.9810847,127.5442138,126.9810847,126.9810847,126.9810847,126.6371237,126.6371237,126.6371237,126.9810847,126.9810847,126.9810847,110.6776243,110.6776243,110.6776243,110.6776243,110.6776243,110.6776243,110.6776243,110.6776243,110.6776243,110.6776243,110.6776243,110.6776243,110.6776243,110.6776243,110.6776243,110.6776243
,10401,14.55249993,14.55722139,14.5554697,14.54311833,14.55613435,14.59343463,13.66908844,14.56938511,14.56986038,14.56745522,14.54409188,14.545667,14.53734891,14.55951669,14.54637909,14.61124398,126.6371237,126.6371237,126.6371237,126.6371237,126.6371237,126.9810847,127.5442138,126.9810847,126.9810847,126.9810847,126.6371237,126.6371237,126.6371237,126.9810847,126.9810847,126.9810847,110.6776243,110.6776243,110.6776243,110.6776243,110.6776243,110.6776243,110.6776243,110.6776243,110.6776243,110.6776243,110.6776243,110.6776243,110.6776243,110.6776243,110.6776243,110.6776243
,10402,12.37215082,12.3764395,12.37484837,12.36362914,12.3754521,12.42224297,11.62143031,12.40044494,12.40087573,12.39869574,12.36451345,12.3659442,12.35838855,12.3915004,12.37959274,12.43838501,126.6371237,126.6371237,126.6371237,126.6371237,126.6371237,126.9810847,127.5442138,126.9810847,126.9810847,126.9810847,126.6371237,126.6371237,126.6371237,126.9810847,126.9810847,126.9810847,110.6776243,110.6776243,110.6776243,110.6776243,110.6776243,110.6776243,110.6776243,110.6776243,110.6776243,110.6776243,110.6776243,110.6776243,110.6776243,110.6776243,110.6776243,110.6776243
,10403,10.52296861,10.52689026,10.5254353,10.51517624,10.52598736,10.59316397,9.896419782,10.57326268,10.57365598,10.57166568,10.51598487,10.51729317,10.51038416,10.56509644,10.55422491,10.60790142,126.6371237,126.6371237,126.6371237,126.6371237,126.6371237,126.9810847,127.5442138,126.9810847,126.9810847,126.9810847,126.6371237,126.6371237,126.6371237,126.9810847,126.9810847,126.9810847,110.6776243,110.6776243,110.6776243,110.6776243,110.6776243,110.6776243,110.6776243,110.6776243,110.6776243,110.6776243,110.6776243,110.6776243,110.6776243,110.6776243,110.6776243,110.6776243
