Filename,Variable name,Units,Variable reference,Index type key,Variable type key,Keyed value 
OutdoorAirUnit.cc,"Zone Outdoor Air Unit Total Cooling Energy""",,OutputProcessor::Unit::J,OutAirUnit(OAUnitNum).TotCoolingEnergy,"""System""","""Sum"""
OutdoorAirUnit.cc,"Zone Outdoor Air Unit Sensible Cooling Rate""",,OutputProcessor::Unit::W,OutAirUnit(OAUnitNum).SensCoolingRate,"""System""","""Average"""
OutdoorAirUnit.cc,"Zone Outdoor Air Unit Sensible Cooling Energy""",,OutputProcessor::Unit::J,OutAirUnit(OAUnitNum).SensCoolingEnergy,"""System""","""Sum"""
OutdoorAirUnit.cc,"Zone Outdoor Air Unit Latent Cooling Rate""",,OutputProcessor::Unit::W,OutAirUnit(OAUnitNum).LatCoolingRate,"""System""","""Average"""
OutdoorAirUnit.cc,"Zone Outdoor Air Unit Latent Cooling Energy""",,OutputProcessor::Unit::J,OutAirUnit(OAUnitNum).LatCoolingEnergy,"""System""","""Sum"""
OutdoorAirUnit.cc,"Zone Outdoor Air Unit Air Mass Flow Rate""",,OutputProcessor::Unit::kg_s,OutAirUnit(OAUnitNum).AirMassFlow,"""System""","""Average"""
OutdoorAirUnit.cc,"Zone Outdoor Air Unit Fan Electricity Rate""",,OutputProcessor::Unit::W,OutAirUnit(OAUnitNum).ElecFanRate,"""System""","""Average"""
OutdoorAirUnit.cc,"Zone Outdoor Air Unit Fan Electricity Energy""",,OutputProcessor::Unit::J,OutAirUnit(OAUnitNum).ElecFanEnergy,"""System""","""Sum"""
OutdoorAirUnit.cc,"Zone Outdoor Air Unit Fan Availability Status""",,OutputProcessor::Unit::None,OutAirUnit(OAUnitNum).AvailStatus,"""System""","""Average"""
OutsideEnergySources.cc,"eportVarPrefix + hotOrChilled + ""Water Energy""",,OutputProcessor::Unit::J,this->EnergyTransfer,"""System""","""Sum"""
OutsideEnergySources.cc,"reportVarPrefix + hotOrChilled + ""Water Rate""",,OutputProcessor::Unit::W,this->EnergyRate,"""System""","""Average"""
OutsideEnergySources.cc,"eportVarPrefix + ""Rate""",,OutputProcessor::Unit::W,this->EnergyRate,"""System""","""Average"""
OutsideEnergySources.cc,"eportVarPrefix + ""Inlet Temperature""",,OutputProcessor::Unit::C,this->InletTemp,"""System""","""Average"""
OutsideEnergySources.cc,"eportVarPrefix + ""Outlet Temperature""",,OutputProcessor::Unit::C,this->OutletTemp,"""System""","""Average"""
OutsideEnergySources.cc,"eportVarPrefix + ""Mass Flow Rate""",,OutputProcessor::Unit::kg_s,this->MassFlowRate,"""System""","""Average"""
PackagedTerminalHeatPump.cc,"Zone Packaged Terminal Heat Pump Total Heating Rate""",,OutputProcessor::Unit::W,PTUnit(PTUnitNum).TotHeatEnergyRate,"""System""","""Average"""
PackagedTerminalHeatPump.cc,"Zone Packaged Terminal Heat Pump Total Heating Energy""",,OutputProcessor::Unit::J,PTUnit(PTUnitNum).TotHeatEnergy,"""System""","""Sum"""
PackagedTerminalHeatPump.cc,"Zone Packaged Terminal Heat Pump Total Cooling Rate""",,OutputProcessor::Unit::W,PTUnit(PTUnitNum).TotCoolEnergyRate,"""System""","""Average"""
PackagedTerminalHeatPump.cc,"Zone Packaged Terminal Heat Pump Total Cooling Energy""",,OutputProcessor::Unit::J,PTUnit(PTUnitNum).TotCoolEnergy,"""System""","""Sum"""
PackagedTerminalHeatPump.cc,"Zone Packaged Terminal Heat Pump Sensible Heating Rate""",,OutputProcessor::Unit::W,PTUnit(PTUnitNum).SensHeatEnergyRate,"""System""","""Average"""
PackagedTerminalHeatPump.cc,"Zone Packaged Terminal Heat Pump Sensible Heating Energy""",,OutputProcessor::Unit::J,PTUnit(PTUnitNum).SensHeatEnergy,"""System""","""Sum"""
PackagedTerminalHeatPump.cc,"Zone Packaged Terminal Heat Pump Sensible Cooling Rate""",,OutputProcessor::Unit::W,PTUnit(PTUnitNum).SensCoolEnergyRate,"""System""","""Average"""
PackagedTerminalHeatPump.cc,"Zone Packaged Terminal Heat Pump Sensible Cooling Energy""",,OutputProcessor::Unit::J,PTUnit(PTUnitNum).SensCoolEnergy,"""System""","""Sum"""
PackagedTerminalHeatPump.cc,"Zone Packaged Terminal Heat Pump Latent Heating Rate""",,OutputProcessor::Unit::W,PTUnit(PTUnitNum).LatHeatEnergyRate,"""System""","""Average"""
PackagedTerminalHeatPump.cc,"Zone Packaged Terminal Heat Pump Latent Heating Energy""",,OutputProcessor::Unit::J,PTUnit(PTUnitNum).LatHeatEnergy,"""System""","""Sum"""
PackagedTerminalHeatPump.cc,"Zone Packaged Terminal Heat Pump Latent Cooling Rate""",,OutputProcessor::Unit::W,PTUnit(PTUnitNum).LatCoolEnergyRate,"""System""","""Average"""
PackagedTerminalHeatPump.cc,"Zone Packaged Terminal Heat Pump Latent Cooling Energy""",,OutputProcessor::Unit::J,PTUnit(PTUnitNum).LatCoolEnergy,"""System""","""Sum"""
PackagedTerminalHeatPump.cc,"Zone Packaged Terminal Heat Pump Electricity Rate""",,OutputProcessor::Unit::W,PTUnit(PTUnitNum).ElecPower,"""System""","""Average"""
PackagedTerminalHeatPump.cc,"Zone Packaged Terminal Heat Pump Electricity Energy""",,OutputProcessor::Unit::J,PTUnit(PTUnitNum).ElecConsumption,"""System""","""Sum"""
PackagedTerminalHeatPump.cc,"Zone Packaged Terminal Heat Pump Fan Part Load Ratio""",,OutputProcessor::Unit::None,PTUnit(PTUnitNum).FanPartLoadRatio,"""System""","""Average"""
PackagedTerminalHeatPump.cc,"Zone Packaged Terminal Heat Pump Compressor Part Load Ratio""",,OutputProcessor::Unit::None,PTUnit(PTUnitNum).CompPartLoadRatio,"""System""","""Average"""
PackagedTerminalHeatPump.cc,"Zone Packaged Terminal Heat Pump Fan Availability Status""",,OutputProcessor::Unit::None,PTUnit(PTUnitNum).AvailStatus,"""System""","""Average"""
PackagedTerminalHeatPump.cc,"Zone Packaged Terminal Air Conditioner Total Heating Rate""",,OutputProcessor::Unit::W,PTUnit(PTUnitNum).TotHeatEnergyRate,"""System""","""Average"""
PackagedTerminalHeatPump.cc,"Zone Packaged Terminal Air Conditioner Total Heating Energy""",,OutputProcessor::Unit::J,PTUnit(PTUnitNum).TotHeatEnergy,"""System""","""Sum"""
PackagedTerminalHeatPump.cc,"Zone Packaged Terminal Air Conditioner Total Cooling Rate""",,OutputProcessor::Unit::W,PTUnit(PTUnitNum).TotCoolEnergyRate,"""System""","""Average"""
PackagedTerminalHeatPump.cc,"Zone Packaged Terminal Air Conditioner Total Cooling Energy""",,OutputProcessor::Unit::J,PTUnit(PTUnitNum).TotCoolEnergy,"""System""","""Sum"""
PackagedTerminalHeatPump.cc,"Zone Packaged Terminal Air Conditioner Sensible Heating Rate""",,OutputProcessor::Unit::W,PTUnit(PTUnitNum).SensHeatEnergyRate,"""System""","""Average"""
PackagedTerminalHeatPump.cc,"Zone Packaged Terminal Air Conditioner Sensible Heating Energy""",,OutputProcessor::Unit::J,PTUnit(PTUnitNum).SensHeatEnergy,"""System""","""Sum"""
PackagedTerminalHeatPump.cc,"Zone Packaged Terminal Air Conditioner Sensible Cooling Rate""",,OutputProcessor::Unit::W,PTUnit(PTUnitNum).SensCoolEnergyRate,"""System""","""Average"""
PackagedTerminalHeatPump.cc,"Zone Packaged Terminal Air Conditioner Sensible Cooling Energy""",,OutputProcessor::Unit::J,PTUnit(PTUnitNum).SensCoolEnergy,"""System""","""Sum"""
PackagedTerminalHeatPump.cc,"Zone Packaged Terminal Air Conditioner Latent Heating Rate""",,OutputProcessor::Unit::W,PTUnit(PTUnitNum).LatHeatEnergyRate,"""System""","""Average"""
PackagedTerminalHeatPump.cc,"Zone Packaged Terminal Air Conditioner Latent Heating Energy""",,OutputProcessor::Unit::J,PTUnit(PTUnitNum).LatHeatEnergy,"""System""","""Sum"""
PackagedTerminalHeatPump.cc,"Zone Packaged Terminal Air Conditioner Latent Cooling Rate""",,OutputProcessor::Unit::W,PTUnit(PTUnitNum).LatCoolEnergyRate,"""System""","""Average"""
PackagedTerminalHeatPump.cc,"Zone Packaged Terminal Air Conditioner Latent Cooling Energy""",,OutputProcessor::Unit::J,PTUnit(PTUnitNum).LatCoolEnergy,"""System""","""Sum"""
PackagedTerminalHeatPump.cc,"Zone Packaged Terminal Air Conditioner Electricity Rate""",,OutputProcessor::Unit::W,PTUnit(PTUnitNum).ElecPower,"""System""","""Average"""
PackagedTerminalHeatPump.cc,"Zone Packaged Terminal Air Conditioner Electricity Energy""",,OutputProcessor::Unit::J,PTUnit(PTUnitNum).ElecConsumption,"""System""","""Sum"""
PackagedTerminalHeatPump.cc,"Zone Packaged Terminal Air Conditioner Fan Part Load Ratio""",,OutputProcessor::Unit::None,PTUnit(PTUnitNum).FanPartLoadRatio,"""System""","""Average"""
PackagedTerminalHeatPump.cc,"Zone Packaged Terminal Air Conditioner Compressor Part Load Ratio""",,OutputProcessor::Unit::None,PTUnit(PTUnitNum).CompPartLoadRatio,"""System""","""Average"""
PackagedTerminalHeatPump.cc,"Zone Packaged Terminal Air Conditioner Fan Availability Status""",,OutputProcessor::Unit::None,PTUnit(PTUnitNum).AvailStatus,"""System""","""Average"""
PackagedTerminalHeatPump.cc,"Zone Water to Air Heat Pump Total Heating Rate""",,OutputProcessor::Unit::W,PTUnit(PTUnitNum).TotHeatEnergyRate,"""System""","""Average"""
PackagedTerminalHeatPump.cc,"Zone Water to Air Heat Pump Total Heating Energy""",,OutputProcessor::Unit::J,PTUnit(PTUnitNum).TotHeatEnergy,"""System""","""Sum"""
PackagedTerminalHeatPump.cc,"Zone Water to Air Heat Pump Total Cooling Rate""",,OutputProcessor::Unit::W,PTUnit(PTUnitNum).TotCoolEnergyRate,"""System""","""Average"""
PackagedTerminalHeatPump.cc,"Zone Water to Air Heat Pump Total Cooling Energy""",,OutputProcessor::Unit::J,PTUnit(PTUnitNum).TotCoolEnergy,"""System""","""Sum"""
PackagedTerminalHeatPump.cc,"Zone Water to Air Heat Pump Sensible Heating Rate""",,OutputProcessor::Unit::W,PTUnit(PTUnitNum).SensHeatEnergyRate,"""System""","""Average"""
PackagedTerminalHeatPump.cc,"Zone Water to Air Heat Pump Sensible Heating Energy""",,OutputProcessor::Unit::J,PTUnit(PTUnitNum).SensHeatEnergy,"""System""","""Sum"""
PackagedTerminalHeatPump.cc,"Zone Water to Air Heat Pump Sensible Cooling Rate""",,OutputProcessor::Unit::W,PTUnit(PTUnitNum).SensCoolEnergyRate,"""System""","""Average"""
PackagedTerminalHeatPump.cc,"Zone Water to Air Heat Pump Sensible Cooling Energy""",,OutputProcessor::Unit::J,PTUnit(PTUnitNum).SensCoolEnergy,"""System""","""Sum"""
PackagedTerminalHeatPump.cc,"Zone Water to Air Heat Pump Latent Heating Rate""",,OutputProcessor::Unit::W,PTUnit(PTUnitNum).LatHeatEnergyRate,"""System""","""Average"""
PackagedTerminalHeatPump.cc,"Zone Water to Air Heat Pump Latent Heating Energy""",,OutputProcessor::Unit::J,PTUnit(PTUnitNum).LatHeatEnergy,"""System""","""Sum"""
PackagedTerminalHeatPump.cc,"Zone Water to Air Heat Pump Latent Cooling Rate""",,OutputProcessor::Unit::W,PTUnit(PTUnitNum).LatCoolEnergyRate,"""System""","""Average"""
PackagedTerminalHeatPump.cc,"Zone Water to Air Heat Pump Latent Cooling Energy""",,OutputProcessor::Unit::J,PTUnit(PTUnitNum).LatCoolEnergy,"""System""","""Sum"""
PackagedTerminalHeatPump.cc,"Zone Water to Air Heat Pump Electricity Rate""",,OutputProcessor::Unit::W,PTUnit(PTUnitNum).ElecPower,"""System""","""Average"""
PackagedTerminalHeatPump.cc,"Zone Water to Air Heat Pump Electricity Energy""",,OutputProcessor::Unit::J,PTUnit(PTUnitNum).ElecConsumption,"""System""","""Sum"""
PackagedTerminalHeatPump.cc,"Zone Water to Air Heat Pump Fan Part Load Ratio""",,OutputProcessor::Unit::None,PTUnit(PTUnitNum).FanPartLoadRatio,"""System""","""Average"""
PackagedTerminalHeatPump.cc,"Zone Water to Air Heat Pump Compressor Part Load Ratio""",,OutputProcessor::Unit::None,PTUnit(PTUnitNum).CompPartLoadRatio,"""System""","""Average"""
PackagedTerminalHeatPump.cc,"Zone Water to Air Heat Pump Fan Availability Status""",,OutputProcessor::Unit::None,PTUnit(PTUnitNum).AvailStatus,"""System""","""Average"""
PackagedThermalStorageCoil.cc,"Cooling Coil Operating Mode Index""",,OutputProcessor::Unit::None,TESCoil(item).CurControlMode,"""System""","""Average"""
PackagedThermalStorageCoil.cc,"Cooling Coil Total Cooling Rate""",,OutputProcessor::Unit::W,TESCoil(item).EvapTotCoolingRate,"""System""","""Average"""
PackagedThermalStorageCoil.cc,"Cooling Coil Total Cooling Energy""",,OutputProcessor::Unit::J,TESCoil(item).EvapTotCoolingEnergy,"""System""","""Sum"""
PackagedThermalStorageCoil.cc,"Cooling Coil Sensible Cooling Rate""",,OutputProcessor::Unit::W,TESCoil(item).EvapSensCoolingRate,"""System""","""Average"""
PackagedThermalStorageCoil.cc,"Cooling Coil Sensible Cooling Energy""",,OutputProcessor::Unit::J,TESCoil(item).EvapSensCoolingEnergy,"""System""","""Sum"""
PackagedThermalStorageCoil.cc,"Cooling Coil Latent Cooling Rate""",,OutputProcessor::Unit::W,TESCoil(item).EvapLatCoolingRate,"""System""","""Average"""
PackagedThermalStorageCoil.cc,"Cooling Coil Latent Cooling Energy""",,OutputProcessor::Unit::J,TESCoil(item).EvapLatCoolingEnergy,"""System""","""Sum"""
PackagedThermalStorageCoil.cc,"""Cooling Coil Electricity Rate""",,OutputProcessor::Unit::W,TESCoil(item).ElecCoolingPower,"""System""","""Average"""
PackagedThermalStorageCoil.cc,"Cooling Coil Electricity Energy""",,OutputProcessor::Unit::J,TESCoil(item).ElecCoolingEnergy,"""System""","""Sum"""
PackagedThermalStorageCoil.cc,"""Cooling Coil Runtime Fraction""",,OutputProcessor::Unit::None,TESCoil(item).RuntimeFraction,"""System""","""Average"""
PackagedThermalStorageCoil.cc,"Cooling Coil Cold Weather Protection Electricity Energy""",,OutputProcessor::Unit::J,TESCoil(item).ElectColdWeatherEnergy,"""System""","""Sum"""
PackagedThermalStorageCoil.cc,"Cooling Coil Cold Weather Protection Electricity Rate""",,OutputProcessor::Unit::W,TESCoil(item).ElectColdWeatherPower,"""System""","""Average"""
PackagedThermalStorageCoil.cc,"Cooling Coil Thermal Storage Mechanical Heat Transfer Rate""",,OutputProcessor::Unit::W,TESCoil(item).QdotTES,"""System""","""Average"""
PackagedThermalStorageCoil.cc,"Cooling Coil Thermal Storage Mechanical Heat Transfer Energy""",,OutputProcessor::Unit::J,TESCoil(item).Q_TES,"""System""","""Sum"""
PackagedThermalStorageCoil.cc,"Cooling Coil Thermal Storage Ambient Heat Transfer Rate""",,OutputProcessor::Unit::W,TESCoil(item).QdotAmbient,"""System""","""Average"""
PackagedThermalStorageCoil.cc,"Cooling Coil Thermal Storage Ambient Heat Transfer Energy""",,OutputProcessor::Unit::J,TESCoil(item).Q_Ambient,"""System""","""Sum"""
PackagedThermalStorageCoil.cc,"Cooling Coil Thermal Storage Plant Heat Transfer Rate""",,OutputProcessor::Unit::W,TESCoil(item).QdotPlant,"""System""","""Average"""
PackagedThermalStorageCoil.cc,"Cooling Coil Thermal Storage Plant Heat Transfer Energy""",,OutputProcessor::Unit::J,TESCoil(item).Q_Plant,"""System""","""Sum"""
PackagedThermalStorageCoil.cc,"Cooling Coil Condenser Inlet Temperature""",,OutputProcessor::Unit::C,TESCoil(item).CondInletTemp,"""System""","""Average"""
PackagedThermalStorageCoil.cc,"Cooling Coil Evaporative Condenser Water Volume""",,OutputProcessor::Unit::m3,TESCoil(item).EvapWaterConsump,"""System""","""Sum"""
PackagedThermalStorageCoil.cc,"Cooling Coil Evaporative Condenser Mains Supply Water Volume""",,OutputProcessor::Unit::m3,TESCoil(item).EvapWaterConsump,"""System""","""Sum"""
PackagedThermalStorageCoil.cc,"Cooling Coil Evaporative Condenser Storage Tank Water Volume""",,OutputProcessor::Unit::m3,TESCoil(item).EvapWaterConsump,"""System""","""Sum"""
PackagedThermalStorageCoil.cc,"Cooling Coil Evaporative Condenser Starved Water Volume""",,OutputProcessor::Unit::m3,TESCoil(item).EvapWaterStarvMakup,"""System""","""Sum"""
PackagedThermalStorageCoil.cc,"Cooling Coil Evaporative Condenser Starved Mains Water Volume""",,OutputProcessor::Unit::m3,TESCoil(item).EvapWaterStarvMakup,"""System""","""Sum"""
PackagedThermalStorageCoil.cc,"Cooling Coil Evaporative Condenser Pump Electricity Rate""",,OutputProcessor::Unit::W,TESCoil(item).EvapCondPumpElecPower,"""System""","""Average"""
PackagedThermalStorageCoil.cc,"Cooling Coil Evaporative Condenser Pump Electricity Energy""",,OutputProcessor::Unit::J,TESCoil(item).EvapCondPumpElecConsumption,"""System""","""Sum"""
PackagedThermalStorageCoil.cc,"Cooling Coil Basin Heater Electricity Rate""",,OutputProcessor::Unit::W,TESCoil(item).ElectEvapCondBasinHeaterPower,"""System""","""Average"""
PackagedThermalStorageCoil.cc,"Cooling Coil Basin Heater Electricity Energy""",,OutputProcessor::Unit::J,TESCoil(item).ElectEvapCondBasinHeaterEnergy,"""System""","""Sum"""
PackagedThermalStorageCoil.cc,"Cooling Coil Fluid Thermal Storage End Temperature""",,OutputProcessor::Unit::C,TESCoil(item).FluidTankTempFinal,"""System""","""Average"""
PackagedThermalStorageCoil.cc,"Cooling Coil Ice Thermal Storage End Fraction""",,OutputProcessor::Unit::None,TESCoil(item).IceFracRemain,"""System""","""Average"""
Photovoltaics.cc,"Generator Produced DC Electricity Rate""",,OutputProcessor::Unit::W,PVarray(PVnum).Report.DCPower,"""System""","""Average"""
Photovoltaics.cc,"Generator Produced DC Electricity Energy""",,OutputProcessor::Unit::J,PVarray(PVnum).Report.DCEnergy,"""System""","""Sum"""
Photovoltaics.cc,"Generator PV Array Efficiency""",,OutputProcessor::Unit::None,PVarray(PVnum).Report.ArrayEfficiency,"""System""","""Average"""
Photovoltaics.cc,"Generator PV Cell Temperature""",,OutputProcessor::Unit::C,PVarray(PVnum).Report.CellTemp,"""System""","""Average"""
Photovoltaics.cc,"Generator PV Short Circuit Current""",,OutputProcessor::Unit::A,PVarray(PVnum).Report.ArrayIsc,"""System""","""Average"""
Photovoltaics.cc,"Generator PV Open Circuit Voltage""",,OutputProcessor::Unit::V,PVarray(PVnum).Report.ArrayVoc,"""System""","""Average"""
PhotovoltaicThermalCollectors.cc,"Generator Produced Thermal Rate""",,OutputProcessor::Unit::W,this->Report.ThermPower,"""System""","""Average"""
PhotovoltaicThermalCollectors.cc,"Generator Produced Thermal Energy""",,OutputProcessor::Unit::J,this->Report.ThermEnergy,"""System""","""Sum"""
PhotovoltaicThermalCollectors.cc,"Generator Produced Thermal Energy""",,OutputProcessor::Unit::J,this->Report.ThermEnergy,"""System""","""Sum"""
PhotovoltaicThermalCollectors.cc,"""Generator PVT Fluid Bypass Status""",,OutputProcessor::Unit::None,this->Report.BypassStatus,"""System""","""Average"""
PhotovoltaicThermalCollectors.cc,"""Generator PVT Fluid Inlet Temperature""",,OutputProcessor::Unit::C,this->Report.TinletWorkFluid,"""System""","""Average"""
PhotovoltaicThermalCollectors.cc,"""Generator PVT Fluid Outlet Temperature""",,OutputProcessor::Unit::C,this->Report.ToutletWorkFluid,"""System""","""Average"""
PhotovoltaicThermalCollectors.cc,"""Generator PVT Fluid Mass Flow Rate""",,OutputProcessor::Unit::kg_s,this->Report.MdotWorkFluid,"""System""","""Average"""
PipeHeatTransfer.cc,"""Pipe Fluid Heat Transfer Rate""",,OutputProcessor::Unit::W,PipeHT(Item).FluidHeatLossRate,"""Plant""","""Average"""
PipeHeatTransfer.cc,"""Pipe Fluid Heat Transfer Energy""",,OutputProcessor::Unit::J,PipeHT(Item).FluidHeatLossEnergy,"""Plant""","""Sum"""
PipeHeatTransfer.cc,"Pipe Ambient Heat Transfer Rate""",,OutputProcessor::Unit::W,PipeHT(Item).EnvironmentHeatLossRate,"""Plant""","""Average"""
PipeHeatTransfer.cc,"""Pipe Ambient Heat Transfer Energy""",,OutputProcessor::Unit::J,PipeHT(Item).EnvHeatLossEnergy,"""Plant""","""Sum"""
PipeHeatTransfer.cc,"Pipe Mass Flow Rate""",,OutputProcessor::Unit::kg_s,PipeHT(Item).MassFlowRate,"""Plant""","""Average"""
PipeHeatTransfer.cc,"""Pipe Volume Flow Rate""",,OutputProcessor::Unit::m3_s,PipeHT(Item).VolumeFlowRate,"""Plant""","""Average"""
PipeHeatTransfer.cc,"""Pipe Inlet Temperature""",,OutputProcessor::Unit::C,PipeHT(Item).FluidInletTemp,"""Plant""","""Average"""
PipeHeatTransfer.cc,"""Pipe Outlet Temperature""",,OutputProcessor::Unit::C,PipeHT(Item).FluidOutletTemp,"""Plant""","""Average"""
PlantCentralGSHP.cc,"Chiller Heater System Cooling Electricity Energy""",,OutputProcessor::Unit::J,this->Report.TotElecCooling,"""System""","""Sum"""
PlantCentralGSHP.cc,"Chiller Heater System Heating Electricity Energy""",,OutputProcessor::Unit::J,this->Report.TotElecHeating,"""System""","""Sum"""
PlantCentralGSHP.cc,"Chiller Heater System Cooling Electricity Rate""",,OutputProcessor::Unit::W,this->Report.TotElecCoolingPwr,"""System""","""Average"""
PlantCentralGSHP.cc,"Chiller Heater System Heating Electricity Rate""",,OutputProcessor::Unit::W,this->Report.TotElecHeatingPwr,"""System""","""Average"""
PlantCentralGSHP.cc,"Chiller Heater System Cooling Energy""",,OutputProcessor::Unit::J,this->Report.CoolingEnergy,"""System""","""Sum"""
PlantCentralGSHP.cc,"Chiller Heater System Heating Energy""",,OutputProcessor::Unit::J,this->Report.HeatingEnergy,"""System""","""Sum"""
PlantCentralGSHP.cc,"Chiller Heater System Source Heat Transfer Energy""",,OutputProcessor::Unit::J,this->Report.GLHEEnergy,"""System""","""Sum"""
PlantCentralGSHP.cc,"""Chiller Heater System Cooling Rate""",,OutputProcessor::Unit::W,this->Report.CoolingRate,"""System""","""Average"""
PlantCentralGSHP.cc,"""Chiller Heater System Heating Rate""",,OutputProcessor::Unit::W,this->Report.HeatingRate,"""System""","""Average"""
PlantCentralGSHP.cc,"""Chiller Heater System Source Heat Transfer Rate""",,OutputProcessor::Unit::W,this->Report.GLHERate,"""System""","""Average"""
PlantCentralGSHP.cc,"""Chiller Heater System Cooling Mass Flow Rate""",,OutputProcessor::Unit::kg_s,this->Report.CHWmdot,"""System""","""Average"""
PlantCentralGSHP.cc,"""Chiller Heater System Heating Mass Flow Rate""",,OutputProcessor::Unit::kg_s,this->Report.HWmdot,"""System""","""Average"""
PlantCentralGSHP.cc,"""Chiller Heater System Source Mass Flow Rate""",,OutputProcessor::Unit::kg_s,this->Report.GLHEmdot,"""System""","""Average"""
PlantCentralGSHP.cc,"""Chiller Heater System Cooling Inlet Temperature""",,OutputProcessor::Unit::C,this->Report.CHWInletTemp,"""System""","""Average"""
PlantCentralGSHP.cc,"""Chiller Heater System Heating Inlet Temperature""",,OutputProcessor::Unit::C,this->Report.HWInletTemp,"""System""","""Average"""
PlantCentralGSHP.cc,"""Chiller Heater System Source Inlet Temperature""",,OutputProcessor::Unit::C,this->Report.GLHEInletTemp,"""System""","""Average"""
PlantCentralGSHP.cc,"Chiller Heater System Cooling Outlet Temperature""",,OutputProcessor::Unit::C,this->Report.CHWOutletTemp,"""System""","""Average"""
PlantCentralGSHP.cc,"""Chiller Heater System Heating Outlet Temperature""",,OutputProcessor::Unit::C,this->Report.HWOutletTemp,"""System""","""Average"""
PlantCentralGSHP.cc,"Chiller Heater System Source Outlet Temperature""",,OutputProcessor::Unit::C,this->Report.GLHEOutletTemp,"""System""","""Average"""
PlantCentralGSHP.cc,"Chiller Heater Operation Mode Unit "" + General::TrimSigDigits(ChillerHeaterNum) + """"",,OutputProcessor::Unit::None,this->ChillerHeater(ChillerHeaterNum).Report.CurrentMode,"""System""","""Average"""
PlantCentralGSHP.cc,"Chiller Heater Part Load Ratio Unit "" + General::TrimSigDigits(ChillerHeaterNum) + """"",,OutputProcessor::Unit::None,this->ChillerHeater(ChillerHeaterNum).Report.ChillerPartLoadRatio,"""System""","""Average"""
PlantCentralGSHP.cc,"Chiller Heater Cycling Ratio Unit "" + General::TrimSigDigits(ChillerHeaterNum) + """"",,OutputProcessor::Unit::None,this->ChillerHeater(ChillerHeaterNum).Report.ChillerCyclingRatio,"""System""","""Average"""
PlantCentralGSHP.cc,"Chiller Heater Cooling Electricity Rate Unit "" + General::TrimSigDigits(ChillerHeaterNum) + """"",,OutputProcessor::Unit::W,this->ChillerHeater(ChillerHeaterNum).Report.CoolingPower,"""System""","""Average"""
PlantCentralGSHP.cc,"Chiller Heater Heating Electricity Rate Unit "" + General::TrimSigDigits(ChillerHeaterNum) + """"",,OutputProcessor::Unit::W,this->ChillerHeater(ChillerHeaterNum).Report.HeatingPower,"""System""","""Average"""
PlantCentralGSHP.cc,"Chiller Heater Cooling Electricity Energy Unit "" + General::TrimSigDigits(ChillerHeaterNum) + """"",,OutputProcessor::Unit::J,this->ChillerHeater(ChillerHeaterNum).Report.CoolingEnergy,"""System""","""Sum"""
PlantCentralGSHP.cc,"Chiller Heater Heating Electricity Energy Unit "" + General::TrimSigDigits(ChillerHeaterNum) + """"",,OutputProcessor::Unit::J,this->ChillerHeater(ChillerHeaterNum).Report.HeatingEnergy,"""System""","""Sum"""
PlantCentralGSHP.cc,"Chiller Heater Cooling Rate Unit "" + General::TrimSigDigits(ChillerHeaterNum) + """"",,OutputProcessor::Unit::W,this->ChillerHeater(ChillerHeaterNum).Report.QEvap,"""System""","""Average"""
PlantCentralGSHP.cc,"Chiller Heater Cooling Energy Unit "" + General::TrimSigDigits(ChillerHeaterNum) + """"",,OutputProcessor::Unit::J,this->ChillerHeater(ChillerHeaterNum).Report.EvapEnergy,"""System""","""Sum"""
PlantCentralGSHP.cc,"Chiller Heater False Load Heat Transfer Rate Unit "" + General::TrimSigDigits(ChillerHeaterNum) + """"",,OutputProcessor::Unit::W,this->ChillerHeater(ChillerHeaterNum).Report.ChillerFalseLoadRate,"""System""","""Average"""
PlantCentralGSHP.cc,"Chiller Heater False Load Heat Transfer Energy Unit "" + General::TrimSigDigits(ChillerHeaterNum) + """"",,OutputProcessor::Unit::J,this->ChillerHeater(ChillerHeaterNum).Report.ChillerFalseLoad,"""System""","""Sum"""
PlantCentralGSHP.cc,"Chiller Heater Evaporator Inlet Temperature Unit "" + General::TrimSigDigits(ChillerHeaterNum) + """"",,OutputProcessor::Unit::C,this->ChillerHeater(ChillerHeaterNum).Report.EvapInletTemp,"""System""","""Average"""
PlantCentralGSHP.cc,"Chiller Heater Evaporator Outlet Temperature Unit "" + General::TrimSigDigits(ChillerHeaterNum) + """"",,OutputProcessor::Unit::C,this->ChillerHeater(ChillerHeaterNum).Report.EvapOutletTemp,"""System""","""Average"""
PlantCentralGSHP.cc,"Chiller Heater Evaporator Mass Flow Rate Unit "" + General::TrimSigDigits(ChillerHeaterNum) + """"",,OutputProcessor::Unit::kg_s,this->ChillerHeater(ChillerHeaterNum).Report.Evapmdot,"""System""","""Average"""
PlantCentralGSHP.cc,"Chiller Heater Condenser Heat Transfer Rate Unit "" + General::TrimSigDigits(ChillerHeaterNum) + """"",,OutputProcessor::Unit::W,this->ChillerHeater(ChillerHeaterNum).Report.QCond,"""System""","""Average"""
PlantCentralGSHP.cc,"Chiller Heater Condenser Heat Transfer Energy Unit "" + General::TrimSigDigits(ChillerHeaterNum) + """"",,OutputProcessor::Unit::J,this->ChillerHeater(ChillerHeaterNum).Report.CondEnergy,"""System""","""Sum"""
