//Complete Material and Composite List,,,,,,,,,,,,,,,,,,,,,,,,
//Save this TAB as MaterialData_T24N_2019.csv in the RulesetDev\Rulesets\T24N\Rules\Tables folder,,,,,,,,,,,,,,,,,,,,,,,,
TABLE MaterialData,,,,,,,,,,,,,,,,,,,,,,,,
CodeCat,MatList,Thkns,Rvalue,ThrmlCndct,Dens,SpecHt,ExtRoughness,Library_Res_Name,CSE_CondCT,CSE_Cond,CSE_SpecHt,CSE_Dens,NRCCPRF_MatEnum,NRCCPRF_GlazingMatEnum,// For Reference,,,,,,,,,
//Material Category,Material Name,Thickness,Resistance,Conductivity,Density,Specific Heat,Roughness,,Coef. for temp. adjustment of Cond,,,,,,Input,,,,,,,,,
//,,(in.),(h-ft2-F/BTU),(BTU/h-ft-F),(lb/ft3),(BTU/lb-F),,,(F-1),(BTU/h-ft-F),(BTU/lb-F),(lb/ft3),,,,,,,,,,,,
Insulation Board,Extruded Polystyrene - XPS - 3 1/2 in. R17.50,3.50,17.50,0.016666667,1.30,0.35,MediumSmooth,NA,-1,-1,-1,-1,ExpandedPolystyreneXPS3_5In_R17_50,,CEC RJ,,,,,,,,,
Insulation Board,Extruded Polystyrene - XPS - 4 in. R20.00,4.00,20.00,0.016666667,1.30,0.35,MediumSmooth,NA,-1,-1,-1,-1,ExpandedPolystyreneXPS4In_R20,,CEC RJ,,,,,,,,,
Insulation Board,Extruded Polystyrene - XPS - 4 1/2 in. R22.50,4.50,22.50,0.016666667,1.30,0.35,MediumSmooth,NA,-1,-1,-1,-1,ExpandedPolystyreneXPS4_5In_R22_50,,CEC RJ,,,,,,,,,
Insulation Board,Extruded Polystyrene - XPS - 5 in. R25.00,5.00,25.00,0.016666667,1.30,0.35,MediumSmooth,NA,-1,-1,-1,-1,ExpandedPolystyreneXPS5In_R25,,CEC RJ,,,,,,,,,
Insulation Board,Extruded Polystyrene - XPS - 5 1/2 in. R27.50,5.50,27.50,0.016666667,1.30,0.35,MediumSmooth,NA,-1,-1,-1,-1,ExpandedPolystyreneXPS5_5In_R27_50,,CEC RJ,,,,,,,,,
Insulation Board,Extruded Polystyrene - XPS - 6 in. R30.00,6.00,30.00,0.016666667,1.30,0.35,MediumSmooth,NA,-1,-1,-1,-1,ExpandedPolystyreneXPS6In_R30,,CEC RJ,,,,,,,,,
Insulation Board,Extruded Polystyrene - XPS - 6 1/2 in. R32.50,6.50,32.50,0.016666667,1.30,0.35,MediumSmooth,NA,-1,-1,-1,-1,ExpandedPolystyreneXPS6_5In_R32_50,,CEC RJ,,,,,,,,,
Insulation Board,Extruded Polystyrene - XPS - 8 in. R40.00,8.00,40.00,0.016666667,1.30,0.35,MediumSmooth,NA,-1,-1,-1,-1,ExpandedPolystyreneXPS8In_R40,,CEC RJ,,,,,,,,,
Insulation Board,Extruded Polystyrene - XPS - 8 1/2 in. R42.50,8.50,42.50,0.016666667,1.30,0.35,MediumSmooth,NA,-1,-1,-1,-1,ExpandedPolystyreneXPS8_5In_R42_50,,CEC RJ,,,,,,,,,
Insulation Board,Expanded Polyurethane - 1/2 in. R3.1,0.50,3.13,0.0133,1.00,0.27,MediumSmooth,NA,-1,-1,-1,-1,ExpandedPolyurethane0_5In_R3_1,,CEC Doug,,,,,,,,,
Insulation Board,Expanded Polyurethane - 3/4 in. R4.7,0.75,4.70,0.0133,1.00,0.27,MediumSmooth,NA,-1,-1,-1,-1,ExpandedPolyurethane0_75In_R4_7,,CEC Doug,,,,,,,,,
Insulation Board,Expanded Polyurethane - 1 in. R6.3,1.00,6.27,0.0133,1.00,0.27,MediumSmooth,NA,-1,-1,-1,-1,ExpandedPolyurethane1In_R6_3,,CEC Doug,,,,,,,,,
Insulation Board,Expanded Polyurethane - 1 1/4 in. R7.8,1.25,7.83,0.0133,1.00,0.27,MediumSmooth,NA,-1,-1,-1,-1,ExpandedPolyurethane1_25In_R7_8,,CEC Doug,,,,,,,,,
Insulation Board,Expanded Polyurethane - 2 in. R12.6,2.00,12.53,0.0133,1.00,0.27,MediumSmooth,NA,-1,-1,-1,-1,ExpandedPolyurethane2In_R12_6,,CEC Doug,,,,,,,,,
Insulation Board,Perlite board - 3/4 in. R1.9,0.75,1.88,0.0333,10.00,0.20,Rough,NA,-1,-1,-1,-1,PerliteBoard0_75In_R1_9,,AEC,,,,,,,,,
Insulation Board,Perlite board - 1 in. R2.5,1.00,2.50,0.0333,10.00,0.20,Rough,NA,-1,-1,-1,-1,PerliteBoard1In_R2_5,,AEC,,,,,,,,,
Insulation Board,Perlite board - 1 1/2 in. R3.8,1.50,3.75,0.0333,10.00,0.20,Rough,NA,-1,-1,-1,-1,PerliteBoard1_5In_R3_8,,AEC,,,,,,,,,
Insulation Board,Perlite board - 2 in. R5.0,2.00,5.00,0.0333,10.00,0.20,Rough,NA,-1,-1,-1,-1,PerliteBoard2In_R5_0,,AEC,,,,,,,,,
Insulation Board,R-24 Batt Wall - 8 in. R24,8.00,24.00,0.0278,1.19,0.23,VeryRough,NA,-1,-1,-1,-1,R24BattWall8In_R24,,CEC Doug,,,,,,,,,
Insulation Board,Compliance Insulation R0.01,0.001596,0.01,0.0133,1,0.27,MediumSmooth,NA,-1,-1,-1,-1,ComplianceInsulationR0_01,,AEC,,,,,,,,,
Insulation Board,Compliance Insulation R0.02,0.003192,0.02,0.0133,1,0.27,MediumSmooth,NA,-1,-1,-1,-1,ComplianceInsulationR0_02,,AEC,,,,,,,,,
Insulation Board,Compliance Insulation R0.05,0.00798,0.05,0.0133,1,0.27,MediumSmooth,NA,-1,-1,-1,-1,ComplianceInsulationR0_05,,AEC,,,,,,,,,
Insulation Board,Compliance Insulation R0.10,0.01596,0.10,0.0133,1,0.27,MediumSmooth,NA,-1,-1,-1,-1,ComplianceInsulationR0_10,,AEC,,,,,,,,,
Insulation Board,Compliance Insulation R0.20,0.03192,0.20,0.0133,1,0.27,MediumSmooth,NA,-1,-1,-1,-1,ComplianceInsulationR0_20,,AEC,,,,,,,,,
Insulation Board,Compliance Insulation R0.50,0.0798,0.50,0.0133,1,0.27,MediumSmooth,NA,-1,-1,-1,-1,ComplianceInsulationR0_50,,AEC,,,,,,,,,
Insulation Board,Compliance Insulation R1.00,0.1596,1.00,0.0133,1,0.27,MediumSmooth,NA,-1,-1,-1,-1,ComplianceInsulationR1_00,,AEC,,,,,,,,,
Insulation Board,Compliance Insulation R1.35,0.21546,1.35,0.0133,1,0.27,MediumSmooth,NA,-1,-1,-1,-1,ComplianceInsulationR1_35,,AEC,,,,,,,,,
Insulation Board,Compliance Insulation R1.41,0.225036,1.41,0.0133,1,0.27,MediumSmooth,NA,-1,-1,-1,-1,ComplianceInsulationR1_41,,AEC,,,,,,,,,
Insulation Board,Compliance Insulation R1.54,0.245784,1.54,0.0133,1,0.27,MediumSmooth,NA,-1,-1,-1,-1,ComplianceInsulationR1_54,,AEC,,,,,,,,,
Insulation Board,Compliance Insulation R2.00,0.3192,2.00,0.0133,1,0.27,MediumSmooth,NA,-1,-1,-1,-1,ComplianceInsulationR2_00,,AEC,,,,,,,,,
Insulation Board,Compliance Insulation R2.15,0.34314,2.15,0.0133,1,0.27,MediumSmooth,NA,-1,-1,-1,-1,ComplianceInsulationR2_15,,AEC,,,,,,,,,
Insulation Board,Compliance Insulation R2.19,0.349524,2.19,0.0133,1,0.27,MediumSmooth,NA,-1,-1,-1,-1,ComplianceInsulationR2_19,,AEC,,,,,,,,,
Insulation Board,Compliance Insulation R2.85,0.45486,2.85,0.0133,1,0.27,MediumSmooth,NA,-1,-1,-1,-1,ComplianceInsulationR2_85,,AEC,,,,,,,,,
Insulation Board,Compliance Insulation R2.89,0.461244,2.89,0.0133,1,0.27,MediumSmooth,NA,-1,-1,-1,-1,ComplianceInsulationR2_89,,AEC,,,,,,,,,
Insulation Board,Compliance Insulation R3.00,0.4788,3.00,0.0133,1,0.27,MediumSmooth,NA,-1,-1,-1,-1,ComplianceInsulationR3_00,,CEC RJ,,,,,,,,,
Insulation Board,Compliance Insulation R3.63,0.579348,3.63,0.0133,1,0.27,MediumSmooth,NA,-1,-1,-1,-1,ComplianceInsulationR3_63,,AEC,,,,,,,,,
Insulation Board,Compliance Insulation R3.70,0.59052,3.70,0.0133,1,0.27,MediumSmooth,NA,-1,-1,-1,-1,ComplianceInsulationR3_70,,AEC,,,,,,,,,
Insulation Board,Compliance Insulation R3.80,0.60648,3.8,0.0133,1,0.27,MediumSmooth,NA,-1,-1,-1,-1,ComplianceInsulationR3_80,,S901G-2010,,,,,,,,,
Insulation Board,Compliance Insulation R4.00,0.6384,4.00,0.0133,1,0.27,MediumSmooth,NA,-1,-1,-1,-1,ComplianceInsulationR4_00,,CEC RJ,,,,,,,,,
Insulation Board,Compliance Insulation R4.50,0.7182,4.50,0.0133,1,0.27,MediumSmooth,NA,-1,-1,-1,-1,ComplianceInsulationR4_50,,RH 62018,,,,,,,,,
Insulation Board,Compliance Insulation R5.00,0.798,5.00,0.0133,1,0.27,MediumSmooth,NA,-1,-1,-1,-1,ComplianceInsulationR5_00,,S901G-2010,,,,,,,,,
Insulation Board,Compliance Insulation R5.60,0.89376,5.60,0.0133,1,0.27,MediumSmooth,NA,-1,-1,-1,-1,ComplianceInsulationR5_60,,S901G-2011,,,,,,,,,
Insulation Board,Compliance Insulation R6.00,0.9576,6.00,0.0133,1,0.27,MediumSmooth,NA,-1,-1,-1,-1,ComplianceInsulationR6_00,,S901G-2010,,,,,,,,,
Insulation Board,Compliance Insulation R6.32,1.008672,6.32,0.0133,1,0.27,MediumSmooth,NA,-1,-1,-1,-1,ComplianceInsulationR6_32,,AEC,,,,,,,,,
Insulation Board,Compliance Insulation R6.46,1.031016,6.46,0.0133,1,0.27,MediumSmooth,NA,-1,-1,-1,-1,ComplianceInsulationR6_46,,AEC,,,,,,,,,
Insulation Board,Compliance Insulation R7.00,1.1172,7.00,0.0133,1,0.27,MediumSmooth,NA,-1,-1,-1,-1,ComplianceInsulationR7_00,,CEC RJ,,,,,,,,,
Insulation Board,Compliance Insulation R7.10,1.13316,7.10,0.0133,1,0.27,MediumSmooth,NA,-1,-1,-1,-1,ComplianceInsulationR7_10,,AEC,,,,,,,,,
Insulation Board,Compliance Insulation R7.18,1.145928,7.18,0.0133,1,0.27,MediumSmooth,NA,-1,-1,-1,-1,ComplianceInsulationR7_18,,AEC,,,,,,,,,
Insulation Board,Compliance Insulation R7.39,1.179444,7.39,0.0133,1,0.27,MediumSmooth,NA,-1,-1,-1,-1,ComplianceInsulationR7_39,,AEC,,,,,,,,,
Insulation Board,Compliance Insulation R7.50,1.197,7.50,0.0133,1,0.27,MediumSmooth,NA,-1,-1,-1,-1,ComplianceInsulationR7_50,,S901G-2010,,,,,,,,,
Insulation Board,Compliance Insulation R7.60,1.21296,7.60,0.0133,1,0.27,MediumSmooth,NA,-1,-1,-1,-1,ComplianceInsulationR7_60,,S901G-2010,,,,,,,,,
Insulation Board,Compliance Insulation R8.00,1.2768,8.00,0.0133,1,0.27,MediumSmooth,NA,-1,-1,-1,-1,ComplianceInsulationR8_00,,AEC,,,,,,,,,
Insulation Board,Compliance Insulation R8.07,1.287972,8.07,0.0133,1,0.27,MediumSmooth,NA,-1,-1,-1,-1,ComplianceInsulationR8_07,,AEC,,,,,,,,,
Insulation Board,Compliance Insulation R9.00,1.4364,9.00,0.0133,1.00,0.27,MediumSmooth,NA,-1,-1,-1,-1,ComplianceInsulationR9_00,,CEC RJ,,,,,,,,,
Insulation Board,Compliance Insulation R9.40,1.50024,9.40,0.0133,1,0.27,MediumSmooth,NA,-1,-1,-1,-1,ComplianceInsulationR9_40,,S901G-2010,,,,,,,,,
Insulation Board,Compliance Insulation R9.80,1.56408,9.80,0.0133,1,0.27,MediumSmooth,NA,-1,-1,-1,-1,ComplianceInsulationR9_80,,S901G-2010,,,,,,,,,
Insulation Board,Compliance Insulation R9.83,1.56965004,9.83,0.0133,1,0.27,MediumSmooth,NA,-1,-1,-1,-1,ComplianceInsulationR9_83,,AEC,,,,,,,,,
Insulation Board,Compliance Insulation R9.94,1.586424,9.94,0.0133,1,0.27,MediumSmooth,NA,-1,-1,-1,-1,ComplianceInsulationR9_94,,AEC,,,,,,,,,
Insulation Board,Compliance Insulation R10.00,1.596,10.00,0.0133,1,0.27,MediumSmooth,NA,-1,-1,-1,-1,ComplianceInsulationR10_00,,S901G-2010,,,,,,,,,
Insulation Board,Compliance Insulation R10.06,1.605576,10.06,0.0133,1,0.27,MediumSmooth,NA,-1,-1,-1,-1,ComplianceInsulationR10_06,,AEC,,,,,,,,,
Insulation Board,Compliance Insulation R11.00,1.7556,11.00,0.0133,1.00,0.27,MediumSmooth,NA,-1,-1,-1,-1,ComplianceInsulationR11_00,,CEC RJ,,,,,,,,,
Insulation Board,Compliance Insulation R11.70,1.86732,11.7,0.0133,1.00,0.27,MediumSmooth,NA,-1,-1,-1,-1,ComplianceInsulationR11_70,,S901G-2010,,,,,,,,,
Insulation Board,Compliance Insulation R12.00,1.9152,12.00,0.0133,1.00,0.27,MediumSmooth,NA,-1,-1,-1,-1,ComplianceInsulationR12_00,,CEC RJ,,,,,,,,,
Insulation Board,Compliance Insulation R12.50,1.995,12.50,0.0133,1,0.27,MediumSmooth,NA,-1,-1,-1,-1,ComplianceInsulationR12_50,,S901G-2010,,,,,,,,,
Insulation Board,Compliance Insulation R12.55,2.00298,12.55,0.0133,1,0.27,MediumSmooth,NA,-1,-1,-1,-1,ComplianceInsulationR12_55,,AEC,,,,,,,,,
Insulation Board,Compliance Insulation R12.69,2.025324,12.69,0.0133,1,0.27,MediumSmooth,NA,-1,-1,-1,-1,ComplianceInsulationR12_69,,AEC,,,,,,,,,
Insulation Board,Compliance Insulation R13.00,2.0748,13.00,0.0133,1.00,0.27,MediumSmooth,NA,-1,-1,-1,-1,ComplianceInsulationR13_00,,CEC RJ,,,,,,,,,
Insulation Board,Compliance Insulation R13.50,2.1546,13.50,0.0133,1,0.27,MediumSmooth,NA,-1,-1,-1,-1,ComplianceInsulationR13_50,,S901G-2010,,,,,,,,,
Insulation Board,Compliance Insulation R13.99,2.232804,13.99,0.0133,1,0.27,MediumSmooth,NA,-1,-1,-1,-1,ComplianceInsulationR13_99,,AEC,,,,,,,,,
Insulation Board,Compliance Insulation R14.00,2.2344,14.00,0.0133,1.00,0.27,MediumSmooth,NA,-1,-1,-1,-1,ComplianceInsulationR14_00,,CEC RJ,,,,,,,,,
Insulation Board,Compliance Insulation R14.14,2.256744,14.14,0.0133,1,0.27,MediumSmooth,NA,-1,-1,-1,-1,ComplianceInsulationR14_14,,AEC,,,,,,,,,
Insulation Board,Compliance Insulation R14.32,2.285472,14.32,0.0133,1,0.27,MediumSmooth,NA,-1,-1,-1,-1,ComplianceInsulationR14_32,,AEC,,,,,,,,,
Insulation Board,Compliance Insulation R14.60,2.33016,14.60,0.0133,1,0.27,MediumSmooth,NA,-1,-1,-1,-1,ComplianceInsulationR14_60,,AEC,,,,,,,,,
Insulation Board,Compliance Insulation R15.00,2.394,15.00,0.0133,1,0.27,MediumSmooth,NA,-1,-1,-1,-1,ComplianceInsulationR15_00,,S901G-2010,,,,,,,,,
Insulation Board,Compliance Insulation R15.54,2.480184,15.54,0.0133,1,0.27,MediumSmooth,NA,-1,-1,-1,-1,ComplianceInsulationR15_54,,AEC,,,,,,,,,
Insulation Board,Compliance Insulation R16.00,2.5536,16.00,0.0133,1.00,0.27,MediumSmooth,NA,-1,-1,-1,-1,ComplianceInsulationR16_00,,CEC RJ,,,,,,,,,
Insulation Board,Compliance Insulation R16.20,2.58552,16.20,0.0133,1,0.27,MediumSmooth,NA,-1,-1,-1,-1,ComplianceInsulationR16_20,,S901G-2010,,,,,,,,,
Insulation Board,Compliance Insulation R16.34,2.607864,16.34,0.0133,1,0.27,MediumSmooth,NA,-1,-1,-1,-1,ComplianceInsulationR16_34,,S901G-2010,,,,,,,,,
Insulation Board,Compliance Insulation R16.58,2.646168,16.58,0.0133,1,0.27,MediumSmooth,NA,-1,-1,-1,-1,ComplianceInsulationR16_58,,AEC,,,,,,,,,
Insulation Board,Compliance Insulation R16.69,2.663724,16.69,0.0133,1,0.27,MediumSmooth,NA,-1,-1,-1,-1,ComplianceInsulationR16_69,,AEC,,,,,,,,,
Insulation Board,Compliance Insulation R17.00,2.7132,17.00,0.0133,1.00,0.27,MediumSmooth,NA,-1,-1,-1,-1,ComplianceInsulationR17_00,,CEC RJ,,,,,,,,,
Insulation Board,Compliance Insulation R17.67,2.820132,17.67,0.0133,1,0.27,MediumSmooth,NA,-1,-1,-1,-1,ComplianceInsulationR17_67,,AEC,,,,,,,,,
Insulation Board,Compliance Insulation R18.00,2.8728,18.00,0.0133,1.00,0.27,MediumSmooth,NA,-1,-1,-1,-1,ComplianceInsulationR18_00,,CEC RJ,,,,,,,,,
Insulation Board,Compliance Insulation R19.00,3.0324,19.00,0.0133,1.00,0.27,MediumSmooth,NA,-1,-1,-1,-1,ComplianceInsulationR19_00,,CEC RJ,,,,,,,,,
Insulation Board,Compliance Insulation R19.63,3.132948,19.63,0.0133,1,0.27,MediumSmooth,NA,-1,-1,-1,-1,ComplianceInsulationR19_63,,AEC,,,,,,,,,
Insulation Board,Compliance Insulation R20.00,3.192,20.00,0.0133,1,0.27,MediumSmooth,NA,-1,-1,-1,-1,ComplianceInsulationR20_00,,S901G-2010,,,,,,,,,
Insulation Board,Compliance Insulation R20.05,3.19998,20.05,0.0133,1,0.27,MediumSmooth,NA,-1,-1,-1,-1,ComplianceInsulationR20_05,,AEC,,,,,,,,,
Insulation Board,Compliance Insulation R21.00,3.3516,21.00,0.0133,1.00,0.27,MediumSmooth,NA,-1,-1,-1,-1,ComplianceInsulationR21_00,,CEC RJ,,,,,,,,,
Insulation Board,Compliance Insulation R21.18,3.380328,21.18,0.0133,1,0.27,MediumSmooth,NA,-1,-1,-1,-1,ComplianceInsulationR21_18,,AEC,,,,,,,,,
Insulation Board,Compliance Insulation R21.39,3.413844,21.39,0.0133,1,0.27,MediumSmooth,NA,-1,-1,-1,-1,ComplianceInsulationR21_39,,AEC,,,,,,,,,
Insulation Board,Compliance Insulation R21.60,3.44736,21.60,0.0133,1,0.27,MediumSmooth,NA,-1,-1,-1,-1,ComplianceInsulationR21_60,,S901G-2010,,,,,,,,,
Insulation Board,Compliance Insulation R22.00,3.5112,22.00,0.0133,1.00,0.27,MediumSmooth,NA,-1,-1,-1,-1,ComplianceInsulationR22_00,,CEC RJ,,,,,,,,,
Insulation Board,Compliance Insulation R22.48,3.587808,22.48,0.0133,1,0.27,MediumSmooth,NA,-1,-1,-1,-1,ComplianceInsulationR22_48,,AEC,,,,,,,,,
Insulation Board,Compliance Insulation R23.00,3.6708,23.00,0.0133,1.00,0.27,MediumSmooth,NA,-1,-1,-1,-1,ComplianceInsulationR23_00,,CEC RJ,,,,,,,,,
Insulation Board,Compliance Insulation R23.70,3.78252,23.70,0.0133,1,0.27,MediumSmooth,NA,-1,-1,-1,-1,ComplianceInsulationR23_70,,S901G-2010,,,,,,,,,
Insulation Board,Compliance Insulation R24.00,3.8304,24.00,0.0133,1.00,0.27,MediumSmooth,NA,-1,-1,-1,-1,ComplianceInsulationR24_00,,CEC RJ,,,,,,,,,
Insulation Board,Compliance Insulation R24.80,3.95808,24.80,0.0133,1,0.27,MediumSmooth,NA,-1,-1,-1,-1,ComplianceInsulationR24_80,,S901G-2010,,,,,,,,,
Insulation Board,Compliance Insulation R24.86,3.967656,24.86,0.0133,1,0.27,MediumSmooth,NA,-1,-1,-1,-1,ComplianceInsulationR24_86,,AEC,,,,,,,,,
Insulation Board,Compliance Insulation R25.00,3.9900,25.00,0.0133,1.00,0.27,MediumSmooth,NA,-1,-1,-1,-1,ComplianceInsulationR25_00,,CEC RJ,,,,,,,,,
Insulation Board,Compliance Insulation R25.16,4.015536,25.16,0.0133,1,0.27,MediumSmooth,NA,-1,-1,-1,-1,ComplianceInsulationR25_16,,AEC,,,,,,,,,
Insulation Board,Compliance Insulation R26.00,4.1496,26.00,0.0133,1.00,0.27,MediumSmooth,NA,-1,-1,-1,-1,ComplianceInsulationR26_00,,CEC RJ,,,,,,,,,
Insulation Board,Compliance Insulation R27.00,4.3092,27.00,0.0133,1.00,0.27,MediumSmooth,NA,-1,-1,-1,-1,ComplianceInsulationR27_00,,CEC RJ,,,,,,,,,
Insulation Board,Compliance Insulation R28.00,4.4688,28.00,0.0133,1.00,0.27,MediumSmooth,NA,-1,-1,-1,-1,ComplianceInsulationR28_00,,CEC RJ,,,,,,,,,
Insulation Board,Compliance Insulation R28.12,4.487952,28.12,0.0133,1,0.27,MediumSmooth,NA,-1,-1,-1,-1,ComplianceInsulationR28_12,,S901G-2010,,,,,,,,,
Insulation Board,Compliance Insulation R28.63,4.569348,28.63,0.0133,1,0.27,MediumSmooth,NA,-1,-1,-1,-1,ComplianceInsulationR28_63,,AEC,,,,,,,,,
Insulation Board,Compliance Insulation R29.00,4.6284,29.00,0.0133,1.00,0.27,MediumSmooth,NA,-1,-1,-1,-1,ComplianceInsulationR29_00,,CEC RJ,,,,,,,,,
Insulation Board,Compliance Insulation R30.00,4.7880,30.00,0.0133,1.00,0.27,MediumSmooth,NA,-1,-1,-1,-1,ComplianceInsulationR30_00,,CEC RJ,,,,,,,,,
Insulation Board,Compliance Insulation R31.00,4.9476,31.00,0.0133,1.00,0.27,MediumSmooth,NA,-1,-1,-1,-1,ComplianceInsulationR31_00,,CEC RJ,,,,,,,,,
Insulation Board,Compliance Insulation R32.00,5.1072,32.00,0.0133,1.00,0.27,MediumSmooth,NA,-1,-1,-1,-1,ComplianceInsulationR32_00,,CEC RJ,,,,,,,,,
Insulation Board,Compliance Insulation R33.00,5.2668,33.00,0.0133,1.00,0.27,MediumSmooth,NA,-1,-1,-1,-1,ComplianceInsulationR33_00,,CEC RJ,,,,,,,,,
Insulation Board,Compliance Insulation R34.00,5.4264,34.00,0.0133,1.00,0.27,MediumSmooth,NA,-1,-1,-1,-1,ComplianceInsulationR34_00,,CEC RJ,,,,,,,,,
Insulation Board,Compliance Insulation R34.93,5.574828,34.93,0.0133,1,0.27,MediumSmooth,NA,-1,-1,-1,-1,ComplianceInsulationR34_93,,AEC,,,,,,,,,
Insulation Board,Compliance Insulation R35.00,5.5860,35.00,0.0133,1.00,0.27,MediumSmooth,NA,-1,-1,-1,-1,ComplianceInsulationR35_00,,CEC RJ,,,,,,,,,
Insulation Board,Compliance Insulation R36.00,5.7456,36.00,0.0133,1.00,0.27,MediumSmooth,NA,-1,-1,-1,-1,ComplianceInsulationR36_00,,CEC RJ,,,,,,,,,
Insulation Board,Compliance Insulation R37.00,5.9052,37.00,0.0133,1.00,0.27,MediumSmooth,NA,-1,-1,-1,-1,ComplianceInsulationR37_00,,CEC RJ,,,,,,,,,
Insulation Board,Compliance Insulation R38.00,6.0648,38.00,0.0133,1.00,0.27,MediumSmooth,NA,-1,-1,-1,-1,ComplianceInsulationR38_00,,CEC RJ,,,,,,,,,
Insulation Loose Fill,Loose fill - Mineral fiber - closed sidewalls - 3 1/2 in.,3.50,10.42,0.028,2.00,0.20,Rough,NA,-1,-1,-1,-1,LooseFillMineralFiberClosedSidewallsThickness3_5In,,AEC,,,,,,,,,
Insulation Loose Fill,Loose fill - Mineral fiber - 2 lb/ft3 - 4 in.,4.00,11.90,0.028,2.00,0.20,Rough,NA,-1,-1,-1,-1,LooseFillMineralFiber2LbPerFt3Thickness4In,,AEC,,,,,,,,,
Insulation Loose Fill,Loose fill - Mineral fiber - 2 lb/ft3 - 6 1/2 in.,6.50,19.35,0.028,2.00,0.20,Rough,NA,-1,-1,-1,-1,LooseFillMineralFiber2LbPerFt3Thickness6_5In,,AEC,,,,,,,,,
Insulation Loose Fill,Loose fill - Mineral fiber - 2 lb/ft3 - 7 1/2 in.,7.50,22.32,0.028,2.00,0.20,Rough,NA,-1,-1,-1,-1,LooseFillMineralFiber2LbPerFt3Thickness7_5In,,AEC,,,,,,,,,
Insulation Loose Fill,Loose fill - Mineral fiber - 2 lb/ft3 - 8 1/4 in.,8.25,24.55,0.028,2.00,0.20,Rough,NA,-1,-1,-1,-1,LooseFillMineralFiber2LbPerFt3Thickness8_25In,,AEC,,,,,,,,,
Insulation Loose Fill,Loose fill - Mineral fiber - 2 lb/ft3 - 13 3/4 in.,13.75,40.92,0.028,2.00,0.20,Rough,NA,-1,-1,-1,-1,LooseFillMineralFiber2LbPerFt3Thickness13_75In,,AEC,,,,,,,,,
Insulation Other,Rammed Earth,18.00,12.19,0.1233,115.00,0.20,Rough,NA,-1,-1,-1,-1,RammedEarth,,CEC,,,,,,,,,
Insulation Other,Soil,18.00,3.00,0.5,85.00,0.20,Rough,NA,-1,-1,-1,-1,Soil,,RH RES ACM 62018,,,,,,,,,
Insulation Other,Adobe,18.00,7.38,0.2,95.00,0.20,Rough,NA,-1,-1,-1,-1,Adobe,,RH RES ACM 62018,,,,,,,,,
Insulation Spray Applied,Spray applied - Cellulosic fiber - 4.6 lb/ft3 - 3 1/2 in.,3.50,10.92,0.0267,4.60,0.34,Rough,NA,-1,-1,-1,-1,SprayCellulosicFiber4_6LbPerFt3Thickness3_5In,,AEC,,,,,,,,,
Insulation Spray Applied,Spray applied - Cellulosic fiber - 4.6 lb/ft3 - 4 in.,4.00,12.48,0.0267,4.60,0.34,Rough,NA,-1,-1,-1,-1,SprayCellulosicFiber4_6LbPerFt3Thickness4In,,AEC,,,,,,,,,
Insulation Spray Applied,Spray applied - Cellulosic fiber - 4.6 lb/ft3 - 4 1/2 in.,4.50,14.04,0.0267,4.60,0.34,Rough,NA,-1,-1,-1,-1,SprayCellulosicFiber4_6LbPerFt3Thickness4_5In,,AEC,,,,,,,,,
Insulation Spray Applied,Spray applied - Cellulosic fiber - 4.6 lb/ft3 - 5 in.,5.00,15.61,0.0267,4.60,0.34,Rough,NA,-1,-1,-1,-1,SprayCellulosicFiber4_6LbPerFt3Thickness5In,,AEC,,,,,,,,,
Insulation Spray Applied,Spray applied - Cellulosic fiber - 4.6 lb/ft3 - 5 1/2 in.,5.50,17.17,0.0267,4.60,0.34,Rough,NA,-1,-1,-1,-1,SprayCellulosicFiber4_6LbPerFt3Thickness5_5In,,AEC,,,,,,,,,
Insulation Spray Applied,Spray applied - Cellulosic fiber - 4.6 lb/ft3 - 6 in.,6.00,18.73,0.0267,4.60,0.34,Rough,NA,-1,-1,-1,-1,SprayCellulosicFiber4_6LbPerFt3Thickness6In,,AEC,,,,,,,,,
Insulation Spray Applied,Spray applied - Cellulosic fiber - 4.6 lb/ft3 - 6 1/2 in.,6.50,20.29,0.0267,4.60,0.34,Rough,NA,-1,-1,-1,-1,SprayCellulosicFiber4_6LbPerFt3Thickness6_5In,,AEC,,,,,,,,,
Insulation Spray Applied,Spray applied - Glass fiber - 3.9 lb/ft3 - 3 1/2 in.,3.50,12.96,0.0225,3.90,0.23,MediumRough,NA,-1,-1,-1,-1,SprayGlassFiber3_9LbPerFt3Thickness3_5In,,AEC,,,,,,,,,
Insulation Spray Applied,Spray applied - Glass fiber - 3.9 lb/ft3 - 4 in.,4.00,14.81,0.0225,3.90,0.23,MediumRough,NA,-1,-1,-1,-1,SprayGlassFiber3_9LbPerFt3Thickness4In,,AEC,,,,,,,,,
Insulation Spray Applied,Spray applied - Glass fiber - 3.9 lb/ft3 - 4 1/2 in.,4.50,16.67,0.0225,3.90,0.23,MediumRough,NA,-1,-1,-1,-1,SprayGlassFiber3_9LbPerFt3Thickness4_5In,,AEC,,,,,,,,,
Insulation Spray Applied,Spray applied - Glass fiber - 3.9 lb/ft3 - 5 in.,5.00,18.52,0.0225,3.90,0.23,MediumRough,NA,-1,-1,-1,-1,SprayGlassFiber3_9LbPerFt3Thickness5In,,AEC,,,,,,,,,
