,MoDaHr,TDV,TDV,TDV,TDV,TDV,TDV,TDV,TDV,TDV,TDV,TDV,TDV,TDV,TDV,TDV,TDV,TDV,TDV,TDV,TDV,TDV,TDV,TDV,TDV,TDV,TDV,TDV,TDV,TDV,TDV,TDV,TDV,TDV,TDV,TDV,TDV,TDV,TDV,TDV,TDV,TDV,TDV,TDV,TDV,TDV,TDV,TDV,TDV
,Fuel=,Elec,Elec,Elec,Elec,Elec,Elec,Elec,Elec,Elec,Elec,Elec,Elec,Elec,Elec,Elec,Elec,NatGas,NatGas,NatGas,NatGas,NatGas,NatGas,NatGas,NatGas,NatGas,NatGas,NatGas,NatGas,NatGas,NatGas,NatGas,NatGas,Propane,Propane,Propane,Propane,Propane,Propane,Propane,Propane,Propane,Propane,Propane,Propane,Propane,Propane,Propane,Propane
,CZ=,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
,10201,15.63275009,13.21818827,13.23211374,15.61657658,13.20589276,22.70283668,19.46260698,12.9448095,22.07072841,17.48661632,13.19247896,13.1900606,13.18805997,17.52218931,13.00806328,12.91000098,148.0324497,148.0324497,148.0324497,148.0324497,148.0324497,150.1505469,150.564282,150.1505469,150.1505469,150.1505469,148.0324497,148.0324497,148.0324497,150.1505469,150.1505469,150.1505469,114.1900973,114.1900973,114.1900973,114.1900973,114.1900973,114.1900973,114.1900973,114.1900973,114.1900973,114.1900973,114.1900973,114.1900973,114.1900973,114.1900973,114.1900973,114.1900973
,10202,13.2312945,13.21941063,13.23333703,13.21686698,13.2071143,21.95697616,19.2848832,12.94599229,12.92720122,12.97265409,13.1936996,13.19128108,13.18928031,12.95723512,13.00925015,12.91118152,148.0324497,148.0324497,148.0324497,148.0324497,148.0324497,150.1505469,150.564282,150.1505469,150.1505469,150.1505469,148.0324497,148.0324497,148.0324497,150.1505469,150.1505469,150.1505469,114.1900973,114.1900973,114.1900973,114.1900973,114.1900973,114.1900973,114.1900973,114.1900973,114.1900973,114.1900973,114.1900973,114.1900973,114.1900973,114.1900973,114.1900973,114.1900973
,10203,13.17256523,13.16071953,13.17460119,13.15818405,13.14846271,13.01581411,19.1474952,12.88920127,12.8704684,12.91578051,13.1350911,13.13268035,13.13068601,12.90040929,12.95226323,12.85449831,148.0324497,148.0324497,148.0324497,148.0324497,148.0324497,150.1505469,150.564282,150.1505469,150.1505469,150.1505469,148.0324497,148.0324497,148.0324497,150.1505469,150.1505469,150.1505469,114.1900973,114.1900973,114.1900973,114.1900973,114.1900973,114.1900973,114.1900973,114.1900973,114.1900973,114.1900973,114.1900973,114.1900973,114.1900973,114.1900973,114.1900973,114.1900973
,10204,13.17602849,13.16418054,13.17806484,13.16164458,13.15192139,13.01918627,19.16283839,12.89255024,12.87381393,12.91913434,13.13854724,13.13613603,13.13414131,12.90376031,12.95562375,12.85784092,148.0324497,148.0324497,148.0324497,148.0324497,148.0324497,150.1505469,150.564282,150.1505469,150.1505469,150.1505469,148.0324497,148.0324497,148.0324497,150.1505469,150.1505469,150.1505469,114.1900973,114.1900973,114.1900973,114.1900973,114.1900973,114.1900973,114.1900973,114.1900973,114.1900973,114.1900973,114.1900973,114.1900973,114.1900973,114.1900973,114.1900973,114.1900973
,10205,13.17256523,13.16071953,13.17460119,13.15818405,13.14846271,17.49628192,19.24873509,12.88920127,12.8704684,17.32537315,13.1350911,13.13268035,13.13068601,12.90040929,12.95226323,12.85449831,148.0324497,148.0324497,148.0324497,148.0324497,148.0324497,150.1505469,150.564282,150.1505469,150.1505469,150.1505469,148.0324497,148.0324497,148.0324497,150.1505469,150.1505469,150.1505469,114.1900973,114.1900973,114.1900973,114.1900973,114.1900973,114.1900973,114.1900973,114.1900973,114.1900973,114.1900973,114.1900973,114.1900973,114.1900973,114.1900973,114.1900973,114.1900973
,10206,13.17602849,13.16418054,13.17806484,13.16164458,13.15192139,21.93457998,19.06158788,12.89255024,12.87381393,21.63398516,13.13854724,13.13613603,13.13414131,12.90376031,12.95562375,12.85784092,148.0324497,148.0324497,148.0324497,148.0324497,148.0324497,150.1505469,150.564282,150.1505469,150.1505469,150.1505469,148.0324497,148.0324497,148.0324497,150.1505469,150.1505469,150.1505469,114.1900973,114.1900973,114.1900973,114.1900973,114.1900973,114.1900973,114.1900973,114.1900973,114.1900973,114.1900973,114.1900973,114.1900973,114.1900973,114.1900973,114.1900973,114.1900973
,10207,13.21968031,13.20780399,13.22172154,13.20526195,13.19551547,22.74033788,19.78800642,12.9347614,17.52561441,22.51789942,13.18210929,13.17969231,13.17769281,17.48336428,17.65491119,12.89997195,148.0324497,148.0324497,148.0324497,148.0324497,148.0324497,150.1505469,150.564282,150.1505469,150.1505469,150.1505469,148.0324497,148.0324497,148.0324497,150.1505469,150.1505469,150.1505469,114.1900973,114.1900973,114.1900973,114.1900973,114.1900973,114.1900973,114.1900973,114.1900973,114.1900973,114.1900973,114.1900973,114.1900973,114.1900973,114.1900973,114.1900973,114.1900973
,10208,20.2204198,13.28264521,13.29661981,13.28009276,13.27030632,23.005747,20.12693556,13.00717969,22.09596099,23.31154242,13.25684519,13.2544183,13.25241061,21.88004883,13.07064862,12.97225278,148.0324497,148.0324497,148.0324497,148.0324497,148.0324497,150.1505469,150.564282,150.1505469,150.1505469,150.1505469,148.0324497,148.0324497,148.0324497,150.1505469,150.1505469,150.1505469,114.1900973,114.1900973,114.1900973,114.1900973,114.1900973,114.1900973,114.1900973,114.1900973,114.1900973,114.1900973,114.1900973,114.1900973,114.1900973,114.1900973,114.1900973,114.1900973
,10209,17.55280938,13.18500802,13.19890819,17.56653934,13.17273484,22.45215541,13.32525949,12.91270343,12.89394648,21.71874268,13.15934541,13.15693144,13.15493444,12.92392586,12.97584646,12.87795586,148.0324497,148.0324497,148.0324497,148.0324497,148.0324497,150.1505469,150.564282,150.1505469,150.1505469,150.1505469,148.0324497,148.0324497,148.0324497,150.1505469,150.1505469,150.1505469,114.1900973,114.1900973,114.1900973,114.1900973,114.1900973,114.1900973,114.1900973,114.1900973,114.1900973,114.1900973,114.1900973,114.1900973,114.1900973,114.1900973,114.1900973,114.1900973
,10210,12.530602,15.1457806,12.53256625,12.51672747,12.50734859,21.40153208,12.32190587,11.9404858,11.92272507,11.96568569,12.49444806,12.49212224,12.49019815,11.95111217,12.00027513,11.90758376,148.0324497,148.0324497,148.0324497,148.0324497,148.0324497,150.1505469,150.564282,150.1505469,150.1505469,150.1505469,148.0324497,148.0324497,148.0324497,150.1505469,150.1505469,150.1505469,114.1900973,114.1900973,114.1900973,114.1900973,114.1900973,114.1900973,114.1900973,114.1900973,114.1900973,114.1900973,114.1900973,114.1900973,114.1900973,114.1900973,114.1900973,114.1900973
