,MoDaHr,TDV,TDV,TDV,TDV,TDV,TDV,TDV,TDV,TDV,TDV,TDV,TDV,TDV,TDV,TDV,TDV,TDV,TDV,TDV,TDV,TDV,TDV,TDV,TDV,TDV,TDV,TDV,TDV,TDV,TDV,TDV,TDV,TDV,TDV,TDV,TDV,TDV,TDV,TDV,TDV,TDV,TDV,TDV,TDV,TDV,TDV,TDV,TDV
,Fuel=,Elec,Elec,Elec,Elec,Elec,Elec,Elec,Elec,Elec,Elec,Elec,Elec,Elec,Elec,Elec,Elec,NatGas,NatGas,NatGas,NatGas,NatGas,NatGas,NatGas,NatGas,NatGas,NatGas,NatGas,NatGas,NatGas,NatGas,NatGas,NatGas,Propane,Propane,Propane,Propane,Propane,Propane,Propane,Propane,Propane,Propane,Propane,Propane,Propane,Propane,Propane,Propane
,CZ=,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
,10204,14.50936705,14.5039432,14.51369156,14.49537825,14.47682628,25.87184712,14.65299058,14.17361517,14.16293305,14.16992474,14.48987988,14.47551483,14.48528192,14.20194953,14.22025056,14.16576769,95.76455935,95.76455935,95.76455935,95.76455935,95.76455935,98.05425859,97.4834224,98.05425859,98.05425859,98.05425859,95.76455935,95.76455935,95.76455935,98.05425859,98.05425859,98.05425859,101.6146916,101.6146916,101.6146916,101.6146916,101.6146916,101.6146916,101.6146916,101.6146916,101.6146916,101.6146916,101.6146916,101.6146916,101.6146916,101.6146916,101.6146916,101.6146916
,10205,15.11644675,15.11085253,15.12090709,15.10201854,15.08288383,27.14625096,21.89412813,14.60584075,14.59491935,14.60206765,15.09634746,15.08153119,15.09160508,14.63480984,20.23044144,14.59781748,95.76455935,95.76455935,95.76455935,95.76455935,95.76455935,98.05425859,97.4834224,98.05425859,98.05425859,98.05425859,95.76455935,95.76455935,95.76455935,98.05425859,98.05425859,98.05425859,101.6146916,101.6146916,101.6146916,101.6146916,101.6146916,101.6146916,101.6146916,101.6146916,101.6146916,101.6146916,101.6146916,101.6146916,101.6146916,101.6146916,101.6146916,101.6146916
,10206,21.69158649,15.25522132,21.56649816,15.24632334,15.22705001,28.9839031,22.36410057,20.08861773,25.96477432,26.22827301,15.24061118,15.22568757,15.23583444,25.92100433,27.34341026,14.73660569,95.76455935,95.76455935,95.76455935,95.76455935,95.76455935,98.05425859,97.4834224,98.05425859,98.05425859,98.05425859,95.76455935,95.76455935,95.76455935,98.05425859,98.05425859,98.05425859,101.6146916,101.6146916,101.6146916,101.6146916,101.6146916,101.6146916,101.6146916,101.6146916,101.6146916,101.6146916,101.6146916,101.6146916,101.6146916,101.6146916,101.6146916,101.6146916
,10207,26.20404729,23.10263797,23.75724584,22.90202684,22.92750299,30.5017841,23.43611103,25.87078606,27.2364908,27.87524647,16.76615597,16.75009733,16.76101593,27.02116919,28.3162404,25.80295248,95.76455935,95.76455935,95.76455935,95.76455935,95.76455935,98.05425859,97.4834224,98.05425859,98.05425859,98.05425859,95.76455935,95.76455935,95.76455935,98.05425859,98.05425859,98.05425859,101.6146916,101.6146916,101.6146916,101.6146916,101.6146916,101.6146916,101.6146916,101.6146916,101.6146916,101.6146916,101.6146916,101.6146916,101.6146916,101.6146916,101.6146916,101.6146916
,10208,25.80879785,22.13414431,25.37132475,21.8326329,22.08163318,30.19260883,23.25122308,25.65905814,26.95380621,28.3193763,18.40327511,18.27099183,15.59301783,26.62192727,27.90869051,26.236171,95.76455935,95.76455935,95.76455935,95.76455935,95.76455935,98.05425859,97.4834224,98.05425859,98.05425859,98.05425859,95.76455935,95.76455935,95.76455935,98.05425859,98.05425859,98.05425859,101.6146916,101.6146916,101.6146916,101.6146916,101.6146916,101.6146916,101.6146916,101.6146916,101.6146916,101.6146916,101.6146916,101.6146916,101.6146916,101.6146916,101.6146916,101.6146916
,10209,25.43901486,21.08207917,24.4757311,14.99909637,21.29218365,28.65150332,14.72091527,14.23896046,25.52382169,26.74115044,14.99345459,14.97871487,14.98873671,25.25835703,26.23384693,24.78674815,95.76455935,95.76455935,95.76455935,95.76455935,95.76455935,98.05425859,97.4834224,98.05425859,98.05425859,98.05425859,95.76455935,95.76455935,95.76455935,98.05425859,98.05425859,98.05425859,101.6146916,101.6146916,101.6146916,101.6146916,101.6146916,101.6146916,101.6146916,101.6146916,101.6146916,101.6146916,101.6146916,101.6146916,101.6146916,101.6146916,101.6146916,101.6146916
,10210,14.73343072,5.280066177,11.77154241,5.275590036,5.265894569,16.65342871,5.304906996,5.180518564,5.174815223,5.178548189,5.272716529,5.265209192,5.270313584,5.195646706,5.205417898,5.176328678,95.76455935,95.76455935,95.76455935,95.76455935,95.76455935,98.05425859,97.4834224,98.05425859,98.05425859,98.05425859,95.76455935,95.76455935,95.76455935,98.05425859,98.05425859,98.05425859,101.6146916,101.6146916,101.6146916,101.6146916,101.6146916,101.6146916,101.6146916,101.6146916,101.6146916,101.6146916,101.6146916,101.6146916,101.6146916,101.6146916,101.6146916,101.6146916
,10211,5.282900742,5.280066177,5.285160778,5.275590036,5.265894569,5.225659563,5.304906996,5.180518564,5.174815223,5.178548189,5.272716529,5.265209192,5.270313584,5.195646706,5.205417898,5.176328678,95.76455935,95.76455935,95.76455935,95.76455935,95.76455935,98.05425859,97.4834224,98.05425859,98.05425859,98.05425859,95.76455935,95.76455935,95.76455935,98.05425859,98.05425859,98.05425859,101.6146916,101.6146916,101.6146916,101.6146916,101.6146916,101.6146916,101.6146916,101.6146916,101.6146916,101.6146916,101.6146916,101.6146916,101.6146916,101.6146916,101.6146916,101.6146916
,10212,5.282900742,5.280066177,8.476110012,5.275590036,5.265894569,5.225659563,5.304906996,5.180518564,5.174815223,5.178548189,5.272716529,5.265209192,5.270313584,5.195646706,5.205417898,5.176328678,95.76455935,95.76455935,95.76455935,95.76455935,95.76455935,98.05425859,97.4834224,98.05425859,98.05425859,98.05425859,95.76455935,95.76455935,95.76455935,98.05425859,98.05425859,98.05425859,101.6146916,101.6146916,101.6146916,101.6146916,101.6146916,101.6146916,101.6146916,101.6146916,101.6146916,101.6146916,101.6146916,101.6146916,101.6146916,101.6146916,101.6146916,101.6146916
,10213,5.282900742,5.280066177,8.468300478,5.275590036,5.265894569,5.225659563,5.304906996,5.180518564,5.174815223,5.178548189,5.272716529,5.265209192,5.270313584,5.195646706,5.205417898,5.176328678,95.76455935,95.76455935,95.76455935,95.76455935,95.76455935,98.05425859,97.4834224,98.05425859,98.05425859,98.05425859,95.76455935,95.76455935,95.76455935,98.05425859,98.05425859,98.05425859,101.6146916,101.6146916,101.6146916,101.6146916,101.6146916,101.6146916,101.6146916,101.6146916,101.6146916,101.6146916,101.6146916,101.6146916,101.6146916,101.6146916,101.6146916,101.6146916
