,MoDaHr,TDV,TDV,TDV,TDV,TDV,TDV,TDV,TDV,TDV,TDV,TDV,TDV,TDV,TDV,TDV,TDV,TDV,TDV,TDV,TDV,TDV,TDV,TDV,TDV,TDV,TDV,TDV,TDV,TDV,TDV,TDV,TDV,TDV,TDV,TDV,TDV,TDV,TDV,TDV,TDV,TDV,TDV,TDV,TDV,TDV,TDV,TDV,TDV
,Fuel=,Elec,Elec,Elec,Elec,Elec,Elec,Elec,Elec,Elec,Elec,Elec,Elec,Elec,Elec,Elec,Elec,NatGas,NatGas,NatGas,NatGas,NatGas,NatGas,NatGas,NatGas,NatGas,NatGas,NatGas,NatGas,NatGas,NatGas,NatGas,NatGas,Propane,Propane,Propane,Propane,Propane,Propane,Propane,Propane,Propane,Propane,Propane,Propane,Propane,Propane,Propane,Propane
,CZ=,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
,60217,17.3972833,17.18797831,17.32026328,17.36021518,17.45878342,17.67871333,17.64913095,17.78091104,17.71171186,17.66326118,17.28977126,17.29728626,17.23340957,17.65456136,17.6670617,18.16185511,230.5738863,230.5738863,230.5738863,230.5738863,230.5738863,230.7383136,230.7897525,230.7383136,230.7383136,230.7383136,230.5738863,230.5738863,230.5738863,230.7383136,230.7383136,230.7383136,463.799452,463.799452,463.799452,463.799452,463.799452,463.799452,463.799452,463.799452,463.799452,463.799452,463.799452,463.799452,463.799452,463.799452,463.799452,463.799452
,60218,22.76591916,22.5435088,22.68407664,22.72653007,22.83127003,22.95867133,22.918333,23.06716237,22.99370191,22.94226764,22.65167539,22.65966093,22.59178469,22.93303209,22.9463022,23.47156491,230.5738863,230.5738863,230.5738863,230.5738863,230.5738863,230.7383136,230.7897525,230.7383136,230.7383136,230.7383136,230.5738863,230.5738863,230.5738863,230.7383136,230.7383136,230.7383136,463.799452,463.799452,463.799452,463.799452,463.799452,463.799452,463.799452,463.799452,463.799452,463.799452,463.799452,463.799452,463.799452,463.799452,463.799452,463.799452
,60219,24.99156077,24.7637174,24.90771901,24.95120948,25.05850802,25.45111746,25.40576905,25.5625793,25.48710728,25.43426459,24.87452627,24.88270688,24.81317256,25.42477613,25.43840963,25.9780556,230.5738863,230.5738863,230.5738863,230.5738863,230.5738863,230.7383136,230.7897525,230.7383136,230.7383136,230.7383136,230.5738863,230.5738863,230.5738863,230.7383136,230.7383136,230.7383136,463.799452,463.799452,463.799452,463.799452,463.799452,463.799452,463.799452,463.799452,463.799452,463.799452,463.799452,463.799452,463.799452,463.799452,463.799452,463.799452
,60220,24.82520603,24.59776875,24.7415137,24.78492666,24.89203396,25.42341015,25.38132206,25.53483897,25.45938931,25.40656228,24.70838012,24.71654615,24.64713577,25.39707664,25.41070609,25.95019217,230.5738863,230.5738863,230.5738863,230.5738863,230.5738863,230.7383136,230.7897525,230.7383136,230.7383136,230.7383136,230.5738863,230.5738863,230.5738863,230.7383136,230.7383136,230.7383136,463.799452,463.799452,463.799452,463.799452,463.799452,463.799452,463.799452,463.799452,463.799452,463.799452,463.799452,463.799452,463.799452,463.799452,463.799452,463.799452
,60221,24.80824056,24.58084469,24.72456346,24.76796852,24.87505632,25.29464881,25.25278223,25.40592415,25.33057841,25.27782413,24.69143592,24.69960046,24.63020271,25.26835156,25.28196224,25.82070527,230.5738863,230.5738863,230.5738863,230.5738863,230.5738863,230.7383136,230.7897525,230.7383136,230.7383136,230.7383136,230.5738863,230.5738863,230.5738863,230.7383136,230.7383136,230.7383136,463.799452,463.799452,463.799452,463.799452,463.799452,463.799452,463.799452,463.799452,463.799452,463.799452,463.799452,463.799452,463.799452,463.799452,463.799452,463.799452
,60222,24.44358943,24.21708372,24.3602399,24.40347504,24.51014364,24.91134955,24.85792289,25.02216803,24.94713163,24.89459395,24.32724203,24.33537461,24.26624852,24.88516027,24.89871506,25.43524618,230.5738863,230.5738863,230.5738863,230.5738863,230.5738863,230.7383136,230.7897525,230.7383136,230.7383136,230.7383136,230.5738863,230.5738863,230.5738863,230.7383136,230.7383136,230.7383136,463.799452,463.799452,463.799452,463.799452,463.799452,463.799452,463.799452,463.799452,463.799452,463.799452,463.799452,463.799452,463.799452,463.799452,463.799452,463.799452
,60223,24.21604098,23.99009073,24.13289585,24.17602497,24.28243198,24.64293309,24.5903283,24.75343164,24.67861186,24.62622586,24.0999789,24.10809154,24.03913497,24.61681941,24.63033508,25.16531723,230.5738863,230.5738863,230.5738863,230.5738863,230.5738863,230.7383136,230.7897525,230.7383136,230.7383136,230.7383136,230.5738863,230.5738863,230.5738863,230.7383136,230.7383136,230.7383136,463.799452,463.799452,463.799452,463.799452,463.799452,463.799452,463.799452,463.799452,463.799452,463.799452,463.799452,463.799452,463.799452,463.799452,463.799452,463.799452
,60224,24.14521799,23.91944063,24.06213648,24.1052326,24.21155819,24.49184206,24.43969341,24.60216052,24.52746269,24.47516206,24.02924472,24.03735115,23.96844734,24.46577095,24.47926458,25.01337483,230.5738863,230.5738863,230.5738863,230.5738863,230.5738863,230.7383136,230.7897525,230.7383136,230.7383136,230.7383136,230.5738863,230.5738863,230.5738863,230.7383136,230.7383136,230.7383136,463.799452,463.799452,463.799452,463.799452,463.799452,463.799452,463.799452,463.799452,463.799452,463.799452,463.799452,463.799452,463.799452,463.799452,463.799452,463.799452
,60301,24.60825824,24.38135055,24.52476079,24.56807266,24.67493056,24.96461969,24.91109676,25.07550167,25.00042228,24.9478545,24.49170436,24.49985138,24.43060261,24.93841541,24.95197797,25.48881649,230.5738863,230.5738863,230.5738863,230.5738863,230.5738863,230.7383136,230.7897525,230.7383136,230.7383136,230.7383136,230.5738863,230.5738863,230.5738863,230.7383136,230.7383136,230.7383136,463.799452,463.799452,463.799452,463.799452,463.799452,463.799452,463.799452,463.799452,463.799452,463.799452,463.799452,463.799452,463.799452,463.799452,463.799452,463.799452
,60302,24.58151339,24.35467098,24.49803996,24.54133937,24.64816652,24.87613708,24.82287765,24.9869136,24.91190561,24.85938783,24.46499304,24.47313771,24.40390887,24.84995772,24.86350739,25.3998353,230.5738863,230.5738863,230.5738863,230.5738863,230.5738863,230.7383136,230.7897525,230.7383136,230.7383136,230.7383136,230.5738863,230.5738863,230.5738863,230.7383136,230.7383136,230.7383136,463.799452,463.799452,463.799452,463.799452,463.799452,463.799452,463.799452,463.799452,463.799452,463.799452,463.799452,463.799452,463.799452,463.799452,463.799452,463.799452
,60303,24.5809108,24.35406987,24.49743792,24.54073705,24.64756351,24.87337394,24.8201226,24.98414715,24.9091414,24.85662518,24.46439121,24.47253583,24.40330744,24.84719535,24.86074461,25.39705658,230.5738863,230.5738863,230.5738863,230.5738863,230.5738863,230.7383136,230.7897525,230.7383136,230.7383136,230.7383136,230.5738863,230.5738863,230.5738863,230.7383136,230.7383136,230.7383136,463.799452,463.799452,463.799452,463.799452,463.799452,463.799452,463.799452,463.799452,463.799452,463.799452,463.799452,463.799452,463.799452,463.799452,463.799452,463.799452
,60304,24.58380589,24.35695789,24.5003304,24.54363088,24.65046067,24.8722227,24.81897479,24.98299455,24.90798973,24.85547416,24.46728267,24.47542754,24.406197,24.84604444,24.85959354,25.39589886,230.5738863,230.5738863,230.5738863,230.5738863,230.5738863,230.7383136,230.7897525,230.7383136,230.7383136,230.7383136,230.5738863,230.5738863,230.5738863,230.7383136,230.7383136,230.7383136,463.799452,463.799452,463.799452,463.799452,463.799452,463.799452,463.799452,463.799452,463.799452,463.799452,463.799452,463.799452,463.799452,463.799452,463.799452,463.799452
,60305,24.58829071,24.36143176,24.50481119,24.54811376,24.6549487,24.87272439,24.81947508,24.98349684,24.90849161,24.85597576,24.47176186,24.47990713,24.41067324,24.84654599,24.86009516,25.39640338,230.5738863,230.5738863,230.5738863,230.5738863,230.5738863,230.7383136,230.7897525,230.7383136,230.7383136,230.7383136,230.5738863,230.5738863,230.5738863,230.7383136,230.7383136,230.7383136,463.799452,463.799452,463.799452,463.799452,463.799452,463.799452,463.799452,463.799452,463.799452,463.799452,463.799452,463.799452,463.799452,463.799452,463.799452,463.799452
,60306,24.40848459,24.18206456,24.32516659,24.36838537,24.47501361,24.51230958,24.46009997,24.62265244,24.54793809,24.4956259,24.2921812,24.30031071,24.23121077,24.48623271,24.49972933,25.03395768,230.5738863,230.5738863,230.5738863,230.5738863,230.5738863,230.7383136,230.7897525,230.7383136,230.7383136,230.7383136,230.5738863,230.5738863,230.5738863,230.7383136,230.7383136,230.7383136,463.799452,463.799452,463.799452,463.799452,463.799452,463.799452,463.799452,463.799452,463.799452,463.799452,463.799452,463.799452,463.799452,463.799452,463.799452,463.799452
,60307,20.72329099,20.50586689,20.64328331,20.68478496,20.78717675,19.91631905,19.87718321,20.02118383,19.95017874,19.90046365,20.61160847,20.61941498,20.55306046,19.89153678,19.90436335,20.41206941,230.5738863,230.5738863,230.5738863,230.5738863,230.5738863,230.7383136,230.7897525,230.7383136,230.7383136,230.7383136,230.5738863,230.5738863,230.5738863,230.7383136,230.7383136,230.7383136,463.799452,463.799452,463.799452,463.799452,463.799452,463.799452,463.799452,463.799452,463.799452,463.799452,463.799452,463.799452,463.799452,463.799452,463.799452,463.799452
,60308,17.72826074,17.5181478,17.65094342,17.69104953,17.78999825,17.17426875,17.14665586,17.2758652,17.20707314,17.15890751,17.62033368,17.62787769,17.56375443,17.15025887,17.16268567,17.65456806,230.5738863,230.5738863,230.5738863,230.5738863,230.5738863,230.7383136,230.7897525,230.7383136,230.7383136,230.7383136,230.5738863,230.5738863,230.5738863,230.7383136,230.7383136,230.7383136,463.799452,463.799452,463.799452,463.799452,463.799452,463.799452,463.799452,463.799452,463.799452,463.799452,463.799452,463.799452,463.799452,463.799452,463.799452,463.799452
,60309,16.79774351,16.58990205,16.72126205,16.76093458,16.8588136,16.57024427,16.54373929,16.67112077,16.60281619,16.55499188,16.69098323,16.69844568,16.63501564,16.54640453,16.55874328,17.04713999,230.5738863,230.5738863,230.5738863,230.5738863,230.5738863,230.7383136,230.7897525,230.7383136,230.7383136,230.7383136,230.5738863,230.5738863,230.5738863,230.7383136,230.7383136,230.7383136,463.799452,463.799452,463.799452,463.799452,463.799452,463.799452,463.799452,463.799452,463.799452,463.799452,463.799452,463.799452,463.799452,463.799452,463.799452,463.799452
,60310,16.06020434,15.85416329,15.98438539,16.02371427,16.12074541,16.32940068,16.30335713,16.42999012,16.36187992,16.3141917,15.95436886,15.96176667,15.89888609,16.30562879,16.31793242,16.80493929,230.5738863,230.5738863,230.5738863,230.5738863,230.5738863,230.7383136,230.7897525,230.7383136,230.7383136,230.7383136,230.5738863,230.5738863,230.5738863,230.7383136,230.7383136,230.7383136,463.799452,463.799452,463.799452,463.799452,463.799452,463.799452,463.799452,463.799452,463.799452,463.799452,463.799452,463.799452,463.799452,463.799452,463.799452,463.799452
,60311,15.90469463,15.69903319,15.82901537,15.86827178,15.96512416,16.24177451,16.21587861,16.3422595,16.27422002,16.22658132,15.79905414,15.80643832,15.74367359,16.2180273,16.23031816,16.71681935,230.5738863,230.5738863,230.5738863,230.5738863,230.5738863,230.7383136,230.7897525,230.7383136,230.7383136,230.7383136,230.5738863,230.5738863,230.5738863,230.7383136,230.7383136,230.7383136,463.799452,463.799452,463.799452,463.799452,463.799452,463.799452,463.799452,463.799452,463.799452,463.799452,463.799452,463.799452,463.799452,463.799452,463.799452,463.799452
,60312,15.91112739,15.70545024,15.83544235,15.87470176,15.97156153,16.2479864,16.22208091,16.3484788,16.2804343,16.23279209,15.80547883,15.81286358,15.75009405,16.22423744,16.2365292,16.72306625,230.5738863,230.5738863,230.5738863,230.5738863,230.5738863,230.7383136,230.7897525,230.7383136,230.7383136,230.7383136,230.5738863,230.5738863,230.5738863,230.7383136,230.7383136,230.7383136,463.799452,463.799452,463.799452,463.799452,463.799452,463.799452,463.799452,463.799452,463.799452,463.799452,463.799452,463.799452,463.799452,463.799452,463.799452,463.799452
,60313,16.00991891,15.8040006,15.93414512,15.97345057,16.07042391,16.39925014,16.3730913,16.49992283,16.43175626,16.38402857,15.90414648,15.91153988,15.84869676,16.37545857,16.38777238,16.87518233,230.5738863,230.5738863,230.5738863,230.5738863,230.5738863,230.7383136,230.7897525,230.7383136,230.7383136,230.7383136,230.5738863,230.5738863,230.5738863,230.7383136,230.7383136,230.7383136,463.799452,463.799452,463.799452,463.799452,463.799452,463.799452,463.799452,463.799452,463.799452,463.799452,463.799452,463.799452,463.799452,463.799452,463.799452,463.799452
,60314,16.04584009,15.8398341,15.97003404,16.00935622,16.10637086,16.38397653,16.35720198,16.48463102,16.41647677,16.36875772,15.94002262,15.94741917,15.88454929,16.36018927,16.37250085,16.85982266,230.5738863,230.5738863,230.5738863,230.5738863,230.5738863,230.7383136,230.7897525,230.7383136,230.7383136,230.7383136,230.5738863,230.5738863,230.5738863,230.7383136,230.7383136,230.7383136,463.799452,463.799452,463.799452,463.799452,463.799452,463.799452,463.799452,463.799452,463.799452,463.799452,463.799452,463.799452,463.799452,463.799452,463.799452,463.799452
,60315,15.94482699,15.73906758,15.86911168,15.90838679,16.0052853,16.34465888,16.31793926,16.4452665,16.37714398,16.32944715,15.83913618,15.84652388,15.78372925,16.32088269,16.33318854,16.82028346,230.5738863,230.5738863,230.5738863,230.5738863,230.5738863,230.7383136,230.7897525,230.7383136,230.7383136,230.7383136,230.5738863,230.5738863,230.5738863,230.7383136,230.7383136,230.7383136,463.799452,463.799452,463.799452,463.799452,463.799452,463.799452,463.799452,463.799452,463.799452,463.799452,463.799452,463.799452,463.799452,463.799452,463.799452,463.799452
,60316,16.88905288,16.68098853,16.81248939,16.85220447,16.95018846,16.82381978,16.79604757,16.92499853,16.8564893,16.8085217,16.78217811,16.78964856,16.7261505,16.79990862,16.81228433,17.30214436,230.5738863,230.5738863,230.5738863,230.5738863,230.5738863,230.7383136,230.7897525,230.7383136,230.7383136,230.7383136,230.5738863,230.5738863,230.5738863,230.7383136,230.7383136,230.7383136,463.799452,463.799452,463.799452,463.799452,463.799452,463.799452,463.799452,463.799452,463.799452,463.799452,463.799452,463.799452,463.799452,463.799452,463.799452,463.799452
,60317,18.21243123,18.00113638,18.13467899,18.1750107,18.27451602,18.29944044,18.26851321,18.40237802,18.33267786,18.28387642,18.10389707,18.11148352,18.04699955,18.27511362,18.28770446,18.78607993,230.5738863,230.5738863,230.5738863,230.5738863,230.5738863,230.7383136,230.7897525,230.7383136,230.7383136,230.7383136,230.5738863,230.5738863,230.5738863,230.7383136,230.7383136,230.7383136,463.799452,463.799452,463.799452,463.799452,463.799452,463.799452,463.799452,463.799452,463.799452,463.799452,463.799452,463.799452,463.799452,463.799452,463.799452,463.799452
,60318,23.76646067,23.54160789,23.68371938,23.72663902,23.8325292,24.0669962,24.02441395,24.17680828,24.10245333,24.05039277,23.65096232,23.65903556,23.59041392,24.04104476,24.05447646,24.58613502,230.5738863,230.5738863,230.5738863,230.5738863,230.5738863,230.7383136,230.7897525,230.7383136,230.7383136,230.7383136,230.5738863,230.5738863,230.5738863,230.7383136,230.7383136,230.7383136,463.799452,463.799452,463.799452,463.799452,463.799452,463.799452,463.799452,463.799452,463.799452,463.799452,463.799452,463.799452,463.799452,463.799452,463.799452,463.799452
,60319,26.9385856,26.70598935,26.85299487,26.89739257,27.00692939,27.81605635,27.76576584,27.93033703,27.85295634,27.79877728,26.81910972,26.82746098,26.75647616,27.78904886,27.80302714,28.35632058,230.5738863,230.5738863,230.5738863,230.5738863,230.5738863,230.7383136,230.7897525,230.7383136,230.7383136,230.7383136,230.5738863,230.5738863,230.5738863,230.7383136,230.7383136,230.7383136,463.799452,463.799452,463.799452,463.799452,463.799452,463.799452,463.799452,463.799452,463.799452,463.799452,463.799452,463.799452,463.799452,463.799452,463.799452,463.799452
,60320,26.93159277,26.6990136,26.84600833,26.89040277,26.99993155,27.98842016,27.94172444,28.10290629,28.02538649,27.97111003,29.97934049,26.82047631,26.7494967,27.96136413,27.97536753,28.52965564,230.5738863,230.5738863,230.5738863,230.5738863,230.5738863,230.7383136,230.7897525,230.7383136,230.7383136,230.7383136,230.5738863,230.5738863,230.5738863,230.7383136,230.7383136,230.7383136,463.799452,463.799452,463.799452,463.799452,463.799452,463.799452,463.799452,463.799452,463.799452,463.799452,463.799452,463.799452,463.799452,463.799452,463.799452,463.799452
,60321,26.5703118,26.33861454,26.48505188,26.52927798,26.63839144,27.57020639,27.52425134,27.68419403,27.60701176,27.55297162,26.86657793,26.45961668,26.38890622,27.54326816,27.55721059,28.10908529,230.5738863,230.5738863,230.5738863,230.5738863,230.5738863,230.7383136,230.7897525,230.7383136,230.7383136,230.7383136,230.5738863,230.5738863,230.5738863,230.7383136,230.7383136,230.7383136,463.799452,463.799452,463.799452,463.799452,463.799452,463.799452,463.799452,463.799452,463.799452,463.799452,463.799452,463.799452,463.799452,463.799452,463.799452,463.799452
,60322,25.68362331,25.45409055,25.59915988,25.64297283,25.75106695,26.32569711,26.26815094,26.43820139,26.36202351,26.30868662,25.56572103,25.5739623,25.5039124,26.29910943,26.31287043,26.85756338,230.5738863,230.5738863,230.5738863,230.5738863,230.5738863,230.7383136,230.7897525,230.7383136,230.7383136,230.7383136,230.5738863,230.5738863,230.5738863,230.7383136,230.7383136,230.7383136,463.799452,463.799452,463.799452,463.799452,463.799452,463.799452,463.799452,463.799452,463.799452,463.799452,463.799452,463.799452,463.799452,463.799452,463.799452,463.799452
,60323,25.34567002,25.11696224,25.26151017,25.30516565,25.41287126,25.8618911,25.80575803,25.97384256,25.89803901,25.8449642,25.2281915,25.23640315,25.16660502,25.83543407,25.84912745,26.3911439,230.5738863,230.5738863,230.5738863,230.5738863,230.5738863,230.7383136,230.7897525,230.7383136,230.7383136,230.7383136,230.5738863,230.5738863,230.5738863,230.7383136,230.7383136,230.7383136,463.799452,463.799452,463.799452,463.799452,463.799452,463.799452,463.799452,463.799452,463.799452,463.799452,463.799452,463.799452,463.799452,463.799452,463.799452,463.799452
,60324,25.26313409,25.03462778,25.17904837,25.22266539,25.33027613,25.76546574,25.70962699,25.87730227,25.80157654,25.74855622,25.14575906,25.15396347,25.08422683,25.73903587,25.75271519,26.29417519,230.5738863,230.5738863,230.5738863,230.5738863,230.5738863,230.7383136,230.7897525,230.7383136,230.7383136,230.7383136,230.5738863,230.5738863,230.5738863,230.7383136,230.7383136,230.7383136,463.799452,463.799452,463.799452,463.799452,463.799452,463.799452,463.799452,463.799452,463.799452,463.799452,463.799452,463.799452,463.799452,463.799452,463.799452,463.799452
,60401,25.01843836,24.79052938,24.93457245,24.97807545,25.08540488,25.37949212,25.32473836,25.49086859,25.41545437,25.36265215,24.90137015,24.90955312,24.83999877,25.35317097,25.36679402,25.90602666,230.5738863,230.5738863,230.5738863,230.5738863,230.5738863,230.7383136,230.7897525,230.7383136,230.7383136,230.7383136,230.5738863,230.5738863,230.5738863,230.7383136,230.7383136,230.7383136,463.799452,463.799452,463.799452,463.799452,463.799452,463.799452,463.799452,463.799452,463.799452,463.799452,463.799452,463.799452,463.799452,463.799452,463.799452,463.799452
,60402,24.96027301,24.73250602,24.87645935,24.91993525,25.02719782,25.24051887,25.18618517,25.35172969,25.27642763,25.22370395,24.84327774,24.85145561,24.7819446,25.21423687,25.22783965,25.76627032,230.5738863,230.5738863,230.5738863,230.5738863,230.5738863,230.7383136,230.7897525,230.7383136,230.7383136,230.7383136,230.5738863,230.5738863,230.5738863,230.7383136,230.7383136,230.7383136,463.799452,463.799452,463.799452,463.799452,463.799452,463.799452,463.799452,463.799452,463.799452,463.799452,463.799452,463.799452,463.799452,463.799452,463.799452,463.799452
,60403,24.95888968,24.73112607,24.87507726,24.91855252,25.0258135,25.22132669,25.16705034,25.33251464,25.25722807,25.20451523,24.84189614,24.85007389,24.78056391,25.1950501,25.20865009,25.74697,230.5738863,230.5738863,230.5738863,230.5738863,230.5738863,230.7383136,230.7897525,230.7383136,230.7383136,230.7383136,230.5738863,230.5738863,230.5738863,230.7383136,230.7383136,230.7383136,463.799452,463.799452,463.799452,463.799452,463.799452,463.799452,463.799452,463.799452,463.799452,463.799452,463.799452,463.799452,463.799452,463.799452,463.799452,463.799452
,60404,24.96121619,24.73344689,24.87740168,24.92087802,25.02814167,25.17320049,25.1190696,25.28433108,25.20908335,25.1563977,24.84421973,24.85239768,24.78288597,25.14693745,25.16053042,25.69857261,230.5738863,230.5738863,230.5738863,230.5738863,230.5738863,230.7383136,230.7897525,230.7383136,230.7383136,230.7383136,230.5738863,230.5738863,230.5738863,230.7383136,230.7383136,230.7383136,463.799452,463.799452,463.799452,463.799452,463.799452,463.799452,463.799452,463.799452,463.799452,463.799452,463.799452,463.799452,463.799452,463.799452,463.799452,463.799452
,60405,24.96622087,24.73843936,24.88240187,24.92588053,25.03314994,25.18550422,25.13133565,25.29664948,25.22139182,25.16869922,24.84921814,24.85739653,24.78788109,25.15923772,25.17283248,25.71094567,230.5738863,230.5738863,230.5738863,230.5738863,230.5738863,230.7383136,230.7897525,230.7383136,230.7383136,230.7383136,230.5738863,230.5738863,230.5738863,230.7383136,230.7383136,230.7383136,463.799452,463.799452,463.799452,463.799452,463.799452,463.799452,463.799452,463.799452,463.799452,463.799452,463.799452,463.799452,463.799452,463.799452,463.799452,463.799452
,60406,24.89613105,24.66852063,24.812375,24.85582101,24.96300985,25.09751866,25.04360928,25.20855904,25.13337239,25.08072951,24.7792162,24.78738845,24.71792522,25.07127694,25.08485888,25.62246433,230.5738863,230.5738863,230.5738863,230.5738863,230.5738863,230.7383136,230.7897525,230.7383136,230.7383136,230.7383136,230.5738863,230.5738863,230.5738863,230.7383136,230.7383136,230.7383136,463.799452,463.799452,463.799452,463.799452,463.799452,463.799452,463.799452,463.799452,463.799452,463.799452,463.799452,463.799452,463.799452,463.799452,463.799452,463.799452
,60407,21.26950315,21.05074569,21.18900482,21.23076098,21.33378069,20.61682744,20.57566724,20.72252717,20.65095673,20.60084579,21.15713573,21.16499012,21.09822868,20.59184785,20.60477655,21.11652506,230.5738863,230.5738863,230.5738863,230.5738863,230.5738863,230.7383136,230.7897525,230.7383136,230.7383136,230.7383136,230.5738863,230.5738863,230.5738863,230.7383136,230.7383136,230.7383136,463.799452,463.799452,463.799452,463.799452,463.799452,463.799452,463.799452,463.799452,463.799452,463.799452,463.799452,463.799452,463.799452,463.799452,463.799452,463.799452
,60408,17.84759189,17.63718765,17.77016737,17.81032909,17.909415,17.56311133,17.53481499,17.66517125,17.59606537,17.54768001,17.73951521,17.74706967,17.68285751,17.53899192,17.55147541,18.04560171,230.5738863,230.5738863,230.5738863,230.5738863,230.5738863,230.7383136,230.7897525,230.7383136,230.7383136,230.7383136,230.5738863,230.5738863,230.5738863,230.7383136,230.7383136,230.7383136,463.799452,463.799452,463.799452,463.799452,463.799452,463.799452,463.799452,463.799452,463.799452,463.799452,463.799452,463.799452,463.799452,463.799452,463.799452,463.799452
,60409,17.1493253,16.9406256,17.07252802,17.11236437,17.21064756,16.79363535,16.76674915,16.89477812,16.82629325,16.77834271,17.04212417,17.04961744,16.98592547,16.76973269,16.782104,17.27178985,230.5738863,230.5738863,230.5738863,230.5738863,230.5738863,230.7383136,230.7897525,230.7383136,230.7383136,230.7383136,230.5738863,230.5738863,230.5738863,230.7383136,230.7383136,230.7383136,463.799452,463.799452,463.799452,463.799452,463.799452,463.799452,463.799452,463.799452,463.799452,463.799452,463.799452,463.799452,463.799452,463.799452,463.799452,463.799452
,60410,16.05337382,15.84734944,15.977561,16.01688669,16.11390999,16.4617663,16.43549216,16.5625135,16.49429648,16.44653347,15.9475469,15.95494411,15.89206862,16.43795712,16.45028005,16.93805076,230.5738863,230.5738863,230.5738863,230.5738863,230.5738863,230.7383136,230.7897525,230.7383136,230.7383136,230.7383136,230.5738863,230.5738863,230.5738863,230.7383136,230.7383136,230.7383136,463.799452,463.799452,463.799452,463.799452,463.799452,463.799452,463.799452,463.799452,463.799452,463.799452,463.799452,463.799452,463.799452,463.799452,463.799452,463.799452
,60411,16.13376525,15.92754463,16.05788022,16.09724337,16.19435909,16.52271354,16.49634224,16.62353339,16.55526717,16.50746972,16.02783753,16.03524179,15.9723064,16.49888719,16.511219,16.99934143,230.5738863,230.5738863,230.5738863,230.5738863,230.5738863,230.7383136,230.7897525,230.7383136,230.7383136,230.7383136,230.5738863,230.5738863,230.5738863,230.7383136,230.7383136,230.7383136,463.799452,463.799452,463.799452,463.799452,463.799452,463.799452,463.799452,463.799452,463.799452,463.799452,463.799452,463.799452,463.799452,463.799452,463.799452,463.799452
,60412,16.05098608,15.84496753,15.97517541,16.01449999,16.11152054,16.45907035,16.43280142,16.55981435,16.49159949,16.44383801,15.94516216,15.95255916,15.88968544,16.43526194,16.44758447,16.93533963,230.5738863,230.5738863,230.5738863,230.5738863,230.5738863,230.7383136,230.7897525,230.7383136,230.7383136,230.7383136,230.5738863,230.5738863,230.5738863,230.7383136,230.7383136,230.7383136,463.799452,463.799452,463.799452,463.799452,463.799452,463.799452,463.799452,463.799452,463.799452,463.799452,463.799452,463.799452,463.799452,463.799452,463.799452,463.799452
,60413,16.13669836,15.93047058,16.0608107,16.10017521,16.1972943,16.53275861,16.50636936,16.63359043,16.56531611,16.51751298,16.03076697,16.03817148,15.97523391,16.50892944,16.52126271,17.0094431,230.5738863,230.5738863,230.5738863,230.5738863,230.5738863,230.7383136,230.7897525,230.7383136,230.7383136,230.7383136,230.5738863,230.5738863,230.5738863,230.7383136,230.7383136,230.7383136,463.799452,463.799452,463.799452,463.799452,463.799452,463.799452,463.799452,463.799452,463.799452,463.799452,463.799452,463.799452,463.799452,463.799452,463.799452,463.799452
,60414,16.17296421,15.9666479,16.09704397,16.13642538,16.23358616,16.62893935,16.60167717,16.72988581,16.66153387,16.61367639,16.06698734,16.07439503,16.01143044,16.60508309,16.61743038,17.10616581,230.5738863,230.5738863,230.5738863,230.5738863,230.5738863,230.7383136,230.7897525,230.7383136,230.7383136,230.7383136,230.5738863,230.5738863,230.5738863,230.7383136,230.7383136,230.7383136,463.799452,463.799452,463.799452,463.799452,463.799452,463.799452,463.799452,463.799452,463.799452,463.799452,463.799452,463.799452,463.799452,463.799452,463.799452,463.799452
,60415,16.09711665,15.89098549,16.02126454,16.06061061,16.1576842,16.48001163,16.45302501,16.58078058,16.51254882,16.4647755,15.99123488,15.99863593,15.93572784,16.45619731,16.4685229,16.9563989,230.5738863,230.5738863,230.5738863,230.5738863,230.5738863,230.7383136,230.7897525,230.7383136,230.7383136,230.7383136,230.5738863,230.5738863,230.5738863,230.7383136,230.7383136,230.7383136,463.799452,463.799452,463.799452,463.799452,463.799452,463.799452,463.799452,463.799452,463.799452,463.799452,463.799452,463.799452,463.799452,463.799452,463.799452,463.799452
,60416,16.48213793,16.2750669,16.40593997,16.44546544,16.54298164,16.97791674,16.94985866,17.07927916,17.01064556,16.96259089,16.37577339,16.38320818,16.32001326,16.95396217,16.96636035,17.45710964,230.5738863,230.5738863,230.5738863,230.5738863,230.5738863,230.7383136,230.7897525,230.7383136,230.7383136,230.7383136,230.5738863,230.5738863,230.5738863,230.7383136,230.7383136,230.7383136,463.799452,463.799452,463.799452,463.799452,463.799452,463.799452,463.799452,463.799452,463.799452,463.799452,463.799452,463.799452,463.799452,463.799452,463.799452,463.799452
