; MoDaHr,SourceEnergy,SourceEnergy,SourceEnergy,SourceEnergy,SourceEnergy,SourceEnergy,SourceEnergy,SourceEnergy,SourceEnergy,SourceEnergy,SourceEnergy,SourceEnergy,SourceEnergy,SourceEnergy,SourceEnergy,SourceEnergy,SourceEnergy,SourceEnergy,SourceEnergy,SourceEnergy,SourceEnergy,SourceEnergy,SourceEnergy,SourceEnergy,SourceEnergy,SourceEnergy,SourceEnergy,SourceEnergy,SourceEnergy,SourceEnergy,SourceEnergy,SourceEnergy,SourceEnergy,SourceEnergy,SourceEnergy,SourceEnergy,SourceEnergy,SourceEnergy,SourceEnergy,SourceEnergy,SourceEnergy,SourceEnergy,SourceEnergy,SourceEnergy,SourceEnergy,SourceEnergy,SourceEnergy,SourceEnergy
; Fuel=,Elec,NatGas,Propane,Elec,NatGas,Propane,Elec,NatGas,Propane,Elec,NatGas,Propane,Elec,NatGas,Propane,Elec,NatGas,Propane,Elec,NatGas,Propane,Elec,NatGas,Propane,Elec,NatGas,Propane,Elec,NatGas,Propane,Elec,NatGas,Propane,Elec,NatGas,Propane,Elec,NatGas,Propane,Elec,NatGas,Propane,Elec,NatGas,Propane,Elec,NatGas,Propane
; CZ=,1,1,1,2,2,2,3,3,3,4,4,4,5,5,5,6,6,6,7,7,7,8,8,8,9,9,9,10,10,10,11,11,11,12,12,12,13,13,13,14,14,14,15,15,15,16,16,16
62718,1.333079599,84.80625858,100,1.333079599,84.80625858,100,1.333079599,84.80625858,100,1.333079599,84.80625858,100,1.333079599,84.80625858,100,1.333079599,84.26799017,100,1.333079599,83.96987228,100,1.333079599,84.26799017,100,1.333079599,84.26799017,100,1.333079599,84.26799017,100,1.333079599,84.80625858,100,1.333079599,84.80625858,100,1.333079599,84.80625858,100,1.333079599,84.26799017,100,1.333079599,84.26799017,100,1.333079599,84.26799017,100
62719,2.73811972,84.80625858,100,2.73811972,84.80625858,100,2.73811972,84.80625858,100,2.73811972,84.80625858,100,2.73811972,84.80625858,100,2.73811972,84.26799017,100,2.73811972,83.96987228,100,2.73811972,84.26799017,100,2.73811972,84.26799017,100,2.73811972,84.26799017,100,2.73811972,84.80625858,100,2.73811972,84.80625858,100,2.73811972,84.80625858,100,2.73811972,84.26799017,100,2.73811972,84.26799017,100,2.73811972,84.26799017,100
62720,2.73811972,84.80625858,100,2.73811972,84.80625858,100,2.73811972,84.80625858,100,2.73811972,84.80625858,100,2.73811972,84.80625858,100,2.73811972,84.26799017,100,2.73811972,83.96987228,100,2.73811972,84.26799017,100,2.73811972,84.26799017,100,2.73811972,84.26799017,100,2.73811972,84.80625858,100,2.73811972,84.80625858,100,2.73811972,84.80625858,100,2.73811972,84.26799017,100,2.73811972,84.26799017,100,2.73811972,84.26799017,100
62721,2.73811972,84.80625858,100,2.73811972,84.80625858,100,2.73811972,84.80625858,100,2.73811972,84.80625858,100,2.73811972,84.80625858,100,2.73811972,84.26799017,100,2.73811972,83.96987228,100,2.73811972,84.26799017,100,2.73811972,84.26799017,100,2.73811972,84.26799017,100,2.73811972,84.80625858,100,2.73811972,84.80625858,100,2.73811972,84.80625858,100,2.73811972,84.26799017,100,2.73811972,84.26799017,100,2.73811972,84.26799017,100
62722,2.73811972,84.80625858,100,2.73811972,84.80625858,100,2.73811972,84.80625858,100,2.73811972,84.80625858,100,2.73811972,84.80625858,100,2.73811972,84.26799017,100,2.73811972,83.96987228,100,2.73811972,84.26799017,100,2.73811972,84.26799017,100,2.73811972,84.26799017,100,2.73811972,84.80625858,100,2.73811972,84.80625858,100,2.73811972,84.80625858,100,2.73811972,84.26799017,100,2.73811972,84.26799017,100,2.73811972,84.26799017,100
62723,2.73811972,84.80625858,100,2.73811972,84.80625858,100,2.73811972,84.80625858,100,2.73811972,84.80625858,100,2.73811972,84.80625858,100,2.73811972,84.26799017,100,2.73811972,83.96987228,100,2.73811972,84.26799017,100,2.73811972,84.26799017,100,2.73811972,84.26799017,100,2.73811972,84.80625858,100,2.73811972,84.80625858,100,2.73811972,84.80625858,100,2.73811972,84.26799017,100,2.73811972,84.26799017,100,2.73811972,84.26799017,100
62724,2.73811972,84.80625858,100,2.73811972,84.80625858,100,2.73811972,84.80625858,100,2.73811972,84.80625858,100,2.73811972,84.80625858,100,2.73811972,84.26799017,100,2.73811972,83.96987228,100,2.73811972,84.26799017,100,2.73811972,84.26799017,100,2.73811972,84.26799017,100,2.73811972,84.80625858,100,2.73811972,84.80625858,100,2.73811972,84.80625858,100,2.73811972,84.26799017,100,2.73811972,84.26799017,100,2.73811972,84.26799017,100
62801,3.085970438,84.80625858,100,3.085970438,84.80625858,100,3.085970438,84.80625858,100,3.085970438,84.80625858,100,3.085970438,84.80625858,100,3.085970438,84.26799017,100,3.085970438,83.96987228,100,3.085970438,84.26799017,100,3.085970438,84.26799017,100,3.085970438,84.26799017,100,3.085970438,84.80625858,100,3.085970438,84.80625858,100,3.085970438,84.80625858,100,3.085970438,84.26799017,100,3.085970438,84.26799017,100,3.085970438,84.26799017,100
62802,3.085970438,84.80625858,100,3.085970438,84.80625858,100,3.085970438,84.80625858,100,3.085970438,84.80625858,100,3.085970438,84.80625858,100,3.085970438,84.26799017,100,3.085970438,83.96987228,100,3.085970438,84.26799017,100,3.085970438,84.26799017,100,3.085970438,84.26799017,100,3.085970438,84.80625858,100,3.085970438,84.80625858,100,3.085970438,84.80625858,100,3.085970438,84.26799017,100,3.085970438,84.26799017,100,3.085970438,84.26799017,100
62803,3.085970438,84.80625858,100,3.085970438,84.80625858,100,3.085970438,84.80625858,100,3.085970438,84.80625858,100,3.085970438,84.80625858,100,3.085970438,84.26799017,100,3.085970438,83.96987228,100,3.085970438,84.26799017,100,3.085970438,84.26799017,100,3.085970438,84.26799017,100,3.085970438,84.80625858,100,3.085970438,84.80625858,100,3.085970438,84.80625858,100,3.085970438,84.26799017,100,3.085970438,84.26799017,100,3.085970438,84.26799017,100
62804,3.085970438,84.80625858,100,3.085970438,84.80625858,100,3.085970438,84.80625858,100,3.085970438,84.80625858,100,3.085970438,84.80625858,100,3.085970438,84.26799017,100,3.085970438,83.96987228,100,3.085970438,84.26799017,100,3.085970438,84.26799017,100,3.085970438,84.26799017,100,3.085970438,84.80625858,100,3.085970438,84.80625858,100,3.085970438,84.80625858,100,3.085970438,84.26799017,100,3.085970438,84.26799017,100,3.085970438,84.26799017,100
62805,3.085970438,84.80625858,100,3.085970438,84.80625858,100,3.085970438,84.80625858,100,3.085970438,84.80625858,100,3.085970438,84.80625858,100,3.085970438,84.26799017,100,3.085970438,83.96987228,100,3.085970438,84.26799017,100,3.085970438,84.26799017,100,3.085970438,84.26799017,100,3.085970438,84.80625858,100,3.085970438,84.80625858,100,3.085970438,84.80625858,100,3.085970438,84.26799017,100,3.085970438,84.26799017,100,3.085970438,84.26799017,100
62806,3.085970438,84.80625858,100,3.085970438,84.80625858,100,3.085970438,84.80625858,100,3.085970438,84.80625858,100,3.085970438,84.80625858,100,3.085970438,84.26799017,100,3.085970438,83.96987228,100,3.085970438,84.26799017,100,3.085970438,84.26799017,100,3.085970438,84.26799017,100,3.085970438,84.80625858,100,3.085970438,84.80625858,100,3.085970438,84.80625858,100,3.085970438,84.26799017,100,3.085970438,84.26799017,100,3.085970438,84.26799017,100
62807,2.817135024,84.80625858,100,2.817135024,84.80625858,100,2.817135024,84.80625858,100,2.817135024,84.80625858,100,2.817135024,84.80625858,100,2.817135024,84.26799017,100,2.817135024,83.96987228,100,2.817135024,84.26799017,100,2.817135024,84.26799017,100,2.817135024,84.26799017,100,2.817135024,84.80625858,100,2.817135024,84.80625858,100,2.817135024,84.80625858,100,2.817135024,84.26799017,100,2.817135024,84.26799017,100,2.817135024,84.26799017,100
62808,0.396448689,84.80625858,100,0.396448689,84.80625858,100,0.396448689,84.80625858,100,0.396448689,84.80625858,100,0.396448689,84.80625858,100,0.396448689,84.26799017,100,0.396448689,83.96987228,100,0.396448689,84.26799017,100,0.396448689,84.26799017,100,0.396448689,84.26799017,100,0.396448689,84.80625858,100,0.396448689,84.80625858,100,0.396448689,84.80625858,100,0.396448689,84.26799017,100,0.396448689,84.26799017,100,0.396448689,84.26799017,100
62809,0,84.80625858,100,0,84.80625858,100,0,84.80625858,100,0,84.80625858,100,0,84.80625858,100,0,84.26799017,100,0,83.96987228,100,0,84.26799017,100,0,84.26799017,100,0,84.26799017,100,0,84.80625858,100,0,84.80625858,100,0,84.80625858,100,0,84.26799017,100,0,84.26799017,100,0,84.26799017,100
62810,0,84.80625858,100,0,84.80625858,100,0,84.80625858,100,0,84.80625858,100,0,84.80625858,100,0,84.26799017,100,0,83.96987228,100,0,84.26799017,100,0,84.26799017,100,0,84.26799017,100,0,84.80625858,100,0,84.80625858,100,0,84.80625858,100,0,84.26799017,100,0,84.26799017,100,0,84.26799017,100
62811,0,84.80625858,100,0,84.80625858,100,0,84.80625858,100,0,84.80625858,100,0,84.80625858,100,0,84.26799017,100,0,83.96987228,100,0,84.26799017,100,0,84.26799017,100,0,84.26799017,100,0,84.80625858,100,0,84.80625858,100,0,84.80625858,100,0,84.26799017,100,0,84.26799017,100,0,84.26799017,100
62812,0,84.80625858,100,0,84.80625858,100,0,84.80625858,100,0,84.80625858,100,0,84.80625858,100,0,84.26799017,100,0,83.96987228,100,0,84.26799017,100,0,84.26799017,100,0,84.26799017,100,0,84.80625858,100,0,84.80625858,100,0,84.80625858,100,0,84.26799017,100,0,84.26799017,100,0,84.26799017,100
62813,0,84.80625858,100,0,84.80625858,100,0,84.80625858,100,0,84.80625858,100,0,84.80625858,100,0,84.26799017,100,0,83.96987228,100,0,84.26799017,100,0,84.26799017,100,0,84.26799017,100,0,84.80625858,100,0,84.80625858,100,0,84.80625858,100,0,84.26799017,100,0,84.26799017,100,0,84.26799017,100
62814,0,84.80625858,100,0,84.80625858,100,0,84.80625858,100,0,84.80625858,100,0,84.80625858,100,0,84.26799017,100,0,83.96987228,100,0,84.26799017,100,0,84.26799017,100,0,84.26799017,100,0,84.80625858,100,0,84.80625858,100,0,84.80625858,100,0,84.26799017,100,0,84.26799017,100,0,84.26799017,100
62815,0,84.80625858,100,0,84.80625858,100,0,84.80625858,100,0,84.80625858,100,0,84.80625858,100,0,84.26799017,100,0,83.96987228,100,0,84.26799017,100,0,84.26799017,100,0,84.26799017,100,0,84.80625858,100,0,84.80625858,100,0,84.80625858,100,0,84.26799017,100,0,84.26799017,100,0,84.26799017,100
62816,0,84.80625858,100,0,84.80625858,100,0,84.80625858,100,0,84.80625858,100,0,84.80625858,100,0,84.26799017,100,0,83.96987228,100,0,84.26799017,100,0,84.26799017,100,0,84.26799017,100,0,84.80625858,100,0,84.80625858,100,0,84.80625858,100,0,84.26799017,100,0,84.26799017,100,0,84.26799017,100
62817,0.114059818,84.80625858,100,0.114059818,84.80625858,100,0.114059818,84.80625858,100,0.114059818,84.80625858,100,0.114059818,84.80625858,100,0.114059818,84.26799017,100,0.114059818,83.96987228,100,0.114059818,84.26799017,100,0.114059818,84.26799017,100,0.114059818,84.26799017,100,0.114059818,84.80625858,100,0.114059818,84.80625858,100,0.114059818,84.80625858,100,0.114059818,84.26799017,100,0.114059818,84.26799017,100,0.114059818,84.26799017,100
62818,0.666691017,84.80625858,100,0.666691017,84.80625858,100,0.666691017,84.80625858,100,0.666691017,84.80625858,100,0.666691017,84.80625858,100,0.666691017,84.26799017,100,0.666691017,83.96987228,100,0.666691017,84.26799017,100,0.666691017,84.26799017,100,0.666691017,84.26799017,100,0.666691017,84.80625858,100,0.666691017,84.80625858,100,0.666691017,84.80625858,100,0.666691017,84.26799017,100,0.666691017,84.26799017,100,0.666691017,84.26799017,100
62819,2.374999484,84.80625858,100,2.374999484,84.80625858,100,2.374999484,84.80625858,100,2.374999484,84.80625858,100,2.374999484,84.80625858,100,2.374999484,84.26799017,100,2.374999484,83.96987228,100,2.374999484,84.26799017,100,2.374999484,84.26799017,100,2.374999484,84.26799017,100,2.374999484,84.80625858,100,2.374999484,84.80625858,100,2.374999484,84.80625858,100,2.374999484,84.26799017,100,2.374999484,84.26799017,100,2.374999484,84.26799017,100
62820,2.374999484,84.80625858,100,2.374999484,84.80625858,100,2.374999484,84.80625858,100,2.374999484,84.80625858,100,2.374999484,84.80625858,100,2.374999484,84.26799017,100,2.374999484,83.96987228,100,2.374999484,84.26799017,100,2.374999484,84.26799017,100,2.374999484,84.26799017,100,2.374999484,84.80625858,100,2.374999484,84.80625858,100,2.374999484,84.80625858,100,2.374999484,84.26799017,100,2.374999484,84.26799017,100,2.374999484,84.26799017,100
62821,2.374999484,84.80625858,100,2.374999484,84.80625858,100,2.374999484,84.80625858,100,2.374999484,84.80625858,100,2.374999484,84.80625858,100,2.374999484,84.26799017,100,2.374999484,83.96987228,100,2.374999484,84.26799017,100,2.374999484,84.26799017,100,2.374999484,84.26799017,100,2.374999484,84.80625858,100,2.374999484,84.80625858,100,2.374999484,84.80625858,100,2.374999484,84.26799017,100,2.374999484,84.26799017,100,2.374999484,84.26799017,100
62822,2.374999484,84.80625858,100,2.374999484,84.80625858,100,2.374999484,84.80625858,100,2.374999484,84.80625858,100,2.374999484,84.80625858,100,2.374999484,84.26799017,100,2.374999484,83.96987228,100,2.374999484,84.26799017,100,2.374999484,84.26799017,100,2.374999484,84.26799017,100,2.374999484,84.80625858,100,2.374999484,84.80625858,100,2.374999484,84.80625858,100,2.374999484,84.26799017,100,2.374999484,84.26799017,100,2.374999484,84.26799017,100
62823,2.374999484,84.80625858,100,2.374999484,84.80625858,100,2.374999484,84.80625858,100,2.374999484,84.80625858,100,2.374999484,84.80625858,100,2.374999484,84.26799017,100,2.374999484,83.96987228,100,2.374999484,84.26799017,100,2.374999484,84.26799017,100,2.374999484,84.26799017,100,2.374999484,84.80625858,100,2.374999484,84.80625858,100,2.374999484,84.80625858,100,2.374999484,84.26799017,100,2.374999484,84.26799017,100,2.374999484,84.26799017,100
62824,2.374999484,84.80625858,100,2.374999484,84.80625858,100,2.374999484,84.80625858,100,2.374999484,84.80625858,100,2.374999484,84.80625858,100,2.374999484,84.26799017,100,2.374999484,83.96987228,100,2.374999484,84.26799017,100,2.374999484,84.26799017,100,2.374999484,84.26799017,100,2.374999484,84.80625858,100,2.374999484,84.80625858,100,2.374999484,84.80625858,100,2.374999484,84.26799017,100,2.374999484,84.26799017,100,2.374999484,84.26799017,100
62901,2.588066919,84.80625858,100,2.588066919,84.80625858,100,2.588066919,84.80625858,100,2.588066919,84.80625858,100,2.588066919,84.80625858,100,2.588066919,84.26799017,100,2.588066919,83.96987228,100,2.588066919,84.26799017,100,2.588066919,84.26799017,100,2.588066919,84.26799017,100,2.588066919,84.80625858,100,2.588066919,84.80625858,100,2.588066919,84.80625858,100,2.588066919,84.26799017,100,2.588066919,84.26799017,100,2.588066919,84.26799017,100
62902,2.587959881,84.80625858,100,2.587959881,84.80625858,100,2.587959881,84.80625858,100,2.587959881,84.80625858,100,2.587959881,84.80625858,100,2.587959881,84.26799017,100,2.587959881,83.96987228,100,2.587959881,84.26799017,100,2.587959881,84.26799017,100,2.587959881,84.26799017,100,2.587959881,84.80625858,100,2.587959881,84.80625858,100,2.587959881,84.80625858,100,2.587959881,84.26799017,100,2.587959881,84.26799017,100,2.587959881,84.26799017,100
62903,2.588657069,84.80625858,100,2.588657069,84.80625858,100,2.588657069,84.80625858,100,2.588657069,84.80625858,100,2.588657069,84.80625858,100,2.588657069,84.26799017,100,2.588657069,83.96987228,100,2.588657069,84.26799017,100,2.588657069,84.26799017,100,2.588657069,84.26799017,100,2.588657069,84.80625858,100,2.588657069,84.80625858,100,2.588657069,84.80625858,100,2.588657069,84.26799017,100,2.588657069,84.26799017,100,2.588657069,84.26799017,100
62904,2.588006928,84.80625858,100,2.588006928,84.80625858,100,2.588006928,84.80625858,100,2.588006928,84.80625858,100,2.588006928,84.80625858,100,2.588006928,84.26799017,100,2.588006928,83.96987228,100,2.588006928,84.26799017,100,2.588006928,84.26799017,100,2.588006928,84.26799017,100,2.588006928,84.80625858,100,2.588006928,84.80625858,100,2.588006928,84.80625858,100,2.588006928,84.26799017,100,2.588006928,84.26799017,100,2.588006928,84.26799017,100
62905,2.588034268,84.80625858,100,2.588034268,84.80625858,100,2.588034268,84.80625858,100,2.588034268,84.80625858,100,2.588034268,84.80625858,100,2.588034268,84.26799017,100,2.588034268,83.96987228,100,2.588034268,84.26799017,100,2.588034268,84.26799017,100,2.588034268,84.26799017,100,2.588034268,84.80625858,100,2.588034268,84.80625858,100,2.588034268,84.80625858,100,2.588034268,84.26799017,100,2.588034268,84.26799017,100,2.588034268,84.26799017,100
62906,2.58715048,84.80625858,100,2.58715048,84.80625858,100,2.58715048,84.80625858,100,2.58715048,84.80625858,100,2.58715048,84.80625858,100,2.58715048,84.26799017,100,2.58715048,83.96987228,100,2.58715048,84.26799017,100,2.58715048,84.26799017,100,2.58715048,84.26799017,100,2.58715048,84.80625858,100,2.58715048,84.80625858,100,2.58715048,84.80625858,100,2.58715048,84.26799017,100,2.58715048,84.26799017,100,2.58715048,84.26799017,100
62907,0.615297032,84.80625858,100,0.615297032,84.80625858,100,0.615297032,84.80625858,100,0.615297032,84.80625858,100,0.615297032,84.80625858,100,0.615297032,84.26799017,100,0.615297032,83.96987228,100,0.615297032,84.26799017,100,0.615297032,84.26799017,100,0.615297032,84.26799017,100,0.615297032,84.80625858,100,0.615297032,84.80625858,100,0.615297032,84.80625858,100,0.615297032,84.26799017,100,0.615297032,84.26799017,100,0.615297032,84.26799017,100
62908,0,84.80625858,100,0,84.80625858,100,0,84.80625858,100,0,84.80625858,100,0,84.80625858,100,0,84.26799017,100,0,83.96987228,100,0,84.26799017,100,0,84.26799017,100,0,84.26799017,100,0,84.80625858,100,0,84.80625858,100,0,84.80625858,100,0,84.26799017,100,0,84.26799017,100,0,84.26799017,100
62909,0,84.80625858,100,0,84.80625858,100,0,84.80625858,100,0,84.80625858,100,0,84.80625858,100,0,84.26799017,100,0,83.96987228,100,0,84.26799017,100,0,84.26799017,100,0,84.26799017,100,0,84.80625858,100,0,84.80625858,100,0,84.80625858,100,0,84.26799017,100,0,84.26799017,100,0,84.26799017,100
62910,0,84.80625858,100,0,84.80625858,100,0,84.80625858,100,0,84.80625858,100,0,84.80625858,100,0,84.26799017,100,0,83.96987228,100,0,84.26799017,100,0,84.26799017,100,0,84.26799017,100,0,84.80625858,100,0,84.80625858,100,0,84.80625858,100,0,84.26799017,100,0,84.26799017,100,0,84.26799017,100
62911,0,84.80625858,100,0,84.80625858,100,0,84.80625858,100,0,84.80625858,100,0,84.80625858,100,0,84.26799017,100,0,83.96987228,100,0,84.26799017,100,0,84.26799017,100,0,84.26799017,100,0,84.80625858,100,0,84.80625858,100,0,84.80625858,100,0,84.26799017,100,0,84.26799017,100,0,84.26799017,100
62912,0,84.80625858,100,0,84.80625858,100,0,84.80625858,100,0,84.80625858,100,0,84.80625858,100,0,84.26799017,100,0,83.96987228,100,0,84.26799017,100,0,84.26799017,100,0,84.26799017,100,0,84.80625858,100,0,84.80625858,100,0,84.80625858,100,0,84.26799017,100,0,84.26799017,100,0,84.26799017,100
62913,0,84.80625858,100,0,84.80625858,100,0,84.80625858,100,0,84.80625858,100,0,84.80625858,100,0,84.26799017,100,0,83.96987228,100,0,84.26799017,100,0,84.26799017,100,0,84.26799017,100,0,84.80625858,100,0,84.80625858,100,0,84.80625858,100,0,84.26799017,100,0,84.26799017,100,0,84.26799017,100
62914,0,84.80625858,100,0,84.80625858,100,0,84.80625858,100,0,84.80625858,100,0,84.80625858,100,0,84.26799017,100,0,83.96987228,100,0,84.26799017,100,0,84.26799017,100,0,84.26799017,100,0,84.80625858,100,0,84.80625858,100,0,84.80625858,100,0,84.26799017,100,0,84.26799017,100,0,84.26799017,100
62915,0,84.80625858,100,0,84.80625858,100,0,84.80625858,100,0,84.80625858,100,0,84.80625858,100,0,84.26799017,100,0,83.96987228,100,0,84.26799017,100,0,84.26799017,100,0,84.26799017,100,0,84.80625858,100,0,84.80625858,100,0,84.80625858,100,0,84.26799017,100,0,84.26799017,100,0,84.26799017,100
62916,0,84.80625858,100,0,84.80625858,100,0,84.80625858,100,0,84.80625858,100,0,84.80625858,100,0,84.26799017,100,0,83.96987228,100,0,84.26799017,100,0,84.26799017,100,0,84.26799017,100,0,84.80625858,100,0,84.80625858,100,0,84.80625858,100,0,84.26799017,100,0,84.26799017,100,0,84.26799017,100
62917,0.113954616,84.80625858,100,0.113954616,84.80625858,100,0.113954616,84.80625858,100,0.113954616,84.80625858,100,0.113954616,84.80625858,100,0.113954616,84.26799017,100,0.113954616,83.96987228,100,0.113954616,84.26799017,100,0.113954616,84.26799017,100,0.113954616,84.26799017,100,0.113954616,84.80625858,100,0.113954616,84.80625858,100,0.113954616,84.80625858,100,0.113954616,84.26799017,100,0.113954616,84.26799017,100,0.113954616,84.26799017,100
62918,0.370995261,84.80625858,100,0.370995261,84.80625858,100,0.370995261,84.80625858,100,0.370995261,84.80625858,100,0.370995261,84.80625858,100,0.370995261,84.26799017,100,0.370995261,83.96987228,100,0.370995261,84.26799017,100,0.370995261,84.26799017,100,0.370995261,84.26799017,100,0.370995261,84.80625858,100,0.370995261,84.80625858,100,0.370995261,84.80625858,100,0.370995261,84.26799017,100,0.370995261,84.26799017,100,0.370995261,84.26799017,100
62919,2.153451087,84.80625858,100,2.153451087,84.80625858,100,2.153451087,84.80625858,100,2.153451087,84.80625858,100,2.153451087,84.80625858,100,2.153451087,84.26799017,100,2.153451087,83.96987228,100,2.153451087,84.26799017,100,2.153451087,84.26799017,100,2.153451087,84.26799017,100,2.153451087,84.80625858,100,2.153451087,84.80625858,100,2.153451087,84.80625858,100,2.153451087,84.26799017,100,2.153451087,84.26799017,100,2.153451087,84.26799017,100
62920,2.153686746,84.80625858,100,2.153686746,84.80625858,100,2.153686746,84.80625858,100,2.153686746,84.80625858,100,2.153686746,84.80625858,100,2.153686746,84.26799017,100,2.153686746,83.96987228,100,2.153686746,84.26799017,100,2.153686746,84.26799017,100,2.153686746,84.26799017,100,2.153686746,84.80625858,100,2.153686746,84.80625858,100,2.153686746,84.80625858,100,2.153686746,84.26799017,100,2.153686746,84.26799017,100,2.153686746,84.26799017,100
62921,2.154207436,84.80625858,100,2.154207436,84.80625858,100,2.154207436,84.80625858,100,2.154207436,84.80625858,100,2.154207436,84.80625858,100,2.154207436,84.26799017,100,2.154207436,83.96987228,100,2.154207436,84.26799017,100,2.154207436,84.26799017,100,2.154207436,84.26799017,100,2.154207436,84.80625858,100,2.154207436,84.80625858,100,2.154207436,84.80625858,100,2.154207436,84.26799017,100,2.154207436,84.26799017,100,2.154207436,84.26799017,100
62922,2.153176229,84.80625858,100,2.153176229,84.80625858,100,2.153176229,84.80625858,100,2.153176229,84.80625858,100,2.153176229,84.80625858,100,2.153176229,84.26799017,100,2.153176229,83.96987228,100,2.153176229,84.26799017,100,2.153176229,84.26799017,100,2.153176229,84.26799017,100,2.153176229,84.80625858,100,2.153176229,84.80625858,100,2.153176229,84.80625858,100,2.153176229,84.26799017,100,2.153176229,84.26799017,100,2.153176229,84.26799017,100
62923,2.151444692,84.80625858,100,2.151444692,84.80625858,100,2.151444692,84.80625858,100,2.151444692,84.80625858,100,2.151444692,84.80625858,100,2.151444692,84.26799017,100,2.151444692,83.96987228,100,2.151444692,84.26799017,100,2.151444692,84.26799017,100,2.151444692,84.26799017,100,2.151444692,84.80625858,100,2.151444692,84.80625858,100,2.151444692,84.80625858,100,2.151444692,84.26799017,100,2.151444692,84.26799017,100,2.151444692,84.26799017,100
62924,2.151004528,84.80625858,100,2.151004528,84.80625858,100,2.151004528,84.80625858,100,2.151004528,84.80625858,100,2.151004528,84.80625858,100,2.151004528,84.26799017,100,2.151004528,83.96987228,100,2.151004528,84.26799017,100,2.151004528,84.26799017,100,2.151004528,84.26799017,100,2.151004528,84.80625858,100,2.151004528,84.80625858,100,2.151004528,84.80625858,100,2.151004528,84.26799017,100,2.151004528,84.26799017,100,2.151004528,84.26799017,100
63001,2.258365404,84.80625858,100,2.258365404,84.80625858,100,2.258365404,84.80625858,100,2.258365404,84.80625858,100,2.258365404,84.80625858,100,2.258365404,84.26799017,100,2.258365404,83.96987228,100,2.258365404,84.26799017,100,2.258365404,84.26799017,100,2.258365404,84.26799017,100,2.258365404,84.80625858,100,2.258365404,84.80625858,100,2.258365404,84.80625858,100,2.258365404,84.26799017,100,2.258365404,84.26799017,100,2.258365404,84.26799017,100
63002,2.258379719,84.80625858,100,2.258379719,84.80625858,100,2.258379719,84.80625858,100,2.258379719,84.80625858,100,2.258379719,84.80625858,100,2.258379719,84.26799017,100,2.258379719,83.96987228,100,2.258379719,84.26799017,100,2.258379719,84.26799017,100,2.258379719,84.26799017,100,2.258379719,84.80625858,100,2.258379719,84.80625858,100,2.258379719,84.80625858,100,2.258379719,84.26799017,100,2.258379719,84.26799017,100,2.258379719,84.26799017,100
63003,2.259163809,84.80625858,100,2.259163809,84.80625858,100,2.259163809,84.80625858,100,2.259163809,84.80625858,100,2.259163809,84.80625858,100,2.259163809,84.26799017,100,2.259163809,83.96987228,100,2.259163809,84.26799017,100,2.259163809,84.26799017,100,2.259163809,84.26799017,100,2.259163809,84.80625858,100,2.259163809,84.80625858,100,2.259163809,84.80625858,100,2.259163809,84.26799017,100,2.259163809,84.26799017,100,2.259163809,84.26799017,100
63004,2.25922322,84.80625858,100,2.25922322,84.80625858,100,2.25922322,84.80625858,100,2.25922322,84.80625858,100,2.25922322,84.80625858,100,2.25922322,84.26799017,100,2.25922322,83.96987228,100,2.25922322,84.26799017,100,2.25922322,84.26799017,100,2.25922322,84.26799017,100,2.25922322,84.80625858,100,2.25922322,84.80625858,100,2.25922322,84.80625858,100,2.25922322,84.26799017,100,2.25922322,84.26799017,100,2.25922322,84.26799017,100
63005,2.259103837,84.80625858,100,2.259103837,84.80625858,100,2.259103837,84.80625858,100,2.259103837,84.80625858,100,2.259103837,84.80625858,100,2.259103837,84.26799017,100,2.259103837,83.96987228,100,2.259103837,84.26799017,100,2.259103837,84.26799017,100,2.259103837,84.26799017,100,2.259103837,84.80625858,100,2.259103837,84.80625858,100,2.259103837,84.80625858,100,2.259103837,84.26799017,100,2.259103837,84.26799017,100,2.259103837,84.26799017,100
63006,2.258769854,84.80625858,100,2.258769854,84.80625858,100,2.258769854,84.80625858,100,2.258769854,84.80625858,100,2.258769854,84.80625858,100,2.258769854,84.26799017,100,2.258769854,83.96987228,100,2.258769854,84.26799017,100,2.258769854,84.26799017,100,2.258769854,84.26799017,100,2.258769854,84.80625858,100,2.258769854,84.80625858,100,2.258769854,84.80625858,100,2.258769854,84.26799017,100,2.258769854,84.26799017,100,2.258769854,84.26799017,100
63007,1.023936593,84.80625858,100,1.023936593,84.80625858,100,1.023936593,84.80625858,100,1.023936593,84.80625858,100,1.023936593,84.80625858,100,1.023936593,84.26799017,100,1.023936593,83.96987228,100,1.023936593,84.26799017,100,1.023936593,84.26799017,100,1.023936593,84.26799017,100,1.023936593,84.80625858,100,1.023936593,84.80625858,100,1.023936593,84.80625858,100,1.023936593,84.26799017,100,1.023936593,84.26799017,100,1.023936593,84.26799017,100
63008,0,84.80625858,100,0,84.80625858,100,0,84.80625858,100,0,84.80625858,100,0,84.80625858,100,0,84.26799017,100,0,83.96987228,100,0,84.26799017,100,0,84.26799017,100,0,84.26799017,100,0,84.80625858,100,0,84.80625858,100,0,84.80625858,100,0,84.26799017,100,0,84.26799017,100,0,84.26799017,100
