,,2016,2017,DuctlessMultiSplitHeatPump,14,Warning6,Warning6,11.7,Warning7,Warning7,Warning5,Warning3,Warning4,1,0,1,1,1,SplitHeatPump    ,1,0,1,0,0,-1,;,DuctlessMultiSplitHeatPump - Ductless multi-split heat pump system,,,,,
,,2016,2017,DuctlessVRFHeatPump,13,Warning6,Warning6,11.3,Warning7,Warning7,Warning5,Warning3,Warning4,1,-1,1,1,1,SplitHeatPump    ,1,0,1,0,0,-1,;,DuctlessVRFHeatPump - Ductless variable refrigerant flow (VRF) heat pump system,,,,,
,,2016,2017,RoomHeatPump     ,12,Warning6,Warning6,10,Warning7,Warning7,Warning5,Warning3,Warning4,1,0,1,0,1,SplitHeatPump    ,1,0,1,0,0,-1,;,RoomHeatPump - Room (non-central) heat pump system                  ,,,,,
,,2016,2017,AirToWaterHeatPump,14,Warning6,Warning6,11.7,Warning7,Warning7,Warning5,Warning3,Warning4,1,-1,1,1,1,SplitHeatPump    ,1,0,1,0,0,-1,;,AirToWaterHeatPump - Air to water heat pump (able to heat DHW),,,,,
,,2016,2017,GroundSourceHeatPump,14,Warning6,Warning6,11.7,Warning7,Warning7,Warning5,Warning3,Warning4,1,-1,1,1,1,SplitHeatPump    ,1,0,1,0,0,-1,;,GroundSourceHeatPump - Ground source heat pump (able to heat DHW),,,,,
,,2016,2017,VCHP,14,Warning6,Warning6,11.7,Warning7,Warning7,Warning5,Warning3,Warning4,1,-1,1,0,0,SplitHeatPump    ,1,0,1,0,0,-1,;,VCHP - Variable Capacity Heat Pump,,,,,
,,2016,2017,VCHP2,14,Warning6,Warning6,11.7,Warning7,Warning7,Warning5,Warning3,Warning4,1,-1,1,0,0,SplitHeatPump    ,1,0,1,0,0,-1,;,VCHP2 - Variable Capacity Heat Pump,,,,,
,,2016,2017,HeatPumpV3,14,Warning6,Warning6,11.7,Warning7,Warning7,Warning5,Warning3,Warning4,1,-1,1,0,0,SplitHeatPump    ,1,0,1,0,0,-1,;,VCHP3,,,,,
,,2016,2017,EvapDirect       ,0,Warning6,Warning6,Warning2,Warning7,Warning7,Warning5,Warning3,Warning4,0,1,0,0,0,SplitAirCond     ,0,0,0,0,0,-1,;,EvapDirect - Direct evaporative cooling system                      ,,,,,
,,2016,2017,EvapIndirDirect  ,Warning1,Warning6,Warning6,13,Warning7,Warning7,Warning5,Warning3,Warning4,0,1,0,0,0,SplitAirCond     ,0,0,1,0,0,-1,;,EvapIndirDirect - Indirect-direct evaporative cooling system        ,,,,,
,,2016,2017,EvapIndirect     ,Warning1,Warning6,Warning6,13,Warning7,Warning7,Warning5,Warning3,Warning4,0,1,0,0,0,SplitAirCond     ,0,0,1,0,0,-1,;,EvapIndirect - Indirect evaporative cooling system                  ,,,,,
,,2016,2017,EvapCondenser    ,16,Warning6,Warning6,14,Warning7,Warning7,Warning5,Warning3,Warning4,1,1,0,1,0,SplitAirCond     ,1,0,1,0,0,-1,;,EvapCondenser - Evaporatively-cooled condenser for split AC systems,,,,,
;,,2016,2017,Evap/CC          ,Warning1,Warning6,Warning6,0,Warning7,Warning7,Warning5,Warning3,Warning4,0,1,0,1,0,N/A,0,0,0,0,0,-1,;,Evap/CC - Evaporatively-cooled condensers                           ,,,,,
;,,2016,2017,IceSAC           ,0,Warning6,Warning6,0,Warning7,Warning7,Warning5,Warning3,Warning4,0,1,0,1,0,N/A,0,0,0,0,0,-1,;,IceSAC - Ice storage air conditioning system                        ,,,,,
; 2019 Title 24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,2019,2020,NoCooling        ,Warning1,Warning6,Warning6,Warning2,Warning7,Warning7,Warning5,Warning3,Warning4,1,-1,0,0,0,SplitAirCond     ,0,0,0,0,0,0,;,NoCooling - No cooling equipment                                    ,,,,,
,,2019,2020,SplitAirCond     ,14,14.3,0.95,11.7,11.7,0.96,Warning5,Warning3,Warning4,1,1,0,1,0,SplitAirCond     ,1,1,1,1,0,1,;,SplitAirCond - Split air conditioning system                        ,,,,,
,,2019,2020,PkgTermAirCond,Warning1,Warning6,Warning6,9.5,9.12,0.96,Warning5,Warning3,Warning4,1,0,0,0,0,SplitAirCond     ,0,0,1,1,0,1,;,PkgTermAirCond - Packaged terminal air conditioner (PTAC),,SAC 6/20/20,,,
,,2019,2020,SglPkgVertAirCond,Warning1,Warning6,Warning6,11,10.6,0.96,Warning5,Warning3,Warning4,1,1,0,0,0,SplitAirCond     ,0,0,1,1,0,1,;,SglPkgVertAirCond - Single package vertical A/C system,,SAC 6/20/20,,,
,,2019,2020,PkgAirCond       ,14,13.4,0.96,11,10.6,0.96,Warning5,Warning3,Warning4,1,1,0,1,0,SplitAirCond     ,1,1,1,1,0,1,;,PkgAirCond - Central packaged A/C system (< 65 kBtuh)               ,,,,,
,,2019,2020,LrgPkgAirCond    ,13,12.48,0.96,0,0,1,Warning5,Warning3,Warning4,0,1,0,1,0,SplitAirCond     ,1,1,0,0,0,1,;,LrgPkgAirCond - Large packaged A/C system (>= 65 kBtuh)             ,,,,,
,,2019,2020,SDHVSplitAirCond,12,12,1,10,9.60,0.96,Warning5,Warning3,Warning4,1,1,0,1,0,SplitAirCond     ,1,1,1,1,0,1,;,"SDHVSplitAirCond - Small duct, high velocity, split A/C system                        ",,,,,
,,2019,2020,DuctlessMiniSplitAirCond,14,14.3,0.95,11.7,11.7,0.96,Warning5,Warning3,Warning4,1,0,0,1,1,SplitAirCond     ,1,1,1,1,0,1,;,DuctlessMiniSplitAirCond – Ductless mini-split A/C system,,,,,
,,2019,2020,DuctlessMultiSplitAirCond,14,14.3,0.95,11.7,11.7,0.96,Warning5,Warning3,Warning4,1,0,0,1,1,SplitAirCond     ,1,1,1,1,0,1,;,DuctlessMultiSplitAirCond - Ductless multi-split A/C system,,,,,
,,2019,2020,DuctlessVRFAirCond,13,12.48,0.96,11.3,10.85,0.96,Warning5,Warning3,Warning4,1,0,0,1,1,SplitAirCond     ,1,1,1,1,0,1,;,DuctlessVRFAirCond - Ductless variable refrigerant flow (VRF) A/C system,,,,,
,,2019,2020,DuctedMiniSplitAirCond,14,14.3,0.95,11.7,11.7,0.96,Warning5,Warning3,Warning4,1,1,0,1,1,SplitAirCond     ,1,1,1,1,0,1,;,DuctedMiniSplitAirCond - Ducted mini-split A/C system,,SAC 6/20/20,,,
,,2019,2020,DuctedMultiSplitAirCond,14,14.3,0.95,11.7,11.7,0.96,Warning5,Warning3,Warning4,1,1,0,1,1,SplitAirCond     ,1,1,1,1,0,1,;,DuctedMultiSplitAirCond - Ducted multi-split A/C system,,SAC 6/20/20,,,
,,2019,2020,Ducted+DuctlessMultiSplitAirCond,14,14.3,0.95,11.7,11.7,0.96,Warning5,Warning3,Warning4,1,1,0,1,1,SplitAirCond     ,1,1,1,1,0,1,;,Ducted+DuctlessMultiSplitAirCond - Ducted+ductless multi-split A/C system,,SAC 6/20/20,,,
,,2019,2020,RoomAirCond      ,Warning1,Warning6,Warning6,Warning2,Warning7,Warning7,9,Warning3,Warning4,1,0,0,0,1,SplitAirCond     ,0,0,0,0,1,0,;,RoomAirCond - Non-central room A/C system                           ,,,,,
,,2019,2020,SplitHeatPump    ,14,14.3,0.95,11.7,11.7,0.96,Warning5,Warning3,Warning4,1,1,1,1,0,SplitHeatPump    ,1,1,1,1,0,1,;,SplitHeatPump - Split heat pump system                              ,,,,,
,,2019,2020,PkgTermHeatPump,Warning1,Warning6,Warning6,9.5,9.12,0.96,Warning5,Warning3,Warning4,1,0,1,0,0,SplitHeatPump    ,0,0,1,1,0,1,;,PkgTermHeatPump - Packaged terminal heat pump (PTHP),,SAC 6/20/20,,,
,,2019,2020,SglPkgVertHeatPump,Warning1,Warning6,Warning6,11,10.56,0.96,Warning5,Warning3,Warning4,1,1,1,0,0,SplitHeatPump    ,0,0,1,1,0,1,;,SglPkgVertHeatPump - Single package vertical heat pump,,SAC 6/20/20,,,
,,2019,2020,PkgHeatPump      ,14,14.3,0.95,11.7,11.7,0.96,Warning5,Warning3,Warning4,1,1,1,1,0,SplitHeatPump    ,1,1,1,1,0,1,;,PkgHeatPump - Central single-packaged heat pump system (< 65 kBtuh) ,,,,,
,,2019,2020,LrgPkgHeatPump   ,Warning1,Warning6,Warning6,0,0,1,Warning5,Warning3,Warning4,0,1,1,1,0,SplitHeatPump    ,0,0,0,0,0,1,;,LrgPkgHeatPump - Large packaged heat pump system (>= 65 kBtuh)      ,,,,,
;,,2019,2020,GasCooling       ,Warning1,Warning6,Warning6,Warning2,Warning7,Warning7,Warning5,0,0,0,1,0,1,0,N/A,0,0,0,0,0,1,;,GasCooling - Gas absorption cooling                                 ,,,,,
,,2019,2020,SDHVSplitHeatPump,12,12,1,10,9.60,0.96,Warning5,Warning3,Warning4,1,1,1,1,0,SplitHeatPump    ,1,1,1,1,0,1,;,"SDHVSplitHeatPump - Small duct, high velocity, central split heat pump                              ",,,,,
,,2019,2020,DuctlessMiniSplitHeatPump,14,14.3,0.95,11.7,11.7,0.96,Warning5,Warning3,Warning4,1,0,1,1,1,SplitHeatPump    ,1,1,1,1,0,1,;,DuctlessMiniSplitHeatPump – Ductless mini-split heat pump system,,,,,
,,2019,2020,DuctlessMultiSplitHeatPump,14,14.3,0.95,11.7,11.7,0.96,Warning5,Warning3,Warning4,1,0,1,1,1,SplitHeatPump    ,1,1,1,1,0,1,;,DuctlessMultiSplitHeatPump - Ductless multi-split heat pump system,,,,,
,,2019,2020,DuctlessVRFHeatPump,13,12.48,0.96,11.3,10.85,0.96,Warning5,Warning3,Warning4,1,-1,1,1,1,SplitHeatPump    ,1,1,1,1,0,1,;,DuctlessVRFHeatPump - Ductless variable refrigerant flow (VRF) heat pump system,,,,,
,,2019,2020,DuctedMiniSplitHeatPump,14,14.3,0.95,11.7,11.7,0.96,Warning5,Warning3,Warning4,1,1,1,1,1,SplitHeatPump    ,1,1,1,1,0,1,;,DuctedMiniSplitHeatPump - Ducted mini-split heat pump,,SAC 6/20/20,,,
,,2019,2020,DuctedMultiSplitHeatPump,14,14.3,0.95,11.7,11.7,0.96,Warning5,Warning3,Warning4,1,1,1,1,1,SplitHeatPump    ,1,1,1,1,0,1,;,DuctedMultiSplitHeatPump - Ducted multi-split heat pump,,SAC 6/20/20,,,
,,2019,2020,Ducted+DuctlessMultiSplitHeatPump,14,14.3,0.95,11.7,11.7,0.96,Warning5,Warning3,Warning4,1,1,1,1,1,SplitHeatPump    ,1,1,1,1,0,1,;,Ducted+DuctlessMultiSplitHeatPump - Ducted+ductless multi-split heat pump,,SAC 6/20/20,,,
,,2019,2020,RoomHeatPump     ,Warning1,Warning6,Warning6,Warning2,Warning7,Warning7,8.7,Warning3,Warning4,1,0,1,0,1,SplitHeatPump    ,0,0,0,0,1,0,;,RoomHeatPump - Room (non-central) heat pump system                  ,,,,,
,,2019,2020,AirToWaterHeatPump,14,14.3,0.95,11.7,11.7,0.96,Warning5,Warning3,Warning4,1,-1,1,1,1,SplitHeatPump    ,1,1,1,1,0,1,;,AirToWaterHeatPump - Air to water heat pump (able to heat DHW),,,,,
,,2019,2020,GroundSourceHeatPump,14,14.3,0.95,11.7,11.7,0.96,Warning5,Warning3,Warning4,1,-1,1,1,1,SplitHeatPump    ,1,1,1,1,0,1,;,GroundSourceHeatPump - Ground source heat pump (able to heat DHW),,,,,
,,2019,2020,VCHP,14,14.3,0.95,11.7,11.7,0.96,Warning5,Warning3,Warning4,1,-1,1,0,0,SplitHeatPump    ,1,1,1,1,0,1,;,VCHP - Variable Capacity Heat Pump,,,,,
,,2019,2020,VCHP2,14,14.3,0.95,11.7,11.7,0.96,Warning5,Warning3,Warning4,1,-1,1,0,0,SplitHeatPump    ,1,1,1,1,0,1,;,VCHP2 - Variable Capacity Heat Pump,,,,,
,,2019,2020,HeatPumpV3,14,14.3,0.95,11.7,11.7,0.96,Warning5,Warning3,Warning4,1,-1,1,0,0,SplitHeatPump    ,1,1,1,1,0,1,;,VCHP3,,,,,
,,2019,2020,EvapDirect       ,0,0,1,Warning2,Warning7,Warning7,Warning5,Warning3,Warning4,0,1,0,0,0,SplitAirCond     ,0,0,0,0,0,1,;,EvapDirect - Direct evaporative cooling system                      ,,,,,
,,2019,2020,EvapIndirDirect  ,Warning1,Warning6,Warning6,13,12.48,0.96,Warning5,Warning3,Warning4,0,1,0,0,0,SplitAirCond     ,0,0,1,1,0,1,;,EvapIndirDirect - Indirect-direct evaporative cooling system        ,,,,,
,,2019,2020,EvapIndirect     ,Warning1,Warning6,Warning6,13,12.48,0.96,Warning5,Warning3,Warning4,0,1,0,0,0,SplitAirCond     ,0,0,1,1,0,1,;,EvapIndirect - Indirect evaporative cooling system                  ,,,,,
,,2019,2020,EvapCondenser    ,16,15.36,0.96,14,13.44,0.96,Warning5,Warning3,Warning4,1,1,0,1,0,SplitAirCond     ,1,1,1,1,0,1,;,EvapCondenser - Evaporatively-cooled condenser for split AC systems,,,,,
;,,2019,2020,Evap/CC          ,Warning1,Warning6,Warning6,0,0,1,Warning5,Warning3,Warning4,0,1,0,1,0,N/A,0,0,0,0,0,1,;,Evap/CC - Evaporatively-cooled condensers                           ,,,,,
;,,2019,2020,IceSAC           ,0,0,1,0,0,1,Warning5,Warning3,Warning4,0,1,0,1,0,N/A,0,0,0,0,0,1,;,IceSAC - Ice storage air conditioning system                        ,,,,,
; 2022 Title 24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,2022,2023,NoCooling,Warning1,Warning6,Warning6,Warning2,Warning7,Warning7,Warning5,Warning3,Warning4,1,-1,0,0,0,SplitAirCond     ,0,0,0,0,0,0,;,NoCooling - No cooling equipment                                    ,,,,,
,,2022,2023,SplitAirCondPM,15,14.3,0.95,12.2,11.7,0.96,Warning5,Warning3,Warning4,1,1,0,1,0,SplitAirCond     ,1,1,1,1,0,1,;,SplitAirCondPM - Split air conditioning system                        ,,SAC 03/05/25 (tic #1379),,,
,,2022,2023,SplitAirCond,15,14.3,0.95,12.2,11.7,0.96,Warning5,Warning3,Warning4,1,1,0,1,0,SplitAirCond     ,1,1,1,1,0,1,;,SplitAirCond - Split air conditioning system                        ,,,,,
,,2022,2023,PkgTermAirCond,Warning1,Warning6,Warning6,9.5,9.12,0.96,Warning5,Warning3,Warning4,1,0,0,0,0,SplitAirCond     ,0,0,1,1,0,1,;,PkgTermAirCond - Packaged terminal air conditioner (PTAC),,,,,
,,2022,2023,SglPkgVertAirCond,Warning1,Warning6,Warning6,11,10.6,0.96,Warning5,Warning3,Warning4,1,1,0,0,0,SplitAirCond     ,0,0,1,1,0,1,;,SglPkgVertAirCond - Single package vertical A/C system,,,,,
,,2022,2023,PkgAirCond       ,14,13.4,0.96,11,10.6,0.96,Warning5,Warning3,Warning4,1,1,0,1,0,SplitAirCond     ,1,1,1,1,0,1,;,PkgAirCond - Central packaged A/C system (< 65 kBtuh)               ,,,,,
,,2022,2023,LrgPkgAirCond    ,13,12.48,0.96,0,0,1,Warning5,Warning3,Warning4,0,1,0,1,0,SplitAirCond     ,1,1,0,0,0,1,;,LrgPkgAirCond - Large packaged A/C system (>= 65 kBtuh)             ,,,,,
,,2022,2023,SDHVSplitAirCond,12,12,1,10,9.60,0.96,Warning5,Warning3,Warning4,1,1,0,1,0,SplitAirCond     ,1,1,1,1,0,1,;,"SDHVSplitAirCond - Small duct, high velocity, split A/C system                        ",,,,,
,,2022,2023,DuctlessMiniSplitAirCond,15,14.3,0.95,12.2,11.7,0.96,Warning5,Warning3,Warning4,1,0,0,1,1,SplitAirCond     ,1,1,1,1,0,1,;,DuctlessMiniSplitAirCond – Ductless mini-split A/C system,,,,,
,,2022,2023,DuctlessMultiSplitAirCond,15,14.3,0.95,12.2,11.7,0.96,Warning5,Warning3,Warning4,1,0,0,1,1,SplitAirCond     ,1,1,1,1,0,1,;,DuctlessMultiSplitAirCond - Ductless multi-split A/C system,,,,,
,,2022,2023,DuctlessVRFAirCond,13,12.48,0.96,11.3,10.85,0.96,Warning5,Warning3,Warning4,1,0,0,1,1,SplitAirCond     ,1,1,1,1,0,1,;,DuctlessVRFAirCond - Ductless variable refrigerant flow (VRF) A/C system,,,,,
,,2022,2023,DuctedMiniSplitAirCond,15,14.3,0.95,12.2,11.7,0.96,Warning5,Warning3,Warning4,1,1,0,1,1,SplitAirCond     ,1,1,1,1,0,1,;,DuctedMiniSplitAirCond - Ducted mini-split A/C system,,,,,
,,2022,2023,DuctedMultiSplitAirCond,15,14.3,0.95,12.2,11.7,0.96,Warning5,Warning3,Warning4,1,1,0,1,1,SplitAirCond     ,1,1,1,1,0,1,;,DuctedMultiSplitAirCond - Ducted multi-split A/C system,,,,,
,,2022,2023,Ducted+DuctlessMultiSplitAirCond,15,14.3,0.95,12.2,11.7,0.96,Warning5,Warning3,Warning4,1,1,0,1,1,SplitAirCond     ,1,1,1,1,0,1,;,Ducted+DuctlessMultiSplitAirCond - Ducted+ductless multi-split A/C system,,,,,
,,2022,2023,RoomAirCond      ,Warning1,Warning6,Warning6,Warning2,Warning7,Warning7,9,Warning3,Warning4,1,0,0,0,1,SplitAirCond     ,0,0,0,0,1,0,;,RoomAirCond - Non-central room A/C system                           ,,,,,
,,2022,2023,SplitHeatPump    ,15,14.3,0.95,12.2,11.7,0.96,Warning5,Warning3,Warning4,1,1,1,1,0,SplitHeatPump    ,1,1,1,1,0,1,;,SplitHeatPump - Split heat pump system                              ,,,,,
,,2022,2023,PkgTermHeatPump,Warning1,Warning6,Warning6,9.5,9.12,0.96,Warning5,Warning3,Warning4,1,0,1,0,0,SplitHeatPump    ,0,0,1,1,0,1,;,PkgTermHeatPump - Packaged terminal heat pump (PTHP),,,,,
,,2022,2023,SglPkgVertHeatPump,Warning1,Warning6,Warning6,11,10.56,0.96,Warning5,Warning3,Warning4,1,1,1,0,0,SplitHeatPump    ,0,0,1,1,0,1,;,SglPkgVertHeatPump - Single package vertical heat pump,,,,,
,,2022,2023,PkgHeatPump      ,15,14.3,0.95,12.2,11.7,0.96,Warning5,Warning3,Warning4,1,1,1,1,0,SplitHeatPump    ,1,1,1,1,0,1,;,PkgHeatPump - Central single-packaged heat pump system (< 65 kBtuh) ,,,,,
,,2022,2023,LrgPkgHeatPump   ,Warning1,Warning6,Warning6,0,0,1,Warning5,Warning3,Warning4,0,1,1,1,0,SplitHeatPump    ,0,0,0,0,0,1,;,LrgPkgHeatPump - Large packaged heat pump system (>= 65 kBtuh)      ,,,,,
;,,2022,2023,GasCooling       ,Warning1,Warning6,Warning6,Warning2,Warning7,Warning7,Warning5,0,0,0,1,0,1,0,N/A,0,0,0,0,0,1,;,GasCooling - Gas absorption cooling                                 ,,,,,
,,2022,2023,SDHVSplitHeatPump,12,12,1,10,9.60,0.96,Warning5,Warning3,Warning4,1,1,1,1,0,SplitHeatPump    ,1,1,1,1,0,1,;,"SDHVSplitHeatPump - Small duct, high velocity, central split heat pump                              ",,,,,
,,2022,2023,DuctlessMiniSplitHeatPump,15,14.3,0.95,12.2,11.7,0.96,Warning5,Warning3,Warning4,1,0,1,1,1,SplitHeatPump    ,1,1,1,1,0,1,;,DuctlessMiniSplitHeatPump – Ductless mini-split heat pump system,,,,,
,,2022,2023,DuctlessMultiSplitHeatPump,15,14.3,0.95,12.2,11.7,0.96,Warning5,Warning3,Warning4,1,0,1,1,1,SplitHeatPump    ,1,1,1,1,0,1,;,DuctlessMultiSplitHeatPump - Ductless multi-split heat pump system,,,,,
,,2022,2023,DuctlessVRFHeatPump,13,12.48,0.96,11.3,10.85,0.96,Warning5,Warning3,Warning4,1,-1,1,1,1,SplitHeatPump    ,1,1,1,1,0,1,;,DuctlessVRFHeatPump - Ductless variable refrigerant flow (VRF) heat pump system,,,,,
,,2022,2023,DuctedMiniSplitHeatPump,15,14.3,0.95,12.2,11.7,0.96,Warning5,Warning3,Warning4,1,1,1,1,1,SplitHeatPump    ,1,1,1,1,0,1,;,DuctedMiniSplitHeatPump - Ducted mini-split heat pump,,,,,
,,2022,2023,DuctedMultiSplitHeatPump,15,14.3,0.95,12.2,11.7,0.96,Warning5,Warning3,Warning4,1,1,1,1,1,SplitHeatPump    ,1,1,1,1,0,1,;,DuctedMultiSplitHeatPump - Ducted multi-split heat pump,,,,,
,,2022,2023,Ducted+DuctlessMultiSplitHeatPump,15,14.3,0.95,12.2,11.7,0.96,Warning5,Warning3,Warning4,1,1,1,1,1,SplitHeatPump    ,1,1,1,1,0,1,;,Ducted+DuctlessMultiSplitHeatPump - Ducted+ductless multi-split heat pump,,,,,
,,2022,2023,RoomHeatPump     ,Warning1,Warning6,Warning6,Warning2,Warning7,Warning7,8.7,Warning3,Warning4,1,0,1,0,1,SplitHeatPump    ,0,0,0,0,1,0,;,RoomHeatPump - Room (non-central) heat pump system                  ,,,,,
,,2022,2023,AirToWaterHeatPump,15,14.3,0.95,12.2,11.7,0.96,Warning5,Warning3,Warning4,1,-1,1,1,0,SplitHeatPump    ,1,1,1,1,0,1,;,AirToWaterHeatPump - Air to water heat pump (able to heat DHW),,,,,
,,2022,2023,HeatPumpDHWCombo,15,14.3,0.95,12.2,11.7,0.96,Warning5,Warning3,Warning4,1,1,1,0,0,SplitHeatPump    ,1,1,1,1,0,1,;,HeatPumpDHWCombo - Combined Heating / DHW Heat Pump,,SAC 03/31/23 (tic #1349),,,
,,2022,2023,GroundSourceHeatPump,15,14.3,0.95,12.2,11.7,0.96,Warning5,Warning3,Warning4,1,-1,1,1,1,SplitHeatPump    ,1,1,1,1,0,1,;,GroundSourceHeatPump - Ground source heat pump (able to heat DHW),,,,,
,,2022,2023,VCHP,15,14.3,0.95,12.2,11.7,0.96,Warning5,Warning3,Warning4,1,-1,1,0,0,SplitHeatPump    ,1,1,1,1,0,1,;,VCHP - Variable Capacity Heat Pump,,,,,
,,2022,2023,VCHP2,15,14.3,0.95,12.2,11.7,0.96,Warning5,Warning3,Warning4,1,-1,1,0,0,SplitHeatPump    ,1,1,1,1,0,1,;,VCHP2 - Variable Capacity Heat Pump,,,,,
,,2022,2023,HeatPumpV3,15,14.3,0.95,12.2,11.7,0.96,Warning5,Warning3,Warning4,1,-1,1,0,0,SplitHeatPump    ,1,1,1,1,0,1,;,VCHP3,,,,,
,,2022,2023,EvapDirect       ,0,0,1,Warning2,Warning7,Warning7,Warning5,Warning3,Warning4,0,1,0,0,0,SplitAirCond     ,0,0,0,0,0,1,;,EvapDirect - Direct evaporative cooling system                      ,,,,,
,,2022,2023,EvapIndirDirect  ,Warning1,Warning6,Warning6,13,12.48,0.96,Warning5,Warning3,Warning4,0,1,0,0,0,SplitAirCond     ,0,0,1,1,0,1,;,EvapIndirDirect - Indirect-direct evaporative cooling system        ,,,,,
,,2022,2023,EvapIndirect     ,Warning1,Warning6,Warning6,13,12.48,0.96,Warning5,Warning3,Warning4,0,1,0,0,0,SplitAirCond     ,0,0,1,1,0,1,;,EvapIndirect - Indirect evaporative cooling system                  ,,,,,
,,2022,2023,EvapCondenser    ,16,15.36,0.96,14,13.44,0.96,Warning5,Warning3,Warning4,1,1,0,1,0,SplitAirCond     ,1,1,1,1,0,1,;,EvapCondenser - Evaporatively-cooled condenser for split AC systems,,,,,
;,,2022,2023,Evap/CC          ,Warning1,Warning6,Warning6,0,0,1,Warning5,Warning3,Warning4,0,1,0,1,0,N/A,0,0,0,0,0,1,;,Evap/CC - Evaporatively-cooled condensers                           ,,,,,
;,,2022,2023,IceSAC           ,0,0,1,0,0,1,Warning5,Warning3,Warning4,0,1,0,1,0,N/A,0,0,0,0,0,1,;,IceSAC - Ice storage air conditioning system                        ,,,,,
; 2025 Title 24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,2025,2026,NoCooling,Warning1,Warning6,Warning6,Warning2,Warning7,Warning7,Warning5,Warning3,Warning4,1,-1,0,0,0,SplitAirCond     ,0,0,0,0,0,0,;,NoCooling - No cooling equipment                                    ,,,,,
,,2025,2026,SplitAirCondPM,15,14.3,0.95,12.2,11.7,0.96,Warning5,Warning3,Warning4,1,1,0,1,0,SplitAirCond     ,1,1,1,1,0,1,;,SplitAirCondPM - Split air conditioning system                        ,,SAC 03/05/25 (tic #1379),,,
,,2025,2026,SplitAirCond,15,14.3,0.95,12.2,11.7,0.96,Warning5,Warning3,Warning4,1,1,0,1,0,SplitAirCond     ,1,1,1,1,0,1,;,SplitAirCond - Split air conditioning system                        ,,,,,
,,2025,2026,PkgTermAirCond,Warning1,Warning6,Warning6,9.5,9.12,0.96,Warning5,Warning3,Warning4,1,0,0,0,0,SplitAirCond     ,0,0,1,1,0,1,;,PkgTermAirCond - Packaged terminal air conditioner (PTAC),,,,,
,,2025,2026,SglPkgVertAirCond,Warning1,Warning6,Warning6,11,10.6,0.96,Warning5,Warning3,Warning4,1,1,0,0,0,SplitAirCond     ,0,0,1,1,0,1,;,SglPkgVertAirCond - Single package vertical A/C system,,,,,
,,2025,2026,PkgAirCond       ,14,13.4,0.96,11,10.6,0.96,Warning5,Warning3,Warning4,1,1,0,1,0,SplitAirCond     ,1,1,1,1,0,1,;,PkgAirCond - Central packaged A/C system (< 65 kBtuh)               ,,,,,
,,2025,2026,LrgPkgAirCond    ,13,12.48,0.96,0,0,1,Warning5,Warning3,Warning4,0,1,0,1,0,SplitAirCond     ,1,1,0,0,0,1,;,LrgPkgAirCond - Large packaged A/C system (>= 65 kBtuh)             ,,,,,
,,2025,2026,SDHVSplitAirCond,12,12,1,10,9.60,0.96,Warning5,Warning3,Warning4,1,1,0,1,0,SplitAirCond     ,1,1,1,1,0,1,;,"SDHVSplitAirCond - Small duct, high velocity, split A/C system                        ",,,,,
,,2025,2026,DuctlessMiniSplitAirCond,15,14.3,0.95,12.2,11.7,0.96,Warning5,Warning3,Warning4,1,0,0,1,1,SplitAirCond     ,1,1,1,1,0,1,;,DuctlessMiniSplitAirCond – Ductless mini-split A/C system,,,,,
,,2025,2026,DuctlessMultiSplitAirCond,15,14.3,0.95,12.2,11.7,0.96,Warning5,Warning3,Warning4,1,0,0,1,1,SplitAirCond     ,1,1,1,1,0,1,;,DuctlessMultiSplitAirCond - Ductless multi-split A/C system,,,,,
,,2025,2026,DuctlessVRFAirCond,13,12.48,0.96,11.3,10.85,0.96,Warning5,Warning3,Warning4,1,0,0,1,1,SplitAirCond     ,1,1,1,1,0,1,;,DuctlessVRFAirCond - Ductless variable refrigerant flow (VRF) A/C system,,,,,
,,2025,2026,DuctedMiniSplitAirCond,15,14.3,0.95,12.2,11.7,0.96,Warning5,Warning3,Warning4,1,1,0,1,1,SplitAirCond     ,1,1,1,1,0,1,;,DuctedMiniSplitAirCond - Ducted mini-split A/C system,,,,,
,,2025,2026,DuctedMultiSplitAirCond,15,14.3,0.95,12.2,11.7,0.96,Warning5,Warning3,Warning4,1,1,0,1,1,SplitAirCond     ,1,1,1,1,0,1,;,DuctedMultiSplitAirCond - Ducted multi-split A/C system,,,,,
,,2025,2026,Ducted+DuctlessMultiSplitAirCond,15,14.3,0.95,12.2,11.7,0.96,Warning5,Warning3,Warning4,1,1,0,1,1,SplitAirCond     ,1,1,1,1,0,1,;,Ducted+DuctlessMultiSplitAirCond - Ducted+ductless multi-split A/C system,,,,,
,,2025,2026,RoomAirCond      ,Warning1,Warning6,Warning6,Warning2,Warning7,Warning7,9,Warning3,Warning4,1,0,0,0,1,SplitAirCond     ,0,0,0,0,1,0,;,RoomAirCond - Non-central room A/C system                           ,,,,,
,,2025,2026,SplitHeatPump    ,15,14.3,0.95,12.2,11.7,0.96,Warning5,Warning3,Warning4,1,1,1,1,0,SplitHeatPump    ,1,1,1,1,0,1,;,SplitHeatPump - Split heat pump system                              ,,,,,
