; Use with 2009 calendar year and updated CEC weather data,,,,,,,,,,,,,,,,
; Version ID: 2019 TDV CARBON ONLY,,,,,,,,,,,,,,,,
; MoDaHr,CZ1 Electricity Long-Run Carbon Emission Factors (ton/MWh),CZ2 Electricity Long-Run Carbon Emission Factors (ton/MWh),CZ3 Electricity Long-Run Carbon Emission Factors (ton/MWh),CZ4 Electricity Long-Run Carbon Emission Factors (ton/MWh),CZ5 Electricity Long-Run Carbon Emission Factors (ton/MWh),CZ6 Electricity Long-Run Carbon Emission Factors (ton/MWh),CZ7 Electricity Long-Run Carbon Emission Factors (ton/MWh),CZ8 Electricity Long-Run Carbon Emission Factors (ton/MWh),CZ9 Electricity Long-Run Carbon Emission Factors (ton/MWh),CZ10 Electricity Long-Run Carbon Emission Factors (ton/MWh),CZ11 Electricity Long-Run Carbon Emission Factors (ton/MWh),CZ12 Electricity Long-Run Carbon Emission Factors (ton/MWh),CZ13 Electricity Long-Run Carbon Emission Factors (ton/MWh),CZ14 Electricity Long-Run Carbon Emission Factors (ton/MWh),CZ15 Electricity Long-Run Carbon Emission Factors (ton/MWh),CZ16 Electricity Long-Run Carbon Emission Factors (ton/MWh)
100710,0.067173943,0.067173943,0.067173943,0.067173943,0.067173943,0.05450561,0.05450561,0.05450561,0.05450561,0.05450561,0.067173943,0.067173943,0.067173943,0.05450561,0.05450561,0.05450561
100711,0.057567096,0.057567096,0.057567096,0.057567096,0.057567096,0.056089341,0.056089341,0.056089341,0.056089341,0.056089341,0.057567096,0.057567096,0.057567096,0.056089341,0.056089341,0.056089341
100712,0.067885588,0.067885588,0.067885588,0.067885588,0.067885588,0.078024875,0.078024875,0.078024875,0.078024875,0.078024875,0.067885588,0.067885588,0.067885588,0.078024875,0.078024875,0.078024875
100713,0.07964824,0.07964824,0.07964824,0.07964824,0.07964824,0.079066901,0.079066901,0.079066901,0.079066901,0.079066901,0.07964824,0.07964824,0.07964824,0.079066901,0.079066901,0.079066901
100714,0.23134884,0.23134884,0.23134884,0.23134884,0.23134884,0.230189958,0.230189958,0.230189958,0.230189958,0.230189958,0.23134884,0.23134884,0.23134884,0.230189958,0.230189958,0.230189958
100715,0.237451966,0.237451966,0.237451966,0.237451966,0.237451966,0.235224817,0.235224817,0.235224817,0.235224817,0.235224817,0.237451966,0.237451966,0.237451966,0.235224817,0.235224817,0.235224817
100716,0.237724973,0.237724973,0.237724973,0.237724973,0.237724973,0.237880309,0.237880309,0.237880309,0.237880309,0.237880309,0.237724973,0.237724973,0.237724973,0.237880309,0.237880309,0.237880309
100717,0.239401111,0.239401111,0.239401111,0.239401111,0.239401111,0.249281125,0.249281125,0.249281125,0.249281125,0.249281125,0.239401111,0.239401111,0.239401111,0.249281125,0.249281125,0.249281125
100718,0.251945475,0.251945475,0.251945475,0.251945475,0.251945475,0.287930457,0.287930457,0.287930457,0.287930457,0.287930457,0.251945475,0.251945475,0.251945475,0.287930457,0.287930457,0.287930457
100719,0.251975914,0.251975914,0.251975914,0.251975914,0.251975914,0.312542278,0.312542278,0.312542278,0.312542278,0.312542278,0.251975914,0.251975914,0.251975914,0.312542278,0.312542278,0.312542278
100720,0.251947132,0.251947132,0.251947132,0.251947132,0.251947132,0.308328328,0.308328328,0.308328328,0.308328328,0.308328328,0.251947132,0.251947132,0.251947132,0.308328328,0.308328328,0.308328328
100721,0.251919951,0.251919951,0.251919951,0.251919951,0.251919951,0.29592797,0.29592797,0.29592797,0.29592797,0.29592797,0.251919951,0.251919951,0.251919951,0.29592797,0.29592797,0.29592797
100722,0.249447447,0.249447447,0.249447447,0.249447447,0.249447447,0.264005544,0.264005544,0.264005544,0.264005544,0.264005544,0.249447447,0.249447447,0.249447447,0.264005544,0.264005544,0.264005544
100723,0.237277264,0.237277264,0.237277264,0.237277264,0.237277264,0.242075734,0.242075734,0.242075734,0.242075734,0.242075734,0.237277264,0.237277264,0.237277264,0.242075734,0.242075734,0.242075734
100724,0.237250382,0.237250382,0.237250382,0.237250382,0.237250382,0.240830346,0.240830346,0.240830346,0.240830346,0.240830346,0.237250382,0.237250382,0.237250382,0.240830346,0.240830346,0.240830346
100801,0.251539505,0.251539505,0.251539505,0.251539505,0.251539505,0.252000277,0.252000277,0.252000277,0.252000277,0.252000277,0.251539505,0.251539505,0.251539505,0.252000277,0.252000277,0.252000277
100802,0.249976261,0.249976261,0.249976261,0.249976261,0.249976261,0.24622091,0.24622091,0.24622091,0.24622091,0.24622091,0.249976261,0.249976261,0.249976261,0.24622091,0.24622091,0.24622091
100803,0.245775896,0.245775896,0.245775896,0.245775896,0.245775896,0.240854673,0.240854673,0.240854673,0.240854673,0.240854673,0.245775896,0.245775896,0.245775896,0.240854673,0.240854673,0.240854673
100804,0.243840987,0.243840987,0.243840987,0.243840987,0.243840987,0.238877699,0.238877699,0.238877699,0.238877699,0.238877699,0.243840987,0.243840987,0.243840987,0.238877699,0.238877699,0.238877699
100805,0.248650009,0.248650009,0.248650009,0.248650009,0.248650009,0.243361165,0.243361165,0.243361165,0.243361165,0.243361165,0.248650009,0.248650009,0.248650009,0.243361165,0.243361165,0.243361165
100806,0.251259335,0.251259335,0.251259335,0.251259335,0.251259335,0.248406847,0.248406847,0.248406847,0.248406847,0.248406847,0.251259335,0.251259335,0.251259335,0.248406847,0.248406847,0.248406847
100807,0.252098797,0.252098797,0.252098797,0.252098797,0.252098797,0.254931445,0.254931445,0.254931445,0.254931445,0.254931445,0.252098797,0.252098797,0.252098797,0.254931445,0.254931445,0.254931445
100808,0.252128882,0.252128882,0.252128882,0.252128882,0.252128882,0.253923769,0.253923769,0.253923769,0.253923769,0.253923769,0.252128882,0.252128882,0.252128882,0.253923769,0.253923769,0.253923769
100809,0.222089605,0.222089605,0.222089605,0.222089605,0.222089605,0.067074733,0.067074733,0.067074733,0.067074733,0.067074733,0.222089605,0.222089605,0.222089605,0.067074733,0.067074733,0.067074733
100810,0.066749816,0.066749816,0.066749816,0.066749816,0.066749816,0.065299892,0.065299892,0.065299892,0.065299892,0.065299892,0.066749816,0.066749816,0.066749816,0.065299892,0.065299892,0.065299892
100811,0.055381739,0.055381739,0.055381739,0.055381739,0.055381739,0.054081085,0.054081085,0.054081085,0.054081085,0.054081085,0.055381739,0.055381739,0.055381739,0.054081085,0.054081085,0.054081085
100812,0.054658694,0.054658694,0.054658694,0.054658694,0.054658694,0.053482869,0.053482869,0.053482869,0.053482869,0.053482869,0.054658694,0.054658694,0.054658694,0.053482869,0.053482869,0.053482869
100813,0.055474869,0.055474869,0.055474869,0.055474869,0.055474869,0.054131592,0.054131592,0.054131592,0.054131592,0.054131592,0.055474869,0.055474869,0.055474869,0.054131592,0.054131592,0.054131592
100814,0.054485429,0.054485429,0.054485429,0.054485429,0.054485429,0.053747224,0.053747224,0.053747224,0.053747224,0.053747224,0.054485429,0.054485429,0.054485429,0.053747224,0.053747224,0.053747224
100815,0.054631486,0.054631486,0.054631486,0.054631486,0.054631486,0.064124449,0.064124449,0.064124449,0.064124449,0.064124449,0.054631486,0.054631486,0.054631486,0.064124449,0.064124449,0.064124449
100816,0.2465693,0.2465693,0.2465693,0.2465693,0.2465693,0.241088695,0.241088695,0.241088695,0.241088695,0.241088695,0.2465693,0.2465693,0.2465693,0.241088695,0.241088695,0.241088695
100817,0.25363606,0.25363606,0.25363606,0.25363606,0.25363606,0.252574173,0.252574173,0.252574173,0.252574173,0.252574173,0.25363606,0.25363606,0.25363606,0.252574173,0.252574173,0.252574173
100818,0.269604525,0.269604525,0.269604525,0.269604525,0.269604525,0.277779111,0.277779111,0.277779111,0.277779111,0.277779111,0.269604525,0.269604525,0.269604525,0.277779111,0.277779111,0.277779111
100819,0.269616219,0.269616219,0.269616219,0.269616219,0.269616219,0.305251841,0.305251841,0.305251841,0.305251841,0.305251841,0.269616219,0.269616219,0.269616219,0.305251841,0.305251841,0.305251841
100820,0.269572182,0.269572182,0.269572182,0.269572182,0.269572182,0.307143864,0.307143864,0.307143864,0.307143864,0.307143864,0.269572182,0.269572182,0.269572182,0.307143864,0.307143864,0.307143864
100821,0.269578423,0.269578423,0.269578423,0.269578423,0.269578423,0.296454445,0.296454445,0.296454445,0.296454445,0.296454445,0.269578423,0.269578423,0.269578423,0.296454445,0.296454445,0.296454445
100822,0.269617947,0.269617947,0.269617947,0.269617947,0.269617947,0.281017537,0.281017537,0.281017537,0.281017537,0.281017537,0.269617947,0.269617947,0.269617947,0.281017537,0.281017537,0.281017537
100823,0.255916168,0.255916168,0.255916168,0.255916168,0.255916168,0.259227342,0.259227342,0.259227342,0.259227342,0.259227342,0.255916168,0.255916168,0.255916168,0.259227342,0.259227342,0.259227342
100824,0.252472207,0.252472207,0.252472207,0.252472207,0.252472207,0.253676574,0.253676574,0.253676574,0.253676574,0.253676574,0.252472207,0.252472207,0.252472207,0.253676574,0.253676574,0.253676574
100901,0.252878425,0.252878425,0.252878425,0.252878425,0.252878425,0.248740648,0.248740648,0.248740648,0.248740648,0.248740648,0.252878425,0.252878425,0.252878425,0.248740648,0.248740648,0.248740648
100902,0.241779808,0.241779808,0.241779808,0.241779808,0.241779808,0.237848788,0.237848788,0.237848788,0.237848788,0.237848788,0.241779808,0.241779808,0.241779808,0.237848788,0.237848788,0.237848788
100903,0.241005323,0.241005323,0.241005323,0.241005323,0.241005323,0.236788463,0.236788463,0.236788463,0.236788463,0.236788463,0.241005323,0.241005323,0.241005323,0.236788463,0.236788463,0.236788463
100904,0.240773282,0.240773282,0.240773282,0.240773282,0.240773282,0.236153751,0.236153751,0.236153751,0.236153751,0.236153751,0.240773282,0.240773282,0.240773282,0.236153751,0.236153751,0.236153751
100905,0.242121961,0.242121961,0.242121961,0.242121961,0.242121961,0.237642177,0.237642177,0.237642177,0.237642177,0.237642177,0.242121961,0.242121961,0.242121961,0.237642177,0.237642177,0.237642177
100906,0.253154395,0.253154395,0.253154395,0.253154395,0.253154395,0.248551517,0.248551517,0.248551517,0.248551517,0.248551517,0.253154395,0.253154395,0.253154395,0.248551517,0.248551517,0.248551517
100907,0.266966101,0.266966101,0.266966101,0.266966101,0.266966101,0.264551784,0.264551784,0.264551784,0.264551784,0.264551784,0.266966101,0.266966101,0.266966101,0.264551784,0.264551784,0.264551784
100908,0.266990031,0.266990031,0.266990031,0.266990031,0.266990031,0.265293874,0.265293874,0.265293874,0.265293874,0.265293874,0.266990031,0.266990031,0.266990031,0.265293874,0.265293874,0.265293874
100909,0.076378793,0.076378793,0.076378793,0.076378793,0.076378793,0.062779094,0.062779094,0.062779094,0.062779094,0.062779094,0.076378793,0.076378793,0.076378793,0.062779094,0.062779094,0.062779094
100910,0.041948658,0.041948658,0.041948658,0.041948658,0.041948658,0.040479105,0.040479105,0.040479105,0.040479105,0.040479105,0.041948658,0.041948658,0.041948658,0.040479105,0.040479105,0.040479105
100911,0.040769955,0.040769955,0.040769955,0.040769955,0.040769955,0.039529735,0.039529735,0.039529735,0.039529735,0.039529735,0.040769955,0.040769955,0.040769955,0.039529735,0.039529735,0.039529735
100912,0.040873622,0.040873622,0.040873622,0.040873622,0.040873622,0.039749074,0.039749074,0.039749074,0.039749074,0.039749074,0.040873622,0.040873622,0.040873622,0.039749074,0.039749074,0.039749074
100913,0.041975098,0.041975098,0.041975098,0.041975098,0.041975098,0.04083643,0.04083643,0.04083643,0.04083643,0.04083643,0.041975098,0.041975098,0.041975098,0.04083643,0.04083643,0.04083643
100914,0.042762625,0.042762625,0.042762625,0.042762625,0.042762625,0.041500242,0.041500242,0.041500242,0.041500242,0.041500242,0.042762625,0.042762625,0.042762625,0.041500242,0.041500242,0.041500242
100915,0.206855521,0.206855521,0.206855521,0.206855521,0.206855521,0.214854323,0.214854323,0.214854323,0.214854323,0.214854323,0.206855521,0.206855521,0.206855521,0.214854323,0.214854323,0.214854323
100916,0.245182441,0.245182441,0.245182441,0.245182441,0.245182441,0.246819655,0.246819655,0.246819655,0.246819655,0.246819655,0.245182441,0.245182441,0.245182441,0.246819655,0.246819655,0.246819655
100917,0.268268678,0.268268678,0.268268678,0.268268678,0.268268678,0.268928396,0.268928396,0.268928396,0.268928396,0.268928396,0.268268678,0.268268678,0.268268678,0.268928396,0.268928396,0.268928396
100918,0.284501246,0.284501246,0.284501246,0.284501246,0.284501246,0.291789092,0.291789092,0.291789092,0.291789092,0.291789092,0.284501246,0.284501246,0.284501246,0.291789092,0.291789092,0.291789092
100919,0.284751671,0.284751671,0.284751671,0.284751671,0.284751671,0.329352863,0.329352863,0.329352863,0.329352863,0.329352863,0.284751671,0.284751671,0.284751671,0.329352863,0.329352863,0.329352863
100920,0.284786823,0.284786823,0.284786823,0.284786823,0.284786823,0.329327655,0.329327655,0.329327655,0.329327655,0.329327655,0.284786823,0.284786823,0.284786823,0.329327655,0.329327655,0.329327655
100921,0.284751745,0.284751745,0.284751745,0.284751745,0.284751745,0.327275854,0.327275854,0.327275854,0.327275854,0.327275854,0.284751745,0.284751745,0.284751745,0.327275854,0.327275854,0.327275854
100922,0.284102108,0.284102108,0.284102108,0.284102108,0.284102108,0.3036349,0.3036349,0.3036349,0.3036349,0.3036349,0.284102108,0.284102108,0.284102108,0.3036349,0.3036349,0.3036349
100923,0.281356276,0.281356276,0.281356276,0.281356276,0.281356276,0.284222763,0.284222763,0.284222763,0.284222763,0.284222763,0.281356276,0.281356276,0.281356276,0.284222763,0.284222763,0.284222763
100924,0.269931487,0.269931487,0.269931487,0.269931487,0.269931487,0.27300228,0.27300228,0.27300228,0.27300228,0.27300228,0.269931487,0.269931487,0.269931487,0.27300228,0.27300228,0.27300228
101001,0.262689118,0.262689118,0.262689118,0.262689118,0.262689118,0.265307146,0.265307146,0.265307146,0.265307146,0.265307146,0.262689118,0.262689118,0.262689118,0.265307146,0.265307146,0.265307146
101002,0.254372424,0.254372424,0.254372424,0.254372424,0.254372424,0.251550658,0.251550658,0.251550658,0.251550658,0.251550658,0.254372424,0.254372424,0.254372424,0.251550658,0.251550658,0.251550658
101003,0.244267732,0.244267732,0.244267732,0.244267732,0.244267732,0.240315421,0.240315421,0.240315421,0.240315421,0.240315421,0.244267732,0.244267732,0.244267732,0.240315421,0.240315421,0.240315421
101004,0.244520568,0.244520568,0.244520568,0.244520568,0.244520568,0.229659414,0.229659414,0.229659414,0.229659414,0.229659414,0.244520568,0.244520568,0.244520568,0.229659414,0.229659414,0.229659414
101005,0.246660959,0.246660959,0.246660959,0.246660959,0.246660959,0.231911027,0.231911027,0.231911027,0.231911027,0.231911027,0.246660959,0.246660959,0.246660959,0.231911027,0.231911027,0.231911027
101006,0.257240947,0.257240947,0.257240947,0.257240947,0.257240947,0.253088251,0.253088251,0.253088251,0.253088251,0.253088251,0.257240947,0.257240947,0.257240947,0.253088251,0.253088251,0.253088251
101007,0.270696394,0.270696394,0.270696394,0.270696394,0.270696394,0.266534553,0.266534553,0.266534553,0.266534553,0.266534553,0.270696394,0.270696394,0.270696394,0.266534553,0.266534553,0.266534553
101008,0.262937886,0.262937886,0.262937886,0.262937886,0.262937886,0.258056193,0.258056193,0.258056193,0.258056193,0.258056193,0.262937886,0.262937886,0.262937886,0.258056193,0.258056193,0.258056193
101009,0.0406141,0.0406141,0.0406141,0.0406141,0.0406141,0.039388092,0.039388092,0.039388092,0.039388092,0.039388092,0.0406141,0.0406141,0.0406141,0.039388092,0.039388092,0.039388092
101010,0.029020214,0.029020214,0.029020214,0.029020214,0.029020214,0.027618195,0.027618195,0.027618195,0.027618195,0.027618195,0.029020214,0.029020214,0.029020214,0.027618195,0.027618195,0.027618195
101011,0.039934842,0.039934842,0.039934842,0.039934842,0.039934842,0.038847417,0.038847417,0.038847417,0.038847417,0.038847417,0.039934842,0.039934842,0.039934842,0.038847417,0.038847417,0.038847417
101012,0.028502733,0.028502733,0.028502733,0.028502733,0.028502733,0.027068598,0.027068598,0.027068598,0.027068598,0.027068598,0.028502733,0.028502733,0.028502733,0.027068598,0.027068598,0.027068598
101013,0.029022788,0.029022788,0.029022788,0.029022788,0.029022788,0.02761379,0.02761379,0.02761379,0.02761379,0.02761379,0.029022788,0.029022788,0.029022788,0.02761379,0.02761379,0.02761379
101014,0.042329553,0.042329553,0.042329553,0.042329553,0.042329553,0.041208073,0.041208073,0.041208073,0.041208073,0.041208073,0.042329553,0.042329553,0.042329553,0.041208073,0.041208073,0.041208073
101015,0.054184733,0.054184733,0.054184733,0.054184733,0.054184733,0.05341347,0.05341347,0.05341347,0.05341347,0.05341347,0.054184733,0.054184733,0.054184733,0.05341347,0.05341347,0.05341347
101016,0.23459252,0.23459252,0.23459252,0.23459252,0.23459252,0.238179678,0.238179678,0.238179678,0.238179678,0.238179678,0.23459252,0.23459252,0.23459252,0.238179678,0.238179678,0.238179678
101017,0.281251046,0.281251046,0.281251046,0.281251046,0.281251046,0.279859657,0.279859657,0.279859657,0.279859657,0.279859657,0.281251046,0.281251046,0.281251046,0.279859657,0.279859657,0.279859657
101018,0.292564672,0.292564672,0.292564672,0.292564672,0.292564672,0.299147425,0.299147425,0.299147425,0.299147425,0.299147425,0.292564672,0.292564672,0.292564672,0.299147425,0.299147425,0.299147425
101019,0.292566691,0.292566691,0.292566691,0.292566691,0.292566691,0.310589641,0.310589641,0.310589641,0.310589641,0.310589641,0.292566691,0.292566691,0.292566691,0.310589641,0.310589641,0.310589641
101020,0.292548597,0.292548597,0.292548597,0.292548597,0.292548597,0.310713065,0.310713065,0.310713065,0.310713065,0.310713065,0.292548597,0.292548597,0.292548597,0.310713065,0.310713065,0.310713065
101021,0.292563929,0.292563929,0.292563929,0.292563929,0.292563929,0.310937811,0.310937811,0.310937811,0.310937811,0.310937811,0.292563929,0.292563929,0.292563929,0.310937811,0.310937811,0.310937811
101022,0.292588866,0.292588866,0.292588866,0.292588866,0.292588866,0.298919924,0.298919924,0.298919924,0.298919924,0.298919924,0.292588866,0.292588866,0.292588866,0.298919924,0.298919924,0.298919924
101023,0.291497156,0.291497156,0.291497156,0.291497156,0.291497156,0.294472177,0.294472177,0.294472177,0.294472177,0.294472177,0.291497156,0.291497156,0.291497156,0.294472177,0.294472177,0.294472177
101024,0.280316371,0.280316371,0.280316371,0.280316371,0.280316371,0.282061612,0.282061612,0.282061612,0.282061612,0.282061612,0.280316371,0.280316371,0.280316371,0.282061612,0.282061612,0.282061612
101101,0.254327425,0.254327425,0.254327425,0.254327425,0.254327425,0.253455048,0.253455048,0.253455048,0.253455048,0.253455048,0.254327425,0.254327425,0.254327425,0.253455048,0.253455048,0.253455048
101102,0.246647443,0.246647443,0.246647443,0.246647443,0.246647443,0.242234642,0.242234642,0.242234642,0.242234642,0.242234642,0.246647443,0.246647443,0.246647443,0.242234642,0.242234642,0.242234642
101103,0.245525271,0.245525271,0.245525271,0.245525271,0.245525271,0.240968486,0.240968486,0.240968486,0.240968486,0.240968486,0.245525271,0.245525271,0.245525271,0.240968486,0.240968486,0.240968486
101104,0.245499761,0.245499761,0.245499761,0.245499761,0.245499761,0.241751396,0.241751396,0.241751396,0.241751396,0.241751396,0.245499761,0.245499761,0.245499761,0.241751396,0.241751396,0.241751396
101105,0.246603552,0.246603552,0.246603552,0.246603552,0.246603552,0.242430729,0.242430729,0.242430729,0.242430729,0.242430729,0.246603552,0.246603552,0.246603552,0.242430729,0.242430729,0.242430729
101106,0.25386861,0.25386861,0.25386861,0.25386861,0.25386861,0.250259515,0.250259515,0.250259515,0.250259515,0.250259515,0.25386861,0.25386861,0.25386861,0.250259515,0.250259515,0.250259515
101107,0.263423818,0.263423818,0.263423818,0.263423818,0.263423818,0.259738463,0.259738463,0.259738463,0.259738463,0.259738463,0.263423818,0.263423818,0.263423818,0.259738463,0.259738463,0.259738463
101108,0.25771436,0.25771436,0.25771436,0.25771436,0.25771436,0.253832975,0.253832975,0.253832975,0.253832975,0.253832975,0.25771436,0.25771436,0.25771436,0.253832975,0.253832975,0.253832975
101109,0.041170602,0.041170602,0.041170602,0.041170602,0.041170602,0.039458997,0.039458997,0.039458997,0.039458997,0.039458997,0.041170602,0.041170602,0.041170602,0.039458997,0.039458997,0.039458997
101110,0.039389703,0.039389703,0.039389703,0.039389703,0.039389703,0.013464062,0.013464062,0.013464062,0.013464062,0.013464062,0.039389703,0.039389703,0.039389703,0.013464062,0.013464062,0.013464062
101111,0.027042334,0.027042334,0.027042334,0.027042334,0.027042334,0.012783713,0.012783713,0.012783713,0.012783713,0.012783713,0.027042334,0.027042334,0.027042334,0.012783713,0.012783713,0.012783713
101112,0.026998533,0.026998533,0.026998533,0.026998533,0.026998533,0.012742182,0.012742182,0.012742182,0.012742182,0.012742182,0.026998533,0.026998533,0.026998533,0.012742182,0.012742182,0.012742182
101113,0.027561964,0.027561964,0.027561964,0.027561964,0.027561964,0.013404365,0.013404365,0.013404365,0.013404365,0.013404365,0.027561964,0.027561964,0.027561964,0.013404365,0.013404365,0.013404365
101114,0.027667981,0.027667981,0.027667981,0.027667981,0.027667981,0.026180979,0.026180979,0.026180979,0.026180979,0.026180979,0.027667981,0.027667981,0.027667981,0.026180979,0.026180979,0.026180979
101115,0.041289903,0.041289903,0.041289903,0.041289903,0.041289903,0.03920208,0.03920208,0.03920208,0.03920208,0.03920208,0.041289903,0.041289903,0.041289903,0.03920208,0.03920208,0.03920208
101116,0.217689656,0.217689656,0.217689656,0.217689656,0.217689656,0.219777795,0.219777795,0.219777795,0.219777795,0.219777795,0.217689656,0.217689656,0.217689656,0.219777795,0.219777795,0.219777795
101117,0.261073106,0.261073106,0.261073106,0.261073106,0.261073106,0.261410245,0.261410245,0.261410245,0.261410245,0.261410245,0.261073106,0.261073106,0.261073106,0.261410245,0.261410245,0.261410245
101118,0.286090637,0.286090637,0.286090637,0.286090637,0.286090637,0.290577302,0.290577302,0.290577302,0.290577302,0.290577302,0.286090637,0.286090637,0.286090637,0.290577302,0.290577302,0.290577302
101119,0.286093779,0.286093779,0.286093779,0.286093779,0.286093779,0.295073503,0.295073503,0.295073503,0.295073503,0.295073503,0.286093779,0.286093779,0.286093779,0.295073503,0.295073503,0.295073503
101120,0.286102753,0.286102753,0.286102753,0.286102753,0.286102753,0.297019028,0.297019028,0.297019028,0.297019028,0.297019028,0.286102753,0.286102753,0.286102753,0.297019028,0.297019028,0.297019028
101121,0.286083293,0.286083293,0.286083293,0.286083293,0.286083293,0.296762178,0.296762178,0.296762178,0.296762178,0.296762178,0.286083293,0.286083293,0.286083293,0.296762178,0.296762178,0.296762178
101122,0.286110465,0.286110465,0.286110465,0.286110465,0.286110465,0.293417881,0.293417881,0.293417881,0.293417881,0.293417881,0.286110465,0.286110465,0.286110465,0.293417881,0.293417881,0.293417881
101123,0.28506642,0.28506642,0.28506642,0.28506642,0.28506642,0.286391815,0.286391815,0.286391815,0.286391815,0.286391815,0.28506642,0.28506642,0.28506642,0.286391815,0.286391815,0.286391815
101124,0.264043239,0.264043239,0.264043239,0.264043239,0.264043239,0.261141537,0.261141537,0.261141537,0.261141537,0.261141537,0.264043239,0.264043239,0.264043239,0.261141537,0.261141537,0.261141537
101201,0.254623904,0.254623904,0.254623904,0.254623904,0.254623904,0.252358802,0.252358802,0.252358802,0.252358802,0.252358802,0.254623904,0.254623904,0.254623904,0.252358802,0.252358802,0.252358802
101202,0.243557087,0.243557087,0.243557087,0.243557087,0.243557087,0.239720667,0.239720667,0.239720667,0.239720667,0.239720667,0.243557087,0.243557087,0.243557087,0.239720667,0.239720667,0.239720667
101203,0.240223831,0.240223831,0.240223831,0.240223831,0.240223831,0.222814189,0.222814189,0.222814189,0.222814189,0.222814189,0.240223831,0.240223831,0.240223831,0.222814189,0.222814189,0.222814189
101204,0.239895419,0.239895419,0.239895419,0.239895419,0.239895419,0.222574093,0.222574093,0.222574093,0.222574093,0.222574093,0.239895419,0.239895419,0.239895419,0.222574093,0.222574093,0.222574093
101205,0.245767816,0.245767816,0.245767816,0.245767816,0.245767816,0.227268404,0.227268404,0.227268404,0.227268404,0.227268404,0.245767816,0.245767816,0.245767816,0.227268404,0.227268404,0.227268404
101206,0.255896388,0.255896388,0.255896388,0.255896388,0.255896388,0.250403851,0.250403851,0.250403851,0.250403851,0.250403851,0.255896388,0.255896388,0.255896388,0.250403851,0.250403851,0.250403851
101207,0.258931792,0.258931792,0.258931792,0.258931792,0.258931792,0.261085109,0.261085109,0.261085109,0.261085109,0.261085109,0.258931792,0.258931792,0.258931792,0.261085109,0.261085109,0.261085109
101208,0.259081052,0.259081052,0.259081052,0.259081052,0.259081052,0.261017049,0.261017049,0.261017049,0.261017049,0.261017049,0.259081052,0.259081052,0.259081052,0.261017049,0.261017049,0.261017049
101209,0.206302626,0.206302626,0.206302626,0.206302626,0.206302626,0.194048137,0.194048137,0.194048137,0.194048137,0.194048137,0.206302626,0.206302626,0.206302626,0.194048137,0.194048137,0.194048137
101210,0.055136908,0.055136908,0.055136908,0.055136908,0.055136908,0.040789669,0.040789669,0.040789669,0.040789669,0.040789669,0.055136908,0.055136908,0.055136908,0.040789669,0.040789669,0.040789669
101211,0.041231071,0.041231071,0.041231071,0.041231071,0.041231071,0.040720358,0.040720358,0.040720358,0.040720358,0.040720358,0.041231071,0.041231071,0.041231071,0.040720358,0.040720358,0.040720358
101212,0.054563814,0.054563814,0.054563814,0.054563814,0.054563814,0.040277963,0.040277963,0.040277963,0.040277963,0.040277963,0.054563814,0.054563814,0.054563814,0.040277963,0.040277963,0.040277963
101213,0.040029873,0.040029873,0.040029873,0.040029873,0.040029873,0.039964939,0.039964939,0.039964939,0.039964939,0.039964939,0.040029873,0.040029873,0.040029873,0.039964939,0.039964939,0.039964939
101214,0.055150048,0.055150048,0.055150048,0.055150048,0.055150048,0.04060099,0.04060099,0.04060099,0.04060099,0.04060099,0.055150048,0.055150048,0.055150048,0.04060099,0.04060099,0.04060099
101215,0.231899981,0.231899981,0.231899981,0.231899981,0.231899981,0.219405058,0.219405058,0.219405058,0.219405058,0.219405058,0.231899981,0.231899981,0.231899981,0.219405058,0.219405058,0.219405058
101216,0.25403206,0.25403206,0.25403206,0.25403206,0.25403206,0.250995972,0.250995972,0.250995972,0.250995972,0.250995972,0.25403206,0.25403206,0.25403206,0.250995972,0.250995972,0.250995972
101217,0.260006347,0.260006347,0.260006347,0.260006347,0.260006347,0.259033456,0.259033456,0.259033456,0.259033456,0.259033456,0.260006347,0.260006347,0.260006347,0.259033456,0.259033456,0.259033456
101218,0.270241679,0.270241679,0.270241679,0.270241679,0.270241679,0.276667234,0.276667234,0.276667234,0.276667234,0.276667234,0.270241679,0.270241679,0.270241679,0.276667234,0.276667234,0.276667234
101219,0.270250985,0.270250985,0.270250985,0.270250985,0.270250985,0.311301862,0.311301862,0.311301862,0.311301862,0.311301862,0.270250985,0.270250985,0.270250985,0.311301862,0.311301862,0.311301862
101220,0.270203579,0.270203579,0.270203579,0.270203579,0.270203579,0.31449367,0.31449367,0.31449367,0.31449367,0.31449367,0.270203579,0.270203579,0.270203579,0.31449367,0.31449367,0.31449367
101221,0.270218889,0.270218889,0.270218889,0.270218889,0.270218889,0.300821405,0.300821405,0.300821405,0.300821405,0.300821405,0.270218889,0.270218889,0.270218889,0.300821405,0.300821405,0.300821405
101222,0.270184595,0.270184595,0.270184595,0.270184595,0.270184595,0.278277559,0.278277559,0.278277559,0.278277559,0.278277559,0.270184595,0.270184595,0.270184595,0.278277559,0.278277559,0.278277559
101223,0.260244325,0.260244325,0.260244325,0.260244325,0.260244325,0.264347129,0.264347129,0.264347129,0.264347129,0.264347129,0.260244325,0.260244325,0.260244325,0.264347129,0.264347129,0.264347129
101224,0.25834655,0.25834655,0.25834655,0.25834655,0.25834655,0.260896856,0.260896856,0.260896856,0.260896856,0.260896856,0.25834655,0.25834655,0.25834655,0.260896856,0.260896856,0.260896856
