; Use with 2009 calendar year and updated CEC weather data,,,,,,,,,,,,,,,,
; Version ID: 2019 TDV RESOLVE GHG Only,,,,,,,,,,,,,,,,
; MoDaHr,Electricity TDV (CZ1; kBtu/kWh),Electricity TDV (CZ2; kBtu/kWh),Electricity TDV (CZ3; kBtu/kWh),Electricity TDV (CZ4; kBtu/kWh),Electricity TDV (CZ5; kBtu/kWh),Electricity TDV (CZ6; kBtu/kWh),Electricity TDV (CZ7; kBtu/kWh),Electricity TDV (CZ8; kBtu/kWh),Electricity TDV (CZ9; kBtu/kWh),Electricity TDV (CZ10; kBtu/kWh),Electricity TDV (CZ11; kBtu/kWh),Electricity TDV (CZ12; kBtu/kWh),Electricity TDV (CZ13; kBtu/kWh),Electricity TDV (CZ14; kBtu/kWh),Electricity TDV (CZ15; kBtu/kWh),Electricity TDV (CZ16; kBtu/kWh)
81921,5.399969711,5.399969711,5.399969711,5.399969711,5.399969711,7.291661931,7.291661931,7.291661931,7.291661931,7.291661931,5.399969711,5.399969711,5.399969711,7.291661931,7.291661931,7.291661931
81922,5.398693531,5.398693531,5.398693531,5.398693531,5.398693531,6.401779405,6.401779405,6.401779405,6.401779405,6.401779405,5.398693531,5.398693531,5.398693531,6.401779405,6.401779405,6.401779405
81923,5.096459995,5.096459995,5.096459995,5.096459995,5.096459995,5.641060202,5.641060202,5.641060202,5.641060202,5.641060202,5.096459995,5.096459995,5.096459995,5.641060202,5.641060202,5.641060202
81924,4.87875178,4.87875178,4.87875178,4.87875178,4.87875178,5.060216339,5.060216339,5.060216339,5.060216339,5.060216339,4.87875178,4.87875178,4.87875178,5.060216339,5.060216339,5.060216339
82001,4.689335579,4.689335579,4.689335579,4.689335579,4.689335579,4.831399877,4.831399877,4.831399877,4.831399877,4.831399877,4.689335579,4.689335579,4.689335579,4.831399877,4.831399877,4.831399877
82002,4.68793908,4.68793908,4.68793908,4.68793908,4.68793908,4.808997895,4.808997895,4.808997895,4.808997895,4.808997895,4.68793908,4.68793908,4.68793908,4.808997895,4.808997895,4.808997895
82003,4.686341331,4.686341331,4.686341331,4.686341331,4.686341331,4.696612615,4.696612615,4.696612615,4.696612615,4.696612615,4.686341331,4.686341331,4.686341331,4.696612615,4.696612615,4.696612615
82004,4.68571509,4.68571509,4.68571509,4.68571509,4.68571509,4.663797421,4.663797421,4.663797421,4.663797421,4.663797421,4.68571509,4.68571509,4.68571509,4.663797421,4.663797421,4.663797421
82005,4.686464721,4.686464721,4.686464721,4.686464721,4.686464721,4.667079522,4.667079522,4.667079522,4.667079522,4.667079522,4.686464721,4.686464721,4.686464721,4.667079522,4.667079522,4.667079522
82006,4.688909574,4.688909574,4.688909574,4.688909574,4.688909574,4.777353567,4.777353567,4.777353567,4.777353567,4.777353567,4.688909574,4.688909574,4.688909574,4.777353567,4.777353567,4.777353567
82007,4.689168967,4.689168967,4.689168967,4.689168967,4.689168967,4.82991649,4.82991649,4.82991649,4.82991649,4.82991649,4.689168967,4.689168967,4.689168967,4.82991649,4.82991649,4.82991649
82008,4.689045467,4.689045467,4.689045467,4.689045467,4.689045467,4.720119068,4.720119068,4.720119068,4.720119068,4.720119068,4.689045467,4.689045467,4.689045467,4.720119068,4.720119068,4.720119068
82009,4.642162403,4.642162403,4.642162403,4.642162403,4.642162403,4.469902557,4.469902557,4.469902557,4.469902557,4.469902557,4.642162403,4.642162403,4.642162403,4.469902557,4.469902557,4.469902557
82010,4.639617485,4.639617485,4.639617485,4.639617485,4.639617485,4.45289206,4.45289206,4.45289206,4.45289206,4.45289206,4.639617485,4.639617485,4.639617485,4.45289206,4.45289206,4.45289206
82011,4.640183581,4.640183581,4.640183581,4.640183581,4.640183581,4.472767887,4.472767887,4.472767887,4.472767887,4.472767887,4.640183581,4.640183581,4.640183581,4.472767887,4.472767887,4.472767887
82012,4.640211701,4.640211701,4.640211701,4.640211701,4.640211701,4.675077379,4.675077379,4.675077379,4.675077379,4.675077379,4.640211701,4.640211701,4.640211701,4.675077379,4.675077379,4.675077379
82013,4.644874638,4.644874638,4.644874638,4.644874638,4.644874638,4.802789475,4.802789475,4.802789475,4.802789475,4.802789475,4.644874638,4.644874638,4.644874638,4.802789475,4.802789475,4.802789475
82014,4.692812408,4.692812408,4.692812408,4.692812408,4.692812408,4.851469054,4.851469054,4.851469054,4.851469054,4.851469054,4.692812408,4.692812408,4.692812408,4.851469054,4.851469054,4.851469054
82015,4.693151808,4.693151808,4.693151808,4.693151808,4.693151808,4.850955122,4.850955122,4.850955122,4.850955122,4.850955122,4.693151808,4.693151808,4.693151808,4.850955122,4.850955122,4.850955122
82016,4.69400999,4.69400999,4.69400999,4.69400999,4.69400999,4.889224762,4.889224762,4.889224762,4.889224762,4.889224762,4.69400999,4.69400999,4.69400999,4.889224762,4.889224762,4.889224762
82017,4.695784562,4.695784562,4.695784562,4.695784562,4.695784562,4.995310072,4.995310072,4.995310072,4.995310072,4.995310072,4.695784562,4.695784562,4.695784562,4.995310072,4.995310072,4.995310072
82018,5.178677329,5.178677329,5.178677329,5.178677329,5.178677329,5.50591875,5.50591875,5.50591875,5.50591875,5.50591875,5.178677329,5.178677329,5.178677329,5.50591875,5.50591875,5.50591875
82019,5.545950872,5.545950872,5.545950872,5.545950872,5.545950872,6.568378877,6.568378877,6.568378877,6.568378877,6.568378877,5.545950872,5.545950872,5.545950872,6.568378877,6.568378877,6.568378877
82020,5.544858097,5.544858097,5.544858097,5.544858097,5.544858097,7.59818027,7.59818027,7.59818027,7.59818027,7.59818027,5.544858097,5.544858097,5.544858097,7.59818027,7.59818027,7.59818027
82021,5.544489637,5.544489637,5.544489637,5.544489637,5.544489637,7.316941823,7.316941823,7.316941823,7.316941823,7.316941823,5.544489637,5.544489637,5.544489637,7.316941823,7.316941823,7.316941823
82022,5.434079943,5.434079943,5.434079943,5.434079943,5.434079943,6.499993975,6.499993975,6.499993975,6.499993975,6.499993975,5.434079943,5.434079943,5.434079943,6.499993975,6.499993975,6.499993975
82023,4.96932689,4.96932689,4.96932689,4.96932689,4.96932689,5.785941401,5.785941401,5.785941401,5.785941401,5.785941401,4.96932689,4.96932689,4.96932689,5.785941401,5.785941401,5.785941401
82024,4.690982545,4.690982545,4.690982545,4.690982545,4.690982545,5.079587386,5.079587386,5.079587386,5.079587386,5.079587386,4.690982545,4.690982545,4.690982545,5.079587386,5.079587386,5.079587386
82101,4.738823007,4.738823007,4.738823007,4.738823007,4.738823007,4.871205706,4.871205706,4.871205706,4.871205706,4.871205706,4.738823007,4.738823007,4.738823007,4.871205706,4.871205706,4.871205706
82102,4.738318731,4.738318731,4.738318731,4.738318731,4.738318731,4.864709247,4.864709247,4.864709247,4.864709247,4.864709247,4.738318731,4.738318731,4.738318731,4.864709247,4.864709247,4.864709247
82103,4.736472297,4.736472297,4.736472297,4.736472297,4.736472297,4.740010133,4.740010133,4.740010133,4.740010133,4.740010133,4.736472297,4.736472297,4.736472297,4.740010133,4.740010133,4.740010133
82104,4.734968023,4.734968023,4.734968023,4.734968023,4.734968023,4.681380787,4.681380787,4.681380787,4.681380787,4.681380787,4.734968023,4.734968023,4.734968023,4.681380787,4.681380787,4.681380787
82105,4.736271667,4.736271667,4.736271667,4.736271667,4.736271667,4.683191437,4.683191437,4.683191437,4.683191437,4.683191437,4.736271667,4.736271667,4.736271667,4.683191437,4.683191437,4.683191437
82106,4.738050054,4.738050054,4.738050054,4.738050054,4.738050054,4.766666469,4.766666469,4.766666469,4.766666469,4.766666469,4.738050054,4.738050054,4.738050054,4.766666469,4.766666469,4.766666469
82107,4.738703114,4.738703114,4.738703114,4.738703114,4.738703114,4.845703846,4.845703846,4.845703846,4.845703846,4.845703846,4.738703114,4.738703114,4.738703114,4.845703846,4.845703846,4.845703846
82108,4.738662845,4.738662845,4.738662845,4.738662845,4.738662845,4.756999223,4.756999223,4.756999223,4.756999223,4.756999223,4.738662845,4.738662845,4.738662845,4.756999223,4.756999223,4.756999223
82109,4.66339368,4.66339368,4.66339368,4.66339368,4.66339368,4.185415845,4.185415845,4.185415845,4.185415845,4.185415845,4.66339368,4.66339368,4.66339368,4.185415845,4.185415845,4.185415845
82110,4.520509978,4.520509978,4.520509978,4.520509978,4.520509978,0.093252717,0.093252717,0.093252717,0.093252717,0.093252717,4.520509978,4.520509978,4.520509978,0.093252717,0.093252717,0.093252717
82111,4.361819236,4.361819236,4.361819236,4.361819236,4.361819236,0.093581052,0.093581052,0.093581052,0.093581052,0.093581052,4.361819236,4.361819236,4.361819236,0.093581052,0.093581052,0.093581052
82112,4.209289779,4.209289779,4.209289779,4.209289779,4.209289779,0.092539762,0.092539762,0.092539762,0.092539762,0.092539762,4.209289779,4.209289779,4.209289779,0.092539762,0.092539762,0.092539762
82113,4.212482063,4.212482063,4.212482063,4.212482063,4.212482063,0.094017794,0.094017794,0.094017794,0.094017794,0.094017794,4.212482063,4.212482063,4.212482063,0.094017794,0.094017794,0.094017794
82114,4.312199002,4.312199002,4.312199002,4.312199002,4.312199002,4.458015186,4.458015186,4.458015186,4.458015186,4.458015186,4.312199002,4.312199002,4.312199002,4.458015186,4.458015186,4.458015186
82115,4.372847497,4.372847497,4.372847497,4.372847497,4.372847497,4.476535194,4.476535194,4.476535194,4.476535194,4.476535194,4.372847497,4.372847497,4.372847497,4.476535194,4.476535194,4.476535194
82116,4.744842557,4.744842557,4.744842557,4.744842557,4.744842557,4.820277051,4.820277051,4.820277051,4.820277051,4.820277051,4.744842557,4.744842557,4.744842557,4.820277051,4.820277051,4.820277051
82117,4.748778621,4.748778621,4.748778621,4.748778621,4.748778621,4.903835692,4.903835692,4.903835692,4.903835692,4.903835692,4.748778621,4.748778621,4.748778621,4.903835692,4.903835692,4.903835692
82118,4.756352228,4.756352228,4.756352228,4.756352228,4.756352228,4.959804449,4.959804449,4.959804449,4.959804449,4.959804449,4.756352228,4.756352228,4.756352228,4.959804449,4.959804449,4.959804449
82119,5.59624868,5.59624868,5.59624868,5.59624868,5.59624868,5.822826142,5.822826142,5.822826142,5.822826142,5.822826142,5.59624868,5.59624868,5.59624868,5.822826142,5.822826142,5.822826142
82120,5.595115615,5.595115615,5.595115615,5.595115615,5.595115615,6.632332094,6.632332094,6.632332094,6.632332094,6.632332094,5.595115615,5.595115615,5.595115615,6.632332094,6.632332094,6.632332094
82121,5.593840235,5.593840235,5.593840235,5.593840235,5.593840235,6.622627839,6.622627839,6.622627839,6.622627839,6.622627839,5.593840235,5.593840235,5.593840235,6.622627839,6.622627839,6.622627839
82122,5.59403428,5.59403428,5.59403428,5.59403428,5.59403428,6.055925682,6.055925682,6.055925682,6.055925682,6.055925682,5.59403428,5.59403428,5.59403428,6.055925682,6.055925682,6.055925682
82123,5.439287588,5.439287588,5.439287588,5.439287588,5.439287588,5.612034355,5.612034355,5.612034355,5.612034355,5.612034355,5.439287588,5.439287588,5.439287588,5.612034355,5.612034355,5.612034355
82124,4.740094892,4.740094892,4.740094892,4.740094892,4.740094892,4.930537885,4.930537885,4.930537885,4.930537885,4.930537885,4.740094892,4.740094892,4.740094892,4.930537885,4.930537885,4.930537885
82201,4.829498981,4.829498981,4.829498981,4.829498981,4.829498981,4.803406673,4.803406673,4.803406673,4.803406673,4.803406673,4.829498981,4.829498981,4.829498981,4.803406673,4.803406673,4.803406673
82202,4.678606537,4.678606537,4.678606537,4.678606537,4.678606537,4.635155378,4.635155378,4.635155378,4.635155378,4.635155378,4.678606537,4.678606537,4.678606537,4.635155378,4.635155378,4.635155378
82203,4.546506162,4.546506162,4.546506162,4.546506162,4.546506162,4.472671681,4.472671681,4.472671681,4.472671681,4.472671681,4.546506162,4.546506162,4.546506162,4.472671681,4.472671681,4.472671681
82204,4.464895043,4.464895043,4.464895043,4.464895043,4.464895043,4.316923149,4.316923149,4.316923149,4.316923149,4.316923149,4.464895043,4.464895043,4.464895043,4.316923149,4.316923149,4.316923149
82205,4.49023431,4.49023431,4.49023431,4.49023431,4.49023431,4.421774438,4.421774438,4.421774438,4.421774438,4.421774438,4.49023431,4.49023431,4.49023431,4.421774438,4.421774438,4.421774438
82206,4.54988909,4.54988909,4.54988909,4.54988909,4.54988909,4.468138153,4.468138153,4.468138153,4.468138153,4.468138153,4.54988909,4.54988909,4.54988909,4.468138153,4.468138153,4.468138153
82207,4.576576608,4.576576608,4.576576608,4.576576608,4.576576608,4.48875334,4.48875334,4.48875334,4.48875334,4.48875334,4.576576608,4.576576608,4.576576608,4.48875334,4.48875334,4.48875334
82208,4.358682244,4.358682244,4.358682244,4.358682244,4.358682244,4.166853324,4.166853324,4.166853324,4.166853324,4.166853324,4.358682244,4.358682244,4.358682244,4.166853324,4.166853324,4.166853324
82209,0.11833446,0.11833446,0.11833446,0.11833446,0.11833446,0.026803186,0.026803186,0.026803186,0.026803186,0.026803186,0.11833446,0.11833446,0.11833446,0.026803186,0.026803186,0.026803186
82210,0.027078046,0.027078046,0.027078046,0.027078046,0.027078046,0,0,0,0,0,0.027078046,0.027078046,0.027078046,0,0,0
82211,0.027089763,0.027089763,0.027089763,0.027089763,0.027089763,0,0,0,0,0,0.027089763,0.027089763,0.027089763,0,0,0
82212,0.027614915,0.027614915,0.027614915,0.027614915,0.027614915,0.02749429,0.02749429,0.02749429,0.02749429,0.02749429,0.027614915,0.027614915,0.027614915,0.02749429,0.02749429,0.02749429
82213,0.028360332,0.028360332,0.028360332,0.028360332,0.028360332,0.027678232,0.027678232,0.027678232,0.027678232,0.027678232,0.028360332,0.028360332,0.028360332,0.027678232,0.027678232,0.027678232
82214,0.029375653,0.029375653,0.029375653,0.029375653,0.029375653,0.089781169,0.089781169,0.089781169,0.089781169,0.089781169,0.029375653,0.029375653,0.029375653,0.089781169,0.089781169,0.089781169
82215,0.185232345,0.185232345,0.185232345,0.185232345,0.185232345,0.094117657,0.094117657,0.094117657,0.094117657,0.094117657,0.185232345,0.185232345,0.185232345,0.094117657,0.094117657,0.094117657
82216,4.277178611,4.277178611,4.277178611,4.277178611,4.277178611,0.18908361,0.18908361,0.18908361,0.18908361,0.18908361,4.277178611,4.277178611,4.277178611,0.18908361,0.18908361,0.18908361
82217,4.583856429,4.583856429,4.583856429,4.583856429,4.583856429,4.57829696,4.57829696,4.57829696,4.57829696,4.57829696,4.583856429,4.583856429,4.583856429,4.57829696,4.57829696,4.57829696
82218,5.199228406,5.199228406,5.199228406,5.199228406,5.199228406,5.263434435,5.263434435,5.263434435,5.263434435,5.263434435,5.199228406,5.199228406,5.199228406,5.263434435,5.263434435,5.263434435
82219,5.2327998,5.2327998,5.2327998,5.2327998,5.2327998,5.463481114,5.463481114,5.463481114,5.463481114,5.463481114,5.2327998,5.2327998,5.2327998,5.463481114,5.463481114,5.463481114
82220,5.232288948,5.232288948,5.232288948,5.232288948,5.232288948,6.232569819,6.232569819,6.232569819,6.232569819,6.232569819,5.232288948,5.232288948,5.232288948,6.232569819,6.232569819,6.232569819
82221,5.231670403,5.231670403,5.231670403,5.231670403,5.231670403,6.046180958,6.046180958,6.046180958,6.046180958,6.046180958,5.231670403,5.231670403,5.231670403,6.046180958,6.046180958,6.046180958
82222,5.231585974,5.231585974,5.231585974,5.231585974,5.231585974,5.577280818,5.577280818,5.577280818,5.577280818,5.577280818,5.231585974,5.231585974,5.231585974,5.577280818,5.577280818,5.577280818
82223,5.224360902,5.224360902,5.224360902,5.224360902,5.224360902,5.351652082,5.351652082,5.351652082,5.351652082,5.351652082,5.224360902,5.224360902,5.224360902,5.351652082,5.351652082,5.351652082
82224,4.860892089,4.860892089,4.860892089,4.860892089,4.860892089,5.006853609,5.006853609,5.006853609,5.006853609,5.006853609,4.860892089,4.860892089,4.860892089,5.006853609,5.006853609,5.006853609
82301,4.594042205,4.594042205,4.594042205,4.594042205,4.594042205,4.61298027,4.61298027,4.61298027,4.61298027,4.61298027,4.594042205,4.594042205,4.594042205,4.61298027,4.61298027,4.61298027
82302,4.58746694,4.58746694,4.58746694,4.58746694,4.58746694,4.565442947,4.565442947,4.565442947,4.565442947,4.565442947,4.58746694,4.58746694,4.58746694,4.565442947,4.565442947,4.565442947
82303,4.413975414,4.413975414,4.413975414,4.413975414,4.413975414,4.384852471,4.384852471,4.384852471,4.384852471,4.384852471,4.413975414,4.413975414,4.413975414,4.384852471,4.384852471,4.384852471
82304,4.262677749,4.262677749,4.262677749,4.262677749,4.262677749,4.23088455,4.23088455,4.23088455,4.23088455,4.23088455,4.262677749,4.262677749,4.262677749,4.23088455,4.23088455,4.23088455
82305,4.275513262,4.275513262,4.275513262,4.275513262,4.275513262,4.241316523,4.241316523,4.241316523,4.241316523,4.241316523,4.275513262,4.275513262,4.275513262,4.241316523,4.241316523,4.241316523
82306,4.473215071,4.473215071,4.473215071,4.473215071,4.473215071,4.426926991,4.426926991,4.426926991,4.426926991,4.426926991,4.473215071,4.473215071,4.473215071,4.426926991,4.426926991,4.426926991
82307,4.573273416,4.573273416,4.573273416,4.573273416,4.573273416,4.526034929,4.526034929,4.526034929,4.526034929,4.526034929,4.573273416,4.573273416,4.573273416,4.526034929,4.526034929,4.526034929
82308,4.261386313,4.261386313,4.261386313,4.261386313,4.261386313,0,0,0,0,0,4.261386313,4.261386313,4.261386313,0,0,0
82309,4.165498854,4.165498854,4.165498854,4.165498854,4.165498854,0,0,0,0,0,4.165498854,4.165498854,4.165498854,0,0,0
82310,0.090877472,0.090877472,0.090877472,0.090877472,0.090877472,0,0,0,0,0,0.090877472,0.090877472,0.090877472,0,0,0
82311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
82312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
82313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
82314,0.090952298,0.090952298,0.090952298,0.090952298,0.090952298,0,0,0,0,0,0.090952298,0.090952298,0.090952298,0,0,0
82315,4.269856773,4.269856773,4.269856773,4.269856773,4.269856773,0.091077154,0.091077154,0.091077154,0.091077154,0.091077154,4.269856773,4.269856773,4.269856773,0.091077154,0.091077154,0.091077154
82316,4.426241371,4.426241371,4.426241371,4.426241371,4.426241371,4.476173832,4.476173832,4.476173832,4.476173832,4.476173832,4.426241371,4.426241371,4.426241371,4.476173832,4.476173832,4.476173832
82317,4.607268137,4.607268137,4.607268137,4.607268137,4.607268137,4.753532435,4.753532435,4.753532435,4.753532435,4.753532435,4.607268137,4.607268137,4.607268137,4.753532435,4.753532435,4.753532435
82318,5.449319949,5.449319949,5.449319949,5.449319949,5.449319949,5.553308741,5.553308741,5.553308741,5.553308741,5.553308741,5.449319949,5.449319949,5.449319949,5.553308741,5.553308741,5.553308741
82319,5.578134313,5.578134313,5.578134313,5.578134313,5.578134313,5.806505838,5.806505838,5.806505838,5.806505838,5.806505838,5.578134313,5.578134313,5.578134313,5.806505838,5.806505838,5.806505838
82320,5.64263856,5.64263856,5.64263856,5.64263856,5.64263856,6.158627701,6.158627701,6.158627701,6.158627701,6.158627701,5.64263856,5.64263856,5.64263856,6.158627701,6.158627701,6.158627701
82321,5.640918443,5.640918443,5.640918443,5.640918443,5.640918443,5.864572794,5.864572794,5.864572794,5.864572794,5.864572794,5.640918443,5.640918443,5.640918443,5.864572794,5.864572794,5.864572794
82322,5.57548322,5.57548322,5.57548322,5.57548322,5.57548322,5.798784196,5.798784196,5.798784196,5.798784196,5.798784196,5.57548322,5.57548322,5.57548322,5.798784196,5.798784196,5.798784196
82323,5.476257129,5.476257129,5.476257129,5.476257129,5.476257129,5.627702777,5.627702777,5.627702777,5.627702777,5.627702777,5.476257129,5.476257129,5.476257129,5.627702777,5.627702777,5.627702777
82324,4.610128752,4.610128752,4.610128752,4.610128752,4.610128752,4.631389834,4.631389834,4.631389834,4.631389834,4.631389834,4.610128752,4.610128752,4.610128752,4.631389834,4.631389834,4.631389834
82401,4.501451745,4.501451745,4.501451745,4.501451745,4.501451745,4.538219465,4.538219465,4.538219465,4.538219465,4.538219465,4.501451745,4.501451745,4.501451745,4.538219465,4.538219465,4.538219465
82402,4.49953485,4.49953485,4.49953485,4.49953485,4.49953485,4.472753685,4.472753685,4.472753685,4.472753685,4.472753685,4.49953485,4.49953485,4.49953485,4.472753685,4.472753685,4.472753685
82403,4.498784688,4.498784688,4.498784688,4.498784688,4.498784688,4.430148869,4.430148869,4.430148869,4.430148869,4.430148869,4.498784688,4.498784688,4.498784688,4.430148869,4.430148869,4.430148869
82404,4.492270644,4.492270644,4.492270644,4.492270644,4.492270644,4.356977771,4.356977771,4.356977771,4.356977771,4.356977771,4.492270644,4.492270644,4.492270644,4.356977771,4.356977771,4.356977771
82405,4.498876422,4.498876422,4.498876422,4.498876422,4.498876422,4.391185111,4.391185111,4.391185111,4.391185111,4.391185111,4.498876422,4.498876422,4.498876422,4.391185111,4.391185111,4.391185111
82406,4.500940172,4.500940172,4.500940172,4.500940172,4.500940172,4.477239724,4.477239724,4.477239724,4.477239724,4.477239724,4.500940172,4.500940172,4.500940172,4.477239724,4.477239724,4.477239724
82407,4.501274307,4.501274307,4.501274307,4.501274307,4.501274307,4.630384047,4.630384047,4.630384047,4.630384047,4.630384047,4.501274307,4.501274307,4.501274307,4.630384047,4.630384047,4.630384047
82408,4.501669115,4.501669115,4.501669115,4.501669115,4.501669115,4.491575241,4.491575241,4.491575241,4.491575241,4.491575241,4.501669115,4.501669115,4.501669115,4.491575241,4.491575241,4.491575241
82409,4.362139291,4.362139291,4.362139291,4.362139291,4.362139291,0.091641553,0.091641553,0.091641553,0.091641553,0.091641553,4.362139291,4.362139291,4.362139291,0.091641553,0.091641553,0.091641553
82410,4.36305786,4.36305786,4.36305786,4.36305786,4.36305786,0.091007674,0.091007674,0.091007674,0.091007674,0.091007674,4.36305786,4.36305786,4.36305786,0.091007674,0.091007674,0.091007674
82411,4.363834732,4.363834732,4.363834732,4.363834732,4.363834732,0.091374425,0.091374425,0.091374425,0.091374425,0.091374425,4.363834732,4.363834732,4.363834732,0.091374425,0.091374425,0.091374425
82412,4.366268332,4.366268332,4.366268332,4.366268332,4.366268332,0.186658125,0.186658125,0.186658125,0.186658125,0.186658125,4.366268332,4.366268332,4.366268332,0.186658125,0.186658125,0.186658125
82413,4.463728317,4.463728317,4.463728317,4.463728317,4.463728317,4.615304795,4.615304795,4.615304795,4.615304795,4.615304795,4.463728317,4.463728317,4.463728317,4.615304795,4.615304795,4.615304795
82414,4.50815642,4.50815642,4.50815642,4.50815642,4.50815642,4.659701635,4.659701635,4.659701635,4.659701635,4.659701635,4.50815642,4.50815642,4.50815642,4.659701635,4.659701635,4.659701635
82415,4.508514676,4.508514676,4.508514676,4.508514676,4.508514676,4.659018599,4.659018599,4.659018599,4.659018599,4.659018599,4.508514676,4.508514676,4.508514676,4.659018599,4.659018599,4.659018599
82416,4.508665381,4.508665381,4.508665381,4.508665381,4.508665381,4.793835286,4.793835286,4.793835286,4.793835286,4.793835286,4.508665381,4.508665381,4.508665381,4.793835286,4.793835286,4.793835286
82417,4.654693689,4.654693689,4.654693689,4.654693689,4.654693689,4.947322364,4.947322364,4.947322364,4.947322364,4.947322364,4.654693689,4.654693689,4.654693689,4.947322364,4.947322364,4.947322364
82418,5.661043482,5.661043482,5.661043482,5.661043482,5.661043482,5.984073242,5.984073242,5.984073242,5.984073242,5.984073242,5.661043482,5.661043482,5.661043482,5.984073242,5.984073242,5.984073242
82419,5.862379125,5.862379125,5.862379125,5.862379125,5.862379125,6.527180007,6.527180007,6.527180007,6.527180007,6.527180007,5.862379125,5.862379125,5.862379125,6.527180007,6.527180007,6.527180007
82420,5.861835441,5.861835441,5.861835441,5.861835441,5.861835441,7.593505868,7.593505868,7.593505868,7.593505868,7.593505868,5.861835441,5.861835441,5.861835441,7.593505868,7.593505868,7.593505868
82421,5.860483185,5.860483185,5.860483185,5.860483185,5.860483185,7.198833099,7.198833099,7.198833099,7.198833099,7.198833099,5.860483185,5.860483185,5.860483185,7.198833099,7.198833099,7.198833099
82422,5.858322528,5.858322528,5.858322528,5.858322528,5.858322528,6.425059857,6.425059857,6.425059857,6.425059857,6.425059857,5.858322528,5.858322528,5.858322528,6.425059857,6.425059857,6.425059857
82423,5.269492,5.269492,5.269492,5.269492,5.269492,5.564623175,5.564623175,5.564623175,5.564623175,5.564623175,5.269492,5.269492,5.269492,5.564623175,5.564623175,5.564623175
82424,4.644528554,4.644528554,4.644528554,4.644528554,4.644528554,4.8599334,4.8599334,4.8599334,4.8599334,4.8599334,4.644528554,4.644528554,4.644528554,4.8599334,4.8599334,4.8599334
82501,4.708976819,4.708976819,4.708976819,4.708976819,4.708976819,4.867728405,4.867728405,4.867728405,4.867728405,4.867728405,4.708976819,4.708976819,4.708976819,4.867728405,4.867728405,4.867728405
82502,4.708693164,4.708693164,4.708693164,4.708693164,4.708693164,4.696641987,4.696641987,4.696641987,4.696641987,4.696641987,4.708693164,4.708693164,4.708693164,4.696641987,4.696641987,4.696641987
82503,4.70549862,4.70549862,4.70549862,4.70549862,4.70549862,4.657054467,4.657054467,4.657054467,4.657054467,4.657054467,4.70549862,4.70549862,4.70549862,4.657054467,4.657054467,4.657054467
82504,4.703741747,4.703741747,4.703741747,4.703741747,4.703741747,4.650839994,4.650839994,4.650839994,4.650839994,4.650839994,4.703741747,4.703741747,4.703741747,4.650839994,4.650839994,4.650839994
82505,4.705541462,4.705541462,4.705541462,4.705541462,4.705541462,4.649453013,4.649453013,4.649453013,4.649453013,4.649453013,4.705541462,4.705541462,4.705541462,4.649453013,4.649453013,4.649453013
82506,4.709125271,4.709125271,4.709125271,4.709125271,4.709125271,4.673137358,4.673137358,4.673137358,4.673137358,4.673137358,4.709125271,4.709125271,4.709125271,4.673137358,4.673137358,4.673137358
82507,4.709845273,4.709845273,4.709845273,4.709845273,4.709845273,4.819563949,4.819563949,4.819563949,4.819563949,4.819563949,4.709845273,4.709845273,4.709845273,4.819563949,4.819563949,4.819563949
82508,4.70718832,4.70718832,4.70718832,4.70718832,4.70718832,4.756447272,4.756447272,4.756447272,4.756447272,4.756447272,4.70718832,4.70718832,4.70718832,4.756447272,4.756447272,4.756447272
82509,4.578432566,4.578432566,4.578432566,4.578432566,4.578432566,0.185077851,0.185077851,0.185077851,0.185077851,0.185077851,4.578432566,4.578432566,4.578432566,0.185077851,0.185077851,0.185077851
82510,4.578652127,4.578652127,4.578652127,4.578652127,4.578652127,0.182246062,0.182246062,0.182246062,0.182246062,0.182246062,4.578652127,4.578652127,4.578652127,0.182246062,0.182246062,0.182246062
82511,4.582878823,4.582878823,4.582878823,4.582878823,4.582878823,4.434190802,4.434190802,4.434190802,4.434190802,4.434190802,4.582878823,4.582878823,4.582878823,4.434190802,4.434190802,4.434190802
82512,4.591494449,4.591494449,4.591494449,4.591494449,4.591494449,4.745525275,4.745525275,4.745525275,4.745525275,4.745525275,4.591494449,4.591494449,4.591494449,4.745525275,4.745525275,4.745525275
82513,4.717213758,4.717213758,4.717213758,4.717213758,4.717213758,4.872684601,4.872684601,4.872684601,4.872684601,4.872684601,4.717213758,4.717213758,4.717213758,4.872684601,4.872684601,4.872684601
82514,4.718681897,4.718681897,4.718681897,4.718681897,4.718681897,4.872463003,4.872463003,4.872463003,4.872463003,4.872463003,4.718681897,4.718681897,4.718681897,4.872463003,4.872463003,4.872463003
82515,4.72052751,4.72052751,4.72052751,4.72052751,4.72052751,4.87242649,4.87242649,4.87242649,4.87242649,4.87242649,4.72052751,4.72052751,4.72052751,4.87242649,4.87242649,4.87242649
82516,4.778328456,4.778328456,4.778328456,4.778328456,4.778328456,4.93759204,4.93759204,4.93759204,4.93759204,4.93759204,4.778328456,4.778328456,4.778328456,4.93759204,4.93759204,4.93759204
