; Use with 2009 calendar year and updated CEC weather data,,,,,,,,,,,,,,,,
; Version ID: 2019 TDV RESOLVE 42 MMT,,,,,,,,,,,,,,,,
; MoDaHr,Electricity TDV (CZ1; kBtu/kWh),Electricity TDV (CZ2; kBtu/kWh),Electricity TDV (CZ3; kBtu/kWh),Electricity TDV (CZ4; kBtu/kWh),Electricity TDV (CZ5; kBtu/kWh),Electricity TDV (CZ6; kBtu/kWh),Electricity TDV (CZ7; kBtu/kWh),Electricity TDV (CZ8; kBtu/kWh),Electricity TDV (CZ9; kBtu/kWh),Electricity TDV (CZ10; kBtu/kWh),Electricity TDV (CZ11; kBtu/kWh),Electricity TDV (CZ12; kBtu/kWh),Electricity TDV (CZ13; kBtu/kWh),Electricity TDV (CZ14; kBtu/kWh),Electricity TDV (CZ15; kBtu/kWh),Electricity TDV (CZ16; kBtu/kWh)
61201,1.678010068,1.678010068,1.678010068,1.678010068,1.678010068,1.701422226,1.701422226,1.701422226,1.701422226,1.701422226,1.678010068,1.678010068,1.678010068,1.701422226,1.701422226,1.701422226
61202,1.677787745,1.677787745,1.677787745,1.677787745,1.677787745,1.656535881,1.656535881,1.656535881,1.656535881,1.656535881,1.677787745,1.677787745,1.677787745,1.656535881,1.656535881,1.656535881
61203,1.677698575,1.677698575,1.677698575,1.677698575,1.677698575,1.656748024,1.656748024,1.656748024,1.656748024,1.656748024,1.677698575,1.677698575,1.677698575,1.656748024,1.656748024,1.656748024
61204,1.677696274,1.677696274,1.677696274,1.677696274,1.677696274,1.653190285,1.653190285,1.653190285,1.653190285,1.653190285,1.677696274,1.677696274,1.677696274,1.653190285,1.653190285,1.653190285
61205,1.677688558,1.677688558,1.677688558,1.677688558,1.677688558,1.653600834,1.653600834,1.653600834,1.653600834,1.653600834,1.677688558,1.677688558,1.677688558,1.653600834,1.653600834,1.653600834
61206,1.677785124,1.677785124,1.677785124,1.677785124,1.677785124,1.659537602,1.659537602,1.659537602,1.659537602,1.659537602,1.677785124,1.677785124,1.677785124,1.659537602,1.659537602,1.659537602
61207,1.678333381,1.678333381,1.678333381,1.678333381,1.678333381,1.659289804,1.659289804,1.659289804,1.659289804,1.659289804,1.678333381,1.678333381,1.678333381,1.659289804,1.659289804,1.659289804
61208,1.678299408,1.678299408,1.678299408,1.678299408,1.678299408,0,0,0,0,0,1.678299408,1.678299408,1.678299408,0,0,0
61209,1.678333285,1.678333285,1.678333285,1.678333285,1.678333285,0,0,0,0,0,1.678333285,1.678333285,1.678333285,0,0,0
61210,1.679269132,1.679269132,1.679269132,1.679269132,1.679269132,0,0,0,0,0,1.679269132,1.679269132,1.679269132,0,0,0
61211,1.679902855,1.679902855,1.679902855,1.679902855,1.679902855,0,0,0,0,0,1.679902855,1.679902855,1.679902855,0,0,0
61212,1.679895233,1.679895233,1.679895233,1.679895233,1.679895233,0,0,0,0,0,1.679895233,1.679895233,1.679895233,0,0,0
61213,1.680288104,1.680288104,1.680288104,1.680288104,1.680288104,0,0,0,0,0,1.680288104,1.680288104,1.680288104,0,0,0
61214,1.680538127,1.680538127,1.680538127,1.680538127,1.680538127,0,0,0,0,0,1.680538127,1.680538127,1.680538127,0,0,0
61215,1.680682589,1.680682589,1.680682589,1.680682589,1.680682589,0,0,0,0,0,1.680682589,1.680682589,1.680682589,0,0,0
61216,1.680578609,1.680578609,1.680578609,1.680578609,1.680578609,1.662428155,1.662428155,1.662428155,1.662428155,1.662428155,1.680578609,1.680578609,1.680578609,1.662428155,1.662428155,1.662428155
61217,1.680243946,1.680243946,1.680243946,1.680243946,1.680243946,1.699867136,1.699867136,1.699867136,1.699867136,1.699867136,1.680243946,1.680243946,1.680243946,1.699867136,1.699867136,1.699867136
61218,1.787398689,1.787398689,1.787398689,1.787398689,1.787398689,1.815765136,1.815765136,1.815765136,1.815765136,1.815765136,1.787398689,1.787398689,1.787398689,1.815765136,1.815765136,1.815765136
61219,1.944170508,1.944170508,1.944170508,1.944170508,1.944170508,2.005099024,2.005099024,2.005099024,2.005099024,2.005099024,1.944170508,1.944170508,1.944170508,2.005099024,2.005099024,2.005099024
61220,2.192914434,2.192914434,2.192914434,2.192914434,2.192914434,2.301355513,2.301355513,2.301355513,2.301355513,2.301355513,2.192914434,2.192914434,2.192914434,2.301355513,2.301355513,2.301355513
61221,2.192311334,2.192311334,2.192311334,2.192311334,2.192311334,2.467084547,2.467084547,2.467084547,2.467084547,2.467084547,2.192311334,2.192311334,2.192311334,2.467084547,2.467084547,2.467084547
61222,1.810613322,1.810613322,1.810613322,1.810613322,1.810613322,2.11329034,2.11329034,2.11329034,2.11329034,2.11329034,1.810613322,1.810613322,1.810613322,2.11329034,2.11329034,2.11329034
61223,1.77147166,1.77147166,1.77147166,1.77147166,1.77147166,1.925111553,1.925111553,1.925111553,1.925111553,1.925111553,1.77147166,1.77147166,1.77147166,1.925111553,1.925111553,1.925111553
61224,1.761927124,1.761927124,1.761927124,1.761927124,1.761927124,1.802739736,1.802739736,1.802739736,1.802739736,1.802739736,1.761927124,1.761927124,1.761927124,1.802739736,1.802739736,1.802739736
61301,1.707661055,1.707661055,1.707661055,1.707661055,1.707661055,1.728706469,1.728706469,1.728706469,1.728706469,1.728706469,1.707661055,1.707661055,1.707661055,1.728706469,1.728706469,1.728706469
61302,1.707466893,1.707466893,1.707466893,1.707466893,1.707466893,1.681786032,1.681786032,1.681786032,1.681786032,1.681786032,1.707466893,1.707466893,1.707466893,1.681786032,1.681786032,1.681786032
61303,1.707440196,1.707440196,1.707440196,1.707440196,1.707440196,1.680483352,1.680483352,1.680483352,1.680483352,1.680483352,1.707440196,1.707440196,1.707440196,1.680483352,1.680483352,1.680483352
61304,1.707382585,1.707382585,1.707382585,1.707382585,1.707382585,1.677677677,1.677677677,1.677677677,1.677677677,1.677677677,1.707382585,1.707382585,1.707382585,1.677677677,1.677677677,1.677677677
61305,1.707373352,1.707373352,1.707373352,1.707373352,1.707373352,1.677926732,1.677926732,1.677926732,1.677926732,1.677926732,1.707373352,1.707373352,1.707373352,1.677926732,1.677926732,1.677926732
61306,1.707397643,1.707397643,1.707397643,1.707397643,1.707397643,1.678275241,1.678275241,1.678275241,1.678275241,1.678275241,1.707397643,1.707397643,1.707397643,1.678275241,1.678275241,1.678275241
61307,1.70802172,1.70802172,1.70802172,1.70802172,1.70802172,1.680536911,1.680536911,1.680536911,1.680536911,1.680536911,1.70802172,1.70802172,1.70802172,1.680536911,1.680536911,1.680536911
61308,1.647429384,1.647429384,1.647429384,1.647429384,1.647429384,0,0,0,0,0,1.647429384,1.647429384,1.647429384,0,0,0
61309,1.629349289,1.629349289,1.629349289,1.629349289,1.629349289,0,0,0,0,0,1.629349289,1.629349289,1.629349289,0,0,0
61310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61313,1.630843298,1.630843298,1.630843298,1.630843298,1.630843298,0,0,0,0,0,1.630843298,1.630843298,1.630843298,0,0,0
61314,1.677302752,1.677302752,1.677302752,1.677302752,1.677302752,0,0,0,0,0,1.677302752,1.677302752,1.677302752,0,0,0
61315,1.709433498,1.709433498,1.709433498,1.709433498,1.709433498,0,0,0,0,0,1.709433498,1.709433498,1.709433498,0,0,0
61316,1.709142534,1.709142534,1.709142534,1.709142534,1.709142534,0,0,0,0,0,1.709142534,1.709142534,1.709142534,0,0,0
61317,1.708445961,1.708445961,1.708445961,1.708445961,1.708445961,1.726424544,1.726424544,1.726424544,1.726424544,1.726424544,1.708445961,1.708445961,1.708445961,1.726424544,1.726424544,1.726424544
61318,1.708213523,1.708213523,1.708213523,1.708213523,1.708213523,1.773618063,1.773618063,1.773618063,1.773618063,1.773618063,1.708213523,1.708213523,1.708213523,1.773618063,1.773618063,1.773618063
61319,1.707546818,1.707546818,1.707546818,1.707546818,1.707546818,1.804637829,1.804637829,1.804637829,1.804637829,1.804637829,1.707546818,1.707546818,1.707546818,1.804637829,1.804637829,1.804637829
61320,1.707592291,1.707592291,1.707592291,1.707592291,1.707592291,2.178726719,2.178726719,2.178726719,2.178726719,2.178726719,1.707592291,1.707592291,1.707592291,2.178726719,2.178726719,2.178726719
61321,1.707487995,1.707487995,1.707487995,1.707487995,1.707487995,2.025080728,2.025080728,2.025080728,2.025080728,2.025080728,1.707487995,1.707487995,1.707487995,2.025080728,2.025080728,2.025080728
61322,1.707756965,1.707756965,1.707756965,1.707756965,1.707756965,1.880939362,1.880939362,1.880939362,1.880939362,1.880939362,1.707756965,1.707756965,1.707756965,1.880939362,1.880939362,1.880939362
61323,1.70787675,1.70787675,1.70787675,1.70787675,1.70787675,1.737773502,1.737773502,1.737773502,1.737773502,1.737773502,1.70787675,1.70787675,1.70787675,1.737773502,1.737773502,1.737773502
61324,1.70803925,1.70803925,1.70803925,1.70803925,1.70803925,1.73615876,1.73615876,1.73615876,1.73615876,1.73615876,1.70803925,1.70803925,1.70803925,1.73615876,1.73615876,1.73615876
61401,1.690742614,1.690742614,1.690742614,1.690742614,1.690742614,1.671543437,1.671543437,1.671543437,1.671543437,1.671543437,1.690742614,1.690742614,1.690742614,1.671543437,1.671543437,1.671543437
61402,1.69058974,1.69058974,1.69058974,1.69058974,1.69058974,1.663070014,1.663070014,1.663070014,1.663070014,1.663070014,1.69058974,1.69058974,1.69058974,1.663070014,1.663070014,1.663070014
61403,1.690428294,1.690428294,1.690428294,1.690428294,1.690428294,1.663118564,1.663118564,1.663118564,1.663118564,1.663118564,1.690428294,1.690428294,1.690428294,1.663118564,1.663118564,1.663118564
61404,1.680472632,1.680472632,1.680472632,1.680472632,1.680472632,1.655131863,1.655131863,1.655131863,1.655131863,1.655131863,1.680472632,1.680472632,1.680472632,1.655131863,1.655131863,1.655131863
61405,1.680447601,1.680447601,1.680447601,1.680447601,1.680447601,1.655285765,1.655285765,1.655285765,1.655285765,1.655285765,1.680447601,1.680447601,1.680447601,1.655285765,1.655285765,1.655285765
61406,1.690342253,1.690342253,1.690342253,1.690342253,1.690342253,1.663583908,1.663583908,1.663583908,1.663583908,1.663583908,1.690342253,1.690342253,1.690342253,1.663583908,1.663583908,1.663583908
61407,1.62894259,1.62894259,1.62894259,1.62894259,1.62894259,1.598477973,1.598477973,1.598477973,1.598477973,1.598477973,1.62894259,1.62894259,1.62894259,1.598477973,1.598477973,1.598477973
61408,1.620603689,1.620603689,1.620603689,1.620603689,1.620603689,0,0,0,0,0,1.620603689,1.620603689,1.620603689,0,0,0
61409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61410,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61415,1.692811265,1.692811265,1.692811265,1.692811265,1.692811265,0,0,0,0,0,1.692811265,1.692811265,1.692811265,0,0,0
61416,1.692966663,1.692966663,1.692966663,1.692966663,1.692966663,0,0,0,0,0,1.692966663,1.692966663,1.692966663,0,0,0
61417,1.692708237,1.692708237,1.692708237,1.692708237,1.692708237,1.640160631,1.640160631,1.640160631,1.640160631,1.640160631,1.692708237,1.692708237,1.692708237,1.640160631,1.640160631,1.640160631
61418,1.709107271,1.709107271,1.709107271,1.709107271,1.709107271,1.739585669,1.739585669,1.739585669,1.739585669,1.739585669,1.709107271,1.709107271,1.709107271,1.739585669,1.739585669,1.739585669
61419,1.708476389,1.708476389,1.708476389,1.708476389,1.708476389,1.795341749,1.795341749,1.795341749,1.795341749,1.795341749,1.708476389,1.708476389,1.708476389,1.795341749,1.795341749,1.795341749
61420,1.708393042,1.708393042,1.708393042,1.708393042,1.708393042,2.088076645,2.088076645,2.088076645,2.088076645,2.088076645,1.708393042,1.708393042,1.708393042,2.088076645,2.088076645,2.088076645
61421,1.707883524,1.707883524,1.707883524,1.707883524,1.707883524,2.077061428,2.077061428,2.077061428,2.077061428,2.077061428,1.707883524,1.707883524,1.707883524,2.077061428,2.077061428,2.077061428
61422,1.707733934,1.707733934,1.707733934,1.707733934,1.707733934,1.974441556,1.974441556,1.974441556,1.974441556,1.974441556,1.707733934,1.707733934,1.707733934,1.974441556,1.974441556,1.974441556
61423,1.707797912,1.707797912,1.707797912,1.707797912,1.707797912,1.743153049,1.743153049,1.743153049,1.743153049,1.743153049,1.707797912,1.707797912,1.707797912,1.743153049,1.743153049,1.743153049
61424,1.707855147,1.707855147,1.707855147,1.707855147,1.707855147,1.736112359,1.736112359,1.736112359,1.736112359,1.736112359,1.707855147,1.707855147,1.707855147,1.736112359,1.736112359,1.736112359
61501,1.697041332,1.697041332,1.697041332,1.697041332,1.697041332,1.726437412,1.726437412,1.726437412,1.726437412,1.726437412,1.697041332,1.697041332,1.697041332,1.726437412,1.726437412,1.726437412
61502,1.690328286,1.690328286,1.690328286,1.690328286,1.690328286,1.692468265,1.692468265,1.692468265,1.692468265,1.692468265,1.690328286,1.690328286,1.690328286,1.692468265,1.692468265,1.692468265
61503,1.690334002,1.690334002,1.690334002,1.690334002,1.690334002,1.665100815,1.665100815,1.665100815,1.665100815,1.665100815,1.690334002,1.690334002,1.690334002,1.665100815,1.665100815,1.665100815
61504,1.690248641,1.690248641,1.690248641,1.690248641,1.690248641,1.66467504,1.66467504,1.66467504,1.66467504,1.66467504,1.690248641,1.690248641,1.690248641,1.66467504,1.66467504,1.66467504
61505,1.690229396,1.690229396,1.690229396,1.690229396,1.690229396,1.666053579,1.666053579,1.666053579,1.666053579,1.666053579,1.690229396,1.690229396,1.690229396,1.666053579,1.666053579,1.666053579
61506,1.690320831,1.690320831,1.690320831,1.690320831,1.690320831,1.679024098,1.679024098,1.679024098,1.679024098,1.679024098,1.690320831,1.690320831,1.690320831,1.679024098,1.679024098,1.679024098
61507,1.690911931,1.690911931,1.690911931,1.690911931,1.690911931,1.691657499,1.691657499,1.691657499,1.691657499,1.691657499,1.690911931,1.690911931,1.690911931,1.691657499,1.691657499,1.691657499
61508,1.691015262,1.691015262,1.691015262,1.691015262,1.691015262,1.675921178,1.675921178,1.675921178,1.675921178,1.675921178,1.691015262,1.691015262,1.691015262,1.675921178,1.675921178,1.675921178
61509,1.691241445,1.691241445,1.691241445,1.691241445,1.691241445,0,0,0,0,0,1.691241445,1.691241445,1.691241445,0,0,0
61510,1.691787162,1.691787162,1.691787162,1.691787162,1.691787162,0,0,0,0,0,1.691787162,1.691787162,1.691787162,0,0,0
61511,1.692219264,1.692219264,1.692219264,1.692219264,1.692219264,0,0,0,0,0,1.692219264,1.692219264,1.692219264,0,0,0
61512,1.69229838,1.69229838,1.69229838,1.69229838,1.69229838,1.681335451,1.681335451,1.681335451,1.681335451,1.681335451,1.69229838,1.69229838,1.69229838,1.681335451,1.681335451,1.681335451
61513,1.693085219,1.693085219,1.693085219,1.693085219,1.693085219,1.697536928,1.697536928,1.697536928,1.697536928,1.697536928,1.693085219,1.693085219,1.693085219,1.697536928,1.697536928,1.697536928
61514,1.693308582,1.693308582,1.693308582,1.693308582,1.693308582,1.710731385,1.710731385,1.710731385,1.710731385,1.710731385,1.693308582,1.693308582,1.693308582,1.710731385,1.710731385,1.710731385
61515,1.69326734,1.69326734,1.69326734,1.69326734,1.69326734,1.716053412,1.716053412,1.716053412,1.716053412,1.716053412,1.69326734,1.69326734,1.69326734,1.716053412,1.716053412,1.716053412
61516,1.693059262,1.693059262,1.693059262,1.693059262,1.693059262,1.737807339,1.737807339,1.737807339,1.737807339,1.737807339,1.693059262,1.693059262,1.693059262,1.737807339,1.737807339,1.737807339
61517,1.699168195,1.699168195,1.699168195,1.699168195,1.699168195,1.742337607,1.742337607,1.742337607,1.742337607,1.742337607,1.699168195,1.699168195,1.699168195,1.742337607,1.742337607,1.742337607
61518,1.866102952,1.866102952,1.866102952,1.866102952,1.866102952,1.946575934,1.946575934,1.946575934,1.946575934,1.946575934,1.866102952,1.866102952,1.866102952,1.946575934,1.946575934,1.946575934
61519,2.082056315,2.082056315,2.082056315,2.082056315,2.082056315,2.160136743,2.160136743,2.160136743,2.160136743,2.160136743,2.082056315,2.082056315,2.082056315,2.160136743,2.160136743,2.160136743
61520,2.208672347,2.208672347,2.208672347,2.208672347,2.208672347,2.666866564,2.666866564,2.666866564,2.666866564,2.666866564,2.208672347,2.208672347,2.208672347,2.666866564,2.666866564,2.666866564
61521,2.20827281,2.20827281,2.20827281,2.20827281,2.20827281,2.569864727,2.569864727,2.569864727,2.569864727,2.569864727,2.20827281,2.20827281,2.20827281,2.569864727,2.569864727,2.569864727
61522,2.0808518,2.0808518,2.0808518,2.0808518,2.0808518,2.327918549,2.327918549,2.327918549,2.327918549,2.327918549,2.0808518,2.0808518,2.0808518,2.327918549,2.327918549,2.327918549
61523,1.864478271,1.864478271,1.864478271,1.864478271,1.864478271,1.922503571,1.922503571,1.922503571,1.922503571,1.922503571,1.864478271,1.864478271,1.864478271,1.922503571,1.922503571,1.922503571
61524,1.769520864,1.769520864,1.769520864,1.769520864,1.769520864,1.818757028,1.818757028,1.818757028,1.818757028,1.818757028,1.769520864,1.769520864,1.769520864,1.818757028,1.818757028,1.818757028
61601,1.74066602,1.74066602,1.74066602,1.74066602,1.74066602,1.756744376,1.756744376,1.756744376,1.756744376,1.756744376,1.74066602,1.74066602,1.74066602,1.756744376,1.756744376,1.756744376
61602,1.740502581,1.740502581,1.740502581,1.740502581,1.740502581,1.718431356,1.718431356,1.718431356,1.718431356,1.718431356,1.740502581,1.740502581,1.740502581,1.718431356,1.718431356,1.718431356
61603,1.74033112,1.74033112,1.74033112,1.74033112,1.74033112,1.679246967,1.679246967,1.679246967,1.679246967,1.679246967,1.74033112,1.74033112,1.74033112,1.679246967,1.679246967,1.679246967
61604,1.740222256,1.740222256,1.740222256,1.740222256,1.740222256,1.651649216,1.651649216,1.651649216,1.651649216,1.651649216,1.740222256,1.740222256,1.740222256,1.651649216,1.651649216,1.651649216
61605,1.740196749,1.740196749,1.740196749,1.740196749,1.740196749,1.673159784,1.673159784,1.673159784,1.673159784,1.673159784,1.740196749,1.740196749,1.740196749,1.673159784,1.673159784,1.673159784
61606,1.740512785,1.740512785,1.740512785,1.740512785,1.740512785,1.719748121,1.719748121,1.719748121,1.719748121,1.719748121,1.740512785,1.740512785,1.740512785,1.719748121,1.719748121,1.719748121
61607,1.740998397,1.740998397,1.740998397,1.740998397,1.740998397,1.72473534,1.72473534,1.72473534,1.72473534,1.72473534,1.740998397,1.740998397,1.740998397,1.72473534,1.72473534,1.72473534
61608,1.740813891,1.740813891,1.740813891,1.740813891,1.740813891,0,0,0,0,0,1.740813891,1.740813891,1.740813891,0,0,0
61609,1.740727783,1.740727783,1.740727783,1.740727783,1.740727783,0,0,0,0,0,1.740727783,1.740727783,1.740727783,0,0,0
61610,1.741045469,1.741045469,1.741045469,1.741045469,1.741045469,0,0,0,0,0,1.741045469,1.741045469,1.741045469,0,0,0
61611,1.74161663,1.74161663,1.74161663,1.74161663,1.74161663,0,0,0,0,0,1.74161663,1.74161663,1.74161663,0,0,0
61612,1.741286064,1.741286064,1.741286064,1.741286064,1.741286064,0,0,0,0,0,1.741286064,1.741286064,1.741286064,0,0,0
61613,1.741453247,1.741453247,1.741453247,1.741453247,1.741453247,0,0,0,0,0,1.741453247,1.741453247,1.741453247,0,0,0
61614,1.741750789,1.741750789,1.741750789,1.741750789,1.741750789,0,0,0,0,0,1.741750789,1.741750789,1.741750789,0,0,0
61615,1.741923695,1.741923695,1.741923695,1.741923695,1.741923695,0,0,0,0,0,1.741923695,1.741923695,1.741923695,0,0,0
61616,1.741911007,1.741911007,1.741911007,1.741911007,1.741911007,1.697665719,1.697665719,1.697665719,1.697665719,1.697665719,1.741911007,1.741911007,1.741911007,1.697665719,1.697665719,1.697665719
61617,1.751631282,1.751631282,1.751631282,1.751631282,1.751631282,1.773151118,1.773151118,1.773151118,1.773151118,1.773151118,1.751631282,1.751631282,1.751631282,1.773151118,1.773151118,1.773151118
61618,1.751588606,1.751588606,1.751588606,1.751588606,1.751588606,1.82726655,1.82726655,1.82726655,1.82726655,1.82726655,1.751588606,1.751588606,1.751588606,1.82726655,1.82726655,1.82726655
61619,2.071718792,2.071718792,2.071718792,2.071718792,2.071718792,2.143843648,2.143843648,2.143843648,2.143843648,2.143843648,2.071718792,2.071718792,2.071718792,2.143843648,2.143843648,2.143843648
61620,2.272350183,2.272350183,2.272350183,2.272350183,2.272350183,2.885352455,2.885352455,2.885352455,2.885352455,2.885352455,2.272350183,2.272350183,2.272350183,2.885352455,2.885352455,2.885352455
61621,2.272153927,2.272153927,2.272153927,2.272153927,2.272153927,2.560410044,2.560410044,2.560410044,2.560410044,2.560410044,2.272153927,2.272153927,2.272153927,2.560410044,2.560410044,2.560410044
61622,2.071100653,2.071100653,2.071100653,2.071100653,2.071100653,2.112785152,2.112785152,2.112785152,2.112785152,2.112785152,2.071100653,2.071100653,2.071100653,2.112785152,2.112785152,2.112785152
61623,1.750602111,1.750602111,1.750602111,1.750602111,1.750602111,1.798991181,1.798991181,1.798991181,1.798991181,1.798991181,1.750602111,1.750602111,1.750602111,1.798991181,1.798991181,1.798991181
61624,1.740940625,1.740940625,1.740940625,1.740940625,1.740940625,1.765726673,1.765726673,1.765726673,1.765726673,1.765726673,1.740940625,1.740940625,1.740940625,1.765726673,1.765726673,1.765726673
61701,1.639892809,1.639892809,1.639892809,1.639892809,1.639892809,1.678602452,1.678602452,1.678602452,1.678602452,1.678602452,1.639892809,1.639892809,1.639892809,1.678602452,1.678602452,1.678602452
61702,1.639625979,1.639625979,1.639625979,1.639625979,1.639625979,1.623866015,1.623866015,1.623866015,1.623866015,1.623866015,1.639625979,1.639625979,1.639625979,1.623866015,1.623866015,1.623866015
61703,1.639561497,1.639561497,1.639561497,1.639561497,1.639561497,1.618796744,1.618796744,1.618796744,1.618796744,1.618796744,1.639561497,1.639561497,1.639561497,1.618796744,1.618796744,1.618796744
61704,1.639450888,1.639450888,1.639450888,1.639450888,1.639450888,1.616510126,1.616510126,1.616510126,1.616510126,1.616510126,1.639450888,1.639450888,1.639450888,1.616510126,1.616510126,1.616510126
61705,1.639558028,1.639558028,1.639558028,1.639558028,1.639558028,1.618489293,1.618489293,1.618489293,1.618489293,1.618489293,1.639558028,1.639558028,1.639558028,1.618489293,1.618489293,1.618489293
61706,1.639572567,1.639572567,1.639572567,1.639572567,1.639572567,1.629227035,1.629227035,1.629227035,1.629227035,1.629227035,1.639572567,1.639572567,1.639572567,1.629227035,1.629227035,1.629227035
61707,1.639837539,1.639837539,1.639837539,1.639837539,1.639837539,1.640949713,1.640949713,1.640949713,1.640949713,1.640949713,1.639837539,1.639837539,1.639837539,1.640949713,1.640949713,1.640949713
61708,1.639908495,1.639908495,1.639908495,1.639908495,1.639908495,0,0,0,0,0,1.639908495,1.639908495,1.639908495,0,0,0
61709,1.640150422,1.640150422,1.640150422,1.640150422,1.640150422,0,0,0,0,0,1.640150422,1.640150422,1.640150422,0,0,0
61710,1.641028021,1.641028021,1.641028021,1.641028021,1.641028021,0,0,0,0,0,1.641028021,1.641028021,1.641028021,0,0,0
61711,1.640821133,1.640821133,1.640821133,1.640821133,1.640821133,0,0,0,0,0,1.640821133,1.640821133,1.640821133,0,0,0
61712,1.641279293,1.641279293,1.641279293,1.641279293,1.641279293,0,0,0,0,0,1.641279293,1.641279293,1.641279293,0,0,0
61713,1.641378281,1.641378281,1.641378281,1.641378281,1.641378281,1.659959065,1.659959065,1.659959065,1.659959065,1.659959065,1.641378281,1.641378281,1.641378281,1.659959065,1.659959065,1.659959065
61714,1.641840465,1.641840465,1.641840465,1.641840465,1.641840465,1.659387191,1.659387191,1.659387191,1.659387191,1.659387191,1.641840465,1.641840465,1.641840465,1.659387191,1.659387191,1.659387191
61715,1.642401338,1.642401338,1.642401338,1.642401338,1.642401338,1.642924776,1.642924776,1.642924776,1.642924776,1.642924776,1.642401338,1.642401338,1.642401338,1.642924776,1.642924776,1.642924776
61716,1.642448181,1.642448181,1.642448181,1.642448181,1.642448181,1.662808729,1.662808729,1.662808729,1.662808729,1.662808729,1.642448181,1.642448181,1.642448181,1.662808729,1.662808729,1.662808729
61717,1.72933613,1.72933613,1.72933613,1.72933613,1.72933613,1.746120381,1.746120381,1.746120381,1.746120381,1.746120381,1.72933613,1.72933613,1.72933613,1.746120381,1.746120381,1.746120381
61718,1.729062111,1.729062111,1.729062111,1.729062111,1.729062111,1.803158442,1.803158442,1.803158442,1.803158442,1.803158442,1.729062111,1.729062111,1.729062111,1.803158442,1.803158442,1.803158442
61719,2.145624289,2.145624289,2.145624289,2.145624289,2.145624289,2.525856287,2.525856287,2.525856287,2.525856287,2.525856287,2.145624289,2.145624289,2.145624289,2.525856287,2.525856287,2.525856287
61720,2.14538985,2.14538985,2.14538985,2.14538985,2.14538985,2.885352455,2.885352455,2.885352455,2.885352455,2.885352455,2.14538985,2.14538985,2.14538985,2.885352455,2.885352455,2.885352455
61721,2.145098923,2.145098923,2.145098923,2.145098923,2.145098923,2.525386007,2.525386007,2.525386007,2.525386007,2.525386007,2.145098923,2.145098923,2.145098923,2.525386007,2.525386007,2.525386007
61722,2.144743621,2.144743621,2.144743621,2.144743621,2.144743621,2.461732802,2.461732802,2.461732802,2.461732802,2.461732802,2.144743621,2.144743621,2.144743621,2.461732802,2.461732802,2.461732802
61723,1.7275769,1.7275769,1.7275769,1.7275769,1.7275769,1.950038794,1.950038794,1.950038794,1.950038794,1.950038794,1.7275769,1.7275769,1.7275769,1.950038794,1.950038794,1.950038794
61724,1.72748774,1.72748774,1.72748774,1.72748774,1.72748774,1.78886935,1.78886935,1.78886935,1.78886935,1.78886935,1.72748774,1.72748774,1.72748774,1.78886935,1.78886935,1.78886935
61801,1.74931823,1.74931823,1.74931823,1.74931823,1.74931823,1.790144223,1.790144223,1.790144223,1.790144223,1.790144223,1.74931823,1.74931823,1.74931823,1.790144223,1.790144223,1.790144223
61802,1.717107007,1.717107007,1.717107007,1.717107007,1.717107007,1.762953771,1.762953771,1.762953771,1.762953771,1.762953771,1.717107007,1.717107007,1.717107007,1.762953771,1.762953771,1.762953771
61803,1.716967924,1.716967924,1.716967924,1.716967924,1.716967924,1.727924144,1.727924144,1.727924144,1.727924144,1.727924144,1.716967924,1.716967924,1.716967924,1.727924144,1.727924144,1.727924144
61804,1.716876389,1.716876389,1.716876389,1.716876389,1.716876389,1.706277419,1.706277419,1.706277419,1.706277419,1.706277419,1.716876389,1.716876389,1.716876389,1.706277419,1.706277419,1.706277419
61805,1.716848866,1.716848866,1.716848866,1.716848866,1.716848866,1.708059089,1.708059089,1.708059089,1.708059089,1.708059089,1.716848866,1.716848866,1.716848866,1.708059089,1.708059089,1.708059089
61806,1.716938933,1.716938933,1.716938933,1.716938933,1.716938933,1.729147251,1.729147251,1.729147251,1.729147251,1.729147251,1.716938933,1.716938933,1.716938933,1.729147251,1.729147251,1.729147251
61807,1.717170914,1.717170914,1.717170914,1.717170914,1.717170914,1.712173386,1.712173386,1.712173386,1.712173386,1.712173386,1.717170914,1.717170914,1.717170914,1.712173386,1.712173386,1.712173386
61808,1.717622554,1.717622554,1.717622554,1.717622554,1.717622554,1.652171078,1.652171078,1.652171078,1.652171078,1.652171078,1.717622554,1.717622554,1.717622554,1.652171078,1.652171078,1.652171078
61809,1.718099141,1.718099141,1.718099141,1.718099141,1.718099141,0,0,0,0,0,1.718099141,1.718099141,1.718099141,0,0,0
61810,1.718149352,1.718149352,1.718149352,1.718149352,1.718149352,0,0,0,0,0,1.718149352,1.718149352,1.718149352,0,0,0
