;,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48
;,CZ:,1,,CZ:,2,,CZ:,3,,CZ:,4,,CZ:,5,,CZ:,6,,CZ:,7,,CZ:,8,,CZ:,9,,CZ:,10,,CZ:,11,,CZ:,12,,CZ:,13,,CZ:,14,,CZ:,15,,CZ:,16,
;,Elec,NatGas,Propane,Elec,NatGas,Propane,Elec,NatGas,Propane,Elec,NatGas,Propane,Elec,NatGas,Propane,Elec,NatGas,Propane,Elec,NatGas,Propane,Elec,NatGas,Propane,Elec,NatGas,Propane,Elec,NatGas,Propane,Elec,NatGas,Propane,Elec,NatGas,Propane,Elec,NatGas,Propane,Elec,NatGas,Propane,Elec,NatGas,Propane,Elec,NatGas,Propane
; MoDaHr,TDV/Btu,TDV/Btu,TDV/Btu,TDV/Btu,TDV/Btu,TDV/Btu,TDV/Btu,TDV/Btu,TDV/Btu,TDV/Btu,TDV/Btu,TDV/Btu,TDV/Btu,TDV/Btu,TDV/Btu,TDV/Btu,TDV/Btu,TDV/Btu,TDV/Btu,TDV/Btu,TDV/Btu,TDV/Btu,TDV/Btu,TDV/Btu,TDV/Btu,TDV/Btu,TDV/Btu,TDV/Btu,TDV/Btu,TDV/Btu,TDV/Btu,TDV/Btu,TDV/Btu,TDV/Btu,TDV/Btu,TDV/Btu,TDV/Btu,TDV/Btu,TDV/Btu,TDV/Btu,TDV/Btu,TDV/Btu,TDV/Btu,TDV/Btu,TDV/Btu,TDV/Btu,TDV/Btu,TDV/Btu
41711,7.2406,1.8201,4.499,7.1719,1.8201,4.499,7.2215,1.8201,4.499,7.1771,1.8201,4.499,7.2161,1.8201,4.499,6.4262,1.8213,4.499,6.5659,1.8170,4.499,6.3346,1.8213,4.499,6.3010,1.8213,4.499,6.3064,1.8213,4.499,7.1571,1.8201,4.499,7.1650,1.8201,4.499,7.2060,1.8201,4.499,6.3498,1.8213,4.499,6.3735,1.8213,4.499,6.6614,1.8213,4.499
41712,7.0516,1.8201,4.499,6.9829,1.8201,4.499,7.0325,1.8201,4.499,6.9881,1.8201,4.499,7.0271,1.8201,4.499,6.5182,1.8213,4.499,6.6578,1.8170,4.499,6.4266,1.8213,4.499,6.3930,1.8213,4.499,6.3984,1.8213,4.499,6.9680,1.8201,4.499,6.9760,1.8201,4.499,7.0170,1.8201,4.499,6.4418,1.8213,4.499,6.4655,1.8213,4.499,6.7534,1.8213,4.499
41713,7.0477,1.8201,4.499,6.9790,1.8201,4.499,7.0286,1.8201,4.499,6.9842,1.8201,4.499,7.0231,1.8201,4.499,6.4924,1.8213,4.499,6.6320,1.8170,4.499,6.4008,1.8213,4.499,6.3673,1.8213,4.499,6.3726,1.8213,4.499,6.9641,1.8201,4.499,6.9721,1.8201,4.499,7.0131,1.8201,4.499,6.4160,1.8213,4.499,6.4397,1.8213,4.499,6.7276,1.8213,4.499
41714,7.1676,1.8201,4.499,7.0989,1.8201,4.499,7.1485,1.8201,4.499,7.1041,1.8201,4.499,7.1431,1.8201,4.499,6.6580,1.8213,4.499,6.7990,1.8170,4.499,6.5663,1.8213,4.499,6.5328,1.8213,4.499,6.5381,1.8213,4.499,7.0841,1.8201,4.499,7.0920,1.8201,4.499,7.1330,1.8201,4.499,6.5816,1.8213,4.499,6.6053,1.8213,4.499,6.8931,1.8213,4.499
41715,7.2589,1.8201,4.499,7.1902,1.8201,4.499,7.2398,1.8201,4.499,7.1954,1.8201,4.499,7.2344,1.8201,4.499,6.7743,1.8213,4.499,6.9153,1.8170,4.499,6.6827,1.8213,4.499,6.6492,1.8213,4.499,6.6545,1.8213,4.499,7.1754,1.8201,4.499,7.1833,1.8201,4.499,7.2243,1.8201,4.499,6.6979,1.8213,4.499,6.7216,1.8213,4.499,7.0095,1.8213,4.499
41716,7.2864,1.8201,4.499,7.2177,1.8201,4.499,7.2674,1.8201,4.499,7.2229,1.8201,4.499,7.2619,1.8201,4.499,7.0159,1.8213,4.499,7.1569,1.8170,4.499,6.9243,1.8213,4.499,6.8907,1.8213,4.499,6.8961,1.8213,4.499,7.2029,1.8201,4.499,7.2109,1.8201,4.499,7.2518,1.8201,4.499,6.9395,1.8213,4.499,6.9632,1.8213,4.499,7.2511,1.8213,4.499
41717,7.4120,1.8201,4.499,7.3433,1.8201,4.499,7.3930,1.8201,4.499,7.3485,1.8201,4.499,7.3875,1.8201,4.499,7.1290,1.8213,4.499,7.2700,1.8170,4.499,7.0373,1.8213,4.499,7.0038,1.8213,4.499,7.0091,1.8213,4.499,7.3285,1.8201,4.499,7.3364,1.8201,4.499,7.3774,1.8201,4.499,7.0526,1.8213,4.499,7.0763,1.8213,4.499,7.3641,1.8213,4.499
41718,7.4166,1.8201,4.499,7.3479,1.8201,4.499,7.3976,1.8201,4.499,7.3531,1.8201,4.499,7.3921,1.8201,4.499,7.2451,1.8213,4.499,7.3861,1.8170,4.499,7.1534,1.8213,4.499,7.1199,1.8213,4.499,7.1252,1.8213,4.499,7.3331,1.8201,4.499,7.3410,1.8201,4.499,7.3820,1.8201,4.499,7.1687,1.8213,4.499,7.1924,1.8213,4.499,7.4802,1.8213,4.499
41719,7.5982,1.8201,4.499,7.5295,1.8201,4.499,7.5791,1.8201,4.499,7.5346,1.8201,4.499,7.5736,1.8201,4.499,7.6440,1.8213,4.499,7.7850,1.8170,4.499,7.5524,1.8213,4.499,7.5188,1.8213,4.499,7.5241,1.8213,4.499,7.5146,1.8201,4.499,7.5226,1.8201,4.499,7.5635,1.8201,4.499,7.5676,1.8213,4.499,7.5913,1.8213,4.499,7.8791,1.8213,4.499
41720,7.6114,1.8201,4.499,7.5427,1.8201,4.499,7.5923,1.8201,4.499,7.5479,1.8201,4.499,7.5869,1.8201,4.499,8.1766,1.8213,4.499,8.3148,1.8170,4.499,8.0849,1.8213,4.499,8.0514,1.8213,4.499,8.0567,1.8213,4.499,7.5279,1.8201,4.499,7.5358,1.8201,4.499,7.5768,1.8201,4.499,8.1002,1.8213,4.499,8.1239,1.8213,4.499,8.4117,1.8213,4.499
41721,7.6115,1.8201,4.499,7.5428,1.8201,4.499,7.5925,1.8201,4.499,7.5480,1.8201,4.499,7.5870,1.8201,4.499,7.9808,1.8213,4.499,8.1192,1.8170,4.499,7.8892,1.8213,4.499,7.8556,1.8213,4.499,7.8610,1.8213,4.499,7.5280,1.8201,4.499,7.5359,1.8201,4.499,7.5769,1.8201,4.499,7.9044,1.8213,4.499,7.9281,1.8213,4.499,8.2160,1.8213,4.499
41722,7.3756,1.8201,4.499,7.3069,1.8201,4.499,7.3565,1.8201,4.499,7.3121,1.8201,4.499,7.3511,1.8201,4.499,7.5142,1.8213,4.499,7.6492,1.8170,4.499,7.4225,1.8213,4.499,7.3890,1.8213,4.499,7.3943,1.8213,4.499,7.2921,1.8201,4.499,7.3000,1.8201,4.499,7.3410,1.8201,4.499,7.4378,1.8213,4.499,7.4615,1.8213,4.499,7.7493,1.8213,4.499
41723,7.3756,1.8201,4.499,7.3069,1.8201,4.499,7.3565,1.8201,4.499,7.3121,1.8201,4.499,7.3511,1.8201,4.499,7.2259,1.8213,4.499,7.3615,1.8170,4.499,7.1342,1.8213,4.499,7.1007,1.8213,4.499,7.1060,1.8213,4.499,7.2920,1.8201,4.499,7.3000,1.8201,4.499,7.3410,1.8201,4.499,7.1495,1.8213,4.499,7.1732,1.8213,4.499,7.4610,1.8213,4.499
41724,7.3708,1.8201,4.499,7.3021,1.8201,4.499,7.3518,1.8201,4.499,7.3073,1.8201,4.499,7.3463,1.8201,4.499,7.1475,1.8213,4.499,7.2832,1.8170,4.499,7.0558,1.8213,4.499,7.0223,1.8213,4.499,7.0276,1.8213,4.499,7.2873,1.8201,4.499,7.2953,1.8201,4.499,7.3362,1.8201,4.499,7.0711,1.8213,4.499,7.0948,1.8213,4.499,7.3826,1.8213,4.499
41801,7.2617,1.8201,4.499,7.1930,1.8201,4.499,7.2426,1.8201,4.499,7.1982,1.8201,4.499,7.2372,1.8201,4.499,7.0299,1.8213,4.499,7.1658,1.8170,4.499,6.9382,1.8213,4.499,6.9047,1.8213,4.499,6.9100,1.8213,4.499,7.1782,1.8201,4.499,7.1861,1.8201,4.499,7.2271,1.8201,4.499,6.9534,1.8213,4.499,6.9771,1.8213,4.499,7.2650,1.8213,4.499
41802,7.2609,1.8201,4.499,7.1922,1.8201,4.499,7.2418,1.8201,4.499,7.1974,1.8201,4.499,7.2363,1.8201,4.499,7.0109,1.8213,4.499,7.1469,1.8170,4.499,6.9193,1.8213,4.499,6.8857,1.8213,4.499,6.8910,1.8213,4.499,7.1773,1.8201,4.499,7.1853,1.8201,4.499,7.2263,1.8201,4.499,6.9345,1.8213,4.499,6.9582,1.8213,4.499,7.2460,1.8213,4.499
41803,7.2584,1.8201,4.499,7.1897,1.8201,4.499,7.2393,1.8201,4.499,7.1949,1.8201,4.499,7.2339,1.8201,4.499,6.9736,1.8213,4.499,7.1096,1.8170,4.499,6.8819,1.8213,4.499,6.8484,1.8213,4.499,6.8537,1.8213,4.499,7.1749,1.8201,4.499,7.1828,1.8201,4.499,7.2238,1.8201,4.499,6.8972,1.8213,4.499,6.9209,1.8213,4.499,7.2087,1.8213,4.499
41804,7.2558,1.8201,4.499,7.1871,1.8201,4.499,7.2367,1.8201,4.499,7.1923,1.8201,4.499,7.2313,1.8201,4.499,6.9524,1.8213,4.499,7.0885,1.8170,4.499,6.8607,1.8213,4.499,6.8272,1.8213,4.499,6.8325,1.8213,4.499,7.1723,1.8201,4.499,7.1802,1.8201,4.499,7.2212,1.8201,4.499,6.8759,1.8213,4.499,6.8996,1.8213,4.499,7.1875,1.8213,4.499
41805,7.2587,1.8201,4.499,7.1900,1.8201,4.499,7.2396,1.8201,4.499,7.1952,1.8201,4.499,7.2342,1.8201,4.499,6.9612,1.8213,4.499,7.0973,1.8170,4.499,6.8696,1.8213,4.499,6.8360,1.8213,4.499,6.8413,1.8213,4.499,7.1752,1.8201,4.499,7.1831,1.8201,4.499,7.2241,1.8201,4.499,6.8848,1.8213,4.499,6.9085,1.8213,4.499,7.1964,1.8213,4.499
41806,7.2627,1.8201,4.499,7.1940,1.8201,4.499,7.2436,1.8201,4.499,7.1991,1.8201,4.499,7.2381,1.8201,4.499,7.0325,1.8213,4.499,7.1684,1.8170,4.499,6.9408,1.8213,4.499,6.9073,1.8213,4.499,6.9126,1.8213,4.499,7.1791,1.8201,4.499,7.1871,1.8201,4.499,7.2280,1.8201,4.499,6.9561,1.8213,4.499,6.9798,1.8213,4.499,7.2676,1.8213,4.499
41807,7.2661,1.8201,4.499,7.1974,1.8201,4.499,7.2470,1.8201,4.499,7.2026,1.8201,4.499,7.2416,1.8201,4.499,7.0384,1.8213,4.499,7.1744,1.8170,4.499,6.9468,1.8213,4.499,6.9133,1.8213,4.499,6.9186,1.8213,4.499,7.1826,1.8201,4.499,7.1905,1.8201,4.499,7.2315,1.8201,4.499,6.9620,1.8213,4.499,6.9857,1.8213,4.499,7.2736,1.8213,4.499
41808,7.2505,1.8201,4.499,7.1818,1.8201,4.499,7.2314,1.8201,4.499,7.1870,1.8201,4.499,7.2260,1.8201,4.499,6.9598,1.8213,4.499,7.0959,1.8170,4.499,6.8681,1.8213,4.499,6.8346,1.8213,4.499,6.8399,1.8213,4.499,7.1670,1.8201,4.499,7.1749,1.8201,4.499,7.2159,1.8201,4.499,6.8834,1.8213,4.499,6.9071,1.8213,4.499,7.1949,1.8213,4.499
41809,6.6549,1.8201,4.499,6.5862,1.8201,4.499,6.6358,1.8201,4.499,6.5913,1.8201,4.499,6.6303,1.8201,4.499,6.3338,1.8213,4.499,6.4715,1.8170,4.499,6.2421,1.8213,4.499,6.2086,1.8213,4.499,6.2139,1.8213,4.499,6.5713,1.8201,4.499,6.5793,1.8201,4.499,6.6202,1.8201,4.499,6.2574,1.8213,4.499,6.2811,1.8213,4.499,6.5689,1.8213,4.499
41810,6.4868,1.8201,4.499,6.4181,1.8201,4.499,6.4677,1.8201,4.499,6.4233,1.8201,4.499,6.4623,1.8201,4.499,6.0436,1.8213,4.499,6.1821,1.8170,4.499,5.9520,1.8213,4.499,5.9185,1.8213,4.499,5.9238,1.8213,4.499,6.4033,1.8201,4.499,6.4112,1.8201,4.499,6.4522,1.8201,4.499,5.9672,1.8213,4.499,5.9909,1.8213,4.499,6.2788,1.8213,4.499
41811,6.3664,1.8201,4.499,6.2977,1.8201,4.499,6.3473,1.8201,4.499,6.3029,1.8201,4.499,6.3419,1.8201,4.499,5.9654,1.8213,4.499,6.1042,1.8170,4.499,5.8738,1.8213,4.499,5.8403,1.8213,4.499,5.8456,1.8213,4.499,6.2828,1.8201,4.499,6.2908,1.8201,4.499,6.3318,1.8201,4.499,5.8890,1.8213,4.499,5.9127,1.8213,4.499,6.2006,1.8213,4.499
41812,6.3787,1.8201,4.499,6.3100,1.8201,4.499,6.3596,1.8201,4.499,6.3152,1.8201,4.499,6.3541,1.8201,4.499,6.0611,1.8213,4.499,6.1996,1.8170,4.499,5.9695,1.8213,4.499,5.9360,1.8213,4.499,5.9413,1.8213,4.499,6.2951,1.8201,4.499,6.3031,1.8201,4.499,6.3441,1.8201,4.499,5.9847,1.8213,4.499,6.0084,1.8213,4.499,6.2963,1.8213,4.499
41813,6.3780,1.8201,4.499,6.3093,1.8201,4.499,6.3589,1.8201,4.499,6.3145,1.8201,4.499,6.3535,1.8201,4.499,6.0659,1.8213,4.499,6.2043,1.8170,4.499,5.9742,1.8213,4.499,5.9407,1.8213,4.499,5.9460,1.8213,4.499,6.2945,1.8201,4.499,6.3024,1.8201,4.499,6.3434,1.8201,4.499,5.9894,1.8213,4.499,6.0131,1.8213,4.499,6.3010,1.8213,4.499
41814,6.3789,1.8201,4.499,6.3102,1.8201,4.499,6.3598,1.8201,4.499,6.3154,1.8201,4.499,6.3543,1.8201,4.499,6.0563,1.8213,4.499,6.1948,1.8170,4.499,5.9647,1.8213,4.499,5.9312,1.8213,4.499,5.9365,1.8213,4.499,6.2953,1.8201,4.499,6.3033,1.8201,4.499,6.3443,1.8201,4.499,5.9799,1.8213,4.499,6.0036,1.8213,4.499,6.2915,1.8213,4.499
41815,6.4157,1.8201,4.499,6.3470,1.8201,4.499,6.3966,1.8201,4.499,6.3522,1.8201,4.499,6.3912,1.8201,4.499,6.1032,1.8213,4.499,6.2415,1.8170,4.499,6.0115,1.8213,4.499,5.9780,1.8213,4.499,5.9833,1.8213,4.499,6.3322,1.8201,4.499,6.3401,1.8201,4.499,6.3811,1.8201,4.499,6.0268,1.8213,4.499,6.0505,1.8213,4.499,6.3383,1.8213,4.499
41816,6.5166,1.8201,4.499,6.4479,1.8201,4.499,6.4975,1.8201,4.499,6.4531,1.8201,4.499,6.4921,1.8201,4.499,6.2049,1.8213,4.499,6.3430,1.8170,4.499,6.1132,1.8213,4.499,6.0797,1.8213,4.499,6.0850,1.8213,4.499,6.4331,1.8201,4.499,6.4410,1.8201,4.499,6.4820,1.8201,4.499,6.1285,1.8213,4.499,6.1522,1.8213,4.499,6.4400,1.8213,4.499
41817,7.2196,1.8201,4.499,7.1509,1.8201,4.499,7.2005,1.8201,4.499,7.1561,1.8201,4.499,7.1951,1.8201,4.499,6.6970,1.8213,4.499,6.8337,1.8170,4.499,6.6054,1.8213,4.499,6.5718,1.8213,4.499,6.5772,1.8213,4.499,7.1360,1.8201,4.499,7.1440,1.8201,4.499,7.1850,1.8201,4.499,6.6206,1.8213,4.499,6.6443,1.8213,4.499,6.9322,1.8213,4.499
41818,7.2850,1.8201,4.499,7.2163,1.8201,4.499,7.2660,1.8201,4.499,7.2215,1.8201,4.499,7.2605,1.8201,4.499,7.0196,1.8213,4.499,7.1556,1.8170,4.499,6.9280,1.8213,4.499,6.8945,1.8213,4.499,6.8998,1.8213,4.499,7.2015,1.8201,4.499,7.2094,1.8201,4.499,7.2504,1.8201,4.499,6.9432,1.8213,4.499,6.9669,1.8213,4.499,7.2548,1.8213,4.499
41819,7.3042,1.8201,4.499,7.2355,1.8201,4.499,7.2852,1.8201,4.499,7.2407,1.8201,4.499,7.2797,1.8201,4.499,7.1297,1.8213,4.499,7.2654,1.8170,4.499,7.0380,1.8213,4.499,7.0045,1.8213,4.499,7.0098,1.8213,4.499,7.2207,1.8201,4.499,7.2286,1.8201,4.499,7.2696,1.8201,4.499,7.0532,1.8213,4.499,7.0769,1.8213,4.499,7.3648,1.8213,4.499
41820,7.3045,1.8201,4.499,7.2358,1.8201,4.499,7.2854,1.8201,4.499,7.2410,1.8201,4.499,7.2800,1.8201,4.499,7.2872,1.8213,4.499,7.4226,1.8170,4.499,7.1955,1.8213,4.499,7.1620,1.8213,4.499,7.1673,1.8213,4.499,7.2210,1.8201,4.499,7.2289,1.8201,4.499,7.2699,1.8201,4.499,7.2108,1.8213,4.499,7.2345,1.8213,4.499,7.5223,1.8213,4.499
41821,7.3048,1.8201,4.499,7.2361,1.8201,4.499,7.2857,1.8201,4.499,7.2413,1.8201,4.499,7.2803,1.8201,4.499,7.1811,1.8213,4.499,7.3168,1.8170,4.499,7.0895,1.8213,4.499,7.0559,1.8213,4.499,7.0613,1.8213,4.499,7.2213,1.8201,4.499,7.2292,1.8201,4.499,7.2702,1.8201,4.499,7.1047,1.8213,4.499,7.1284,1.8213,4.499,7.4163,1.8213,4.499
41822,7.3050,1.8201,4.499,7.2363,1.8201,4.499,7.2859,1.8201,4.499,7.2415,1.8201,4.499,7.2805,1.8201,4.499,7.1057,1.8213,4.499,7.2415,1.8170,4.499,7.0141,1.8213,4.499,6.9806,1.8213,4.499,6.9859,1.8213,4.499,7.2215,1.8201,4.499,7.2294,1.8201,4.499,7.2704,1.8201,4.499,7.0293,1.8213,4.499,7.0530,1.8213,4.499,7.3409,1.8213,4.499
41823,7.2818,1.8201,4.499,7.2131,1.8201,4.499,7.2628,1.8201,4.499,7.2183,1.8201,4.499,7.2573,1.8201,4.499,7.0717,1.8213,4.499,7.2076,1.8170,4.499,6.9801,1.8213,4.499,6.9465,1.8213,4.499,6.9519,1.8213,4.499,7.1983,1.8201,4.499,7.2062,1.8201,4.499,7.2472,1.8201,4.499,6.9953,1.8213,4.499,7.0190,1.8213,4.499,7.3069,1.8213,4.499
41824,7.2711,1.8201,4.499,7.2024,1.8201,4.499,7.2520,1.8201,4.499,7.2075,1.8201,4.499,7.2465,1.8201,4.499,7.0450,1.8213,4.499,7.1809,1.8170,4.499,6.9533,1.8213,4.499,6.9198,1.8213,4.499,6.9251,1.8213,4.499,7.1875,1.8201,4.499,7.1955,1.8201,4.499,7.2364,1.8201,4.499,6.9686,1.8213,4.499,6.9923,1.8213,4.499,7.2801,1.8213,4.499
41901,7.2520,1.8201,4.499,7.1832,1.8201,4.499,7.2329,1.8201,4.499,7.1884,1.8201,4.499,7.2274,1.8201,4.499,7.0041,1.8213,4.499,7.1401,1.8170,4.499,6.9125,1.8213,4.499,6.8789,1.8213,4.499,6.8843,1.8213,4.499,7.1684,1.8201,4.499,7.1764,1.8201,4.499,7.2173,1.8201,4.499,6.9277,1.8213,4.499,6.9514,1.8213,4.499,7.2393,1.8213,4.499
41902,7.2491,1.8201,4.499,7.1804,1.8201,4.499,7.2300,1.8201,4.499,7.1856,1.8201,4.499,7.2246,1.8201,4.499,6.9464,1.8213,4.499,7.0825,1.8170,4.499,6.8548,1.8213,4.499,6.8212,1.8213,4.499,6.8265,1.8213,4.499,7.1656,1.8201,4.499,7.1735,1.8201,4.499,7.2145,1.8201,4.499,6.8700,1.8213,4.499,6.8937,1.8213,4.499,7.1815,1.8213,4.499
41903,7.2484,1.8201,4.499,7.1797,1.8201,4.499,7.2293,1.8201,4.499,7.1849,1.8201,4.499,7.2239,1.8201,4.499,6.9363,1.8213,4.499,7.0725,1.8170,4.499,6.8447,1.8213,4.499,6.8112,1.8213,4.499,6.8165,1.8213,4.499,7.1649,1.8201,4.499,7.1728,1.8201,4.499,7.2138,1.8201,4.499,6.8599,1.8213,4.499,6.8836,1.8213,4.499,7.1715,1.8213,4.499
41904,7.2481,1.8201,4.499,7.1793,1.8201,4.499,7.2290,1.8201,4.499,7.1845,1.8201,4.499,7.2235,1.8201,4.499,6.9359,1.8213,4.499,7.0720,1.8170,4.499,6.8442,1.8213,4.499,6.8107,1.8213,4.499,6.8160,1.8213,4.499,7.1645,1.8201,4.499,7.1725,1.8201,4.499,7.2134,1.8201,4.499,6.8595,1.8213,4.499,6.8832,1.8213,4.499,7.1710,1.8213,4.499
41905,7.2483,1.8201,4.499,7.1796,1.8201,4.499,7.2292,1.8201,4.499,7.1848,1.8201,4.499,7.2238,1.8201,4.499,6.9422,1.8213,4.499,7.0783,1.8170,4.499,6.8506,1.8213,4.499,6.8170,1.8213,4.499,6.8224,1.8213,4.499,7.1648,1.8201,4.499,7.1727,1.8201,4.499,7.2137,1.8201,4.499,6.8658,1.8213,4.499,6.8895,1.8213,4.499,7.1774,1.8213,4.499
41906,7.2512,1.8201,4.499,7.1825,1.8201,4.499,7.2321,1.8201,4.499,7.1877,1.8201,4.499,7.2267,1.8201,4.499,6.9480,1.8213,4.499,7.0841,1.8170,4.499,6.8564,1.8213,4.499,6.8229,1.8213,4.499,6.8282,1.8213,4.499,7.1677,1.8201,4.499,7.1756,1.8201,4.499,7.2166,1.8201,4.499,6.8716,1.8213,4.499,6.8953,1.8213,4.499,7.1832,1.8213,4.499
41907,7.2513,1.8201,4.499,7.1826,1.8201,4.499,7.2322,1.8201,4.499,7.1878,1.8201,4.499,7.2268,1.8201,4.499,6.9498,1.8213,4.499,7.0859,1.8170,4.499,6.8581,1.8213,4.499,6.8246,1.8213,4.499,6.8299,1.8213,4.499,7.1678,1.8201,4.499,7.1757,1.8201,4.499,7.2167,1.8201,4.499,6.8734,1.8213,4.499,6.8971,1.8213,4.499,7.1849,1.8213,4.499
41908,7.2495,1.8201,4.499,7.1808,1.8201,4.499,7.2304,1.8201,4.499,7.1860,1.8201,4.499,7.2250,1.8201,4.499,6.8986,1.8213,4.499,7.0348,1.8170,4.499,6.8069,1.8213,4.499,6.7734,1.8213,4.499,6.7787,1.8213,4.499,7.1660,1.8201,4.499,7.1739,1.8201,4.499,7.2149,1.8201,4.499,6.8222,1.8213,4.499,6.8459,1.8213,4.499,7.1337,1.8213,4.499
41909,6.7644,1.8201,4.499,6.6957,1.8201,4.499,6.7454,1.8201,4.499,6.7009,1.8201,4.499,6.7399,1.8201,4.499,6.2588,1.8213,4.499,6.3967,1.8170,4.499,6.1671,1.8213,4.499,6.1336,1.8213,4.499,6.1389,1.8213,4.499,6.6809,1.8201,4.499,6.6888,1.8201,4.499,6.7298,1.8201,4.499,6.1824,1.8213,4.499,6.2061,1.8213,4.499,6.4939,1.8213,4.499
41910,6.4516,1.8201,4.499,6.3829,1.8201,4.499,6.4326,1.8201,4.499,6.3881,1.8201,4.499,6.4271,1.8201,4.499,5.8848,1.8213,4.499,6.0238,1.8170,4.499,5.7932,1.8213,4.499,5.7597,1.8213,4.499,5.7650,1.8213,4.499,6.3681,1.8201,4.499,6.3761,1.8201,4.499,6.4170,1.8201,4.499,5.8084,1.8213,4.499,5.8321,1.8213,4.499,6.1200,1.8213,4.499
41911,6.3422,1.8201,4.499,6.2735,1.8201,4.499,6.3232,1.8201,4.499,6.2787,1.8201,4.499,6.3177,1.8201,4.499,5.7979,1.8213,4.499,5.9370,1.8170,4.499,5.7062,1.8213,4.499,5.6727,1.8213,4.499,5.6780,1.8213,4.499,6.2587,1.8201,4.499,6.2667,1.8201,4.499,6.3076,1.8201,4.499,5.7215,1.8213,4.499,5.7452,1.8213,4.499,6.0330,1.8213,4.499
41912,6.4201,1.8201,4.499,6.3514,1.8201,4.499,6.4010,1.8201,4.499,6.3566,1.8201,4.499,6.3955,1.8201,4.499,5.8928,1.8213,4.499,6.0317,1.8170,4.499,5.8012,1.8213,4.499,5.7677,1.8213,4.499,5.7730,1.8213,4.499,6.3365,1.8201,4.499,6.3445,1.8201,4.499,6.3855,1.8201,4.499,5.8164,1.8213,4.499,5.8401,1.8213,4.499,6.1280,1.8213,4.499
41913,6.4215,1.8201,4.499,6.3528,1.8201,4.499,6.4024,1.8201,4.499,6.3579,1.8201,4.499,6.3969,1.8201,4.499,5.9000,1.8213,4.499,6.0389,1.8170,4.499,5.8084,1.8213,4.499,5.7749,1.8213,4.499,5.7802,1.8213,4.499,6.3379,1.8201,4.499,6.3459,1.8201,4.499,6.3868,1.8201,4.499,5.8236,1.8213,4.499,5.8473,1.8213,4.499,6.1352,1.8213,4.499
41914,6.4394,1.8201,4.499,6.3706,1.8201,4.499,6.4203,1.8201,4.499,6.3758,1.8201,4.499,6.4148,1.8201,4.499,5.9778,1.8213,4.499,6.1165,1.8170,4.499,5.8861,1.8213,4.499,5.8526,1.8213,4.499,5.8579,1.8213,4.499,6.3558,1.8201,4.499,6.3638,1.8201,4.499,6.4047,1.8201,4.499,5.9014,1.8213,4.499,5.9251,1.8213,4.499,6.2129,1.8213,4.499
41915,6.4550,1.8201,4.499,6.3863,1.8201,4.499,6.4360,1.8201,4.499,6.3915,1.8201,4.499,6.4305,1.8201,4.499,6.0516,1.8213,4.499,6.1901,1.8170,4.499,5.9600,1.8213,4.499,5.9265,1.8213,4.499,5.9318,1.8213,4.499,6.3715,1.8201,4.499,6.3794,1.8201,4.499,6.4204,1.8201,4.499,5.9752,1.8213,4.499,5.9989,1.8213,4.499,6.2868,1.8213,4.499
41916,6.5659,1.8201,4.499,6.4972,1.8201,4.499,6.5469,1.8201,4.499,6.5024,1.8201,4.499,6.5414,1.8201,4.499,6.1863,1.8213,4.499,6.3244,1.8170,4.499,6.0946,1.8213,4.499,6.0611,1.8213,4.499,6.0664,1.8213,4.499,6.4824,1.8201,4.499,6.4903,1.8201,4.499,6.5313,1.8201,4.499,6.1099,1.8213,4.499,6.1336,1.8213,4.499,6.4214,1.8213,4.499
41917,7.2505,1.8201,4.499,7.1818,1.8201,4.499,7.2314,1.8201,4.499,7.1869,1.8201,4.499,7.2259,1.8201,4.499,6.8722,1.8213,4.499,7.0085,1.8170,4.499,6.7806,1.8213,4.499,6.7471,1.8213,4.499,6.7524,1.8213,4.499,7.1669,1.8201,4.499,7.1749,1.8201,4.499,7.2159,1.8201,4.499,6.7958,1.8213,4.499,6.8195,1.8213,4.499,7.1074,1.8213,4.499
41918,7.2644,1.8201,4.499,7.1957,1.8201,4.499,7.2454,1.8201,4.499,7.2009,1.8201,4.499,7.2399,1.8201,4.499,7.0440,1.8213,4.499,7.1799,1.8170,4.499,6.9524,1.8213,4.499,6.9188,1.8213,4.499,6.9242,1.8213,4.499,7.1809,1.8201,4.499,7.1888,1.8201,4.499,7.2298,1.8201,4.499,6.9676,1.8213,4.499,6.9913,1.8213,4.499,7.2792,1.8213,4.499
41919,7.2771,1.8201,4.499,7.2084,1.8201,4.499,7.2581,1.8201,4.499,7.2136,1.8201,4.499,7.2526,1.8201,4.499,7.2978,1.8213,4.499,7.4332,1.8170,4.499,7.2062,1.8213,4.499,7.1726,1.8213,4.499,7.1780,1.8213,4.499,7.1936,1.8201,4.499,7.2015,1.8201,4.499,7.2425,1.8201,4.499,7.2214,1.8213,4.499,7.2451,1.8213,4.499,7.8431,1.8213,4.499
41920,7.2771,1.8201,4.499,7.2084,1.8201,4.499,7.2580,1.8201,4.499,7.2136,1.8201,4.499,7.2526,1.8201,4.499,7.3411,1.8213,4.499,7.4765,1.8170,4.499,7.2495,1.8213,4.499,7.2160,1.8213,4.499,7.2213,1.8213,4.499,7.1936,1.8201,4.499,7.2015,1.8201,4.499,7.2425,1.8201,4.499,7.2647,1.8213,4.499,7.2884,1.8213,4.499,10.0299,1.8213,4.499
