; Use with 2009 calendar year and updated CEC weather data,,,,,,,,,,,,,,,,
; Version ID: 2019 TDV Interim GHG Adder Only,,,,,,,,,,,,,,,,
; MoDaHr,Electricity TDV (CZ1; kBtu/kWh),Electricity TDV (CZ2; kBtu/kWh),Electricity TDV (CZ3; kBtu/kWh),Electricity TDV (CZ4; kBtu/kWh),Electricity TDV (CZ5; kBtu/kWh),Electricity TDV (CZ6; kBtu/kWh),Electricity TDV (CZ7; kBtu/kWh),Electricity TDV (CZ8; kBtu/kWh),Electricity TDV (CZ9; kBtu/kWh),Electricity TDV (CZ10; kBtu/kWh),Electricity TDV (CZ11; kBtu/kWh),Electricity TDV (CZ12; kBtu/kWh),Electricity TDV (CZ13; kBtu/kWh),Electricity TDV (CZ14; kBtu/kWh),Electricity TDV (CZ15; kBtu/kWh),Electricity TDV (CZ16; kBtu/kWh)
52418,0.499894942,0.499894942,0.499894942,0.499894942,0.499894942,0.499382216,0.499382216,0.499382216,0.499382216,0.499382216,0.499894942,0.499894942,0.499894942,0.499382216,0.499382216,0.499382216
52419,1.29309603,1.29309603,1.29309603,1.29309603,1.29309603,1.351691279,1.351691279,1.351691279,1.351691279,1.351691279,1.29309603,1.29309603,1.29309603,1.351691279,1.351691279,1.351691279
52420,1.370460796,1.370460796,1.370460796,1.370460796,1.370460796,1.643814078,1.643814078,1.643814078,1.643814078,1.643814078,1.370460796,1.370460796,1.370460796,1.643814078,1.643814078,1.643814078
52421,1.378385965,1.378385965,1.378385965,1.378385965,1.378385965,1.612477635,1.612477635,1.612477635,1.612477635,1.612477635,1.378385965,1.378385965,1.378385965,1.612477635,1.612477635,1.612477635
52422,0.502375268,0.502375268,0.502375268,0.502375268,0.502375268,1.433948441,1.433948441,1.433948441,1.433948441,1.433948441,0.502375268,0.502375268,0.502375268,1.433948441,1.433948441,1.433948441
52423,0.499477234,0.499477234,0.499477234,0.499477234,0.499477234,1.257277149,1.257277149,1.257277149,1.257277149,1.257277149,0.499477234,0.499477234,0.499477234,1.257277149,1.257277149,1.257277149
52424,0.499438694,0.499438694,0.499438694,0.499438694,0.499438694,0.490594377,0.490594377,0.490594377,0.490594377,0.490594377,0.499438694,0.499438694,0.499438694,0.490594377,0.490594377,0.490594377
52501,1.288683872,1.288683872,1.288683872,1.288683872,1.288683872,1.287002325,1.287002325,1.287002325,1.287002325,1.287002325,1.288683872,1.288683872,1.288683872,1.287002325,1.287002325,1.287002325
52502,1.288512922,1.288512922,1.288512922,1.288512922,1.288512922,1.210579976,1.210579976,1.210579976,1.210579976,1.210579976,1.288512922,1.288512922,1.288512922,1.210579976,1.210579976,1.210579976
52503,1.288396864,1.288396864,1.288396864,1.288396864,1.288396864,1.202079495,1.202079495,1.202079495,1.202079495,1.202079495,1.288396864,1.288396864,1.288396864,1.202079495,1.202079495,1.202079495
52504,1.288337061,1.288337061,1.288337061,1.288337061,1.288337061,1.200173812,1.200173812,1.200173812,1.200173812,1.200173812,1.288337061,1.288337061,1.288337061,1.200173812,1.200173812,1.200173812
52505,1.288340616,1.288340616,1.288340616,1.288340616,1.288340616,1.201146979,1.201146979,1.201146979,1.201146979,1.201146979,1.288340616,1.288340616,1.288340616,1.201146979,1.201146979,1.201146979
52506,1.28841328,1.28841328,1.28841328,1.28841328,1.28841328,1.211486977,1.211486977,1.211486977,1.211486977,1.211486977,1.28841328,1.28841328,1.28841328,1.211486977,1.211486977,1.211486977
52507,1.288402785,1.288402785,1.288402785,1.288402785,1.288402785,1.21144986,1.21144986,1.21144986,1.21144986,1.21144986,1.288402785,1.288402785,1.288402785,1.21144986,1.21144986,1.21144986
52508,1.288963284,1.288963284,1.288963284,1.288963284,1.288963284,1.186154961,1.186154961,1.186154961,1.186154961,1.186154961,1.288963284,1.288963284,1.288963284,1.186154961,1.186154961,1.186154961
52509,1.289267948,1.289267948,1.289267948,1.289267948,1.289267948,0.342163586,0.342163586,0.342163586,0.342163586,0.342163586,1.289267948,1.289267948,1.289267948,0.342163586,0.342163586,0.342163586
52510,1.289639521,1.289639521,1.289639521,1.289639521,1.289639521,0.343552629,0.343552629,0.343552629,0.343552629,0.343552629,1.289639521,1.289639521,1.289639521,0.343552629,0.343552629,0.343552629
52511,1.290075059,1.290075059,1.290075059,1.290075059,1.290075059,0.344212316,0.344212316,0.344212316,0.344212316,0.344212316,1.290075059,1.290075059,1.290075059,0.344212316,0.344212316,0.344212316
52512,1.290308499,1.290308499,1.290308499,1.290308499,1.290308499,0.344275655,0.344275655,0.344275655,0.344275655,0.344275655,1.290308499,1.290308499,1.290308499,0.344275655,0.344275655,0.344275655
52513,1.290489654,1.290489654,1.290489654,1.290489654,1.290489654,0.344100103,0.344100103,0.344100103,0.344100103,0.344100103,1.290489654,1.290489654,1.290489654,0.344100103,0.344100103,0.344100103
52514,1.290471465,1.290471465,1.290471465,1.290471465,1.290471465,0.343919911,0.343919911,0.343919911,0.343919911,0.343919911,1.290471465,1.290471465,1.290471465,0.343919911,0.343919911,0.343919911
52515,1.290571905,1.290571905,1.290571905,1.290571905,1.290571905,0.344796799,0.344796799,0.344796799,0.344796799,0.344796799,1.290571905,1.290571905,1.290571905,0.344796799,0.344796799,0.344796799
52516,1.290181918,1.290181918,1.290181918,1.290181918,1.290181918,0.350417369,0.350417369,0.350417369,0.350417369,0.350417369,1.290181918,1.290181918,1.290181918,0.350417369,0.350417369,0.350417369
52517,1.289893042,1.289893042,1.289893042,1.289893042,1.289893042,1.217727618,1.217727618,1.217727618,1.217727618,1.217727618,1.289893042,1.289893042,1.289893042,1.217727618,1.217727618,1.217727618
52518,1.289634795,1.289634795,1.289634795,1.289634795,1.289634795,1.319171715,1.319171715,1.319171715,1.319171715,1.319171715,1.289634795,1.289634795,1.289634795,1.319171715,1.319171715,1.319171715
52519,1.353966399,1.353966399,1.353966399,1.353966399,1.353966399,1.467184652,1.467184652,1.467184652,1.467184652,1.467184652,1.353966399,1.353966399,1.353966399,1.467184652,1.467184652,1.467184652
52520,1.484203613,1.484203613,1.484203613,1.484203613,1.484203613,1.802114678,1.802114678,1.802114678,1.802114678,1.802114678,1.484203613,1.484203613,1.484203613,1.802114678,1.802114678,1.802114678
52521,1.501090171,1.501090171,1.501090171,1.501090171,1.501090171,1.757648574,1.757648574,1.757648574,1.757648574,1.757648574,1.501090171,1.501090171,1.501090171,1.757648574,1.757648574,1.757648574
52522,1.290930887,1.290930887,1.290930887,1.290930887,1.290930887,1.594186845,1.594186845,1.594186845,1.594186845,1.594186845,1.290930887,1.290930887,1.290930887,1.594186845,1.594186845,1.594186845
52523,1.289070905,1.289070905,1.289070905,1.289070905,1.289070905,1.361544133,1.361544133,1.361544133,1.361544133,1.361544133,1.289070905,1.289070905,1.289070905,1.361544133,1.361544133,1.361544133
52524,1.288926994,1.288926994,1.288926994,1.288926994,1.288926994,1.292761974,1.292761974,1.292761974,1.292761974,1.292761974,1.288926994,1.288926994,1.288926994,1.292761974,1.292761974,1.292761974
52601,1.185153376,1.185153376,1.185153376,1.185153376,1.185153376,1.186921609,1.186921609,1.186921609,1.186921609,1.186921609,1.185153376,1.185153376,1.185153376,1.186921609,1.186921609,1.186921609
52602,1.185039492,1.185039492,1.185039492,1.185039492,1.185039492,1.105932594,1.105932594,1.105932594,1.105932594,1.105932594,1.185039492,1.185039492,1.185039492,1.105932594,1.105932594,1.105932594
52603,1.184929634,1.184929634,1.184929634,1.184929634,1.184929634,1.098316597,1.098316597,1.098316597,1.098316597,1.098316597,1.184929634,1.184929634,1.184929634,1.098316597,1.098316597,1.098316597
52604,1.184888404,1.184888404,1.184888404,1.184888404,1.184888404,1.095450958,1.095450958,1.095450958,1.095450958,1.095450958,1.184888404,1.184888404,1.184888404,1.095450958,1.095450958,1.095450958
52605,1.18489457,1.18489457,1.18489457,1.18489457,1.18489457,1.099790914,1.099790914,1.099790914,1.099790914,1.099790914,1.18489457,1.18489457,1.18489457,1.099790914,1.099790914,1.099790914
52606,1.184964055,1.184964055,1.184964055,1.184964055,1.184964055,1.111258955,1.111258955,1.111258955,1.111258955,1.111258955,1.184964055,1.184964055,1.184964055,1.111258955,1.111258955,1.111258955
52607,1.184950344,1.184950344,1.184950344,1.184950344,1.184950344,1.181321777,1.181321777,1.181321777,1.181321777,1.181321777,1.184950344,1.184950344,1.184950344,1.181321777,1.181321777,1.181321777
52608,1.185053968,1.185053968,1.185053968,1.185053968,1.185053968,1.086194185,1.086194185,1.086194185,1.086194185,1.086194185,1.185053968,1.185053968,1.185053968,1.086194185,1.086194185,1.086194185
52609,1.185195958,1.185195958,1.185195958,1.185195958,1.185195958,0.262489639,0.262489639,0.262489639,0.262489639,0.262489639,1.185195958,1.185195958,1.185195958,0.262489639,0.262489639,0.262489639
52610,1.185281485,1.185281485,1.185281485,1.185281485,1.185281485,0.262313269,0.262313269,0.262313269,0.262313269,0.262313269,1.185281485,1.185281485,1.185281485,0.262313269,0.262313269,0.262313269
52611,1.185892338,1.185892338,1.185892338,1.185892338,1.185892338,0.262518981,0.262518981,0.262518981,0.262518981,0.262518981,1.185892338,1.185892338,1.185892338,0.262518981,0.262518981,0.262518981
52612,1.186257785,1.186257785,1.186257785,1.186257785,1.186257785,0.261487945,0.261487945,0.261487945,0.261487945,0.261487945,1.186257785,1.186257785,1.186257785,0.261487945,0.261487945,0.261487945
52613,1.186447404,1.186447404,1.186447404,1.186447404,1.186447404,0.262238117,0.262238117,0.262238117,0.262238117,0.262238117,1.186447404,1.186447404,1.186447404,0.262238117,0.262238117,0.262238117
52614,1.186458612,1.186458612,1.186458612,1.186458612,1.186458612,0.263443042,0.263443042,0.263443042,0.263443042,0.263443042,1.186458612,1.186458612,1.186458612,0.263443042,0.263443042,0.263443042
52615,1.186608567,1.186608567,1.186608567,1.186608567,1.186608567,0.267112297,0.267112297,0.267112297,0.267112297,0.267112297,1.186608567,1.186608567,1.186608567,0.267112297,0.267112297,0.267112297
52616,1.261810814,1.261810814,1.261810814,1.261810814,1.261810814,0.341507409,0.341507409,0.341507409,0.341507409,0.341507409,1.261810814,1.261810814,1.261810814,0.341507409,0.341507409,0.341507409
52617,1.186623428,1.186623428,1.186623428,1.186623428,1.186623428,1.260151383,1.260151383,1.260151383,1.260151383,1.260151383,1.186623428,1.186623428,1.186623428,1.260151383,1.260151383,1.260151383
52618,1.287361599,1.287361599,1.287361599,1.287361599,1.287361599,1.324142545,1.324142545,1.324142545,1.324142545,1.324142545,1.287361599,1.287361599,1.287361599,1.324142545,1.324142545,1.324142545
52619,1.454243376,1.454243376,1.454243376,1.454243376,1.454243376,1.541900938,1.541900938,1.541900938,1.541900938,1.541900938,1.454243376,1.454243376,1.454243376,1.541900938,1.541900938,1.541900938
52620,1.578688187,1.578688187,1.578688187,1.578688187,1.578688187,1.923456695,1.923456695,1.923456695,1.923456695,1.923456695,1.578688187,1.578688187,1.578688187,1.923456695,1.923456695,1.923456695
52621,1.766614076,1.766614076,1.766614076,1.766614076,1.766614076,1.956799885,1.956799885,1.956799885,1.956799885,1.956799885,1.766614076,1.766614076,1.766614076,1.956799885,1.956799885,1.956799885
52622,1.421718713,1.421718713,1.421718713,1.421718713,1.421718713,1.622398501,1.622398501,1.622398501,1.622398501,1.622398501,1.421718713,1.421718713,1.421718713,1.622398501,1.622398501,1.622398501
52623,1.27551938,1.27551938,1.27551938,1.27551938,1.27551938,1.322652974,1.322652974,1.322652974,1.322652974,1.322652974,1.27551938,1.27551938,1.27551938,1.322652974,1.322652974,1.322652974
52624,1.263040744,1.263040744,1.263040744,1.263040744,1.263040744,1.268715451,1.268715451,1.268715451,1.268715451,1.268715451,1.263040744,1.263040744,1.263040744,1.268715451,1.268715451,1.268715451
52701,1.24657696,1.24657696,1.24657696,1.24657696,1.24657696,1.244100471,1.244100471,1.244100471,1.244100471,1.244100471,1.24657696,1.24657696,1.24657696,1.244100471,1.244100471,1.244100471
52702,1.24647056,1.24647056,1.24647056,1.24647056,1.24647056,1.236002995,1.236002995,1.236002995,1.236002995,1.236002995,1.24647056,1.24647056,1.24647056,1.236002995,1.236002995,1.236002995
52703,1.24639202,1.24639202,1.24639202,1.24639202,1.24639202,1.151298839,1.151298839,1.151298839,1.151298839,1.151298839,1.24639202,1.24639202,1.24639202,1.151298839,1.151298839,1.151298839
52704,1.246339664,1.246339664,1.246339664,1.246339664,1.246339664,0.408138947,0.408138947,0.408138947,0.408138947,0.408138947,1.246339664,1.246339664,1.246339664,0.408138947,0.408138947,0.408138947
52705,1.246369084,1.246369084,1.246369084,1.246369084,1.246369084,0.408426716,0.408426716,0.408426716,0.408426716,0.408426716,1.246369084,1.246369084,1.246369084,0.408426716,0.408426716,0.408426716
52706,1.246365839,1.246365839,1.246365839,1.246365839,1.246365839,1.169619614,1.169619614,1.169619614,1.169619614,1.169619614,1.246365839,1.246365839,1.246365839,1.169619614,1.169619614,1.169619614
52707,1.246500247,1.246500247,1.246500247,1.246500247,1.246500247,1.243493331,1.243493331,1.243493331,1.243493331,1.243493331,1.246500247,1.246500247,1.246500247,1.243493331,1.243493331,1.243493331
52708,1.246509882,1.246509882,1.246509882,1.246509882,1.246509882,0.41077491,0.41077491,0.41077491,0.41077491,0.41077491,1.246509882,1.246509882,1.246509882,0.41077491,0.41077491,0.41077491
52709,1.247111662,1.247111662,1.247111662,1.247111662,1.247111662,0.410337881,0.410337881,0.410337881,0.410337881,0.410337881,1.247111662,1.247111662,1.247111662,0.410337881,0.410337881,0.410337881
52710,1.247076992,1.247076992,1.247076992,1.247076992,1.247076992,0.342878612,0.342878612,0.342878612,0.342878612,0.342878612,1.247076992,1.247076992,1.247076992,0.342878612,0.342878612,0.342878612
52711,1.247514956,1.247514956,1.247514956,1.247514956,1.247514956,0.34315989,0.34315989,0.34315989,0.34315989,0.34315989,1.247514956,1.247514956,1.247514956,0.34315989,0.34315989,0.34315989
52712,1.247788498,1.247788498,1.247788498,1.247788498,1.247788498,0.413241452,0.413241452,0.413241452,0.413241452,0.413241452,1.247788498,1.247788498,1.247788498,0.413241452,0.413241452,0.413241452
52713,1.248341939,1.248341939,1.248341939,1.248341939,1.248341939,0.414112644,0.414112644,0.414112644,0.414112644,0.414112644,1.248341939,1.248341939,1.248341939,0.414112644,0.414112644,0.414112644
52714,1.248727885,1.248727885,1.248727885,1.248727885,1.248727885,0.486129097,0.486129097,0.486129097,0.486129097,0.486129097,1.248727885,1.248727885,1.248727885,0.486129097,0.486129097,0.486129097
52715,1.248931029,1.248931029,1.248931029,1.248931029,1.248931029,0.49220904,0.49220904,0.49220904,0.49220904,0.49220904,1.248931029,1.248931029,1.248931029,0.49220904,0.49220904,0.49220904
52716,1.249441647,1.249441647,1.249441647,1.249441647,1.249441647,1.274251424,1.274251424,1.274251424,1.274251424,1.274251424,1.249441647,1.249441647,1.249441647,1.274251424,1.274251424,1.274251424
52717,1.26222951,1.26222951,1.26222951,1.26222951,1.26222951,1.305278115,1.305278115,1.305278115,1.305278115,1.305278115,1.26222951,1.26222951,1.26222951,1.305278115,1.305278115,1.305278115
52718,1.404411637,1.404411637,1.404411637,1.404411637,1.404411637,1.450190819,1.450190819,1.450190819,1.450190819,1.450190819,1.404411637,1.404411637,1.404411637,1.450190819,1.450190819,1.450190819
52719,1.712168708,1.712168708,1.712168708,1.712168708,1.712168708,1.767689535,1.767689535,1.767689535,1.767689535,1.767689535,1.712168708,1.712168708,1.712168708,1.767689535,1.767689535,1.767689535
52720,1.986392277,1.986392277,1.986392277,1.986392277,1.986392277,2.126929185,2.126929185,2.126929185,2.126929185,2.126929185,1.986392277,1.986392277,1.986392277,2.126929185,2.126929185,2.126929185
52721,1.714932718,1.714932718,1.714932718,1.714932718,1.714932718,1.835174233,1.835174233,1.835174233,1.835174233,1.835174233,1.714932718,1.714932718,1.714932718,1.835174233,1.835174233,1.835174233
52722,1.539300029,1.539300029,1.539300029,1.539300029,1.539300029,1.628209961,1.628209961,1.628209961,1.628209961,1.628209961,1.539300029,1.539300029,1.539300029,1.628209961,1.628209961,1.628209961
52723,1.303154814,1.303154814,1.303154814,1.303154814,1.303154814,1.329781977,1.329781977,1.329781977,1.329781977,1.329781977,1.303154814,1.303154814,1.303154814,1.329781977,1.329781977,1.329781977
52724,1.246917102,1.246917102,1.246917102,1.246917102,1.246917102,1.2575463,1.2575463,1.2575463,1.2575463,1.2575463,1.246917102,1.246917102,1.246917102,1.2575463,1.2575463,1.2575463
52801,1.279628176,1.279628176,1.279628176,1.279628176,1.279628176,1.274193892,1.274193892,1.274193892,1.274193892,1.274193892,1.279628176,1.279628176,1.279628176,1.274193892,1.274193892,1.274193892
52802,1.279283777,1.279283777,1.279283777,1.279283777,1.279283777,1.268279277,1.268279277,1.268279277,1.268279277,1.268279277,1.279283777,1.279283777,1.279283777,1.268279277,1.268279277,1.268279277
52803,1.277689736,1.277689736,1.277689736,1.277689736,1.277689736,1.173486169,1.173486169,1.173486169,1.173486169,1.173486169,1.277689736,1.277689736,1.277689736,1.173486169,1.173486169,1.173486169
52804,1.277307554,1.277307554,1.277307554,1.277307554,1.277307554,1.170301938,1.170301938,1.170301938,1.170301938,1.170301938,1.277307554,1.277307554,1.277307554,1.170301938,1.170301938,1.170301938
52805,1.279031921,1.279031921,1.279031921,1.279031921,1.279031921,1.172860373,1.172860373,1.172860373,1.172860373,1.172860373,1.279031921,1.279031921,1.279031921,1.172860373,1.172860373,1.172860373
52806,1.279203215,1.279203215,1.279203215,1.279203215,1.279203215,1.269438712,1.269438712,1.269438712,1.269438712,1.269438712,1.279203215,1.279203215,1.279203215,1.269438712,1.269438712,1.269438712
52807,1.279338653,1.279338653,1.279338653,1.279338653,1.279338653,1.274348375,1.274348375,1.274348375,1.274348375,1.274348375,1.279338653,1.279338653,1.279338653,1.274348375,1.274348375,1.274348375
52808,1.279585454,1.279585454,1.279585454,1.279585454,1.279585454,1.182993676,1.182993676,1.182993676,1.182993676,1.182993676,1.279585454,1.279585454,1.279585454,1.182993676,1.182993676,1.182993676
52809,1.279992873,1.279992873,1.279992873,1.279992873,1.279992873,1.186747688,1.186747688,1.186747688,1.186747688,1.186747688,1.279992873,1.279992873,1.279992873,1.186747688,1.186747688,1.186747688
52810,1.279897316,1.279897316,1.279897316,1.279897316,1.279897316,1.189806199,1.189806199,1.189806199,1.189806199,1.189806199,1.279897316,1.279897316,1.279897316,1.189806199,1.189806199,1.189806199
52811,1.280283254,1.280283254,1.280283254,1.280283254,1.280283254,1.184836188,1.184836188,1.184836188,1.184836188,1.184836188,1.280283254,1.280283254,1.280283254,1.184836188,1.184836188,1.184836188
52812,1.280616706,1.280616706,1.280616706,1.280616706,1.280616706,1.188161023,1.188161023,1.188161023,1.188161023,1.188161023,1.280616706,1.280616706,1.280616706,1.188161023,1.188161023,1.188161023
52813,1.281081597,1.281081597,1.281081597,1.281081597,1.281081597,1.187878751,1.187878751,1.187878751,1.187878751,1.187878751,1.281081597,1.281081597,1.281081597,1.187878751,1.187878751,1.187878751
52814,1.281412856,1.281412856,1.281412856,1.281412856,1.281412856,1.270510418,1.270510418,1.270510418,1.270510418,1.270510418,1.281412856,1.281412856,1.281412856,1.270510418,1.270510418,1.270510418
52815,1.29638607,1.29638607,1.29638607,1.29638607,1.29638607,1.289035817,1.289035817,1.289035817,1.289035817,1.289035817,1.29638607,1.29638607,1.29638607,1.289035817,1.289035817,1.289035817
52816,1.305611003,1.305611003,1.305611003,1.305611003,1.305611003,1.329355287,1.329355287,1.329355287,1.329355287,1.329355287,1.305611003,1.305611003,1.305611003,1.329355287,1.329355287,1.329355287
52817,1.327323881,1.327323881,1.327323881,1.327323881,1.327323881,1.37121197,1.37121197,1.37121197,1.37121197,1.37121197,1.327323881,1.327323881,1.327323881,1.37121197,1.37121197,1.37121197
52818,1.478530771,1.478530771,1.478530771,1.478530771,1.478530771,1.528270114,1.528270114,1.528270114,1.528270114,1.528270114,1.478530771,1.478530771,1.478530771,1.528270114,1.528270114,1.528270114
52819,1.717968195,1.717968195,1.717968195,1.717968195,1.717968195,1.801677101,1.801677101,1.801677101,1.801677101,1.801677101,1.717968195,1.717968195,1.717968195,1.801677101,1.801677101,1.801677101
52820,2.040982659,2.040982659,2.040982659,2.040982659,2.040982659,2.117967125,2.117967125,2.117967125,2.117967125,2.117967125,2.040982659,2.040982659,2.040982659,2.117967125,2.117967125,2.117967125
52821,1.695810621,1.695810621,1.695810621,1.695810621,1.695810621,1.899967863,1.899967863,1.899967863,1.899967863,1.899967863,1.695810621,1.695810621,1.695810621,1.899967863,1.899967863,1.899967863
52822,1.542607347,1.542607347,1.542607347,1.542607347,1.542607347,1.711719091,1.711719091,1.711719091,1.711719091,1.711719091,1.542607347,1.542607347,1.542607347,1.711719091,1.711719091,1.711719091
52823,1.31016963,1.31016963,1.31016963,1.31016963,1.31016963,1.384054194,1.384054194,1.384054194,1.384054194,1.384054194,1.31016963,1.31016963,1.31016963,1.384054194,1.384054194,1.384054194
52824,1.280148736,1.280148736,1.280148736,1.280148736,1.280148736,1.290964521,1.290964521,1.290964521,1.290964521,1.290964521,1.280148736,1.280148736,1.280148736,1.290964521,1.290964521,1.290964521
52901,1.24989699,1.24989699,1.24989699,1.24989699,1.24989699,1.249045688,1.249045688,1.249045688,1.249045688,1.249045688,1.24989699,1.24989699,1.24989699,1.249045688,1.249045688,1.249045688
52902,1.249550907,1.249550907,1.249550907,1.249550907,1.249550907,0.485165815,0.485165815,0.485165815,0.485165815,0.485165815,1.249550907,1.249550907,1.249550907,0.485165815,0.485165815,0.485165815
52903,1.247081489,1.247081489,1.247081489,1.247081489,1.247081489,0.481938761,0.481938761,0.481938761,0.481938761,0.481938761,1.247081489,1.247081489,1.247081489,0.481938761,0.481938761,0.481938761
52904,1.244349664,1.244349664,1.244349664,1.244349664,1.244349664,0.478178739,0.478178739,0.478178739,0.478178739,0.478178739,1.244349664,1.244349664,1.244349664,0.478178739,0.478178739,0.478178739
52905,1.246408455,1.246408455,1.246408455,1.246408455,1.246408455,0.480646176,0.480646176,0.480646176,0.480646176,0.480646176,1.246408455,1.246408455,1.246408455,0.480646176,0.480646176,0.480646176
52906,1.249490143,1.249490143,1.249490143,1.249490143,1.249490143,1.240760708,1.240760708,1.240760708,1.240760708,1.240760708,1.249490143,1.249490143,1.249490143,1.240760708,1.240760708,1.240760708
52907,1.249870445,1.249870445,1.249870445,1.249870445,1.249870445,1.245536215,1.245536215,1.245536215,1.245536215,1.245536215,1.249870445,1.249870445,1.249870445,1.245536215,1.245536215,1.245536215
52908,1.250160111,1.250160111,1.250160111,1.250160111,1.250160111,0.486393494,0.486393494,0.486393494,0.486393494,0.486393494,1.250160111,1.250160111,1.250160111,0.486393494,0.486393494,0.486393494
52909,1.250186906,1.250186906,1.250186906,1.250186906,1.250186906,0.420346436,0.420346436,0.420346436,0.420346436,0.420346436,1.250186906,1.250186906,1.250186906,0.420346436,0.420346436,0.420346436
52910,1.250499425,1.250499425,1.250499425,1.250499425,1.250499425,0.420616258,0.420616258,0.420616258,0.420616258,0.420616258,1.250499425,1.250499425,1.250499425,0.420616258,0.420616258,0.420616258
52911,1.250842138,1.250842138,1.250842138,1.250842138,1.250842138,0.421430121,0.421430121,0.421430121,0.421430121,0.421430121,1.250842138,1.250842138,1.250842138,0.421430121,0.421430121,0.421430121
52912,1.251180212,1.251180212,1.251180212,1.251180212,1.251180212,0.422725771,0.422725771,0.422725771,0.422725771,0.422725771,1.251180212,1.251180212,1.251180212,0.422725771,0.422725771,0.422725771
52913,1.251380883,1.251380883,1.251380883,1.251380883,1.251380883,0.428347382,0.428347382,0.428347382,0.428347382,0.428347382,1.251380883,1.251380883,1.251380883,0.428347382,0.428347382,0.428347382
52914,1.254389367,1.254389367,1.254389367,1.254389367,1.254389367,0.501600943,0.501600943,0.501600943,0.501600943,0.501600943,1.254389367,1.254389367,1.254389367,0.501600943,0.501600943,0.501600943
52915,1.266064323,1.266064323,1.266064323,1.266064323,1.266064323,1.259822204,1.259822204,1.259822204,1.259822204,1.259822204,1.266064323,1.266064323,1.266064323,1.259822204,1.259822204,1.259822204
52916,1.268022177,1.268022177,1.268022177,1.268022177,1.268022177,1.273726092,1.273726092,1.273726092,1.273726092,1.273726092,1.268022177,1.268022177,1.268022177,1.273726092,1.273726092,1.273726092
52917,1.278095657,1.278095657,1.278095657,1.278095657,1.278095657,1.329021033,1.329021033,1.329021033,1.329021033,1.329021033,1.278095657,1.278095657,1.278095657,1.329021033,1.329021033,1.329021033
52918,1.29620221,1.29620221,1.29620221,1.29620221,1.29620221,1.386703306,1.386703306,1.386703306,1.386703306,1.386703306,1.29620221,1.29620221,1.29620221,1.386703306,1.386703306,1.386703306
52919,1.374059099,1.374059099,1.374059099,1.374059099,1.374059099,1.572742304,1.572742304,1.572742304,1.572742304,1.572742304,1.374059099,1.374059099,1.374059099,1.572742304,1.572742304,1.572742304
52920,1.345709972,1.345709972,1.345709972,1.345709972,1.345709972,1.916297462,1.916297462,1.916297462,1.916297462,1.916297462,1.345709972,1.345709972,1.345709972,1.916297462,1.916297462,1.916297462
52921,1.37368208,1.37368208,1.37368208,1.37368208,1.37368208,1.829680946,1.829680946,1.829680946,1.829680946,1.829680946,1.37368208,1.37368208,1.37368208,1.829680946,1.829680946,1.829680946
52922,1.280783913,1.280783913,1.280783913,1.280783913,1.280783913,1.604191025,1.604191025,1.604191025,1.604191025,1.604191025,1.280783913,1.280783913,1.280783913,1.604191025,1.604191025,1.604191025
52923,1.280859589,1.280859589,1.280859589,1.280859589,1.280859589,1.332722696,1.332722696,1.332722696,1.332722696,1.332722696,1.280859589,1.280859589,1.280859589,1.332722696,1.332722696,1.332722696
52924,1.261711517,1.261711517,1.261711517,1.261711517,1.261711517,1.271538167,1.271538167,1.271538167,1.271538167,1.271538167,1.261711517,1.261711517,1.261711517,1.271538167,1.271538167,1.271538167
53001,1.251261156,1.251261156,1.251261156,1.251261156,1.251261156,1.165733962,1.165733962,1.165733962,1.165733962,1.165733962,1.251261156,1.251261156,1.251261156,1.165733962,1.165733962,1.165733962
53002,1.249777837,1.249777837,1.249777837,1.249777837,1.249777837,1.151766458,1.151766458,1.151766458,1.151766458,1.151766458,1.249777837,1.249777837,1.249777837,1.151766458,1.151766458,1.151766458
53003,1.245548166,1.245548166,1.245548166,1.245548166,1.245548166,1.069475543,1.069475543,1.069475543,1.069475543,1.069475543,1.245548166,1.245548166,1.245548166,1.069475543,1.069475543,1.069475543
53004,1.241120077,1.241120077,1.241120077,1.241120077,1.241120077,1.059850153,1.059850153,1.059850153,1.059850153,1.059850153,1.241120077,1.241120077,1.241120077,1.059850153,1.059850153,1.059850153
53005,1.241445624,1.241445624,1.241445624,1.241445624,1.241445624,1.06321381,1.06321381,1.06321381,1.06321381,1.06321381,1.241445624,1.241445624,1.241445624,1.06321381,1.06321381,1.06321381
53006,1.248923081,1.248923081,1.248923081,1.248923081,1.248923081,1.07343019,1.07343019,1.07343019,1.07343019,1.07343019,1.248923081,1.248923081,1.248923081,1.07343019,1.07343019,1.07343019
53007,1.249689469,1.249689469,1.249689469,1.249689469,1.249689469,1.073392608,1.073392608,1.073392608,1.073392608,1.073392608,1.249689469,1.249689469,1.249689469,1.073392608,1.073392608,1.073392608
53008,1.241001964,1.241001964,1.241001964,1.241001964,1.241001964,0.316112667,0.316112667,0.316112667,0.316112667,0.316112667,1.241001964,1.241001964,1.241001964,0.316112667,0.316112667,0.316112667
53009,1.157350176,1.157350176,1.157350176,1.157350176,1.157350176,0.245261846,0.245261846,0.245261846,0.245261846,0.245261846,1.157350176,1.157350176,1.157350176,0.245261846,0.245261846,0.245261846
