;,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48
;,CZ:,1,,CZ:,2,,CZ:,3,,CZ:,4,,CZ:,5,,CZ:,6,,CZ:,7,,CZ:,8,,CZ:,9,,CZ:,10,,CZ:,11,,CZ:,12,,CZ:,13,,CZ:,14,,CZ:,15,,CZ:,16,
;,Elec,NatGas,Propane,Elec,NatGas,Propane,Elec,NatGas,Propane,Elec,NatGas,Propane,Elec,NatGas,Propane,Elec,NatGas,Propane,Elec,NatGas,Propane,Elec,NatGas,Propane,Elec,NatGas,Propane,Elec,NatGas,Propane,Elec,NatGas,Propane,Elec,NatGas,Propane,Elec,NatGas,Propane,Elec,NatGas,Propane,Elec,NatGas,Propane,Elec,NatGas,Propane
; MoDaHr,TDV/Btu,TDV/Btu,TDV/Btu,TDV/Btu,TDV/Btu,TDV/Btu,TDV/Btu,TDV/Btu,TDV/Btu,TDV/Btu,TDV/Btu,TDV/Btu,TDV/Btu,TDV/Btu,TDV/Btu,TDV/Btu,TDV/Btu,TDV/Btu,TDV/Btu,TDV/Btu,TDV/Btu,TDV/Btu,TDV/Btu,TDV/Btu,TDV/Btu,TDV/Btu,TDV/Btu,TDV/Btu,TDV/Btu,TDV/Btu,TDV/Btu,TDV/Btu,TDV/Btu,TDV/Btu,TDV/Btu,TDV/Btu,TDV/Btu,TDV/Btu,TDV/Btu,TDV/Btu,TDV/Btu,TDV/Btu,TDV/Btu,TDV/Btu,TDV/Btu,TDV/Btu,TDV/Btu,TDV/Btu
62519,5.8043,1.4158,3.4693,5.8043,1.4158,3.4693,5.8043,1.4158,3.4693,5.8043,1.4158,3.4693,5.8043,1.4158,3.4693,5.816,1.4184,3.4693,6.0387,1.4113,3.4693,5.8219,1.4184,3.4693,5.7779,1.4184,3.4693,5.775,1.4184,3.4693,5.8043,1.4158,3.4693,13.557,1.4158,3.4693,13.5599,1.4158,3.4693,5.772,1.4184,3.4693,11.1515,1.4184,3.4693,10.3164,1.4184,3.4693
62520,5.7281,1.4158,3.4693,5.7281,1.4158,3.4693,5.7281,1.4158,3.4693,5.7281,1.4158,3.4693,5.7281,1.4158,3.4693,5.608,1.4184,3.4693,5.8336,1.4113,3.4693,5.6168,1.4184,3.4693,5.5728,1.4184,3.4693,5.5699,1.4184,3.4693,5.7281,1.4158,3.4693,5.7281,1.4158,3.4693,7.2282,1.4158,3.4693,5.5669,1.4184,3.4693,7.1667,1.4184,3.4693,5.5552,1.4184,3.4693
62521,5.7515,1.4158,3.4693,5.7515,1.4158,3.4693,5.7515,1.4158,3.4693,5.7515,1.4158,3.4693,5.7515,1.4158,3.4693,5.6812,1.4184,3.4693,5.9068,1.4113,3.4693,5.69,1.4184,3.4693,5.6461,1.4184,3.4693,5.6431,1.4184,3.4693,5.7515,1.4158,3.4693,5.7515,1.4158,3.4693,5.7515,1.4158,3.4693,5.6402,1.4184,3.4693,5.6431,1.4184,3.4693,5.6285,1.4184,3.4693
62522,5.5552,1.4158,3.4693,5.5552,1.4158,3.4693,5.5552,1.4158,3.4693,5.5552,1.4158,3.4693,5.5552,1.4158,3.4693,5.6109,1.4184,3.4693,5.8365,1.4113,3.4693,5.6197,1.4184,3.4693,5.5757,1.4184,3.4693,5.5728,1.4184,3.4693,5.5552,1.4158,3.4693,5.5552,1.4158,3.4693,5.5552,1.4158,3.4693,5.5699,1.4184,3.4693,5.5757,1.4184,3.4693,5.5582,1.4184,3.4693
62523,5.482,1.4158,3.4693,5.4791,1.4158,3.4693,5.4791,1.4158,3.4693,5.4791,1.4158,3.4693,5.4791,1.4158,3.4693,5.3999,1.4184,3.4693,5.5992,1.4113,3.4693,5.4058,1.4184,3.4693,5.3619,1.4184,3.4693,5.3589,1.4184,3.4693,5.4791,1.4158,3.4693,5.4791,1.4158,3.4693,5.4791,1.4158,3.4693,5.356,1.4184,3.4693,5.3619,1.4184,3.4693,5.3472,1.4184,3.4693
62524,5.4058,1.4158,3.4693,5.4029,1.4158,3.4693,5.4058,1.4158,3.4693,5.4029,1.4158,3.4693,5.4029,1.4158,3.4693,5.2857,1.4184,3.4693,5.5025,1.4113,3.4693,5.2945,1.4184,3.4693,5.2476,1.4184,3.4693,5.2476,1.4184,3.4693,5.4029,1.4158,3.4693,5.4029,1.4158,3.4693,5.4029,1.4158,3.4693,5.2417,1.4184,3.4693,5.2476,1.4184,3.4693,5.2329,1.4184,3.4693
62601,4.9722,1.4158,3.4693,4.9722,1.4158,3.4693,4.9722,1.4158,3.4693,4.9722,1.4158,3.4693,4.9722,1.4158,3.4693,4.7788,1.4184,3.4693,4.9985,1.4113,3.4693,4.7876,1.4184,3.4693,4.7407,1.4184,3.4693,4.7407,1.4184,3.4693,4.9722,1.4158,3.4693,4.9722,1.4158,3.4693,4.9722,1.4158,3.4693,4.7348,1.4184,3.4693,4.7407,1.4184,3.4693,4.726,1.4184,3.4693
62602,4.562,1.4158,3.4693,4.559,1.4158,3.4693,4.559,1.4158,3.4693,4.559,1.4158,3.4693,4.559,1.4158,3.4693,4.3686,1.4184,3.4693,4.5913,1.4113,3.4693,4.3774,1.4184,3.4693,4.3305,1.4184,3.4693,4.3305,1.4184,3.4693,4.559,1.4158,3.4693,4.559,1.4158,3.4693,4.559,1.4158,3.4693,4.3246,1.4184,3.4693,4.3305,1.4184,3.4693,4.3159,1.4184,3.4693
62603,4.3598,1.4158,3.4693,4.3598,1.4158,3.4693,4.3598,1.4158,3.4693,4.3598,1.4158,3.4693,4.3569,1.4158,3.4693,4.1664,1.4184,3.4693,4.3891,1.4113,3.4693,4.1752,1.4184,3.4693,4.1283,1.4184,3.4693,4.1254,1.4184,3.4693,4.3569,1.4158,3.4693,4.3569,1.4158,3.4693,4.3598,1.4158,3.4693,4.1225,1.4184,3.4693,4.1283,1.4184,3.4693,4.1137,1.4184,3.4693
62604,4.2778,1.4158,3.4693,4.2778,1.4158,3.4693,4.2778,1.4158,3.4693,4.2778,1.4158,3.4693,4.2778,1.4158,3.4693,4.1108,1.4184,3.4693,4.3364,1.4113,3.4693,4.1195,1.4184,3.4693,4.0756,1.4184,3.4693,4.0727,1.4184,3.4693,4.2778,1.4158,3.4693,4.2778,1.4158,3.4693,4.2778,1.4158,3.4693,4.0697,1.4184,3.4693,4.0756,1.4184,3.4693,4.058,1.4184,3.4693
62605,4.269,1.4158,3.4693,4.266,1.4158,3.4693,4.266,1.4158,3.4693,4.266,1.4158,3.4693,4.266,1.4158,3.4693,4.099,1.4184,3.4693,4.3246,1.4113,3.4693,4.1078,1.4184,3.4693,4.0639,1.4184,3.4693,4.0609,1.4184,3.4693,4.266,1.4158,3.4693,4.266,1.4158,3.4693,4.266,1.4158,3.4693,4.058,1.4184,3.4693,4.0639,1.4184,3.4693,4.0463,1.4184,3.4693
62606,4.5561,1.4158,3.4693,4.5561,1.4158,3.4693,4.5561,1.4158,3.4693,4.5561,1.4158,3.4693,4.5561,1.4158,3.4693,4.3657,1.4184,3.4693,4.5883,1.4113,3.4693,4.3715,1.4184,3.4693,4.3276,1.4184,3.4693,4.3246,1.4184,3.4693,4.5561,1.4158,3.4693,4.5561,1.4158,3.4693,4.5561,1.4158,3.4693,4.3217,1.4184,3.4693,4.3276,1.4184,3.4693,4.3129,1.4184,3.4693
62607,4.7378,1.4158,3.4693,4.7378,1.4158,3.4693,4.7378,1.4158,3.4693,4.7378,1.4158,3.4693,4.7378,1.4158,3.4693,4.5473,1.4184,3.4693,4.7876,1.4113,3.4693,4.5532,1.4184,3.4693,4.5092,1.4184,3.4693,4.5063,1.4184,3.4693,4.7378,1.4158,3.4693,4.7378,1.4158,3.4693,4.7378,1.4158,3.4693,4.5034,1.4184,3.4693,4.5092,1.4184,3.4693,4.4946,1.4184,3.4693
62608,4.9458,1.4158,3.4693,4.9458,1.4158,3.4693,4.9458,1.4158,3.4693,4.9458,1.4158,3.4693,4.9458,1.4158,3.4693,4.7524,1.4184,3.4693,4.9956,1.4113,3.4693,4.7612,1.4184,3.4693,4.7173,1.4184,3.4693,4.7143,1.4184,3.4693,4.9458,1.4158,3.4693,4.9458,1.4158,3.4693,4.9458,1.4158,3.4693,4.7114,1.4184,3.4693,4.7173,1.4184,3.4693,4.6997,1.4184,3.4693
62609,5.271,1.4158,3.4693,5.271,1.4158,3.4693,5.271,1.4158,3.4693,5.271,1.4158,3.4693,5.271,1.4158,3.4693,5.1216,1.4184,3.4693,5.3472,1.4113,3.4693,5.1304,1.4184,3.4693,5.0864,1.4184,3.4693,5.0835,1.4184,3.4693,5.271,1.4158,3.4693,5.271,1.4158,3.4693,5.271,1.4158,3.4693,5.0806,1.4184,3.4693,5.0835,1.4184,3.4693,5.0689,1.4184,3.4693
62610,5.6636,1.4158,3.4693,5.6636,1.4158,3.4693,5.6636,1.4158,3.4693,5.6636,1.4158,3.4693,5.6636,1.4158,3.4693,5.5435,1.4184,3.4693,5.7691,1.4113,3.4693,5.5523,1.4184,3.4693,5.5084,1.4184,3.4693,5.5054,1.4184,3.4693,5.6636,1.4158,3.4693,5.6636,1.4158,3.4693,5.6636,1.4158,3.4693,5.5025,1.4184,3.4693,7.1023,1.4184,3.4693,5.4908,1.4184,3.4693
62611,5.7369,1.4158,3.4693,5.7369,1.4158,3.4693,5.7369,1.4158,3.4693,5.7369,1.4158,3.4693,5.7369,1.4158,3.4693,5.6402,1.4184,3.4693,5.8658,1.4113,3.4693,5.649,1.4184,3.4693,5.6021,1.4184,3.4693,5.5992,1.4184,3.4693,5.7369,1.4158,3.4693,5.7369,1.4158,3.4693,5.7369,1.4158,3.4693,5.5962,1.4184,3.4693,8.3944,1.4184,3.4693,5.5875,1.4184,3.4693
62612,5.7838,1.4158,3.4693,5.7838,1.4158,3.4693,5.7838,1.4158,3.4693,5.7838,1.4158,3.4693,5.7838,1.4158,3.4693,5.731,1.4184,3.4693,5.9654,1.4113,3.4693,5.7369,1.4184,3.4693,5.6929,1.4184,3.4693,5.69,1.4184,3.4693,5.7838,1.4158,3.4693,5.7838,1.4158,3.4693,5.7838,1.4158,3.4693,5.6871,1.4184,3.4693,10.1377,1.4184,3.4693,5.6783,1.4184,3.4693
62613,5.9068,1.4158,3.4693,5.9068,1.4158,3.4693,5.9068,1.4158,3.4693,5.9039,1.4158,3.4693,5.9039,1.4158,3.4693,5.7603,1.4184,3.4693,5.9801,1.4113,3.4693,5.7662,1.4184,3.4693,5.7222,1.4184,3.4693,5.7193,1.4184,3.4693,5.9039,1.4158,3.4693,5.9039,1.4158,3.4693,7.407,1.4158,3.4693,5.7164,1.4184,3.4693,11.0958,1.4184,3.4693,5.7076,1.4184,3.4693
62614,5.901,1.4158,3.4693,5.901,1.4158,3.4693,5.901,1.4158,3.4693,5.901,1.4158,3.4693,5.901,1.4158,3.4693,5.7662,1.4184,3.4693,5.9889,1.4113,3.4693,5.775,1.4184,3.4693,5.731,1.4184,3.4693,5.7281,1.4184,3.4693,5.901,1.4158,3.4693,5.901,1.4158,3.4693,9.7187,1.4158,3.4693,7.4714,1.4184,3.4693,11.7433,1.4184,3.4693,10.2696,1.4184,3.4693
62615,6.3229,1.4158,3.4693,6.3229,1.4158,3.4693,6.3229,1.4158,3.4693,6.3229,1.4158,3.4693,6.3229,1.4158,3.4693,6.109,1.4184,3.4693,6.3287,1.4113,3.4693,6.1178,1.4184,3.4693,6.0709,1.4184,3.4693,6.068,1.4184,3.4693,6.3229,1.4158,3.4693,6.3229,1.4158,3.4693,15.6695,1.4158,3.4693,10.8438,1.4184,3.4693,12.0832,1.4184,3.4693,10.6094,1.4184,3.4693
62616,6.0533,1.4158,3.4693,6.0533,1.4158,3.4693,6.0533,1.4158,3.4693,6.0533,1.4158,3.4693,6.0533,1.4158,3.4693,5.8922,1.4184,3.4693,6.1149,1.4113,3.4693,5.901,1.4184,3.4693,5.8541,1.4184,3.4693,5.8541,1.4184,3.4693,6.0533,1.4158,3.4693,6.0533,1.4158,3.4693,15.3999,1.4158,3.4693,10.627,1.4184,3.4693,11.8664,1.4184,3.4693,10.3926,1.4184,3.4693
62617,6.0738,1.4158,3.4693,6.0738,1.4158,3.4693,6.0738,1.4158,3.4693,6.0738,1.4158,3.4693,6.0709,1.4158,3.4693,5.9244,1.4184,3.4693,6.1471,1.4113,3.4693,5.9332,1.4184,3.4693,5.8892,1.4184,3.4693,5.8863,1.4184,3.4693,6.0709,1.4158,3.4693,6.0709,1.4158,3.4693,15.4205,1.4158,3.4693,10.6592,1.4184,3.4693,11.2628,1.4184,3.4693,5.8717,1.4184,3.4693
62618,6.0768,1.4158,3.4693,6.0768,1.4158,3.4693,6.0768,1.4158,3.4693,6.0768,1.4158,3.4693,6.0768,1.4158,3.4693,5.9977,1.4184,3.4693,6.2174,1.4113,3.4693,6.0035,1.4184,3.4693,5.9596,1.4184,3.4693,5.9566,1.4184,3.4693,6.0768,1.4158,3.4693,6.0768,1.4158,3.4693,11.8049,1.4158,3.4693,7.7,1.4184,3.4693,10.4014,1.4184,3.4693,5.942,1.4184,3.4693
62619,5.8043,1.4158,3.4693,5.8013,1.4158,3.4693,5.8013,1.4158,3.4693,5.8013,1.4158,3.4693,5.8013,1.4158,3.4693,5.8863,1.4184,3.4693,6.109,1.4113,3.4693,5.8922,1.4184,3.4693,5.8482,1.4184,3.4693,5.8453,1.4184,3.4693,5.8013,1.4158,3.4693,5.8013,1.4158,3.4693,11.5294,1.4158,3.4693,5.8424,1.4184,3.4693,8.6405,1.4184,3.4693,5.8336,1.4184,3.4693
62620,5.7222,1.4158,3.4693,5.7222,1.4158,3.4693,5.7222,1.4158,3.4693,5.7222,1.4158,3.4693,5.7222,1.4158,3.4693,5.6548,1.4184,3.4693,5.8805,1.4113,3.4693,5.6636,1.4184,3.4693,5.6168,1.4184,3.4693,5.6138,1.4184,3.4693,5.7222,1.4158,3.4693,5.7222,1.4158,3.4693,5.7222,1.4158,3.4693,5.6109,1.4184,3.4693,5.6168,1.4184,3.4693,5.6021,1.4184,3.4693
62621,5.7252,1.4158,3.4693,5.7252,1.4158,3.4693,5.7252,1.4158,3.4693,5.7252,1.4158,3.4693,5.7222,1.4158,3.4693,5.6138,1.4184,3.4693,5.8394,1.4113,3.4693,5.6197,1.4184,3.4693,5.5757,1.4184,3.4693,5.5728,1.4184,3.4693,5.7222,1.4158,3.4693,5.7222,1.4158,3.4693,5.7252,1.4158,3.4693,5.5699,1.4184,3.4693,5.5757,1.4184,3.4693,5.5611,1.4184,3.4693
62622,5.69,1.4158,3.4693,5.69,1.4158,3.4693,5.69,1.4158,3.4693,5.69,1.4158,3.4693,5.69,1.4158,3.4693,5.5406,1.4184,3.4693,5.7633,1.4113,3.4693,5.5464,1.4184,3.4693,5.5025,1.4184,3.4693,5.4996,1.4184,3.4693,5.69,1.4158,3.4693,5.69,1.4158,3.4693,5.69,1.4158,3.4693,5.4966,1.4184,3.4693,5.5025,1.4184,3.4693,5.4878,1.4184,3.4693
62623,5.6373,1.4158,3.4693,5.6373,1.4158,3.4693,5.6373,1.4158,3.4693,5.6373,1.4158,3.4693,5.6373,1.4158,3.4693,5.4849,1.4184,3.4693,5.6812,1.4113,3.4693,5.4937,1.4184,3.4693,5.4468,1.4184,3.4693,5.4439,1.4184,3.4693,5.6373,1.4158,3.4693,5.6373,1.4158,3.4693,5.6373,1.4158,3.4693,5.441,1.4184,3.4693,5.4468,1.4184,3.4693,5.4322,1.4184,3.4693
62624,5.2798,1.4158,3.4693,5.2798,1.4158,3.4693,5.2798,1.4158,3.4693,5.2798,1.4158,3.4693,5.2798,1.4158,3.4693,5.0894,1.4184,3.4693,5.3091,1.4113,3.4693,5.0982,1.4184,3.4693,5.0513,1.4184,3.4693,5.0513,1.4184,3.4693,5.2798,1.4158,3.4693,5.2798,1.4158,3.4693,5.2798,1.4158,3.4693,5.0454,1.4184,3.4693,5.0513,1.4184,3.4693,5.0366,1.4184,3.4693
62701,4.5151,1.4158,3.4693,4.5151,1.4158,3.4693,4.5151,1.4158,3.4693,4.5122,1.4158,3.4693,4.5122,1.4158,3.4693,4.3217,1.4184,3.4693,4.5444,1.4113,3.4693,4.3305,1.4184,3.4693,4.2836,1.4184,3.4693,4.2836,1.4184,3.4693,4.5122,1.4158,3.4693,4.5122,1.4158,3.4693,4.5151,1.4158,3.4693,4.2778,1.4184,3.4693,4.2836,1.4184,3.4693,4.269,1.4184,3.4693
62702,4.0844,1.4158,3.4693,4.0844,1.4158,3.4693,4.0844,1.4158,3.4693,4.0844,1.4158,3.4693,4.0815,1.4158,3.4693,3.8881,1.4184,3.4693,4.1137,1.4113,3.4693,3.8969,1.4184,3.4693,3.85,1.4184,3.4693,3.85,1.4184,3.4693,4.0815,1.4158,3.4693,4.0815,1.4158,3.4693,4.0844,1.4158,3.4693,3.8441,1.4184,3.4693,3.85,1.4184,3.4693,3.8353,1.4184,3.4693
62703,3.7386,1.4158,3.4693,3.7386,1.4158,3.4693,3.7386,1.4158,3.4693,3.7386,1.4158,3.4693,3.7386,1.4158,3.4693,3.5423,1.4184,3.4693,3.7679,1.4113,3.4693,3.5511,1.4184,3.4693,3.5042,1.4184,3.4693,3.5013,1.4184,3.4693,3.7386,1.4158,3.4693,3.7386,1.4158,3.4693,3.7386,1.4158,3.4693,3.4984,1.4184,3.4693,3.5042,1.4184,3.4693,3.4896,1.4184,3.4693
62704,3.5541,1.4158,3.4693,3.5541,1.4158,3.4693,3.5541,1.4158,3.4693,3.5541,1.4158,3.4693,3.5541,1.4158,3.4693,3.3548,1.4184,3.4693,3.5834,1.4113,3.4693,3.3636,1.4184,3.4693,3.3167,1.4184,3.4693,3.3167,1.4184,3.4693,3.5541,1.4158,3.4693,3.5541,1.4158,3.4693,3.5541,1.4158,3.4693,3.3109,1.4184,3.4693,3.3167,1.4184,3.4693,3.3021,1.4184,3.4693
62705,3.5423,1.4158,3.4693,3.5423,1.4158,3.4693,3.5423,1.4158,3.4693,3.5423,1.4158,3.4693,3.5423,1.4158,3.4693,3.3343,1.4184,3.4693,3.5628,1.4113,3.4693,3.3431,1.4184,3.4693,3.2992,1.4184,3.4693,3.2962,1.4184,3.4693,3.5423,1.4158,3.4693,3.5423,1.4158,3.4693,3.5423,1.4158,3.4693,3.2933,1.4184,3.4693,3.2992,1.4184,3.4693,3.2816,1.4184,3.4693
62706,3.9672,1.4158,3.4693,3.9672,1.4158,3.4693,3.9672,1.4158,3.4693,3.9672,1.4158,3.4693,3.9672,1.4158,3.4693,3.765,1.4184,3.4693,3.9906,1.4113,3.4693,3.7738,1.4184,3.4693,3.7299,1.4184,3.4693,3.7269,1.4184,3.4693,3.9672,1.4158,3.4693,3.9672,1.4158,3.4693,3.9672,1.4158,3.4693,3.724,1.4184,3.4693,3.7299,1.4184,3.4693,3.7123,1.4184,3.4693
62707,4.1313,1.4158,3.4693,4.1283,1.4158,3.4693,4.1283,1.4158,3.4693,4.1283,1.4158,3.4693,4.1283,1.4158,3.4693,3.9291,1.4184,3.4693,4.1518,1.4113,3.4693,3.935,1.4184,3.4693,3.891,1.4184,3.4693,3.8881,1.4184,3.4693,4.1283,1.4158,3.4693,4.1283,1.4158,3.4693,4.1283,1.4158,3.4693,3.8851,1.4184,3.4693,3.891,1.4184,3.4693,3.8764,1.4184,3.4693
62708,4.4565,1.4158,3.4693,4.4565,1.4158,3.4693,4.4565,1.4158,3.4693,4.4536,1.4158,3.4693,4.4536,1.4158,3.4693,4.2631,1.4184,3.4693,4.4858,1.4113,3.4693,4.2719,1.4184,3.4693,4.228,1.4184,3.4693,4.225,1.4184,3.4693,4.4536,1.4158,3.4693,4.4536,1.4158,3.4693,4.4565,1.4158,3.4693,4.2221,1.4184,3.4693,4.225,1.4184,3.4693,4.2104,1.4184,3.4693
62709,4.6059,1.4158,3.4693,4.603,1.4158,3.4693,4.603,1.4158,3.4693,4.603,1.4158,3.4693,4.603,1.4158,3.4693,4.4125,1.4184,3.4693,4.6323,1.4113,3.4693,4.4184,1.4184,3.4693,4.3745,1.4184,3.4693,4.3715,1.4184,3.4693,4.603,1.4158,3.4693,4.603,1.4158,3.4693,4.603,1.4158,3.4693,4.3686,1.4184,3.4693,4.3745,1.4184,3.4693,4.3598,1.4184,3.4693
62710,4.6528,1.4158,3.4693,4.6528,1.4158,3.4693,4.6528,1.4158,3.4693,4.6528,1.4158,3.4693,4.6528,1.4158,3.4693,4.4594,1.4184,3.4693,4.6821,1.4113,3.4693,4.4653,1.4184,3.4693,4.4213,1.4184,3.4693,4.4184,1.4184,3.4693,4.6528,1.4158,3.4693,4.6528,1.4158,3.4693,4.6528,1.4158,3.4693,4.4155,1.4184,3.4693,4.4213,1.4184,3.4693,4.4067,1.4184,3.4693
62711,4.9634,1.4158,3.4693,4.9634,1.4158,3.4693,4.9634,1.4158,3.4693,4.9634,1.4158,3.4693,4.9634,1.4158,3.4693,4.77,1.4184,3.4693,4.9897,1.4113,3.4693,4.7788,1.4184,3.4693,4.7319,1.4184,3.4693,4.7319,1.4184,3.4693,4.9634,1.4158,3.4693,4.9634,1.4158,3.4693,4.9634,1.4158,3.4693,4.726,1.4184,3.4693,4.7319,1.4184,3.4693,4.7173,1.4184,3.4693
62712,5.3853,1.4158,3.4693,5.3824,1.4158,3.4693,5.3824,1.4158,3.4693,5.3824,1.4158,3.4693,5.3824,1.4158,3.4693,5.2622,1.4184,3.4693,5.4791,1.4113,3.4693,5.2681,1.4184,3.4693,5.2241,1.4184,3.4693,5.2212,1.4184,3.4693,5.3824,1.4158,3.4693,5.3824,1.4158,3.4693,5.3824,1.4158,3.4693,5.2183,1.4184,3.4693,5.2241,1.4184,3.4693,5.2066,1.4184,3.4693
62713,5.5875,1.4158,3.4693,5.5875,1.4158,3.4693,5.5875,1.4158,3.4693,5.5875,1.4158,3.4693,5.5845,1.4158,3.4693,5.3999,1.4184,3.4693,5.6168,1.4113,3.4693,5.4058,1.4184,3.4693,5.3619,1.4184,3.4693,5.3589,1.4184,3.4693,5.5845,1.4158,3.4693,5.5845,1.4158,3.4693,5.5875,1.4158,3.4693,5.356,1.4184,3.4693,5.3619,1.4184,3.4693,5.3472,1.4184,3.4693
62714,5.6607,1.4158,3.4693,5.6578,1.4158,3.4693,5.6578,1.4158,3.4693,5.6578,1.4158,3.4693,5.6578,1.4158,3.4693,5.5669,1.4184,3.4693,5.7808,1.4113,3.4693,5.5728,1.4184,3.4693,5.5289,1.4184,3.4693,5.5259,1.4184,3.4693,5.6578,1.4158,3.4693,5.6578,1.4158,3.4693,5.6578,1.4158,3.4693,5.523,1.4184,3.4693,5.5289,1.4184,3.4693,5.5113,1.4184,3.4693
62715,5.7134,1.4158,3.4693,5.7134,1.4158,3.4693,5.7134,1.4158,3.4693,5.7134,1.4158,3.4693,5.7134,1.4158,3.4693,5.6197,1.4184,3.4693,5.8336,1.4113,3.4693,5.6255,1.4184,3.4693,5.5816,1.4184,3.4693,5.5787,1.4184,3.4693,5.7134,1.4158,3.4693,5.7134,1.4158,3.4693,5.7134,1.4158,3.4693,5.5757,1.4184,3.4693,5.5816,1.4184,3.4693,5.5669,1.4184,3.4693
62716,5.7515,1.4158,3.4693,5.7515,1.4158,3.4693,5.7515,1.4158,3.4693,5.7515,1.4158,3.4693,5.7515,1.4158,3.4693,5.6636,1.4184,3.4693,5.8775,1.4113,3.4693,5.6695,1.4184,3.4693,5.6255,1.4184,3.4693,5.6226,1.4184,3.4693,5.7515,1.4158,3.4693,5.7515,1.4158,3.4693,5.7515,1.4158,3.4693,5.6197,1.4184,3.4693,5.6255,1.4184,3.4693,5.6109,1.4184,3.4693
62717,5.7955,1.4158,3.4693,5.7955,1.4158,3.4693,5.7955,1.4158,3.4693,5.7955,1.4158,3.4693,5.7955,1.4158,3.4693,5.6988,1.4184,3.4693,5.9127,1.4113,3.4693,5.7047,1.4184,3.4693,5.6607,1.4184,3.4693,5.6578,1.4184,3.4693,5.7955,1.4158,3.4693,5.7955,1.4158,3.4693,5.7955,1.4158,3.4693,5.6548,1.4184,3.4693,5.6607,1.4184,3.4693,5.6461,1.4184,3.4693
62718,5.8219,1.4158,3.4693,5.8219,1.4158,3.4693,5.8219,1.4158,3.4693,5.8219,1.4158,3.4693,5.8219,1.4158,3.4693,5.6871,1.4184,3.4693,5.901,1.4113,3.4693,5.6959,1.4184,3.4693,5.649,1.4184,3.4693,5.6461,1.4184,3.4693,5.8219,1.4158,3.4693,5.8219,1.4158,3.4693,5.8219,1.4158,3.4693,5.6431,1.4184,3.4693,5.649,1.4184,3.4693,5.6343,1.4184,3.4693
62719,5.8219,1.4158,3.4693,5.8219,1.4158,3.4693,5.8219,1.4158,3.4693,5.8219,1.4158,3.4693,5.8189,1.4158,3.4693,5.7164,1.4184,3.4693,5.9303,1.4113,3.4693,5.7252,1.4184,3.4693,5.6783,1.4184,3.4693,5.6754,1.4184,3.4693,5.8189,1.4158,3.4693,5.8189,1.4158,3.4693,5.8219,1.4158,3.4693,5.6724,1.4184,3.4693,5.6783,1.4184,3.4693,5.6636,1.4184,3.4693
62720,5.7134,1.4158,3.4693,5.7134,1.4158,3.4693,5.7134,1.4158,3.4693,5.7134,1.4158,3.4693,5.7105,1.4158,3.4693,5.6226,1.4184,3.4693,5.8394,1.4113,3.4693,5.6285,1.4184,3.4693,5.5845,1.4184,3.4693,5.5816,1.4184,3.4693,5.7105,1.4158,3.4693,5.7105,1.4158,3.4693,5.7134,1.4158,3.4693,5.5787,1.4184,3.4693,5.5845,1.4184,3.4693,5.5699,1.4184,3.4693
62721,5.7105,1.4158,3.4693,5.7105,1.4158,3.4693,5.7105,1.4158,3.4693,5.7105,1.4158,3.4693,5.7105,1.4158,3.4693,5.5669,1.4184,3.4693,5.7838,1.4113,3.4693,5.5757,1.4184,3.4693,5.5318,1.4184,3.4693,5.5289,1.4184,3.4693,5.7105,1.4158,3.4693,5.7105,1.4158,3.4693,5.7105,1.4158,3.4693,5.5259,1.4184,3.4693,5.5318,1.4184,3.4693,5.5142,1.4184,3.4693
62722,5.649,1.4158,3.4693,5.6461,1.4158,3.4693,5.6461,1.4158,3.4693,5.6461,1.4158,3.4693,5.6461,1.4158,3.4693,5.4234,1.4184,3.4693,5.6402,1.4113,3.4693,5.4292,1.4184,3.4693,5.3853,1.4184,3.4693,5.3824,1.4184,3.4693,5.6461,1.4158,3.4693,5.6461,1.4158,3.4693,5.6461,1.4158,3.4693,5.3794,1.4184,3.4693,5.3853,1.4184,3.4693,5.3706,1.4184,3.4693
62723,5.4585,1.4158,3.4693,5.4585,1.4158,3.4693,5.4585,1.4158,3.4693,5.4585,1.4158,3.4693,5.4585,1.4158,3.4693,5.2681,1.4184,3.4693,5.4849,1.4113,3.4693,5.2769,1.4184,3.4693,5.23,1.4184,3.4693,5.23,1.4184,3.4693,5.4585,1.4158,3.4693,5.4585,1.4158,3.4693,5.4585,1.4158,3.4693,5.2241,1.4184,3.4693,5.23,1.4184,3.4693,5.2154,1.4184,3.4693
62724,4.9077,1.4158,3.4693,4.9077,1.4158,3.4693,4.9077,1.4158,3.4693,4.9077,1.4158,3.4693,4.9077,1.4158,3.4693,4.7173,1.4184,3.4693,4.937,1.4113,3.4693,4.726,1.4184,3.4693,4.6792,1.4184,3.4693,4.6762,1.4184,3.4693,4.9077,1.4158,3.4693,4.9077,1.4158,3.4693,4.9077,1.4158,3.4693,4.6733,1.4184,3.4693,4.6792,1.4184,3.4693,4.6645,1.4184,3.4693
