;,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48
;,CZ:,1,,CZ:,2,,CZ:,3,,CZ:,4,,CZ:,5,,CZ:,6,,CZ:,7,,CZ:,8,,CZ:,9,,CZ:,10,,CZ:,11,,CZ:,12,,CZ:,13,,CZ:,14,,CZ:,15,,CZ:,16,
;,Elec,NatGas,Propane,Elec,NatGas,Propane,Elec,NatGas,Propane,Elec,NatGas,Propane,Elec,NatGas,Propane,Elec,NatGas,Propane,Elec,NatGas,Propane,Elec,NatGas,Propane,Elec,NatGas,Propane,Elec,NatGas,Propane,Elec,NatGas,Propane,Elec,NatGas,Propane,Elec,NatGas,Propane,Elec,NatGas,Propane,Elec,NatGas,Propane,Elec,NatGas,Propane
; MoDaHr,kTDV/kWh,kTDV/thrm,kTDV/thrm,kTDV/kWh,kTDV/thrm,kTDV/thrm,kTDV/kWh,kTDV/thrm,kTDV/thrm,kTDV/kWh,kTDV/thrm,kTDV/thrm,kTDV/kWh,kTDV/thrm,kTDV/thrm,kTDV/kWh,kTDV/thrm,kTDV/thrm,kTDV/kWh,kTDV/thrm,kTDV/thrm,kTDV/kWh,kTDV/thrm,kTDV/thrm,kTDV/kWh,kTDV/thrm,kTDV/thrm,kTDV/kWh,kTDV/thrm,kTDV/thrm,kTDV/kWh,kTDV/thrm,kTDV/thrm,kTDV/kWh,kTDV/thrm,kTDV/thrm,kTDV/kWh,kTDV/thrm,kTDV/thrm,kTDV/kWh,kTDV/thrm,kTDV/thrm,kTDV/kWh,kTDV/thrm,kTDV/thrm,kTDV/kWh,kTDV/thrm,kTDV/thrm
81806,4.279111432,103.11,100,4.279111432,103.11,100,4.279111432,103.11,100,4.279111432,103.11,100,4.279111432,103.11,100,4.345731269,101.66,100,4.322429959,101.66,100,4.345731269,101.66,100,4.345731269,101.66,100,4.345731269,101.66,100,4.279111432,103.11,100,4.279111432,103.11,100,4.279111432,103.11,100,4.345731269,101.66,100,4.345731269,101.66,100,4.345731269,101.66,100
81807,4.192255288,103.11,100,4.192255288,103.11,100,4.192255288,103.11,100,4.192255288,103.11,100,4.192255288,103.11,100,4.257522896,101.66,100,4.23469455,101.66,100,4.257522896,101.66,100,4.257522896,101.66,100,4.257522896,101.66,100,4.192255288,103.11,100,4.192255288,103.11,100,4.192255288,103.11,100,4.257522896,101.66,100,4.257522896,101.66,100,4.257522896,101.66,100
81808,2.238985009,103.11,100,2.238985009,103.11,100,2.238985009,103.11,100,2.238985009,103.11,100,2.238985009,103.11,100,2.254584608,101.66,100,2.24862653,101.66,100,2.254584608,101.66,100,2.254584608,101.66,100,2.254584608,101.66,100,2.238985009,103.11,100,2.238985009,103.11,100,2.238985009,103.11,100,2.254584608,101.66,100,2.254584608,101.66,100,2.254584608,101.66,100
81809,0.395979534,103.11,100,0.395979534,103.11,100,0.395979534,103.11,100,0.395979534,103.11,100,0.395979534,103.11,100,0.398738427,101.66,100,0.397684701,101.66,100,0.398738427,101.66,100,0.398738427,101.66,100,0.398738427,101.66,100,0.395979534,103.11,100,0.395979534,103.11,100,0.395979534,103.11,100,0.398738427,101.66,100,0.398738427,101.66,100,0.398738427,101.66,100
81810,0.072465417,103.11,100,0.072465417,103.11,100,0.072465417,103.11,100,0.072465417,103.11,100,0.072465417,103.11,100,0.072970303,101.66,100,0.072777468,101.66,100,0.072970303,101.66,100,0.072970303,101.66,100,0.072970303,101.66,100,0.072465417,103.11,100,0.072465417,103.11,100,0.072465417,103.11,100,0.072970303,101.66,100,0.072970303,101.66,100,0.072970303,101.66,100
81811,0.030103702,103.11,100,0.030103702,103.11,100,0.030103702,103.11,100,0.030103702,103.11,100,0.030103702,103.11,100,0.030313442,101.66,100,0.030233334,101.66,100,0.030313442,101.66,100,0.030313442,101.66,100,0.030313442,101.66,100,0.030103702,103.11,100,0.030103702,103.11,100,0.030103702,103.11,100,0.030313442,101.66,100,0.030313442,101.66,100,0.030313442,101.66,100
81812,0.031328682,103.11,100,0.031328682,103.11,100,0.031328682,103.11,100,0.031328682,103.11,100,0.031328682,103.11,100,0.031546957,101.66,100,0.03146359,101.66,100,0.031546957,101.66,100,0.031546957,101.66,100,0.031546957,101.66,100,0.031328682,103.11,100,0.031328682,103.11,100,0.031328682,103.11,100,0.031546957,101.66,100,0.031546957,101.66,100,0.031546957,101.66,100
81813,0.033506841,103.11,100,0.033506841,103.11,100,0.033506841,103.11,100,0.033506841,103.11,100,0.033506841,103.11,100,0.033740292,101.66,100,0.033651128,101.66,100,0.033740292,101.66,100,0.033740292,101.66,100,0.033740292,101.66,100,0.033506841,103.11,100,0.033506841,103.11,100,0.033506841,103.11,100,0.033740292,101.66,100,0.033740292,101.66,100,0.033740292,101.66,100
81814,0.034595929,103.11,100,0.034595929,103.11,100,0.034595929,103.11,100,0.034595929,103.11,100,0.034595929,103.11,100,0.033844257,101.66,100,0.033732339,101.66,100,0.033844257,101.66,100,0.033844257,101.66,100,0.033844257,101.66,100,0.034595929,103.11,100,0.034595929,103.11,100,0.034595929,103.11,100,0.033844257,101.66,100,0.033844257,101.66,100,0.033844257,101.66,100
81815,0.085666064,103.11,100,0.085666064,103.11,100,0.085666064,103.11,100,0.085666064,103.11,100,0.085666064,103.11,100,0.083804781,101.66,100,0.08352765,101.66,100,0.083804781,101.66,100,0.083804781,101.66,100,0.083804781,101.66,100,0.085666064,103.11,100,0.085666064,103.11,100,0.085666064,103.11,100,0.083804781,101.66,100,0.083804781,101.66,100,0.083804781,101.66,100
81816,0.164431671,103.11,100,0.164431671,103.11,100,0.164431671,103.11,100,0.164431671,103.11,100,0.164431671,103.11,100,0.160859035,101.66,100,0.160327096,101.66,100,0.160859035,101.66,100,0.160859035,101.66,100,0.160859035,101.66,100,0.164431671,103.11,100,0.164431671,103.11,100,0.164431671,103.11,100,0.160859035,101.66,100,0.160859035,101.66,100,0.160859035,101.66,100
81817,0.901634315,103.11,100,0.901634315,103.11,100,0.901634315,103.11,100,0.901634315,103.11,100,0.901634315,103.11,100,0.882044342,101.66,100,0.879127541,101.66,100,0.882044342,101.66,100,0.882044342,101.66,100,0.882044342,101.66,100,0.901634315,103.11,100,0.901634315,103.11,100,0.901634315,103.11,100,0.882044342,101.66,100,0.882044342,101.66,100,0.882044342,101.66,100
81818,4.254666701,103.11,100,4.254666701,103.11,100,4.254666701,103.11,100,4.254666701,103.11,100,4.254666701,103.11,100,4.162224781,101.66,100,4.148460873,101.66,100,4.162224781,101.66,100,4.162224781,101.66,100,4.162224781,101.66,100,4.254666701,103.11,100,4.254666701,103.11,100,4.254666701,103.11,100,4.162224781,101.66,100,4.162224781,101.66,100,4.162224781,101.66,100
81819,4.821240509,103.11,100,4.821240509,103.11,100,4.821240509,103.11,100,4.821240509,103.11,100,4.821240509,103.11,100,4.716488537,101.66,100,4.700891754,101.66,100,4.716488537,101.66,100,4.716488537,101.66,100,4.716488537,101.66,100,4.821240509,103.11,100,4.821240509,103.11,100,4.821240509,103.11,100,4.716488537,101.66,100,4.716488537,101.66,100,4.716488537,101.66,100
81820,4.651966863,103.11,100,4.651966863,103.11,100,4.651966863,103.11,100,4.651966863,103.11,100,4.651966863,103.11,100,4.684378344,101.66,100,4.67199917,101.66,100,4.684378344,101.66,100,4.684378344,101.66,100,4.684378344,101.66,100,4.651966863,103.11,100,4.651966863,103.11,100,4.651966863,103.11,100,4.684378344,101.66,100,4.684378344,101.66,100,4.684378344,101.66,100
81821,4.567821153,103.11,100,4.567821153,103.11,100,4.567821153,103.11,100,4.567821153,103.11,100,4.567821153,103.11,100,4.599646368,101.66,100,4.587491111,101.66,100,4.599646368,101.66,100,4.599646368,101.66,100,4.599646368,101.66,100,4.567821153,103.11,100,4.567821153,103.11,100,4.567821153,103.11,100,4.599646368,101.66,100,4.599646368,101.66,100,4.599646368,101.66,100
81822,4.398477888,103.11,100,4.398477888,103.11,100,4.398477888,103.11,100,4.398477888,103.11,100,4.398477888,103.11,100,4.466956096,101.66,100,4.443004793,101.66,100,4.466956096,101.66,100,4.466956096,101.66,100,4.466956096,101.66,100,4.398477888,103.11,100,4.398477888,103.11,100,4.398477888,103.11,100,4.466956096,101.66,100,4.466956096,101.66,100,4.466956096,101.66,100
81823,4.344444965,103.11,100,4.344444965,103.11,100,4.344444965,103.11,100,4.344444965,103.11,100,4.344444965,103.11,100,4.412081955,101.66,100,4.388424881,101.66,100,4.412081955,101.66,100,4.412081955,101.66,100,4.412081955,101.66,100,4.344444965,103.11,100,4.344444965,103.11,100,4.344444965,103.11,100,4.412081955,101.66,100,4.412081955,101.66,100,4.412081955,101.66,100
81824,4.326340799,103.11,100,4.326340799,103.11,100,4.326340799,103.11,100,4.326340799,103.11,100,4.326340799,103.11,100,4.393695932,101.66,100,4.370137442,101.66,100,4.393695932,101.66,100,4.393695932,101.66,100,4.393695932,101.66,100,4.326340799,103.11,100,4.326340799,103.11,100,4.326340799,103.11,100,4.393695932,101.66,100,4.393695932,101.66,100,4.393695932,101.66,100
81901,4.19159206,103.11,100,4.19159206,103.11,100,4.19159206,103.11,100,4.19159206,103.11,100,4.19159206,103.11,100,4.256849342,101.66,100,4.234024607,101.66,100,4.256849342,101.66,100,4.256849342,101.66,100,4.256849342,101.66,100,4.19159206,103.11,100,4.19159206,103.11,100,4.19159206,103.11,100,4.256849342,101.66,100,4.256849342,101.66,100,4.256849342,101.66,100
81902,4.18470115,103.11,100,4.18470115,103.11,100,4.18470115,103.11,100,4.18470115,103.11,100,4.18470115,103.11,100,4.24985115,101.66,100,4.227063939,101.66,100,4.24985115,101.66,100,4.24985115,101.66,100,4.24985115,101.66,100,4.18470115,103.11,100,4.18470115,103.11,100,4.18470115,103.11,100,4.24985115,101.66,100,4.24985115,101.66,100,4.24985115,101.66,100
81903,4.19259726,103.11,100,4.19259726,103.11,100,4.19259726,103.11,100,4.19259726,103.11,100,4.19259726,103.11,100,4.257870192,101.66,100,4.235039983,101.66,100,4.257870192,101.66,100,4.257870192,101.66,100,4.257870192,101.66,100,4.19259726,103.11,100,4.19259726,103.11,100,4.19259726,103.11,100,4.257870192,101.66,100,4.257870192,101.66,100,4.257870192,101.66,100
81904,4.193488656,103.11,100,4.193488656,103.11,100,4.193488656,103.11,100,4.193488656,103.11,100,4.193488656,103.11,100,4.258775465,101.66,100,4.235940403,101.66,100,4.258775465,101.66,100,4.258775465,101.66,100,4.258775465,101.66,100,4.193488656,103.11,100,4.193488656,103.11,100,4.193488656,103.11,100,4.258775465,101.66,100,4.258775465,101.66,100,4.258775465,101.66,100
81905,4.194080327,103.11,100,4.194080327,103.11,100,4.194080327,103.11,100,4.194080327,103.11,100,4.194080327,103.11,100,4.259376348,101.66,100,4.236538064,101.66,100,4.259376348,101.66,100,4.259376348,101.66,100,4.259376348,101.66,100,4.194080327,103.11,100,4.194080327,103.11,100,4.194080327,103.11,100,4.259376348,101.66,100,4.259376348,101.66,100,4.259376348,101.66,100
81906,4.205059091,103.11,100,4.205059091,103.11,100,4.205059091,103.11,100,4.205059091,103.11,100,4.205059091,103.11,100,4.270526036,101.66,100,4.247627968,101.66,100,4.270526036,101.66,100,4.270526036,101.66,100,4.270526036,101.66,100,4.205059091,103.11,100,4.205059091,103.11,100,4.205059091,103.11,100,4.270526036,101.66,100,4.270526036,101.66,100,4.270526036,101.66,100
81907,4.113108913,103.11,100,4.113108913,103.11,100,4.113108913,103.11,100,4.113108913,103.11,100,4.113108913,103.11,100,4.177144321,101.66,100,4.154746955,101.66,100,4.177144321,101.66,100,4.177144321,101.66,100,4.177144321,101.66,100,4.113108913,103.11,100,4.113108913,103.11,100,4.113108913,103.11,100,4.177144321,101.66,100,4.177144321,101.66,100,4.177144321,101.66,100
81908,2.291857926,103.11,100,2.291857926,103.11,100,2.291857926,103.11,100,2.291857926,103.11,100,2.291857926,103.11,100,2.307825905,101.66,100,2.301727129,101.66,100,2.307825905,101.66,100,2.307825905,101.66,100,2.307825905,101.66,100,2.291857926,103.11,100,2.291857926,103.11,100,2.291857926,103.11,100,2.307825905,101.66,100,2.307825905,101.66,100,2.307825905,101.66,100
81909,0.319792383,103.11,100,0.319792383,103.11,100,0.319792383,103.11,100,0.319792383,103.11,100,0.319792383,103.11,100,0.322020461,101.66,100,0.321169474,101.66,100,0.322020461,101.66,100,0.322020461,101.66,100,0.322020461,101.66,100,0.319792383,103.11,100,0.319792383,103.11,100,0.319792383,103.11,100,0.322020461,101.66,100,0.322020461,101.66,100,0.322020461,101.66,100
81910,0.106386016,103.11,100,0.106386016,103.11,100,0.106386016,103.11,100,0.106386016,103.11,100,0.106386016,103.11,100,0.107127236,101.66,100,0.106844136,101.66,100,0.107127236,101.66,100,0.107127236,101.66,100,0.107127236,101.66,100,0.106386016,103.11,100,0.106386016,103.11,100,0.106386016,103.11,100,0.107127236,101.66,100,0.107127236,101.66,100,0.107127236,101.66,100
81911,0.074230697,103.11,100,0.074230697,103.11,100,0.074230697,103.11,100,0.074230697,103.11,100,0.074230697,103.11,100,0.074747882,101.66,100,0.07455035,101.66,100,0.074747882,101.66,100,0.074747882,101.66,100,0.074747882,101.66,100,0.074230697,103.11,100,0.074230697,103.11,100,0.074230697,103.11,100,0.074747882,101.66,100,0.074747882,101.66,100,0.074747882,101.66,100
81912,0.022431713,103.11,100,0.022431713,103.11,100,0.022431713,103.11,100,0.022431713,103.11,100,0.022431713,103.11,100,0.022588,101.66,100,0.022528308,101.66,100,0.022588,101.66,100,0.022588,101.66,100,0.022588,101.66,100,0.022431713,103.11,100,0.022431713,103.11,100,0.022431713,103.11,100,0.022588,101.66,100,0.022588,101.66,100,0.022588,101.66,100
81913,0.020922494,103.11,100,0.020922494,103.11,100,0.020922494,103.11,100,0.020922494,103.11,100,0.020922494,103.11,100,0.021068266,101.66,100,0.02101259,101.66,100,0.021068266,101.66,100,0.021068266,101.66,100,0.021068266,101.66,100,0.020922494,103.11,100,0.020922494,103.11,100,0.020922494,103.11,100,0.021068266,101.66,100,0.021068266,101.66,100,0.021068266,101.66,100
81914,0.022288143,103.11,100,0.022288143,103.11,100,0.022288143,103.11,100,0.022288143,103.11,100,0.022288143,103.11,100,0.021803884,101.66,100,0.021731782,101.66,100,0.021803884,101.66,100,0.021803884,101.66,100,0.021803884,101.66,100,0.022288143,103.11,100,0.022288143,103.11,100,0.022288143,103.11,100,0.021803884,101.66,100,0.021803884,101.66,100,0.021803884,101.66,100
81915,0.023095351,103.11,100,0.023095351,103.11,100,0.023095351,103.11,100,0.023095351,103.11,100,0.023095351,103.11,100,0.022593554,101.66,100,0.02251884,101.66,100,0.022593554,101.66,100,0.022593554,101.66,100,0.022593554,101.66,100,0.023095351,103.11,100,0.023095351,103.11,100,0.023095351,103.11,100,0.022593554,101.66,100,0.022593554,101.66,100,0.022593554,101.66,100
81916,0.109630554,103.11,100,0.109630554,103.11,100,0.109630554,103.11,100,0.109630554,103.11,100,0.109630554,103.11,100,0.107248591,101.66,100,0.106893934,101.66,100,0.107248591,101.66,100,0.107248591,101.66,100,0.107248591,101.66,100,0.109630554,103.11,100,0.109630554,103.11,100,0.109630554,103.11,100,0.107248591,101.66,100,0.107248591,101.66,100,0.107248591,101.66,100
81917,0.756781405,103.11,100,0.756781405,103.11,100,0.756781405,103.11,100,0.756781405,103.11,100,0.756781405,103.11,100,0.740338678,101.66,100,0.737890479,101.66,100,0.740338678,101.66,100,0.740338678,101.66,100,0.740338678,101.66,100,0.756781405,103.11,100,0.756781405,103.11,100,0.756781405,103.11,100,0.740338678,101.66,100,0.740338678,101.66,100,0.740338678,101.66,100
81918,3.706063861,103.11,100,3.706063861,103.11,100,3.706063861,103.11,100,3.706063861,103.11,100,3.706063861,103.11,100,3.625541536,101.66,100,3.613552365,101.66,100,3.625541536,101.66,100,3.625541536,101.66,100,3.625541536,101.66,100,3.706063861,103.11,100,3.706063861,103.11,100,3.706063861,103.11,100,3.625541536,101.66,100,3.625541536,101.66,100,3.625541536,101.66,100
81919,4.698744997,103.11,100,4.698744997,103.11,100,4.698744997,103.11,100,4.698744997,103.11,100,4.698744997,103.11,100,4.596654508,101.66,100,4.581453999,101.66,100,4.596654508,101.66,100,4.596654508,101.66,100,4.596654508,101.66,100,4.698744997,103.11,100,4.698744997,103.11,100,4.698744997,103.11,100,4.596654508,101.66,100,4.596654508,101.66,100,4.596654508,101.66,100
81920,4.517413734,103.11,100,4.517413734,103.11,100,4.517413734,103.11,100,4.517413734,103.11,100,4.517413734,103.11,100,4.548887747,101.66,100,4.536866628,101.66,100,4.548887747,101.66,100,4.548887747,101.66,100,4.548887747,101.66,100,4.517413734,103.11,100,4.517413734,103.11,100,4.517413734,103.11,100,4.548887747,101.66,100,4.548887747,101.66,100,4.548887747,101.66,100
81921,4.451947161,103.11,100,4.451947161,103.11,100,4.451947161,103.11,100,4.451947161,103.11,100,4.451947161,103.11,100,4.482965052,101.66,100,4.471118143,101.66,100,4.482965052,101.66,100,4.482965052,101.66,100,4.482965052,101.66,100,4.451947161,103.11,100,4.451947161,103.11,100,4.451947161,103.11,100,4.482965052,101.66,100,4.482965052,101.66,100,4.482965052,101.66,100
81922,4.25503086,103.11,100,4.25503086,103.11,100,4.25503086,103.11,100,4.25503086,103.11,100,4.25503086,103.11,100,4.321275796,101.66,100,4.298105614,101.66,100,4.321275796,101.66,100,4.321275796,101.66,100,4.321275796,101.66,100,4.25503086,103.11,100,4.25503086,103.11,100,4.25503086,103.11,100,4.321275796,101.66,100,4.321275796,101.66,100,4.321275796,101.66,100
81923,4.228811897,103.11,100,4.228811897,103.11,100,4.228811897,103.11,100,4.228811897,103.11,100,4.228811897,103.11,100,4.29464864,101.66,100,4.27162123,101.66,100,4.29464864,101.66,100,4.29464864,101.66,100,4.29464864,101.66,100,4.228811897,103.11,100,4.228811897,103.11,100,4.228811897,103.11,100,4.29464864,101.66,100,4.29464864,101.66,100,4.29464864,101.66,100
81924,4.207604513,103.11,100,4.207604513,103.11,100,4.207604513,103.11,100,4.207604513,103.11,100,4.207604513,103.11,100,4.273111086,101.66,100,4.250199158,101.66,100,4.273111086,101.66,100,4.273111086,101.66,100,4.273111086,101.66,100,4.207604513,103.11,100,4.207604513,103.11,100,4.207604513,103.11,100,4.273111086,101.66,100,4.273111086,101.66,100,4.273111086,101.66,100
82001,4.265813562,103.11,100,4.265813562,103.11,100,4.265813562,103.11,100,4.265813562,103.11,100,4.265813562,103.11,100,4.33222637,101.66,100,4.308997472,101.66,100,4.33222637,101.66,100,4.33222637,101.66,100,4.33222637,101.66,100,4.265813562,103.11,100,4.265813562,103.11,100,4.265813562,103.11,100,4.33222637,101.66,100,4.33222637,101.66,100,4.33222637,101.66,100
82002,4.264412409,103.11,100,4.264412409,103.11,100,4.264412409,103.11,100,4.264412409,103.11,100,4.264412409,103.11,100,4.330803403,101.66,100,4.307582135,101.66,100,4.330803403,101.66,100,4.330803403,101.66,100,4.330803403,101.66,100,4.264412409,103.11,100,4.264412409,103.11,100,4.264412409,103.11,100,4.330803403,101.66,100,4.330803403,101.66,100,4.330803403,101.66,100
82003,4.265632329,103.11,100,4.265632329,103.11,100,4.265632329,103.11,100,4.265632329,103.11,100,4.265632329,103.11,100,4.332042315,101.66,100,4.308814404,101.66,100,4.332042315,101.66,100,4.332042315,101.66,100,4.332042315,101.66,100,4.265632329,103.11,100,4.265632329,103.11,100,4.265632329,103.11,100,4.332042315,101.66,100,4.332042315,101.66,100,4.332042315,101.66,100
82004,4.270395254,103.11,100,4.270395254,103.11,100,4.270395254,103.11,100,4.270395254,103.11,100,4.270395254,103.11,100,4.336879393,101.66,100,4.313625546,101.66,100,4.336879393,101.66,100,4.336879393,101.66,100,4.336879393,101.66,100,4.270395254,103.11,100,4.270395254,103.11,100,4.270395254,103.11,100,4.336879393,101.66,100,4.336879393,101.66,100,4.336879393,101.66,100
82005,4.282462725,103.11,100,4.282462725,103.11,100,4.282462725,103.11,100,4.282462725,103.11,100,4.282462725,103.11,100,4.349134737,101.66,100,4.325815179,101.66,100,4.349134737,101.66,100,4.349134737,101.66,100,4.349134737,101.66,100,4.282462725,103.11,100,4.282462725,103.11,100,4.282462725,103.11,100,4.349134737,101.66,100,4.349134737,101.66,100,4.349134737,101.66,100
82006,4.304881455,103.11,100,4.304881455,103.11,100,4.304881455,103.11,100,4.304881455,103.11,100,4.304881455,103.11,100,4.371902495,101.66,100,4.348460859,101.66,100,4.371902495,101.66,100,4.371902495,101.66,100,4.371902495,101.66,100,4.304881455,103.11,100,4.304881455,103.11,100,4.304881455,103.11,100,4.371902495,101.66,100,4.371902495,101.66,100,4.371902495,101.66,100
82007,4.200117393,103.11,100,4.200117393,103.11,100,4.200117393,103.11,100,4.200117393,103.11,100,4.200117393,103.11,100,4.265507403,101.66,100,4.242636245,101.66,100,4.265507403,101.66,100,4.265507403,101.66,100,4.265507403,101.66,100,4.200117393,103.11,100,4.200117393,103.11,100,4.200117393,103.11,100,4.265507403,101.66,100,4.265507403,101.66,100,4.265507403,101.66,100
82008,2.153933197,103.11,100,2.153933197,103.11,100,2.153933197,103.11,100,2.153933197,103.11,100,2.153933197,103.11,100,2.168940218,101.66,100,2.163208467,101.66,100,2.168940218,101.66,100,2.168940218,101.66,100,2.168940218,101.66,100,2.153933197,103.11,100,2.153933197,103.11,100,2.153933197,103.11,100,2.168940218,101.66,100,2.168940218,101.66,100,2.168940218,101.66,100
82009,0.234894522,103.11,100,0.234894522,103.11,100,0.234894522,103.11,100,0.234894522,103.11,100,0.234894522,103.11,100,0.236531095,101.66,100,0.235906026,101.66,100,0.236531095,101.66,100,0.236531095,101.66,100,0.236531095,101.66,100,0.234894522,103.11,100,0.234894522,103.11,100,0.234894522,103.11,100,0.236531095,101.66,100,0.236531095,101.66,100,0.236531095,101.66,100
82010,0.033706809,103.11,100,0.033706809,103.11,100,0.033706809,103.11,100,0.033706809,103.11,100,0.033706809,103.11,100,0.033941654,101.66,100,0.033851958,101.66,100,0.033941654,101.66,100,0.033941654,101.66,100,0.033941654,101.66,100,0.033706809,103.11,100,0.033706809,103.11,100,0.033706809,103.11,100,0.033941654,101.66,100,0.033941654,101.66,100,0.033941654,101.66,100
82011,0.034248401,103.11,100,0.034248401,103.11,100,0.034248401,103.11,100,0.034248401,103.11,100,0.034248401,103.11,100,0.034487019,101.66,100,0.034395881,101.66,100,0.034487019,101.66,100,0.034487019,101.66,100,0.034487019,101.66,100,0.034248401,103.11,100,0.034248401,103.11,100,0.034248401,103.11,100,0.034487019,101.66,100,0.034487019,101.66,100,0.034487019,101.66,100
82012,0.033863469,103.11,100,0.033863469,103.11,100,0.033863469,103.11,100,0.033863469,103.11,100,0.033863469,103.11,100,0.034099405,101.66,100,0.034009292,101.66,100,0.034099405,101.66,100,0.034099405,101.66,100,0.034099405,101.66,100,0.033863469,103.11,100,0.033863469,103.11,100,0.033863469,103.11,100,0.034099405,101.66,100,0.034099405,101.66,100,0.034099405,101.66,100
82013,0.038694832,103.11,100,0.038694832,103.11,100,0.038694832,103.11,100,0.038694832,103.11,100,0.038694832,103.11,100,0.038964429,101.66,100,0.03886146,101.66,100,0.038964429,101.66,100,0.038964429,101.66,100,0.038964429,101.66,100,0.038694832,103.11,100,0.038694832,103.11,100,0.038694832,103.11,100,0.038964429,101.66,100,0.038964429,101.66,100,0.038964429,101.66,100
82014,0.038451657,103.11,100,0.038451657,103.11,100,0.038451657,103.11,100,0.038451657,103.11,100,0.038451657,103.11,100,0.037616211,101.66,100,0.037491819,101.66,100,0.037616211,101.66,100,0.037616211,101.66,100,0.037616211,101.66,100,0.038451657,103.11,100,0.038451657,103.11,100,0.038451657,103.11,100,0.037616211,101.66,100,0.037616211,101.66,100,0.037616211,101.66,100
82015,0.039950915,103.11,100,0.039950915,103.11,100,0.039950915,103.11,100,0.039950915,103.11,100,0.039950915,103.11,100,0.039082894,101.66,100,0.038953653,101.66,100,0.039082894,101.66,100,0.039082894,101.66,100,0.039082894,101.66,100,0.039950915,103.11,100,0.039950915,103.11,100,0.039950915,103.11,100,0.039082894,101.66,100,0.039082894,101.66,100,0.039082894,101.66,100
82016,0.217105892,103.11,100,0.217105892,103.11,100,0.217105892,103.11,100,0.217105892,103.11,100,0.217105892,103.11,100,0.212388793,101.66,100,0.211686452,101.66,100,0.212388793,101.66,100,0.212388793,101.66,100,0.212388793,101.66,100,0.217105892,103.11,100,0.217105892,103.11,100,0.217105892,103.11,100,0.212388793,101.66,100,0.212388793,101.66,100,0.212388793,101.66,100
82017,0.767394516,103.11,100,0.767394516,103.11,100,0.767394516,103.11,100,0.767394516,103.11,100,0.767394516,103.11,100,0.750721195,101.66,100,0.748238663,101.66,100,0.750721195,101.66,100,0.750721195,101.66,100,0.750721195,101.66,100,0.767394516,103.11,100,0.767394516,103.11,100,0.767394516,103.11,100,0.750721195,101.66,100,0.750721195,101.66,100,0.750721195,101.66,100
82018,4.368398962,103.11,100,4.368398962,103.11,100,4.368398962,103.11,100,4.368398962,103.11,100,4.368398962,103.11,100,4.273485961,101.66,100,4.259354127,101.66,100,4.273485961,101.66,100,4.273485961,101.66,100,4.273485961,101.66,100,4.368398962,103.11,100,4.368398962,103.11,100,4.368398962,103.11,100,4.273485961,101.66,100,4.273485961,101.66,100,4.273485961,101.66,100
82019,5.048134224,103.11,100,5.048134224,103.11,100,5.048134224,103.11,100,5.048134224,103.11,100,5.048134224,103.11,100,4.938452491,101.66,100,4.922121704,101.66,100,4.938452491,101.66,100,4.938452491,101.66,100,4.938452491,101.66,100,5.048134224,103.11,100,5.048134224,103.11,100,5.048134224,103.11,100,4.938452491,101.66,100,4.938452491,101.66,100,4.938452491,101.66,100
82020,4.871257137,103.11,100,4.871257137,103.11,100,4.871257137,103.11,100,4.871257137,103.11,100,4.871257137,103.11,100,4.905196471,101.66,100,4.892233752,101.66,100,4.905196471,101.66,100,4.905196471,101.66,100,4.905196471,101.66,100,4.871257137,103.11,100,4.871257137,103.11,100,4.871257137,103.11,100,4.905196471,101.66,100,4.905196471,101.66,100,4.905196471,101.66,100
82021,4.80791951,103.11,100,4.80791951,103.11,100,4.80791951,103.11,100,4.80791951,103.11,100,4.80791951,103.11,100,4.841417554,101.66,100,4.82862338,101.66,100,4.841417554,101.66,100,4.841417554,101.66,100,4.841417554,101.66,100,4.80791951,103.11,100,4.80791951,103.11,100,4.80791951,103.11,100,4.841417554,101.66,100,4.841417554,101.66,100,4.841417554,101.66,100
82022,4.48624124,103.11,100,4.48624124,103.11,100,4.48624124,103.11,100,4.48624124,103.11,100,4.48624124,103.11,100,4.556085801,101.66,100,4.531656595,101.66,100,4.556085801,101.66,100,4.556085801,101.66,100,4.556085801,101.66,100,4.48624124,103.11,100,4.48624124,103.11,100,4.48624124,103.11,100,4.556085801,101.66,100,4.556085801,101.66,100,4.556085801,101.66,100
82023,4.315606419,103.11,100,4.315606419,103.11,100,4.315606419,103.11,100,4.315606419,103.11,100,4.315606419,103.11,100,4.382794433,101.66,100,4.359294395,101.66,100,4.382794433,101.66,100,4.382794433,101.66,100,4.382794433,101.66,100,4.315606419,103.11,100,4.315606419,103.11,100,4.315606419,103.11,100,4.382794433,101.66,100,4.382794433,101.66,100,4.382794433,101.66,100
82024,4.302488205,103.11,100,4.302488205,103.11,100,4.302488205,103.11,100,4.302488205,103.11,100,4.302488205,103.11,100,4.369471986,101.66,100,4.346043382,101.66,100,4.369471986,101.66,100,4.369471986,101.66,100,4.369471986,101.66,100,4.302488205,103.11,100,4.302488205,103.11,100,4.302488205,103.11,100,4.369471986,101.66,100,4.369471986,101.66,100,4.369471986,101.66,100
