;,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48
;,CZ:,1,,CZ:,2,,CZ:,3,,CZ:,4,,CZ:,5,,CZ:,6,,CZ:,7,,CZ:,8,,CZ:,9,,CZ:,10,,CZ:,11,,CZ:,12,,CZ:,13,,CZ:,14,,CZ:,15,,CZ:,16,
;,Elec,NatGas,Propane,Elec,NatGas,Propane,Elec,NatGas,Propane,Elec,NatGas,Propane,Elec,NatGas,Propane,Elec,NatGas,Propane,Elec,NatGas,Propane,Elec,NatGas,Propane,Elec,NatGas,Propane,Elec,NatGas,Propane,Elec,NatGas,Propane,Elec,NatGas,Propane,Elec,NatGas,Propane,Elec,NatGas,Propane,Elec,NatGas,Propane,Elec,NatGas,Propane
; MoDaHr,TDV/Btu,TDV/Btu,TDV/Btu,TDV/Btu,TDV/Btu,TDV/Btu,TDV/Btu,TDV/Btu,TDV/Btu,TDV/Btu,TDV/Btu,TDV/Btu,TDV/Btu,TDV/Btu,TDV/Btu,TDV/Btu,TDV/Btu,TDV/Btu,TDV/Btu,TDV/Btu,TDV/Btu,TDV/Btu,TDV/Btu,TDV/Btu,TDV/Btu,TDV/Btu,TDV/Btu,TDV/Btu,TDV/Btu,TDV/Btu,TDV/Btu,TDV/Btu,TDV/Btu,TDV/Btu,TDV/Btu,TDV/Btu,TDV/Btu,TDV/Btu,TDV/Btu,TDV/Btu,TDV/Btu,TDV/Btu,TDV/Btu,TDV/Btu,TDV/Btu,TDV/Btu,TDV/Btu,TDV/Btu
12501,25.7336787,223.11,492.61,25.4992056,223.11,492.61,25.6688317,223.11,492.61,25.5169532,223.11,492.61,25.6500602,223.11,492.61,24.9579038,225.26,492.61,25.4196827,218.91,492.61,24.645273,225.26,492.61,24.5309375,225.26,492.61,24.5490264,225.26,492.61,25.4486932,223.11,492.61,25.4756559,223.11,492.61,25.6155889,223.11,492.61,24.6971506,225.26,492.61,24.7780387,225.26,492.61,25.7606414,225.26,492.61
12502,25.6674665,223.11,492.61,25.4329934,223.11,492.61,25.6026195,223.11,492.61,25.450741,223.11,492.61,25.583848,223.11,492.61,24.7893016,225.26,492.61,25.2514218,218.91,492.61,24.4766708,225.26,492.61,24.3623353,225.26,492.61,24.3804242,225.26,492.61,25.382481,223.11,492.61,25.4094437,223.11,492.61,25.5493767,223.11,492.61,24.5285484,225.26,492.61,24.6094365,225.26,492.61,25.5920392,225.26,492.61
12503,25.6459646,223.11,492.61,25.4114915,223.11,492.61,25.5807763,223.11,492.61,25.4288978,223.11,492.61,25.5620048,223.11,492.61,24.6295732,225.26,492.61,25.0920347,218.91,492.61,24.3169424,225.26,492.61,24.2026069,225.26,492.61,24.2206958,225.26,492.61,25.3606378,223.11,492.61,25.3879418,223.11,492.61,25.5275335,223.11,492.61,24.36882,225.26,492.61,24.4497081,225.26,492.61,25.4323108,225.26,492.61
12504,25.6288996,223.11,492.61,25.3944265,223.11,492.61,25.5637113,223.11,492.61,25.4121741,223.11,492.61,25.5452811,223.11,492.61,24.6224059,225.26,492.61,25.0845261,218.91,492.61,24.3094338,225.26,492.61,24.1950983,225.26,492.61,24.2131872,225.26,492.61,25.3439141,223.11,492.61,25.3708768,223.11,492.61,25.5108098,223.11,492.61,24.3616527,225.26,492.61,24.4425408,225.26,492.61,25.4248022,225.26,492.61
12505,25.6439168,223.11,492.61,25.4094437,223.11,492.61,25.5787285,223.11,492.61,25.4271913,223.11,492.61,25.5602983,223.11,492.61,24.7623389,225.26,492.61,25.2244591,218.91,492.61,24.4497081,225.26,492.61,24.3350313,225.26,492.61,24.3531202,225.26,492.61,25.3589313,223.11,492.61,25.385894,223.11,492.61,25.525827,223.11,492.61,24.5015857,225.26,492.61,24.5824738,225.26,492.61,25.5647352,225.26,492.61
12506,25.7087638,223.11,492.61,25.4742907,223.11,492.61,25.6439168,223.11,492.61,25.4920383,223.11,492.61,25.6251453,223.11,492.61,24.931965,225.26,492.61,25.3937439,218.91,492.61,24.6189929,225.26,492.61,24.5046574,225.26,492.61,24.5227463,225.26,492.61,25.4237783,223.11,492.61,25.4510823,223.11,492.61,25.590674,223.11,492.61,24.6712118,225.26,492.61,24.7520999,225.26,492.61,25.7343613,225.26,492.61
12507,26.0845351,223.11,492.61,25.850062,223.11,492.61,26.0193468,223.11,492.61,25.8678096,223.11,492.61,26.0009166,223.11,492.61,25.3268491,225.26,492.61,25.7876041,218.91,492.61,25.013877,225.26,492.61,24.8995415,225.26,492.61,24.9176304,225.26,492.61,25.7995496,223.11,492.61,25.8265123,223.11,492.61,25.9664453,223.11,492.61,25.0660959,225.26,492.61,25.146984,225.26,492.61,26.1292454,225.26,492.61
12508,26.2517721,223.11,492.61,26.017299,223.11,492.61,26.1865838,223.11,492.61,26.0350466,223.11,492.61,26.1681536,223.11,492.61,25.5104685,225.26,492.61,25.9708822,218.91,492.61,25.1974964,225.26,492.61,25.0831609,225.26,492.61,25.1012498,225.26,492.61,25.9667866,223.11,492.61,25.9937493,223.11,492.61,26.1336823,223.11,492.61,25.249374,225.26,492.61,25.3302621,225.26,492.61,26.3128648,225.26,492.61
12509,25.6995487,223.11,492.61,25.4650756,223.11,492.61,25.6343604,223.11,492.61,25.4828232,223.11,492.61,25.6159302,223.11,492.61,24.7265024,225.26,492.61,25.1886226,218.91,492.61,24.4138716,225.26,492.61,24.2995361,225.26,492.61,24.317625,225.26,492.61,25.4145632,223.11,492.61,25.4415259,223.11,492.61,25.5814589,223.11,492.61,24.4657492,225.26,492.61,24.5466373,225.26,492.61,25.52924,225.26,492.61
12510,25.0404984,223.11,492.61,24.8060253,223.11,492.61,24.9753101,223.11,492.61,24.8237729,223.11,492.61,24.9568799,223.11,492.61,24.0817867,225.26,492.61,24.5452721,218.91,492.61,23.7691559,225.26,492.61,23.6548204,225.26,492.61,23.6729093,225.26,492.61,24.7555129,223.11,492.61,24.7824756,223.11,492.61,24.9224086,223.11,492.61,23.8210335,225.26,492.61,23.9019216,225.26,492.61,24.8845243,225.26,492.61
12511,24.8640463,223.11,492.61,24.6295732,223.11,492.61,24.798858,223.11,492.61,24.6469795,223.11,492.61,24.7800865,223.11,492.61,22.624777,225.26,492.61,23.0920167,218.91,492.61,22.3118049,225.26,492.61,22.1974694,225.26,492.61,22.2155583,225.26,492.61,24.5787195,223.11,492.61,24.6060235,223.11,492.61,24.7459565,223.11,492.61,22.3640238,225.26,492.61,22.4449119,225.26,492.61,23.4271733,225.26,492.61
12512,24.7763322,223.11,492.61,24.5415178,223.11,492.61,24.7111439,223.11,492.61,24.5592654,223.11,492.61,24.6923724,223.11,492.61,22.402932,225.26,492.61,22.870513,218.91,492.61,22.0899599,225.26,492.61,21.9756244,225.26,492.61,21.9937133,225.26,492.61,24.4910054,223.11,492.61,24.5183094,223.11,492.61,24.6579011,223.11,492.61,22.1421788,225.26,492.61,22.2230669,225.26,492.61,23.2053283,225.26,492.61
12513,24.7387892,223.11,492.61,24.5043161,223.11,492.61,24.6736009,223.11,492.61,24.5220637,223.11,492.61,24.6551707,223.11,492.61,21.754462,225.26,492.61,22.2240908,218.91,492.61,21.4414899,225.26,492.61,21.3271544,225.26,492.61,21.3452433,225.26,492.61,24.4538037,223.11,492.61,24.4807664,223.11,492.61,24.6206994,223.11,492.61,21.4937088,225.26,492.61,21.5745969,225.26,492.61,22.5568583,225.26,492.61
12514,24.8712136,223.11,492.61,24.6367405,223.11,492.61,24.8060253,223.11,492.61,24.6544881,223.11,492.61,24.7875951,223.11,492.61,22.9821181,225.26,492.61,23.4483339,218.91,492.61,22.669146,225.26,492.61,22.5548105,225.26,492.61,22.5728994,225.26,492.61,24.5862281,223.11,492.61,24.6131908,223.11,492.61,24.7531238,223.11,492.61,22.7213649,225.26,492.61,22.802253,225.26,492.61,23.7845144,225.26,492.61
12515,24.9787231,223.11,492.61,24.74425,223.11,492.61,24.9135348,223.11,492.61,24.7619976,223.11,492.61,24.8951046,223.11,492.61,23.48144,225.26,492.61,23.9462906,218.91,492.61,23.1684679,225.26,492.61,23.0541324,225.26,492.61,23.0722213,225.26,492.61,24.6937376,223.11,492.61,24.7207003,223.11,492.61,24.8606333,223.11,492.61,23.2203455,225.26,492.61,23.3015749,225.26,492.61,24.2838363,225.26,492.61
12516,25.6514254,223.11,492.61,25.4169523,223.11,492.61,25.5862371,223.11,492.61,25.4346999,223.11,492.61,25.5678069,223.11,492.61,24.669164,225.26,492.61,25.1312842,218.91,492.61,24.3561919,225.26,492.61,24.2418564,225.26,492.61,24.2599453,225.26,492.61,25.3664399,223.11,492.61,25.3934026,223.11,492.61,25.5333356,223.11,492.61,24.4084108,225.26,492.61,24.4892989,225.26,492.61,25.4715603,225.26,492.61
12517,26.4353915,223.11,492.61,26.2009184,223.11,492.61,26.3702032,223.11,492.61,26.218666,223.11,492.61,26.351773,223.11,492.61,25.6971596,225.26,492.61,26.157232,218.91,492.61,25.3841875,225.26,492.61,25.269852,225.26,492.61,25.2879409,225.26,492.61,26.1500647,223.11,492.61,26.1773687,223.11,492.61,26.3173017,223.11,492.61,25.4364064,225.26,492.61,25.5172945,225.26,492.61,26.4995559,225.26,492.61
12518,26.5507509,223.11,492.61,26.3162778,223.11,492.61,26.4855626,223.11,492.61,26.3340254,223.11,492.61,26.4671324,223.11,492.61,25.9043287,225.26,492.61,26.3640598,218.91,492.61,25.5916979,225.26,492.61,25.4773624,225.26,492.61,25.4954513,225.26,492.61,26.2657654,223.11,492.61,26.2927281,223.11,492.61,26.4326611,223.11,492.61,25.6435755,225.26,492.61,25.7244636,225.26,492.61,26.7070663,225.26,492.61
12519,51.041415,223.11,492.61,26.3173017,223.11,492.61,26.4865865,223.11,492.61,26.3350493,223.11,492.61,26.4681563,223.11,492.61,25.9132025,225.26,492.61,26.3725923,218.91,492.61,25.6002304,225.26,492.61,25.4858949,225.26,492.61,25.5039838,225.26,492.61,26.2667893,223.11,492.61,26.293752,223.11,492.61,26.433685,223.11,492.61,25.6524493,225.26,492.61,25.7333374,225.26,492.61,55.1571517,225.26,492.61
12520,78.9662397,223.11,492.61,26.3173017,223.11,492.61,26.4865865,223.11,492.61,26.3350493,223.11,492.61,26.4681563,223.11,492.61,25.9179807,225.26,492.61,26.3777118,218.91,492.61,25.6053499,225.26,492.61,25.4910144,225.26,492.61,25.5091033,225.26,492.61,26.2667893,223.11,492.61,26.293752,223.11,492.61,26.433685,223.11,492.61,25.6572275,225.26,492.61,25.7381156,225.26,492.61,59.1930242,225.26,492.61
12521,62.4572174,223.11,492.61,26.3186669,223.11,492.61,26.4879517,223.11,492.61,26.3364145,223.11,492.61,26.4695215,223.11,492.61,25.9111547,225.26,492.61,26.3705445,218.91,492.61,25.5981826,225.26,492.61,25.4838471,225.26,492.61,25.501936,225.26,492.61,26.2681545,223.11,492.61,26.2951172,223.11,492.61,26.4350502,223.11,492.61,25.6504015,225.26,492.61,25.7312896,225.26,492.61,54.1257431,225.26,492.61
12522,26.5545052,223.11,492.61,26.3196908,223.11,492.61,26.4893169,223.11,492.61,26.3374384,223.11,492.61,26.4705454,223.11,492.61,25.884192,225.26,492.61,26.3439231,218.91,492.61,25.5712199,225.26,492.61,25.4568844,225.26,492.61,25.4749733,225.26,492.61,26.2691784,223.11,492.61,26.2964824,223.11,492.61,26.4360741,223.11,492.61,25.6234388,225.26,492.61,25.7043269,225.26,492.61,26.6865883,225.26,492.61
12523,26.4323198,223.11,492.61,26.1978467,223.11,492.61,26.3671315,223.11,492.61,26.2155943,223.11,492.61,26.3487013,223.11,492.61,25.7084225,225.26,492.61,26.1684949,218.91,492.61,25.3957917,225.26,492.61,25.2814562,225.26,492.61,25.2995451,225.26,492.61,26.1473343,223.11,492.61,26.174297,223.11,492.61,26.31423,223.11,492.61,25.4476693,225.26,492.61,25.5285574,225.26,492.61,26.5111601,225.26,492.61
12524,25.8954549,223.11,492.61,25.6609818,223.11,492.61,25.8302666,223.11,492.61,25.6787294,223.11,492.61,25.8118364,223.11,492.61,25.1739467,225.26,492.61,25.635043,218.91,492.61,24.8609746,225.26,492.61,24.7466391,225.26,492.61,24.764728,225.26,492.61,25.6104694,223.11,492.61,25.6374321,223.11,492.61,25.7773651,223.11,492.61,24.9131935,225.26,492.61,24.9940816,225.26,492.61,25.976343,225.26,492.61
12601,25.8381165,223.11,492.61,25.6036434,223.11,492.61,25.7729282,223.11,492.61,25.621391,223.11,492.61,25.754498,223.11,492.61,25.0503961,225.26,492.61,25.5118337,218.91,492.61,24.737424,225.26,492.61,24.6230885,225.26,492.61,24.6411774,225.26,492.61,25.553131,223.11,492.61,25.5800937,223.11,492.61,25.7200267,223.11,492.61,24.7896429,225.26,492.61,24.870531,225.26,492.61,25.8527924,225.26,492.61
12602,25.8145668,223.11,492.61,25.5800937,223.11,492.61,25.7493785,223.11,492.61,25.5978413,223.11,492.61,25.7309483,223.11,492.61,24.7896429,225.26,492.61,25.2514218,218.91,492.61,24.4766708,225.26,492.61,24.3623353,225.26,492.61,24.3804242,225.26,492.61,25.5295813,223.11,492.61,25.556544,223.11,492.61,25.696477,223.11,492.61,24.5288897,225.26,492.61,24.6097778,225.26,492.61,25.5920392,225.26,492.61
12603,25.8019387,223.11,492.61,25.5674656,223.11,492.61,25.7367504,223.11,492.61,25.5848719,223.11,492.61,25.7179789,223.11,492.61,24.754489,225.26,492.61,25.2162679,218.91,492.61,24.4415169,225.26,492.61,24.3271814,225.26,492.61,24.3452703,225.26,492.61,25.5166119,223.11,492.61,25.5439159,223.11,492.61,25.6835076,223.11,492.61,24.4933945,225.26,492.61,24.5746239,225.26,492.61,25.5568853,225.26,492.61
12604,25.8121777,223.11,492.61,25.5777046,223.11,492.61,25.7473307,223.11,492.61,25.5954522,223.11,492.61,25.7285592,223.11,492.61,24.7684823,225.26,492.61,25.2306025,218.91,492.61,24.4558515,225.26,492.61,24.341516,225.26,492.61,24.3596049,225.26,492.61,25.5271922,223.11,492.61,25.5544962,223.11,492.61,25.6940879,223.11,492.61,24.5077291,225.26,492.61,24.5886172,225.26,492.61,25.5712199,225.26,492.61
12605,25.8422121,223.11,492.61,25.607739,223.11,492.61,25.7773651,223.11,492.61,25.6254866,223.11,492.61,25.7585936,223.11,492.61,24.9739449,225.26,492.61,25.4353825,218.91,492.61,24.6609728,225.26,492.61,24.5466373,225.26,492.61,24.5647262,225.26,492.61,25.5572266,223.11,492.61,25.5845306,223.11,492.61,25.7241223,223.11,492.61,24.7131917,225.26,492.61,24.7940798,225.26,492.61,25.7763412,225.26,492.61
12606,25.8551815,223.11,492.61,25.6207084,223.11,492.61,25.7899932,223.11,492.61,25.638456,223.11,492.61,25.771563,223.11,492.61,25.1855509,225.26,492.61,25.6466472,218.91,492.61,24.8729201,225.26,492.61,24.7585846,225.26,492.61,24.7766735,225.26,492.61,25.570196,223.11,492.61,25.5971587,223.11,492.61,25.7370917,223.11,492.61,24.9247977,225.26,492.61,25.0056858,225.26,492.61,25.9882885,225.26,492.61
12607,26.065081,223.11,492.61,25.8306079,223.11,492.61,25.9998927,223.11,492.61,25.8480142,223.11,492.61,25.9811212,223.11,492.61,25.4022764,225.26,492.61,25.8630314,218.91,492.61,25.0896456,225.26,492.61,24.9749688,225.26,492.61,24.993399,225.26,492.61,25.7797542,223.11,492.61,25.8070582,223.11,492.61,25.9469912,223.11,492.61,25.1415232,225.26,492.61,25.2224113,225.26,492.61,26.205014,225.26,492.61
12608,26.0657636,223.11,492.61,25.8312905,223.11,492.61,26.0005753,223.11,492.61,25.8490381,223.11,492.61,25.9821451,223.11,492.61,25.4326521,225.26,492.61,25.8930658,218.91,492.61,25.11968,225.26,492.61,25.0053445,225.26,492.61,25.0234334,225.26,492.61,25.7807781,223.11,492.61,25.8077408,223.11,492.61,25.9476738,223.11,492.61,25.1718989,225.26,492.61,25.252787,225.26,492.61,26.2350484,225.26,492.61
12609,26.0493812,223.11,492.61,25.8149081,223.11,492.61,25.9841929,223.11,492.61,25.8326557,223.11,492.61,25.9657627,223.11,492.61,25.0060271,225.26,492.61,25.4797515,218.91,492.61,24.693055,225.26,492.61,24.5787195,225.26,492.61,24.5968084,225.26,492.61,25.7640544,223.11,492.61,25.7913584,223.11,492.61,25.9312914,223.11,492.61,24.7452739,225.26,492.61,24.826162,225.26,492.61,25.8084234,225.26,492.61
12610,25.9446021,223.11,492.61,25.710129,223.11,492.61,25.8797551,223.11,492.61,25.7278766,223.11,492.61,25.8609836,223.11,492.61,24.9084153,225.26,492.61,25.3821397,218.91,492.61,24.5954432,225.26,492.61,24.4811077,225.26,492.61,24.4991966,225.26,492.61,25.6596166,223.11,492.61,25.6865793,223.11,492.61,25.8265123,223.11,492.61,24.6476621,225.26,492.61,24.7285502,225.26,492.61,25.7108116,225.26,492.61
12611,25.8599597,223.11,492.61,25.6254866,223.11,492.61,25.7951127,223.11,492.61,25.6432342,223.11,492.61,25.7763412,223.11,492.61,24.8350358,225.26,492.61,25.3091015,218.91,492.61,24.522405,225.26,492.61,24.4080695,225.26,492.61,24.4261584,225.26,492.61,25.5749742,223.11,492.61,25.6022782,223.11,492.61,25.7418699,223.11,492.61,24.5742826,225.26,492.61,24.6551707,225.26,492.61,25.6377734,225.26,492.61
12612,25.8005735,223.11,492.61,25.5661004,223.11,492.61,25.7357265,223.11,492.61,25.583848,223.11,492.61,25.716955,223.11,492.61,24.7667758,225.26,492.61,25.2408415,218.91,492.61,24.4538037,225.26,492.61,24.3394682,225.26,492.61,24.3575571,225.26,492.61,25.515588,223.11,492.61,25.542892,223.11,492.61,25.6824837,223.11,492.61,24.5060226,225.26,492.61,24.5869107,225.26,492.61,25.5691721,225.26,492.61
12613,25.5886262,223.11,492.61,25.3541531,223.11,492.61,25.5234379,223.11,492.61,25.3719007,223.11,492.61,25.5046664,223.11,492.61,24.5538046,225.26,492.61,25.0278703,218.91,492.61,24.2408325,225.26,492.61,24.126497,225.26,492.61,24.1445859,225.26,492.61,25.3032994,223.11,492.61,25.3306034,223.11,492.61,25.4705364,223.11,492.61,24.2930514,225.26,492.61,24.3739395,225.26,492.61,25.3562009,225.26,492.61
12614,25.5456224,223.11,492.61,25.3111493,223.11,492.61,25.4804341,223.11,492.61,25.3288969,223.11,492.61,25.4620039,223.11,492.61,24.5411765,225.26,492.61,25.0152422,218.91,492.61,24.2285457,225.26,492.61,24.1142102,225.26,492.61,24.1322991,225.26,492.61,25.2606369,223.11,492.61,25.2875996,223.11,492.61,25.4275326,223.11,492.61,24.2804233,225.26,492.61,24.3613114,225.26,492.61,25.3439141,225.26,492.61
12615,25.3865766,223.11,492.61,25.1521035,223.11,492.61,25.3217296,223.11,492.61,25.1698511,223.11,492.61,25.3029581,223.11,492.61,24.4770121,225.26,492.61,24.9582451,218.91,492.61,24.1643813,225.26,492.61,24.0497045,225.26,492.61,24.0677934,225.26,492.61,25.1015911,223.11,492.61,25.1285538,223.11,492.61,25.2684868,223.11,492.61,24.2162589,225.26,492.61,24.297147,225.26,492.61,25.2794084,225.26,492.61
12616,26.00706,223.11,492.61,25.7725869,223.11,492.61,25.9418717,223.11,492.61,25.7903345,223.11,492.61,25.9234415,223.11,492.61,25.0920347,225.26,492.61,25.5732677,218.91,492.61,24.7794039,225.26,492.61,24.6647271,225.26,492.61,24.6831573,225.26,492.61,25.7217332,223.11,492.61,25.7490372,223.11,492.61,25.8889702,223.11,492.61,24.8312815,225.26,492.61,24.9121696,225.26,492.61,25.8947723,225.26,492.61
12617,26.2193486,223.11,492.61,25.9848755,223.11,492.61,26.1541603,223.11,492.61,26.0026231,223.11,492.61,26.1357301,223.11,492.61,25.4998882,225.26,492.61,25.9811212,218.91,492.61,25.1872574,225.26,492.61,25.0725806,225.26,492.61,25.0906695,225.26,492.61,25.9343631,223.11,492.61,25.9613258,223.11,492.61,26.1012588,223.11,492.61,25.239135,225.26,492.61,25.3200231,225.26,492.61,26.3022845,225.26,492.61
12618,26.5787375,223.11,492.61,26.3442644,223.11,492.61,26.5135492,223.11,492.61,26.3616707,223.11,492.61,26.4947777,223.11,492.61,26.0302684,225.26,492.61,26.5115014,218.91,492.61,25.7172963,225.26,492.61,25.6029608,225.26,492.61,25.6210497,225.26,492.61,26.2934107,223.11,492.61,26.3207147,223.11,492.61,26.4603064,223.11,492.61,25.7695152,225.26,492.61,25.8504033,225.26,492.61,26.8326647,225.26,492.61
12619,103.093078,223.11,492.61,26.344947,223.11,492.61,42.054986,223.11,492.61,26.3626946,223.11,492.61,73.2798404,223.11,492.61,27.2374465,225.26,492.61,27.7186795,218.91,492.61,26.9244744,225.26,492.61,26.8101389,225.26,492.61,26.8282278,225.26,492.61,26.2944346,223.11,492.61,26.3213973,223.11,492.61,26.4613303,223.11,492.61,26.9766933,225.26,492.61,27.0575814,225.26,492.61,28.0398428,225.26,492.61
12620,123.4632272,223.11,492.61,26.3446057,223.11,492.61,59.6036081,223.11,492.61,26.3623533,223.11,492.61,104.7043553,223.11,492.61,27.2992218,225.26,492.61,27.7804548,218.91,492.61,26.986591,225.26,492.61,26.8722555,225.26,492.61,26.8903444,225.26,492.61,26.293752,223.11,492.61,26.321056,223.11,492.61,26.460989,223.11,492.61,27.0384686,225.26,492.61,27.1193567,225.26,492.61,31.0920887,225.26,492.61
12621,127.2458551,223.11,492.61,26.3951181,223.11,492.61,61.8459491,223.11,492.61,26.4128657,223.11,492.61,109.6815332,223.11,492.61,27.1214045,225.26,492.61,27.5937637,218.91,492.61,26.8087737,225.26,492.61,26.6944382,225.26,492.61,26.7125271,225.26,492.61,26.3446057,223.11,492.61,26.3715684,223.11,492.61,26.5115014,223.11,492.61,26.8606513,225.26,492.61,26.9415394,225.26,492.61,27.9241421,225.26,492.61
12622,26.6142327,223.11,492.61,26.3797596,223.11,492.61,26.5490444,223.11,492.61,26.3975072,223.11,492.61,26.5306142,223.11,492.61,25.9227589,225.26,492.61,26.3958007,218.91,492.61,25.6097868,225.26,492.61,25.4954513,225.26,492.61,25.5135402,225.26,492.61,26.3292472,223.11,492.61,26.3562099,223.11,492.61,26.4961429,223.11,492.61,25.6620057,225.26,492.61,25.7428938,225.26,492.61,26.7251552,225.26,492.61
12623,26.0800982,223.11,492.61,25.8456251,223.11,492.61,26.0149099,223.11,492.61,25.8633727,223.11,492.61,25.9961384,223.11,492.61,25.4114915,225.26,492.61,25.8722465,218.91,492.61,25.0988607,225.26,492.61,24.9845252,225.26,492.61,25.0026141,225.26,492.61,25.7947714,223.11,492.61,25.8220754,223.11,492.61,25.9620084,223.11,492.61,25.1507383,225.26,492.61,25.2316264,225.26,492.61,26.2142291,225.26,492.61
12624,25.8695161,223.11,492.61,25.635043,223.11,492.61,25.8046691,223.11,492.61,25.6527906,223.11,492.61,25.7858976,223.11,492.61,25.1872574,225.26,492.61,25.6483537,218.91,492.61,24.8742853,225.26,492.61,24.7599498,225.26,492.61,24.7780387,225.26,492.61,25.5845306,223.11,492.61,25.6114933,223.11,492.61,25.7514263,223.11,492.61,24.9265042,225.26,492.61,25.0073923,225.26,492.61,25.9896537,225.26,492.61
12701,25.3626856,223.11,492.61,25.1282125,223.11,492.61,25.2974973,223.11,492.61,25.1459601,223.11,492.61,25.2790671,223.11,492.61,24.6172864,225.26,492.61,25.0794066,218.91,492.61,24.3043143,225.26,492.61,24.1899788,225.26,492.61,24.2080677,225.26,492.61,25.0777001,223.11,492.61,25.1046628,223.11,492.61,25.2445958,223.11,492.61,24.3565332,225.26,492.61,24.4374213,225.26,492.61,25.4196827,225.26,492.61
12702,25.3579074,223.11,492.61,25.1234343,223.11,492.61,25.2927191,223.11,492.61,25.1411819,223.11,492.61,25.2742889,223.11,492.61,24.372233,225.26,492.61,24.8350358,218.91,492.61,24.0592609,225.26,492.61,23.9449254,225.26,492.61,23.9630143,225.26,492.61,25.0729219,223.11,492.61,25.0998846,223.11,492.61,25.2398176,223.11,492.61,24.1114798,225.26,492.61,24.1923679,225.26,492.61,25.1746293,225.26,492.61
12703,25.355177,223.11,492.61,25.1207039,223.11,492.61,25.2899887,223.11,492.61,25.1384515,223.11,492.61,25.2715585,223.11,492.61,24.3340074,225.26,492.61,24.7968102,218.91,492.61,24.0210353,225.26,492.61,23.9066998,225.26,492.61,23.9247887,225.26,492.61,25.0701915,223.11,492.61,25.0971542,223.11,492.61,25.2370872,223.11,492.61,24.0732542,225.26,492.61,24.1541423,225.26,492.61,25.1364037,225.26,492.61
12704,25.3555183,223.11,492.61,25.1210452,223.11,492.61,25.29033,223.11,492.61,25.1384515,223.11,492.61,25.2715585,223.11,492.61,24.3561919,225.26,492.61,24.8189947,218.91,492.61,24.0435611,225.26,492.61,23.9292256,225.26,492.61,23.9473145,225.26,492.61,25.0701915,223.11,492.61,25.0974955,223.11,492.61,25.2370872,223.11,492.61,24.0954387,225.26,492.61,24.1763268,225.26,492.61,25.1589295,225.26,492.61
12705,25.3599552,223.11,492.61,25.1254821,223.11,492.61,25.2951082,223.11,492.61,25.1432297,223.11,492.61,25.2763367,223.11,492.61,24.4251345,225.26,492.61,24.8879373,218.91,492.61,24.1125037,225.26,492.61,23.9978269,225.26,492.61,24.0159158,225.26,492.61,25.0749697,223.11,492.61,25.1019324,223.11,492.61,25.2418654,223.11,492.61,24.1643813,225.26,492.61,24.2452694,225.26,492.61,25.2275308,225.26,492.61
12706,25.3609791,223.11,492.61,25.126506,223.11,492.61,25.2957908,223.11,492.61,25.1442536,223.11,492.61,25.2773606,223.11,492.61,24.7118265,225.26,492.61,25.1739467,218.91,492.61,24.3991957,225.26,492.61,24.2845189,225.26,492.61,24.3026078,225.26,492.61,25.0759936,223.11,492.61,25.1029563,223.11,492.61,25.2428893,223.11,492.61,24.4510733,225.26,492.61,24.5319614,225.26,492.61,25.5142228,225.26,492.61
12707,25.6957944,223.11,492.61,25.4613213,223.11,492.61,25.6306061,223.11,492.61,25.4787276,223.11,492.61,25.6118346,223.11,492.61,25.0391332,225.26,492.61,25.5005708,218.91,492.61,24.7265024,225.26,492.61,24.6121669,225.26,492.61,24.6302558,225.26,492.61,25.4104676,223.11,492.61,25.4377716,223.11,492.61,25.5773633,223.11,492.61,24.77838,225.26,492.61,24.8592681,225.26,492.61,25.8418708,225.26,492.61
12708,25.696477,223.11,492.61,25.4620039,223.11,492.61,25.6312887,223.11,492.61,25.4797515,223.11,492.61,25.6128585,223.11,492.61,25.0555156,225.26,492.61,25.5169532,218.91,492.61,24.7428848,225.26,492.61,24.628208,225.26,492.61,24.6462969,225.26,492.61,25.4114915,223.11,492.61,25.4384542,223.11,492.61,25.5783872,223.11,492.61,24.7947624,225.26,492.61,24.8756505,225.26,492.61,25.8579119,225.26,492.61
12709,25.5490354,223.11,492.61,25.3145623,223.11,492.61,25.4841884,223.11,492.61,25.3323099,223.11,492.61,25.4654169,223.11,492.61,24.4906641,225.26,492.61,24.9647298,218.91,492.61,24.177692,225.26,492.61,24.0633565,225.26,492.61,24.0814454,225.26,492.61,25.2640499,223.11,492.61,25.2910126,223.11,492.61,25.4309456,223.11,492.61,24.2299109,225.26,492.61,24.310799,225.26,492.61,25.2930604,225.26,492.61
12710,25.3845288,223.11,492.61,25.1500557,223.11,492.61,25.3193405,223.11,492.61,25.167462,223.11,492.61,25.300569,223.11,492.61,24.2756451,225.26,492.61,24.7500521,218.91,492.61,23.9630143,225.26,492.61,23.8486788,225.26,492.61,23.8667677,225.26,492.61,25.099202,223.11,492.61,25.126506,223.11,492.61,25.2660977,223.11,492.61,24.0148919,225.26,492.61,24.09578,225.26,492.61,25.0783827,225.26,492.61
