;,CEC Title-24 Residential Compliance Ruleset,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,2,2006,SingleFam,0,0,0.1,375,4,0,0,0,19,300,0,0.8,0.8,0.8,7.2,1,n/a,8,8,22,22,0.101,0.4,0.35,0.55,0.3,30,19,0,0,5016,0.7,Standard,0.65,0.4,0.18,0.5,0,0.1,0.1,- no insulation -,- no insulation -,- no insulation -,1,IECC-2006 ExtWall 2x4 16oc R13,IECC-2006 IntWall 2x4 16oc R13,T24-2013 ExtWall 6in Conc R13,T24-2013 UndWall 6in Conc R13,IECC-2006 Ceiling 2x4 24oc R30,IECC-2006 Roof R0 Ab,IECC-2006 ExtFloor 2x6 16oc R19,IECC-2006 ExtFloor 2x6 16oc R19,IECC-2006 FlrOvrCrawl 2x6 16oc R19,IECC-2006 FlrOvrCrawl 2x6 16oc R19,IECC-2006 IntFloor 2x6 16oc R19,0.00,3,not applic.,not compact,not compact,Standard,Standard,-1,0,0,- specify -,0,;,Check heated slab edge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,3,2006,SingleFam,0,0,0.1,375,4,0,0,0,20,300,0,0.8,0.8,0.8,7.2,1,n/a,8,8,22,22,0.101,0.4,0.35,0.55,0.3,30,19,0,0,5016,0.7,Standard,0.65,0.4,0.18,0.5,0,0.1,0.1,- no insulation -,- no insulation -,- no insulation -,1,IECC-2006 ExtWall 2x4 16oc R13,IECC-2006 IntWall 2x4 16oc R13,T24-2013 ExtWall 6in Conc R13,T24-2013 UndWall 6in Conc R13,IECC-2006 Ceiling 2x4 24oc R30,IECC-2006 Roof R0 Ab,IECC-2006 ExtFloor 2x6 16oc R19,IECC-2006 ExtFloor 2x6 16oc R19,IECC-2006 FlrOvrCrawl 2x6 16oc R19,IECC-2006 FlrOvrCrawl 2x6 16oc R19,IECC-2006 IntFloor 2x6 16oc R19,0.00,3,not applic.,not compact,not compact,Standard,Standard,-1,0,0,- specify -,0,;,Check roof reflectance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,4,2006,SingleFam,0,0,0.1,375,4,0,0,0,19,300,0,0.8,0.8,0.8,7.2,1,n/a,8,8,22,22,0.101,0.4,0.35,0.55,0.3,30,19,0,0,5016,0.7,Standard,0.65,0.4,0.18,0.5,0,0.1,0.1,- no insulation -,- no insulation -,- no insulation -,1,IECC-2006 ExtWall 2x4 16oc R13,IECC-2006 IntWall 2x4 16oc R13,T24-2013 ExtWall 6in Conc R13,T24-2013 UndWall 6in Conc R13,IECC-2006 Ceiling 2x4 24oc R30,IECC-2006 Roof R0 Ab,IECC-2006 ExtFloor 2x6 16oc R19,IECC-2006 ExtFloor 2x6 16oc R19,IECC-2006 FlrOvrCrawl 2x6 16oc R19,IECC-2006 FlrOvrCrawl 2x6 16oc R19,IECC-2006 IntFloor 2x6 16oc R19,0.00,3,not applic.,not compact,not compact,Standard,Standard,-1,0,0,- specify -,0,;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,5,2006,SingleFam,0,0,0.1,375,4,0,0,0,20,300,0,0.8,0.8,0.8,7.2,1,n/a,8,8,22,22,0.101,0.4,0.35,0.55,0.3,30,19,0,0,5016,0.7,Standard,0.65,0.4,0.18,0.5,0,0.1,0.1,- no insulation -,- no insulation -,- no insulation -,1,IECC-2006 ExtWall 2x4 16oc R13,IECC-2006 IntWall 2x4 16oc R13,T24-2013 ExtWall 6in Conc R13,T24-2013 UndWall 6in Conc R13,IECC-2006 Ceiling 2x4 24oc R30,IECC-2006 Roof R0 Ab,IECC-2006 ExtFloor 2x6 16oc R19,IECC-2006 ExtFloor 2x6 16oc R19,IECC-2006 FlrOvrCrawl 2x6 16oc R19,IECC-2006 FlrOvrCrawl 2x6 16oc R19,IECC-2006 IntFloor 2x6 16oc R19,0.00,3,not applic.,not compact,not compact,Standard,Standard,-1,0,0,- specify -,0,;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,6,2006,SingleFam,0,0,0.1,375,4,0,0,0,20,300,0,0.8,0.8,0.8,7.2,1,n/a,8,8,22,22,0.101,0.4,0.35,0.55,0.3,30,19,0,0,5016,0.7,Standard,0.65,0.4,0.18,0.5,0,0.1,0.1,- no insulation -,- no insulation -,- no insulation -,1,IECC-2006 ExtWall 2x4 16oc R13,IECC-2006 IntWall 2x4 16oc R13,T24-2013 ExtWall 6in Conc R13,T24-2013 UndWall 6in Conc R13,IECC-2006 Ceiling 2x4 24oc R30,IECC-2006 Roof R0 Ab,IECC-2006 ExtFloor 2x6 16oc R19,IECC-2006 ExtFloor 2x6 16oc R19,IECC-2006 FlrOvrCrawl 2x6 16oc R19,IECC-2006 FlrOvrCrawl 2x6 16oc R19,IECC-2006 IntFloor 2x6 16oc R19,0.00,3,not applic.,not compact,not compact,Standard,Standard,-1,0,0,- specify -,0,;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,7,2006,SingleFam,0,0,0.1,375,4,0,0,0,20,300,0,0.8,0.8,0.8,7.2,1,n/a,8,8,22,22,0.101,0.4,0.35,0.55,0.3,30,19,0,0,5016,0.7,Standard,0.65,0.4,0.18,0.5,0,0.1,0.1,- no insulation -,- no insulation -,- no insulation -,1,IECC-2006 ExtWall 2x4 16oc R13,IECC-2006 IntWall 2x4 16oc R13,T24-2013 ExtWall 6in Conc R13,T24-2013 UndWall 6in Conc R13,IECC-2006 Ceiling 2x4 24oc R30,IECC-2006 Roof R0 Ab,IECC-2006 ExtFloor 2x6 16oc R19,IECC-2006 ExtFloor 2x6 16oc R19,IECC-2006 FlrOvrCrawl 2x6 16oc R19,IECC-2006 FlrOvrCrawl 2x6 16oc R19,IECC-2006 IntFloor 2x6 16oc R19,0.00,3,not applic.,not compact,not compact,Standard,Standard,-1,0,0,- specify -,0,;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,8,2006,SingleFam,0,0,0.1,375,4,0,0,0,19,300,0,0.8,0.8,0.8,7.2,1,n/a,8,8,22,22,0.101,0.4,0.35,0.55,0.3,30,19,0,0,5016,0.7,Standard,0.65,0.4,0.18,0.5,0,0.1,0.1,- no insulation -,- no insulation -,- no insulation -,1,IECC-2006 ExtWall 2x4 16oc R13,IECC-2006 IntWall 2x4 16oc R13,T24-2013 ExtWall 6in Conc R13,T24-2013 UndWall 6in Conc R13,IECC-2006 Ceiling 2x4 24oc R30,IECC-2006 Roof R0 Ab,IECC-2006 ExtFloor 2x6 16oc R19,IECC-2006 ExtFloor 2x6 16oc R19,IECC-2006 FlrOvrCrawl 2x6 16oc R19,IECC-2006 FlrOvrCrawl 2x6 16oc R19,IECC-2006 IntFloor 2x6 16oc R19,0.00,3,not applic.,not compact,not compact,Standard,Standard,-1,0,0,- specify -,0,;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,9,2006,SingleFam,0,0,0.1,375,4,0,0,0,19,300,0,0.8,0.8,0.8,7.2,1,n/a,8,8,22,22,0.101,0.4,0.35,0.55,0.3,30,19,0,0,5016,0.7,Standard,0.65,0.4,0.18,0.5,0,0.1,0.1,- no insulation -,- no insulation -,- no insulation -,1,IECC-2006 ExtWall 2x4 16oc R13,IECC-2006 IntWall 2x4 16oc R13,T24-2013 ExtWall 6in Conc R13,T24-2013 UndWall 6in Conc R13,IECC-2006 Ceiling 2x4 24oc R30,IECC-2006 Roof R0 Ab,IECC-2006 ExtFloor 2x6 16oc R19,IECC-2006 ExtFloor 2x6 16oc R19,IECC-2006 FlrOvrCrawl 2x6 16oc R19,IECC-2006 FlrOvrCrawl 2x6 16oc R19,IECC-2006 IntFloor 2x6 16oc R19,0.00,3,not applic.,not compact,not compact,Standard,Standard,-1,0,0,- specify -,0,;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,10,2006,SingleFam,0,0,0.1,375,4,0,0,0,19,300,0,0.8,0.8,0.8,7.2,1,n/a,8,8,22,22,0.101,0.4,0.35,0.55,0.3,30,19,0,0,5016,0.7,Standard,0.65,0.4,0.18,0.5,0,0.1,0.1,- no insulation -,- no insulation -,- no insulation -,1,IECC-2006 ExtWall 2x4 16oc R13,IECC-2006 IntWall 2x4 16oc R13,T24-2013 ExtWall 6in Conc R13,T24-2013 UndWall 6in Conc R13,IECC-2006 Ceiling 2x4 24oc R30,IECC-2006 Roof R0 Ab,IECC-2006 ExtFloor 2x6 16oc R19,IECC-2006 ExtFloor 2x6 16oc R19,IECC-2006 FlrOvrCrawl 2x6 16oc R19,IECC-2006 FlrOvrCrawl 2x6 16oc R19,IECC-2006 IntFloor 2x6 16oc R19,0.00,3,not applic.,not compact,not compact,Standard,Standard,-1,0,0,- specify -,0,;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,11,2006,SingleFam,0,0,0.1,375,4,0,0,0,19,300,0,0.8,0.8,0.8,7.2,1,n/a,8,8,22,22,0.101,0.4,0.35,0.55,0.3,30,19,0,0,5016,0.7,Standard,0.65,0.4,0.18,0.5,0,0.1,0.1,- no insulation -,- no insulation -,- no insulation -,1,IECC-2006 ExtWall 2x4 16oc R13,IECC-2006 IntWall 2x4 16oc R13,T24-2013 ExtWall 6in Conc R13,T24-2013 UndWall 6in Conc R13,IECC-2006 Ceiling 2x4 24oc R30,IECC-2006 Roof R0 Ab,IECC-2006 ExtFloor 2x6 16oc R19,IECC-2006 ExtFloor 2x6 16oc R19,IECC-2006 FlrOvrCrawl 2x6 16oc R19,IECC-2006 FlrOvrCrawl 2x6 16oc R19,IECC-2006 IntFloor 2x6 16oc R19,0.00,3,not applic.,not compact,not compact,Standard,Standard,-1,0,0,- specify -,0,;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,12,2006,SingleFam,0,0,0.1,375,4,0,0,0,19,300,0,0.8,0.8,0.8,7.2,1,n/a,8,8,22,22,0.101,0.4,0.35,0.55,0.3,30,19,0,0,5016,0.7,Standard,0.65,0.4,0.18,0.5,0,0.1,0.1,- no insulation -,- no insulation -,- no insulation -,1,IECC-2006 ExtWall 2x4 16oc R13,IECC-2006 IntWall 2x4 16oc R13,T24-2013 ExtWall 6in Conc R13,T24-2013 UndWall 6in Conc R13,IECC-2006 Ceiling 2x4 24oc R30,IECC-2006 Roof R0 Ab,IECC-2006 ExtFloor 2x6 16oc R19,IECC-2006 ExtFloor 2x6 16oc R19,IECC-2006 FlrOvrCrawl 2x6 16oc R19,IECC-2006 FlrOvrCrawl 2x6 16oc R19,IECC-2006 IntFloor 2x6 16oc R19,0.00,3,not applic.,not compact,not compact,Standard,Standard,-1,0,0,- specify -,0,;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,13,2006,SingleFam,0,0,0.1,375,4,0,0,0,19,300,0,0.8,0.8,0.8,7.2,1,n/a,8,8,22,22,0.101,0.4,0.35,0.55,0.3,30,19,0,0,5016,0.7,Standard,0.65,0.4,0.18,0.5,0,0.1,0.1,- no insulation -,- no insulation -,- no insulation -,1,IECC-2006 ExtWall 2x4 16oc R13,IECC-2006 IntWall 2x4 16oc R13,T24-2013 ExtWall 6in Conc R13,T24-2013 UndWall 6in Conc R13,IECC-2006 Ceiling 2x4 24oc R30,IECC-2006 Roof R0 Ab,IECC-2006 ExtFloor 2x6 16oc R19,IECC-2006 ExtFloor 2x6 16oc R19,IECC-2006 FlrOvrCrawl 2x6 16oc R19,IECC-2006 FlrOvrCrawl 2x6 16oc R19,IECC-2006 IntFloor 2x6 16oc R19,0.00,3,not applic.,not compact,not compact,Standard,Standard,-1,0,0,- specify -,0,;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,14,2006,SingleFam,0,0,0.1,375,4,0,0,0,19,300,0,0.8,0.8,0.8,7.2,1,n/a,8,8,22,22,0.101,0.4,0.35,0.55,0.3,30,19,0,0,5016,0.7,Standard,0.65,0.4,0.18,0.5,0,0.1,0.1,- no insulation -,- no insulation -,- no insulation -,1,IECC-2006 ExtWall 2x4 16oc R13,IECC-2006 IntWall 2x4 16oc R13,T24-2013 ExtWall 6in Conc R13,T24-2013 UndWall 6in Conc R13,IECC-2006 Ceiling 2x4 24oc R30,IECC-2006 Roof R0 Ab,IECC-2006 ExtFloor 2x6 16oc R19,IECC-2006 ExtFloor 2x6 16oc R19,IECC-2006 FlrOvrCrawl 2x6 16oc R19,IECC-2006 FlrOvrCrawl 2x6 16oc R19,IECC-2006 IntFloor 2x6 16oc R19,0.00,3,not applic.,not compact,not compact,Standard,Standard,-1,0,0,- specify -,0,;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,15,2006,SingleFam,0,0,0.1,375,4,0,0,0,19,300,0,0.8,0.8,0.8,7.2,1,n/a,8,8,22,22,0.101,0.4,0.35,0.55,0.3,30,19,0,0,5016,0.7,Standard,0.65,0.4,0.18,0.5,0,0.1,0.1,- no insulation -,- no insulation -,- no insulation -,1,IECC-2006 ExtWall 2x4 16oc R13,IECC-2006 IntWall 2x4 16oc R13,T24-2013 ExtWall 6in Conc R13,T24-2013 UndWall 6in Conc R13,IECC-2006 Ceiling 2x4 24oc R30,IECC-2006 Roof R0 Ab,IECC-2006 ExtFloor 2x6 16oc R19,IECC-2006 ExtFloor 2x6 16oc R19,IECC-2006 FlrOvrCrawl 2x6 16oc R19,IECC-2006 FlrOvrCrawl 2x6 16oc R19,IECC-2006 IntFloor 2x6 16oc R19,0.00,3,not applic.,not compact,not compact,Standard,Standard,-1,0,0,- specify -,0,;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,16,2006,SingleFam,0,0,0.1,375,4,0,0,0,20,300,0,0.8,0.8,0.8,7.2,1,n/a,8,8,22,22,0.072,0.4,0.35,0.55,0.3,38,30,0,10048,15048,0.7,Standard,0.35,0.4,0.18,0.5,0,0.1,0.1,- no insulation -,- no insulation -,- no insulation -,1,IECC-2006 ExtWall 2x6 16oc R19,IECC-2006 IntWall 2x6 16oc R19,T24-2013 ExtWall 6in Conc R17,T24-2013 UndWall 6in Conc R15,IECC-2006 Ceiling 2x4 24oc R38,IECC-2006 Roof R0 Ab,IECC-2006 ExtFloor 2x10 16oc R30,IECC-2006 ExtFloor 2x10 16oc R30,IECC-2006 FlrOvrCrawl 2x10 16oc R30,IECC-2006 FlrOvrCrawl 2x10 16oc R30,IECC-2006 IntFloor 2x10 16oc R30,0.00,3,not applic.,not compact,not compact,Standard,Standard,-1,0,0,- specify -,0,;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1,2006,MultiFam,0,0,0.1,375,4,0,0,0,20,300,0,0.8,0.8,0.8,7.2,1,n/a,8,8,22,22,0.072,0.4,0.35,0.55,0.3,38,30,0,10024,15024,0.7,Standard,0.35,0.4,0.18,0.5,0,0.1,0.1,- no insulation -,- no insulation -,- no insulation -,1,IECC-2006 ExtWall 2x6 16oc R19,IECC-2006 IntWall 2x6 16oc R19,T24-2013 ExtWall 6in Conc R13,T24-2013 UndWall 6in Conc R13,IECC-2006 Ceiling 2x4 24oc R38,IECC-2006 Roof R0 Ab,IECC-2006 ExtFloor 2x10 16oc R30,IECC-2006 ExtFloor 2x10 16oc R30,IECC-2006 FlrOvrCrawl 2x10 16oc R30,IECC-2006 FlrOvrCrawl 2x10 16oc R30,IECC-2006 IntFloor 2x10 16oc R30,0.00,3,not applic.,not compact,not compact,Standard,Standard,-1,0,0,- specify -,0,;,Check conc floor Rval,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,2,2006,MultiFam,0,0,0.1,375,4,0,0,0,19,300,0,0.8,0.8,0.8,7.2,1,n/a,8,8,22,22,0.101,0.4,0.35,0.55,0.3,30,19,0,0,5016,0.7,Standard,0.65,0.4,0.18,0.5,0,0.1,0.1,- no insulation -,- no insulation -,- no insulation -,1,IECC-2006 ExtWall 2x4 16oc R13,IECC-2006 IntWall 2x4 16oc R13,T24-2013 ExtWall 6in Conc R13,T24-2013 UndWall 6in Conc R13,IECC-2006 Ceiling 2x4 24oc R30,IECC-2006 Roof R0 Ab,IECC-2006 ExtFloor 2x6 16oc R19,IECC-2006 ExtFloor 2x6 16oc R19,IECC-2006 FlrOvrCrawl 2x6 16oc R19,IECC-2006 FlrOvrCrawl 2x6 16oc R19,IECC-2006 IntFloor 2x6 16oc R19,0.00,3,not applic.,not compact,not compact,Standard,Standard,-1,0,0,- specify -,0,;,Check heated slab edge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,3,2006,MultiFam,0,0,0.1,375,4,0,0,0,20,300,0,0.8,0.8,0.8,7.2,1,n/a,8,8,22,22,0.101,0.4,0.35,0.55,0.3,30,19,0,0,5016,0.7,Standard,0.65,0.4,0.18,0.5,0,0.1,0.1,- no insulation -,- no insulation -,- no insulation -,1,IECC-2006 ExtWall 2x4 16oc R13,IECC-2006 IntWall 2x4 16oc R13,T24-2013 ExtWall 6in Conc R13,T24-2013 UndWall 6in Conc R13,IECC-2006 Ceiling 2x4 24oc R30,IECC-2006 Roof R0 Ab,IECC-2006 ExtFloor 2x6 16oc R19,IECC-2006 ExtFloor 2x6 16oc R19,IECC-2006 FlrOvrCrawl 2x6 16oc R19,IECC-2006 FlrOvrCrawl 2x6 16oc R19,IECC-2006 IntFloor 2x6 16oc R19,0.00,3,not applic.,not compact,not compact,Standard,Standard,-1,0,0,- specify -,0,;,Check roof reflectance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,4,2006,MultiFam,0,0,0.1,375,4,0,0,0,19,300,0,0.8,0.8,0.8,7.2,1,n/a,8,8,22,22,0.101,0.4,0.35,0.55,0.3,30,19,0,0,5016,0.7,Standard,0.65,0.4,0.18,0.5,0,0.1,0.1,- no insulation -,- no insulation -,- no insulation -,1,IECC-2006 ExtWall 2x4 16oc R13,IECC-2006 IntWall 2x4 16oc R13,T24-2013 ExtWall 6in Conc R13,T24-2013 UndWall 6in Conc R13,IECC-2006 Ceiling 2x4 24oc R30,IECC-2006 Roof R0 Ab,IECC-2006 ExtFloor 2x6 16oc R19,IECC-2006 ExtFloor 2x6 16oc R19,IECC-2006 FlrOvrCrawl 2x6 16oc R19,IECC-2006 FlrOvrCrawl 2x6 16oc R19,IECC-2006 IntFloor 2x6 16oc R19,0.00,3,not applic.,not compact,not compact,Standard,Standard,-1,0,0,- specify -,0,;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,5,2006,MultiFam,0,0,0.1,375,4,0,0,0,20,300,0,0.8,0.8,0.8,7.2,1,n/a,8,8,22,22,0.101,0.4,0.35,0.55,0.3,30,19,0,0,5016,0.7,Standard,0.65,0.4,0.18,0.5,0,0.1,0.1,- no insulation -,- no insulation -,- no insulation -,1,IECC-2006 ExtWall 2x4 16oc R13,IECC-2006 IntWall 2x4 16oc R13,T24-2013 ExtWall 6in Conc R13,T24-2013 UndWall 6in Conc R13,IECC-2006 Ceiling 2x4 24oc R30,IECC-2006 Roof R0 Ab,IECC-2006 ExtFloor 2x6 16oc R19,IECC-2006 ExtFloor 2x6 16oc R19,IECC-2006 FlrOvrCrawl 2x6 16oc R19,IECC-2006 FlrOvrCrawl 2x6 16oc R19,IECC-2006 IntFloor 2x6 16oc R19,0.00,3,not applic.,not compact,not compact,Standard,Standard,-1,0,0,- specify -,0,;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,6,2006,MultiFam,0,0,0.1,375,4,0,0,0,20,300,0,0.8,0.8,0.8,7.2,1,n/a,8,8,22,22,0.101,0.4,0.35,0.55,0.3,30,19,0,0,5016,0.7,Standard,0.65,0.4,0.18,0.5,0,0.1,0.1,- no insulation -,- no insulation -,- no insulation -,1,IECC-2006 ExtWall 2x4 16oc R13,IECC-2006 IntWall 2x4 16oc R13,T24-2013 ExtWall 6in Conc R13,T24-2013 UndWall 6in Conc R13,IECC-2006 Ceiling 2x4 24oc R30,IECC-2006 Roof R0 Ab,IECC-2006 ExtFloor 2x6 16oc R19,IECC-2006 ExtFloor 2x6 16oc R19,IECC-2006 FlrOvrCrawl 2x6 16oc R19,IECC-2006 FlrOvrCrawl 2x6 16oc R19,IECC-2006 IntFloor 2x6 16oc R19,0.00,3,not applic.,not compact,not compact,Standard,Standard,-1,0,0,- specify -,0,;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,7,2006,MultiFam,0,0,0.1,375,4,0,0,0,20,300,0,0.8,0.8,0.8,7.2,1,n/a,8,8,22,22,0.101,0.4,0.35,0.55,0.3,30,19,0,0,5016,0.7,Standard,0.65,0.4,0.18,0.5,0,0.1,0.1,- no insulation -,- no insulation -,- no insulation -,1,IECC-2006 ExtWall 2x4 16oc R13,IECC-2006 IntWall 2x4 16oc R13,T24-2013 ExtWall 6in Conc R13,T24-2013 UndWall 6in Conc R13,IECC-2006 Ceiling 2x4 24oc R30,IECC-2006 Roof R0 Ab,IECC-2006 ExtFloor 2x6 16oc R19,IECC-2006 ExtFloor 2x6 16oc R19,IECC-2006 FlrOvrCrawl 2x6 16oc R19,IECC-2006 FlrOvrCrawl 2x6 16oc R19,IECC-2006 IntFloor 2x6 16oc R19,0.00,3,not applic.,not compact,not compact,Standard,Standard,-1,0,0,- specify -,0,;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,8,2006,MultiFam,0,0,0.1,375,4,0,0,0,19,300,0,0.8,0.8,0.8,7.2,1,n/a,8,8,22,22,0.101,0.4,0.35,0.55,0.3,30,19,0,0,5016,0.7,Standard,0.65,0.4,0.18,0.5,0,0.1,0.1,- no insulation -,- no insulation -,- no insulation -,1,IECC-2006 ExtWall 2x4 16oc R13,IECC-2006 IntWall 2x4 16oc R13,T24-2013 ExtWall 6in Conc R13,T24-2013 UndWall 6in Conc R13,IECC-2006 Ceiling 2x4 24oc R30,IECC-2006 Roof R0 Ab,IECC-2006 ExtFloor 2x6 16oc R19,IECC-2006 ExtFloor 2x6 16oc R19,IECC-2006 FlrOvrCrawl 2x6 16oc R19,IECC-2006 FlrOvrCrawl 2x6 16oc R19,IECC-2006 IntFloor 2x6 16oc R19,0.00,3,not applic.,not compact,not compact,Standard,Standard,-1,0,0,- specify -,0,;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,9,2006,MultiFam,0,0,0.1,375,4,0,0,0,19,300,0,0.8,0.8,0.8,7.2,1,n/a,8,8,22,22,0.101,0.4,0.35,0.55,0.3,30,19,0,0,5016,0.7,Standard,0.65,0.4,0.18,0.5,0,0.1,0.1,- no insulation -,- no insulation -,- no insulation -,1,IECC-2006 ExtWall 2x4 16oc R13,IECC-2006 IntWall 2x4 16oc R13,T24-2013 ExtWall 6in Conc R13,T24-2013 UndWall 6in Conc R13,IECC-2006 Ceiling 2x4 24oc R30,IECC-2006 Roof R0 Ab,IECC-2006 ExtFloor 2x6 16oc R19,IECC-2006 ExtFloor 2x6 16oc R19,IECC-2006 FlrOvrCrawl 2x6 16oc R19,IECC-2006 FlrOvrCrawl 2x6 16oc R19,IECC-2006 IntFloor 2x6 16oc R19,0.00,3,not applic.,not compact,not compact,Standard,Standard,-1,0,0,- specify -,0,;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,10,2006,MultiFam,0,0,0.1,375,4,0,0,0,19,300,0,0.8,0.8,0.8,7.2,1,n/a,8,8,22,22,0.101,0.4,0.35,0.55,0.3,30,19,0,0,5016,0.7,Standard,0.65,0.4,0.18,0.5,0,0.1,0.1,- no insulation -,- no insulation -,- no insulation -,1,IECC-2006 ExtWall 2x4 16oc R13,IECC-2006 IntWall 2x4 16oc R13,T24-2013 ExtWall 6in Conc R13,T24-2013 UndWall 6in Conc R13,IECC-2006 Ceiling 2x4 24oc R30,IECC-2006 Roof R0 Ab,IECC-2006 ExtFloor 2x6 16oc R19,IECC-2006 ExtFloor 2x6 16oc R19,IECC-2006 FlrOvrCrawl 2x6 16oc R19,IECC-2006 FlrOvrCrawl 2x6 16oc R19,IECC-2006 IntFloor 2x6 16oc R19,0.00,3,not applic.,not compact,not compact,Standard,Standard,-1,0,0,- specify -,0,;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
