,,2022,2023,CombHydro      ,Warning1,Warning2,Warning4,Warning4,Warning3,1,-1,0,0,1,0,-1,0,CntrlFurnace   ,CntrlFurnace   ,0,0,0,0,1,;,CombHydro - Water heating system can be storage gas/elec/ht pump  ,,
,,2022,2023,ElecCombHydro,Warning1,Warning2,Warning4,Warning4,Warning3,1,-1,0,1,0,0,-1,0,SplitHeatPump  ,SplitHeatPump  ,0,0,0,0,1,;,CombHydro - Water heating system can be storage gas/elec/ht pump  ,,
,,2022,2023,AirToWaterHeatPump,Warning1,Warning2,Warning4,Warning4,Warning3,1,-1,1,1,0,1,68,0,SplitHeatPump  ,SplitHeatPump  ,0,0,0,0,1,;,AirToWaterHeatPump - Air to water heat pump (able to heat DHW),,
,,2022,2023,GroundSourceHeatPump,Warning1,8.8,7.5,0.85,Warning3,1,-1,1,1,0,1,68,1,SplitHeatPump  ,SplitHeatPump  ,0,1,1,0,1,;,GroundSourceHeatPump - Ground source heat pump (able to heat DHW),,
,,2022,2023,VCHP,Warning1,8.8,7.5,0.85,Warning3,1,-1,1,1,0,0,68,0,SplitHeatPump  ,SplitHeatPump  ,0,1,1,0,1,;,VCHP - Variable Capacity Heat Pump,,SAC 11/2/18 - added
,,2022,2023,VCHP2,Warning1,9,7.65,0.85,2.98,1,-1,1,1,0,0,68,0,SplitHeatPump  ,SplitHeatPump  ,0,1,1,1,1,;,VCHP2 - Variable Capacity Heat Pump,,SAC 11/2/18 - added
; 2025 Title 24,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,2025,2026,CntrlFurnace   ,80,Warning2,Warning4,Warning4,Warning3,1,1,0,0,1,0,-1,0,CntrlFurnace   ,CntrlFurnace   ,1,0,0,0,1,;,CntrlFurnace - Fuel-fired central furnace                         ,,
,,2025,2026,WallFurnaceFan,73,Warning2,Warning4,Warning4,Warning3,1,0,0,0,1,0,-1,0,CntrlFurnace   ,CntrlFurnace   ,1,0,0,0,1,;,WallFurnaceFan - Ductless fan forced wall furnace,,
,,2025,2026,WallFurnaceGravity,59,Warning2,Warning4,Warning4,Warning3,1,0,0,0,1,0,-1,0,CntrlFurnace   ,CntrlFurnace   ,1,0,0,0,0,;,WallFurnaceGravity - Ductless gravity flowed wall furnace,,
,,2025,2026,FloorFurnace,56,Warning2,Warning4,Warning4,Warning3,1,0,0,0,1,0,-1,0,CntrlFurnace   ,CntrlFurnace   ,1,0,0,0,0,;,FloorFurnace - Ductless floor heating system,,
,,2025,2026,PkgGasFurnace,81,Warning2,Warning4,Warning4,Warning3,1,1,0,0,1,0,-1,0,CntrlFurnace   ,CntrlFurnace   ,1,0,0,0,1,;,PkgGasFurnace - Packaged gas furnace,,
,,2025,2026,RoomHeater,57,Warning2,Warning4,Warning4,Warning3,1,0,0,0,1,0,-1,0,CntrlFurnace   ,CntrlFurnace   ,1,0,0,0,0,;,Heater - Non-central fuel-fired space heater                      ,,
,,2025,2026,Boiler         ,80,Warning2,Warning4,Warning4,Warning3,1,-1,0,0,1,0,-1,0,CntrlFurnace   ,CntrlFurnace   ,1,0,0,0,1,;,Boiler - Gas or oil boiler                                        ,,
,,2025,2026,WoodHeat,Warning1,Warning2,Warning4,Warning4,Warning3,1,0,0,0,0,0,-1,1,CntrlFurnace   ,CntrlFurnace   ,0,0,0,0,0,;,WoodHeat - Wood heat meeting exceptional method criteria,,DR 8/22/16 - added
,,2025,2026,SplitHeatPump  ,Warning1,8.8,7.5,0.85,Warning3,1,1,1,1,0,0,68,0,SplitHeatPump  ,SplitHeatPump  ,0,1,1,0,1,;,SplitHeatPump - Heating side of central split heat pump           ,,
,,2025,2026,PkgTermHeatPump,Warning1,Warning2,Warning4,Warning4,2.9,1,0,1,1,0,0,68,0,SplitHeatPump  ,SplitHeatPump  ,0,0,0,1,0,;,PkgTermHeatPump - Packaged terminal heat pump (PTHP),,
,,2025,2026,SglPkgVertHeatPump,Warning1,Warning2,Warning4,Warning4,3.3,1,1,1,1,0,0,68,0,SplitHeatPump  ,SplitHeatPump  ,0,0,0,1,0,;,SglPkgVertHeatPump - Single package vertical heat pump,,
,,2025,2026,SDHVSplitHeatPump,Warning1,7.2,6.1,0.85,Warning3,1,1,1,1,0,0,68,0,SplitHeatPump  ,SplitHeatPump  ,0,1,1,0,1,;,"SDHVSplitHeatPump - Small duct, high velocity, central split heat pump           ",,
,,2025,2026,DuctlessMiniSplitHeatPump,Warning1,8.8,7.5,0.85,Warning3,1,0,1,1,0,0,68,1,SplitHeatPump  ,SplitHeatPump  ,0,1,1,0,1,;,DuctlessMiniSplitHeatPump – Ductless mini-split heat pump system,,DR 8/29/16 - revised
,,2025,2026,DuctlessMultiSplitHeatPump,Warning1,8.8,7.5,0.85,Warning3,1,0,1,1,0,0,68,1,SplitHeatPump  ,SplitHeatPump  ,0,1,1,0,1,;,DuctlessMultiSplitHeatPump - Ductless multi-split heat pump system,,DR 8/22/16 - added
,,2025,2026,DuctlessVRFHeatPump,Warning1,7.7,6.55,0.85,Warning3,1,0,1,1,0,0,68,1,SplitHeatPump  ,SplitHeatPump  ,0,1,1,0,1,;,DuctlessVRFHeatPump - Ductless variable refrigerant flow (VRF) heat pump system,,DR 8/22/16 - added
,,2025,2026,DuctedMiniSplitHeatPump,Warning1,8.8,7.5,0.85,Warning3,1,1,1,1,0,0,68,1,SplitHeatPump  ,SplitHeatPump  ,0,1,1,0,0,;,DuctedMiniSplitHeatPump - Ducted mini-split heat pump,,
,,2025,2026,DuctedMultiSplitHeatPump,Warning1,8.8,7.5,0.85,Warning3,1,1,1,1,0,0,68,1,SplitHeatPump  ,SplitHeatPump  ,0,1,1,0,0,;,DuctedMultiSplitHeatPump - Ducted multi-split heat pump,,
,,2025,2026,Ducted+DuctlessMultiSplitHeatPump,Warning1,8.8,7.5,0.85,Warning3,1,1,1,1,0,0,68,1,SplitHeatPump  ,SplitHeatPump  ,0,1,1,0,0,;,Ducted+DuctlessMultiSplitHeatPump - Ducted+ductless multi-split heat pump,,
,,2025,2026,PkgHeatPump    ,Warning1,8.0,6.7,0.84,Warning3,1,1,1,1,0,0,68,0,SplitHeatPump  ,SplitHeatPump  ,0,1,1,0,1,;,PkgHeatPump - Heating side of central packaged heat pump          ,,
,,2025,2026,LrgPkgHeatPump ,Warning1,0,0,1,Warning3,0,1,1,1,0,0,68,0,SplitHeatPump  ,SplitHeatPump  ,0,0,0,0,1,;,LrgPkgHeatPump - Heating side of large (>= 65 kBtuh) packaged unit,,
,,2025,2026,RoomHeatPump   ,Warning1,Warning2,Warning4,Warning4,Warning3,1,0,1,1,0,0,68,1,SplitHeatPump  ,SplitHeatPump  ,0,0,0,0,0,;,RoomHeatPump - Heating side of non-central room A/C system        ,,
,,2025,2026,Electric       ,Warning1,8.8,7.5,0.85,Warning3,1,-1,0,1,0,0,-1,0,SplitHeatPump  ,SplitHeatPump  ,0,1,1,0,0,;,Electric - All electric heating systems other than heat pump      ,,
,,2025,2026,CombHydro      ,Warning1,Warning2,Warning4,Warning4,Warning3,1,-1,0,0,1,0,-1,0,CntrlFurnace   ,CntrlFurnace   ,0,0,0,0,1,;,CombHydro - Water heating system can be storage gas/elec/ht pump  ,,
,,2025,2026,ElecCombHydro,Warning1,Warning2,Warning4,Warning4,Warning3,1,-1,0,1,0,0,-1,0,SplitHeatPump  ,SplitHeatPump  ,0,0,0,0,1,;,CombHydro - Water heating system can be storage gas/elec/ht pump  ,,
,,2025,2026,AirToWaterHeatPump,Warning1,Warning2,Warning4,Warning4,Warning3,1,-1,1,1,0,1,68,0,SplitHeatPump  ,SplitHeatPump  ,0,0,0,0,1,;,AirToWaterHeatPump - Air to water heat pump (able to heat DHW),,
,,2025,2026,GroundSourceHeatPump,Warning1,8.8,7.5,0.85,Warning3,1,-1,1,1,0,1,68,1,SplitHeatPump  ,SplitHeatPump  ,0,1,1,0,1,;,GroundSourceHeatPump - Ground source heat pump (able to heat DHW),,
,,2025,2026,VCHP,Warning1,8.8,7.5,0.85,Warning3,1,-1,1,1,0,0,68,0,SplitHeatPump  ,SplitHeatPump  ,0,1,1,0,1,;,VCHP - Variable Capacity Heat Pump,,SAC 11/2/18 - added
,,2025,2026,VCHP2,Warning1,9,7.65,0.85,2.98,1,-1,1,1,0,0,68,0,SplitHeatPump  ,SplitHeatPump  ,0,1,1,1,1,;,VCHP2 - Variable Capacity Heat Pump,,SAC 11/2/18 - added
; Invalid Type,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,*,*,type unknown,Warning1,Warning2,Warning4,Warning4,Warning3,0,0,0,0,0,0,-1,0,N/A,N/A,0,0,0,0,-1,;,invalid type,,
,,,Warning1,AFUE is not a supported performance characteristic for this system type,,,,,,,,,,,,,,,,,,,,,,,,
,,,Warning2,HSPF is not a supported performance characteristic for this system type,,,,,,,,,,,,,,,,,,,,,,,,
,,,Warning3,COP47 is not a supported performance characteristic for this system type,,,,,,,,,,,,,,,,,,,,,,,,
,,,Warning4,HSPF2 is not a supported performance characteristic for this system type and/or code vintage,,,,,,,,,,,,,,,,,,,,,,,,
,ENDTABLE,,,,,,,,,,,,,,,,,,,,,,,,,,,
